time,ax,ay,az,aT,label
0.01,0.1312,0.1428,-0.1469,0.243,0
0.011,0.1759,0.051,-0.0487,0.19,0
0.017,0.0971,-0.0928,0.0296,0.138,0
0.034,-0.0568,-0.0749,0.1179,0.151,0
0.036,-0.107,-0.0339,0.1373,0.177,0
0.076,-0.0451,0.004,0.0098,0.046,0
0.077,-0.0227,0.0128,-0.0098,0.027999999999999997,0
0.078,-0.0313,0.031,0.0,0.044000000000000004,0
0.079,0.0,-0.0652,0.0587,0.08800000000000001,0
0.086,0.0113,0.0028,0.0,0.012,0
0.101,0.0119,0.0675,-0.049,0.084,0
0.106,0.0324,0.0368,-0.049,0.069,0
0.164,-0.0136,0.0069,0.0195,0.025,0
0.166,-0.1184,-0.043,0.0293,0.129,0
0.167,-0.1388,-0.012,0.0487,0.14800000000000002,0
0.167,-0.1366,-0.0331,0.0487,0.149,0
0.167,-0.1299,-0.0123,0.0977,0.163,0
0.167,-0.1206,-0.0131,0.0683,0.139,0
0.177,-0.0894,-0.0218,0.0094,0.092,0
0.189,-0.0138,-0.0513,0.0192,0.055999999999999994,0
0.196,0.0024,-0.021,0.0291,0.036000000000000004,0
0.206,0.0289,-0.02,0.0585,0.068,0
0.218,0.0721,-0.0385,-0.0002,0.08199999999999999,0
0.227,0.0991,0.0105,0.039,0.107,0
0.236,0.0658,0.0285,-0.0099,0.07200000000000001,0
0.27,0.036,0.0086,0.0195,0.042,0
0.27,0.0352,0.0176,0.0,0.039,0
0.271,-0.0416,-0.001,0.0979,0.106,0
0.278,-0.0485,0.0088,0.039,0.063,0
0.288,-0.0569,-0.0101,0.0194,0.061,0
0.302,-0.0634,-0.0186,0.0095,0.067,0
0.305,-0.042,-0.056,0.0487,0.085,0
0.318,-0.0497,0.003,0.0781,0.09300000000000001,0
0.371,-0.0005,-0.0252,0.0094,0.027000000000000003,0
0.372,0.0362,-0.0054,-0.0003,0.037000000000000005,0
0.372,0.0657,0.0158,0.029,0.07400000000000001,0
0.372,0.0346,-0.0036,0.0192,0.04,0
0.372,0.0354,-0.0017,0.029,0.046,0
0.382,0.0256,-0.0389,0.0388,0.061,0
0.386,-0.0301,-0.0264,0.0583,0.071,0
0.396,-0.0752,0.0032,0.0485,0.09,0
0.406,-0.0343,-0.0445,0.0484,0.07400000000000001,0
0.416,-0.0512,-0.0142,0.0091,0.054000000000000006,0
0.454,-0.0607,0.0053,0.0288,0.067,0
0.454,-0.0208,-0.0328,0.0385,0.055,0
0.454,-0.0016,0.0164,0.0483,0.051,0
0.464,0.0262,0.0062,0.0778,0.08199999999999999,0
0.473,0.0457,0.0461,0.0287,0.071,0
0.476,0.0722,0.0631,-0.0201,0.098,0
0.487,0.0435,0.0144,0.0092,0.047,0
0.496,0.0431,0.014,0.0582,0.07400000000000001,0
0.506,0.0257,-0.0336,0.0582,0.07200000000000001,0
0.517,-0.0106,-0.0128,0.0483,0.051,0
0.526,0.003,0.0186,0.0188,0.027000000000000003,0
0.536,0.0057,0.0093,0.0482,0.049,0
0.574,0.0098,0.0509,0.0187,0.055,0
0.574,0.0309,0.0306,0.0677,0.08,0
0.575,0.0439,0.0127,0.0579,0.07400000000000001,0
0.575,0.0639,0.0313,-0.0009,0.071,0
0.586,0.1073,0.0431,-0.0107,0.11599999999999999,0
0.599,0.1074,0.1079,-0.0303,0.155,0
0.606,0.1231,0.0509,-0.0402,0.139,0
0.655,0.1069,0.0029,0.0381,0.114,0
0.656,0.0759,-0.0145,0.0184,0.079,0
0.656,0.073,-0.0597,-0.0012,0.094,0
0.657,0.0543,-0.0089,0.0378,0.067,0
0.657,0.035,0.0306,-0.0014,0.047,0
0.666,-0.0015,-0.0058,-0.0015,0.006,0
0.676,-0.0365,-0.0223,0.0473,0.064,0
0.686,-0.0242,-0.0501,0.0669,0.087,0
0.696,-0.0113,-0.0272,0.0668,0.073,0
0.706,0.0,-0.0355,0.0668,0.076,0
0.716,-0.0181,-0.0228,0.057,0.064,0
0.729,-0.0372,-0.0312,0.106,0.11699999999999999,0
0.736,-0.0829,-0.0747,0.0668,0.13,0
0.786,-0.0835,-0.0429,0.0962,0.134,0
0.787,-0.0537,-0.02,0.0668,0.08800000000000001,0
0.787,-0.0178,0.0108,0.0276,0.035,0
0.787,0.0062,0.0405,0.0472,0.063,0
0.787,0.0389,0.042,0.0374,0.068,0
0.796,0.0488,0.0136,0.0374,0.063,0
0.806,0.0691,-0.0038,0.0276,0.075,0
0.816,0.0661,-0.0207,0.0374,0.079,0
0.826,0.0644,-0.0395,0.0275,0.08,0
0.836,0.0615,-0.0177,0.0275,0.07,0
