time,ax,ay,az,aT
0.0140,0.6921,-0.1754,-0.5420,0.896
0.0150,0.4528,-0.0215,-0.2173,0.503
0.0150,0.3494,0.0553,-0.0409,0.356
0.0200,0.2700,0.0142,-0.0310,0.272
0.0290,0.1635,-0.0347,0.0175,0.168
0.0500,0.0371,-0.0239,0.0268,0.052
0.0500,0.0294,-0.0536,0.1441,0.157
0.0620,0.0292,-0.0532,-0.0327,0.069
0.1040,0.0192,0.0133,-0.0722,0.076
0.1050,-0.0184,0.0404,-0.0529,0.069
0.1060,-0.0955,0.0201,-0.0043,0.098
0.1060,-0.1384,-0.0088,-0.0538,0.149
0.1120,-0.1671,0.0090,-0.0149,0.168
0.1240,-0.2175,0.0377,0.0335,0.223
0.1290,-0.2670,-0.0117,0.0529,0.272
0.1410,-0.2503,-0.0197,0.0426,0.255
0.1490,-0.2068,-0.0223,0.0622,0.217
0.1960,-0.1597,0.0261,0.0227,0.163
0.1960,-0.0615,0.0262,-0.0066,0.067
0.1970,0.0345,-0.0126,0.0032,0.037
0.1970,0.0740,0.0085,-0.0556,0.093
0.1990,0.1287,-0.0016,-0.0849,0.154
0.2100,0.0925,-0.0091,-0.0066,0.093
0.2510,0.0740,0.0009,-0.0165,0.076
0.2520,0.0480,-0.0480,-0.0460,0.082
0.2520,-0.0041,-0.0170,-0.0756,0.078
0.2530,-0.0192,0.0313,-0.0169,0.040
0.2630,-0.0693,0.0404,0.0319,0.086
0.2750,-0.0643,0.0387,-0.0171,0.077
0.2790,-0.0376,-0.0183,0.0022,0.042
0.2900,-0.0050,-0.0108,0.0218,0.025
0.2990,0.0277,-0.0380,0.0315,0.057
0.3100,0.0011,-0.0204,-0.0175,0.027
0.3240,-0.0232,-0.0094,-0.0176,0.031
0.3290,-0.0092,-0.0085,-0.0275,0.030
0.3700,-0.0140,-0.0073,0.0213,0.027
0.3700,-0.0184,0.0044,0.0015,0.019
0.3700,-0.0322,0.0051,-0.0181,0.037
0.3710,-0.0365,-0.0034,-0.0575,0.068
0.3790,0.0078,-0.0025,-0.0380,0.039
0.3890,-0.0561,0.0078,0.0501,0.076
0.3990,-0.0403,-0.0290,0.0401,0.064
0.4090,-0.0363,-0.0289,-0.0580,0.074
0.4260,-0.0594,0.0108,-0.0287,0.067
0.4300,-0.0257,-0.0174,-0.0386,0.050
0.4390,-0.0020,-0.0251,-0.0093,0.027
0.4490,0.0001,-0.0668,-0.0092,0.067
0.4800,0.0328,-0.0348,0.0200,0.052
0.4820,0.0069,0.0230,0.0200,0.031
