time,ax,ay,az,aT
1.7670,0.4927,0.1268,-0.6895,0.857
1.7790,0.4945,0.1015,-0.8363,0.977
1.7870,0.4576,0.0530,-0.7438,0.875
1.8000,0.4344,-0.0754,-0.7082,0.834
1.8070,0.3288,-0.1123,-0.5380,0.640
1.8170,0.2135,0.0185,-0.4754,0.521
1.8270,0.1369,0.1100,-0.6427,0.666
1.8370,0.1791,0.0758,-0.5329,0.567
1.8470,0.1205,-0.0897,-0.3899,0.418
1.8570,-0.0168,-0.1900,-0.2079,0.282
1.8670,-0.0066,-0.2851,0.1329,0.315
1.8790,0.1776,-0.3575,0.2865,0.491
1.8870,0.1786,-0.2350,0.0344,0.297
1.8980,-0.0417,-0.0272,-0.2193,0.225
1.9070,-0.0524,-0.0841,-0.0978,0.139
1.9170,0.0434,-0.3576,0.1907,0.408
1.9270,0.0684,-0.5420,0.5100,0.747
1.9370,0.1190,-0.5338,0.5802,0.797
1.9470,-0.0054,-0.3755,0.9280,1.001
1.9570,0.0615,-0.2739,0.5615,0.628
1.9670,-0.3047,-0.0833,-0.0841,0.327
1.9790,-0.3185,-0.1513,-0.4968,0.609
1.9870,-0.1230,-0.2448,-0.9385,0.978
2.0130,-0.0905,-0.1453,-1.1093,1.122
2.0140,-0.1128,-0.0836,-0.9905,1.000
2.0170,-0.0355,0.0181,-0.9327,0.934
2.0270,0.1311,0.0874,-0.9218,0.935
2.0370,0.3558,0.1424,-1.0711,1.138
2.0470,0.5079,0.1804,-0.9886,1.126
2.0570,0.4592,0.2714,-0.9791,1.115
2.0670,0.3257,0.2903,-0.7765,0.891
2.0800,0.2674,0.0436,-0.5206,0.587
2.0870,0.2255,0.0242,-0.5189,0.566
2.1000,-0.0477,-0.0841,-0.1164,0.151
2.1060,-0.3480,-0.2057,0.0696,0.410
2.1170,-0.7524,-0.0530,0.0636,0.757
2.1270,-0.9766,-0.2081,0.5215,1.127
2.1370,-0.6353,-0.6375,0.9067,1.278
2.1470,-0.0084,-0.8513,0.9913,1.307
2.1570,0.7657,-0.8251,0.5361,1.247
2.1660,1.1574,-0.5551,0.3110,1.321
2.1800,1.3274,-0.4095,0.2659,1.414
2.1870,1.1750,-0.5355,0.5833,1.417
2.2030,0.7496,-0.6948,0.7837,1.288
2.2070,0.0385,-0.6630,0.6775,0.949
2.2170,-0.2662,-0.5912,0.5235,0.833
2.2270,-0.3009,-0.5632,0.5567,0.847
2.2370,-0.2982,-0.4172,0.4932,0.711
2.2470,-0.1626,-0.5702,0.6894,0.909
2.2570,0.3182,-0.6647,1.0082,1.249
2.2670,0.9768,-0.6713,1.0186,1.563
2.2800,1.4583,-0.4784,0.6070,1.650
2.2870,1.5442,-0.2396,0.0502,1.563
2.3020,1.1086,0.1178,-0.5602,1.248
2.3070,0.5348,0.1864,-0.7138,0.911
2.3170,0.5040,0.2168,-0.6627,0.860
2.3270,0.7636,0.3373,-1.3128,1.556
2.3370,0.5251,0.2529,-1.4022,1.519
2.3470,-0.0036,0.0308,-1.0162,1.017
2.3570,-0.3670,-0.0376,-0.9110,0.983
2.3670,-0.5124,-0.0979,-0.5739,0.776
2.3800,-0.5221,-0.0878,-0.4740,0.711
2.3870,-0.4581,-0.0306,-0.4988,0.678
2.4020,-0.3882,-0.0298,-0.6011,0.716
2.4090,-0.2295,-0.0818,-0.6414,0.686
2.4170,-0.0072,-0.0888,-0.6026,0.609
2.4270,0.1441,-0.0771,-0.7927,0.809
2.4370,-0.0065,0.1621,-1.1874,1.198
2.4470,-0.0427,0.0880,-0.8757,0.881
2.4580,0.0950,-0.0994,-0.6282,0.643
2.4670,0.0093,-0.0887,-0.6998,0.705
2.4770,-0.0022,-0.0679,-0.6049,0.609
2.4870,0.1491,-0.1407,-0.5721,0.608
2.4970,0.1158,-0.1167,-0.6702,0.690
2.5240,0.1746,-0.1557,-0.4123,0.474
2.5260,0.2856,-0.1695,-0.3673,0.495
2.5270,0.5230,-0.2181,-0.1501,0.586
2.5360,0.7024,-0.3114,-0.0350,0.769
2.5470,0.7289,-0.2347,-0.1799,0.787
2.5580,0.6791,-0.1106,-0.4067,0.799
2.5670,0.6019,-0.0386,-0.7311,0.948
2.5770,0.5763,-0.0655,-0.6214,0.850
2.5870,0.5474,-0.1746,-0.0293,0.575
2.5980,0.9730,-0.3449,0.2999,1.075
2.6180,1.2875,-0.4537,0.6039,1.493
2.6190,1.3699,-0.6019,0.9986,1.799
2.6270,1.1727,-0.5958,0.6308,1.459
2.6370,0.8090,-0.4660,0.3624,1.001
2.6470,0.5755,-0.2958,0.1512,0.664
2.6580,0.5349,-0.2146,0.0799,0.582
2.6670,0.4406,-0.2525,0.1989,0.545
2.6770,0.1176,-0.3825,0.3198,0.512
2.6870,-0.2066,-0.5666,0.5713,0.831
2.6970,-0.3852,-0.6598,0.6130,0.980
2.7230,-0.3609,-0.6659,0.7398,1.059
2.7250,-0.2824,-0.6170,0.6384,0.932
2.7310,-0.0426,-0.5480,0.4205,0.692
2.7370,0.1033,-0.3462,-0.0338,0.363
2.7470,0.1080,-0.2158,-0.2807,0.370
2.7580,-0.0421,-0.0235,-0.6285,0.630
2.7670,-0.2072,0.0517,-0.8445,0.871
2.7770,-0.3361,-0.0592,-0.7404,0.815
2.7870,-0.4003,-0.2182,-0.5410,0.707
2.7970,-0.4466,-0.3781,-0.3351,0.674
2.8080,-0.5147,-0.3466,-0.3224,0.699
2.8170,-0.6510,-0.2147,-0.3974,0.792
2.8300,-0.6609,-0.1381,-0.5144,0.849
2.8370,-0.6485,-0.0840,-0.5564,0.859
2.8470,-0.6400,-0.0096,-0.6572,0.917
2.8570,-0.6489,0.0052,-0.7959,1.027
2.8660,-0.5204,-0.0597,-0.6612,0.844
2.8770,-0.3589,-0.1833,-0.4184,0.581
2.8870,-0.2055,-0.1794,-0.4703,0.544
2.8970,-0.1141,-0.0670,-0.6005,0.615
2.9260,0.1735,0.0065,-0.7453,0.765
2.9270,0.3758,-0.0048,-0.7789,0.865
2.9270,0.4740,-0.0649,-0.6750,0.827
2.9370,0.4462,-0.0118,-0.6640,0.800
2.9470,0.3937,-0.0077,-0.5631,0.687
2.9580,0.2921,-0.0996,-0.2963,0.428
2.9660,0.2080,-0.1626,-0.0595,0.271
2.9770,0.1297,-0.3421,0.1702,0.404
2.9870,0.0913,-0.5208,0.3358,0.626
2.9990,-0.1234,-0.5246,0.3817,0.660
3.0310,-0.1818,-0.5158,0.3771,0.664
3.0330,-0.1231,-0.4930,0.3481,0.616
3.0330,-0.1304,-0.4309,0.3560,0.574
3.0370,-0.1658,-0.4218,0.3579,0.577
3.0470,-0.2335,-0.4486,0.5229,0.727
3.0580,-0.2330,-0.5519,0.8723,1.058
3.0670,0.0282,-0.7050,1.0058,1.229
3.0770,0.1910,-0.6977,1.0679,1.290
3.0870,0.1852,-0.6339,1.0582,1.247
3.0990,0.2850,-0.6713,0.9484,1.196
3.1380,0.4487,-0.6216,0.5223,0.928
3.1410,0.2554,-0.3203,0.0767,0.417
3.1410,0.3806,-0.2681,-0.2198,0.515
3.1420,0.4800,-0.1367,-0.3902,0.634
3.1470,0.4551,-0.1501,-0.3092,0.570
3.1580,0.5133,-0.3526,-0.0516,0.625
3.1670,0.3082,-0.2871,0.1468,0.446
3.1770,0.2409,-0.2240,0.1599,0.366
3.1870,0.2794,-0.1528,-0.0386,0.321
3.1980,0.3624,-0.1388,-0.0592,0.393
3.2330,0.3552,-0.0990,-0.1711,0.407
3.2340,0.3379,-0.0544,-0.3517,0.491
3.2340,0.2396,0.0853,-0.6625,0.710
3.2370,0.0173,0.2083,-0.9008,0.925
3.2470,-0.0202,0.1348,-0.8042,0.816
3.2580,0.0061,-0.0524,-0.4763,0.479
3.2670,-0.0488,-0.1627,-0.3275,0.369
3.2770,-0.2537,-0.1639,-0.3001,0.426
3.2860,-0.2614,-0.1444,-0.2076,0.364
3.2980,-0.1746,-0.2946,-0.1690,0.382
3.3200,-0.1575,-0.1827,-0.4729,0.531
3.3210,-0.3192,0.0400,-0.9080,0.963
3.3290,-0.3079,0.1270,-1.0038,1.058
3.3370,-0.0237,0.0199,-0.8598,0.860
3.3470,0.1142,-0.0843,-0.5861,0.603
3.3580,0.2211,-0.1611,-0.3655,0.457
3.3670,0.0647,-0.1133,-0.3155,0.341
3.3770,0.0333,-0.0326,-0.5280,0.530
3.3870,-0.0716,0.1938,-0.8561,0.881
3.3970,0.1325,0.1211,-0.8067,0.826
3.4070,0.3074,-0.1062,-0.7324,0.801
3.4170,0.0536,-0.1811,-0.3766,0.421
3.4350,0.2163,-0.2896,0.2218,0.424
3.4370,0.5089,-0.5201,0.2970,0.786
3.4470,0.2111,-0.3340,-0.5231,0.656
3.4580,0.1181,-0.1917,-0.9236,0.951
3.4670,0.1172,-0.0897,-0.9640,0.975
3.4770,-0.0222,-0.0039,-0.7938,0.794
3.4870,-0.0185,-0.2117,-0.0220,0.214
3.4970,-0.1738,-0.5610,0.8429,1.027
3.5150,-0.3348,-0.6900,1.1729,1.401
3.5170,-0.1676,-0.8070,1.5155,1.725
3.5270,0.3457,-0.7861,1.3179,1.573
3.5370,0.8853,-0.6819,0.7513,1.347
3.5470,1.1592,-0.4361,0.1987,1.254
3.5570,1.3424,-0.2345,-0.1923,1.376
3.5670,1.2966,-0.1469,-0.4395,1.377
3.5800,1.1834,-0.0704,-0.5970,1.327
3.5870,0.9119,-0.0789,-0.5564,1.071
3.6030,0.5963,-0.0908,-0.5712,0.831
3.6120,0.2393,-0.0155,-0.7208,0.760
3.6170,0.0106,-0.0154,-0.5597,0.560
3.6270,-0.0831,-0.0646,-0.2947,0.313
3.6370,-0.2200,-0.1295,-0.1460,0.294
3.6470,-0.2623,-0.1705,-0.0579,0.318
3.6570,-0.1828,-0.1573,-0.1299,0.274
3.6670,-0.0921,-0.1534,-0.1133,0.212
3.6780,-0.0465,-0.1513,-0.2618,0.306
3.6870,0.0004,-0.0655,-0.5196,0.524
3.7030,0.1192,-0.0216,-0.6956,0.706
3.7120,0.2329,0.0570,-0.9408,0.971
3.7170,0.2288,0.0837,-1.0362,1.064
3.7270,0.2253,-0.0271,-0.8011,0.833
3.7370,0.2050,-0.1928,-0.3998,0.489
3.7470,0.0151,-0.2297,-0.1915,0.299
3.7570,-0.1085,-0.2964,-0.0726,0.324
3.7670,-0.1937,-0.3083,-0.0246,0.365
3.7770,-0.1661,-0.3356,-0.1060,0.389
3.7870,-0.0475,-0.3670,0.0017,0.370
3.8020,-0.0646,-0.2958,-0.0940,0.317
3.8110,-0.0835,-0.2705,-0.1298,0.311
3.8170,-0.0603,-0.2384,-0.1367,0.281
3.8270,-0.0116,-0.2551,-0.2082,0.329
3.8370,0.0334,-0.2830,-0.1525,0.323
3.8470,0.0234,-0.2803,-0.1546,0.321
3.8570,-0.0977,-0.2598,-0.2347,0.363
3.8670,-0.1025,-0.3143,-0.1373,0.358
3.8780,-0.0863,-0.3724,-0.0308,0.384
3.8870,-0.2187,-0.3448,0.0513,0.412
3.9040,-0.2653,-0.3451,0.1468,0.459
3.9130,-0.1894,-0.4627,0.2897,0.578
3.9170,-0.2114,-0.5544,0.4355,0.736
3.9270,-0.2294,-0.5724,0.5427,0.821
3.9370,-0.1570,-0.5896,0.5837,0.844
3.9470,-0.0771,-0.5363,0.5375,0.763
3.9570,-0.0893,-0.5096,0.4150,0.663
3.9670,0.1074,-0.5696,0.5359,0.789
3.9780,0.3262,-0.4977,0.3963,0.715
3.9870,0.2486,-0.1999,0.1300,0.344
3.9970,0.2561,-0.0506,0.0766,0.272
4.0160,0.3728,-0.2578,0.5111,0.683
4.0170,0.3397,-0.4230,0.3600,0.651
4.0270,0.1425,-0.1945,0.2314,0.334
4.0370,0.5267,-0.3929,0.4229,0.781
4.0470,0.5422,-0.4224,0.2871,0.745
4.0570,0.6374,-0.4179,0.2775,0.811
4.0670,0.4736,-0.3161,0.1029,0.579
4.0780,0.1386,-0.2051,0.0442,0.251
4.0870,0.0723,-0.1720,0.0004,0.187
4.1070,0.0680,-0.1611,-0.2135,0.276
4.1070,-0.1319,-0.1421,-0.2871,0.346
4.1170,-0.3806,0.0345,-0.5348,0.657
4.1270,-0.6923,0.3736,-1.2827,1.505
4.1370,-1.3461,0.5331,-1.7583,2.278
4.1470,-1.4205,0.2113,-1.3931,2.001
4.1580,-1.0218,-0.1825,-0.9671,1.419
4.1670,-0.4229,-0.3998,-0.5999,0.836
4.1770,-0.0194,-0.2766,-0.3268,0.429
4.1870,0.2629,-0.1349,-0.0408,0.298
4.1970,0.5346,-0.1674,0.1109,0.571
4.2070,0.5980,-0.2028,0.0182,0.632
4.2170,0.5887,-0.1556,-0.1615,0.630
4.2270,0.5537,-0.2312,-0.2350,0.644
4.2360,0.6631,-0.3006,-0.2321,0.764
4.2470,0.6736,-0.3918,-0.0419,0.780
4.2570,0.6973,-0.4789,0.0740,0.849
4.2670,0.6911,-0.5146,0.0568,0.864
4.2770,0.6087,-0.5092,0.0850,0.798
4.2870,0.5220,-0.4104,0.2148,0.698
4.2970,0.2714,-0.3230,0.3111,0.524
4.3170,0.2553,-0.2891,0.3244,0.504
4.3180,0.3407,-0.3581,0.2350,0.547
4.3270,0.3428,-0.4792,0.2349,0.634
4.3370,0.5758,-0.5650,0.3084,0.864
4.3470,0.8333,-0.5492,0.2003,1.018
4.3570,0.9472,-0.5443,0.3574,1.149
4.3670,0.8561,-0.5049,0.3098,1.041
4.3770,0.8511,-0.6328,0.4008,1.134
4.3870,0.8829,-0.7992,0.4006,1.256
4.4010,1.0145,-0.8154,0.1185,1.307
4.4070,1.0493,-0.7327,-0.0371,1.280
4.4170,1.0723,-0.4519,-0.2302,1.186
4.4270,1.3589,-0.2884,-0.2880,1.419
4.4370,1.9552,-0.0997,-0.4724,2.014
4.4470,2.4264,-0.0548,-0.7752,2.548
4.4570,2.6089,-0.2650,-0.8367,2.753
4.4670,2.4813,-0.6864,-0.7462,2.680
4.4770,2.3669,-1.2827,-0.7130,2.785
4.4870,2.1569,-1.8443,-0.5751,2.896
4.4980,1.8352,-1.8716,-0.3871,2.650
4.5240,1.3121,-1.4874,-0.3781,2.019
4.5250,1.1551,-1.0163,-0.8010,1.735
4.5270,1.5134,-1.2055,-0.8124,2.098
4.5370,2.1259,-1.7439,-0.8985,2.893
4.5470,2.2650,-2.1401,-1.0673,3.294
4.5570,2.1196,-2.0770,-1.2240,3.210
4.5670,1.8347,-1.7735,-1.4372,2.929
4.5770,1.6220,-1.4352,-1.6961,2.751
4.5870,1.1996,-1.1374,-2.0236,2.613
4.5980,0.7636,-1.0333,-1.9799,2.360
4.6240,0.3518,-1.1000,-1.8243,2.159
4.6270,0.0126,-1.3475,-1.5050,2.020
4.6280,-0.0493,-1.5587,-1.3654,2.073
4.6370,-0.1223,-1.7081,-1.1320,2.053
4.6470,-0.3317,-1.5861,-0.8987,1.853
4.6570,-0.7708,-1.2497,-0.5302,1.561
4.6690,-1.3031,-0.3576,0.1530,1.360
4.6770,-2.3115,0.7992,0.7996,2.573
4.6870,-2.6118,1.2825,0.8122,3.021
4.6980,-2.3926,0.7415,0.8959,2.660
4.7200,-2.1082,-0.0058,0.5649,2.183
4.7230,-1.7732,-0.6344,0.1292,1.888
4.7300,-1.5498,-1.0099,-0.1152,1.853
4.7370,-1.8267,-1.1411,-0.4835,2.207
4.7470,-2.0331,-1.0823,-0.3894,2.336
4.7570,-2.3207,-1.0381,0.0126,2.542
4.7670,-2.5889,-0.8996,0.4470,2.777
4.7770,-2.8079,-0.9156,0.5939,3.013
4.7870,-2.8096,-0.9574,0.5337,3.016
4.7970,-2.6683,-0.9781,0.3946,2.869
4.8080,-2.1738,-0.9565,0.3606,2.402
4.8170,-1.6547,-0.8869,0.2289,1.891
4.8400,-1.0324,-0.8004,-0.3324,1.348
4.8410,-0.5668,-0.4948,-0.9569,1.217
4.8470,-0.1818,-0.4080,-1.3246,1.398
4.8570,-0.0659,-0.4575,-1.3425,1.420
4.8670,-0.2581,-0.4005,-1.3377,1.420
4.8770,-0.5461,-0.4352,-1.1821,1.373
4.8870,-0.7281,-0.4915,-0.8899,1.250
4.8980,-0.8368,-0.6409,-0.7376,1.286
4.9210,-0.9258,-0.6542,-0.6205,1.292
4.9220,-1.1007,-0.6167,-0.3333,1.305
4.9270,-1.2809,-0.3790,-0.3407,1.379
4.9370,-1.2688,-0.2640,-0.2641,1.323
4.9470,-0.9850,-0.1669,-0.2606,1.032
4.9570,-0.6391,-0.1943,-0.2653,0.719
4.9670,-0.2328,-0.1840,-0.4269,0.520
4.9770,-0.0064,-0.2161,-0.4757,0.523
4.9870,-0.0087,-0.1330,-0.5657,0.581
4.9970,-0.1129,-0.1182,-0.5213,0.546
5.0280,-0.0997,-0.1508,-0.4734,0.507
5.0290,-0.1274,-0.2195,-0.4234,0.494
5.0300,-0.1674,-0.2645,-0.2172,0.381
5.0370,-0.1484,-0.4291,-0.0842,0.462
5.0470,-0.0958,-0.5747,0.0198,0.583
5.0570,-0.0238,-0.6242,0.0233,0.625
5.0670,-0.0292,-0.6038,0.0430,0.606
5.0770,-0.1014,-0.6382,0.0038,0.646
5.0930,-0.2340,-0.6219,-0.0001,0.664
5.0970,-0.3175,-0.6756,-0.0061,0.747
5.1250,-0.3434,-0.6020,-0.0445,0.694
5.1260,-0.4031,-0.5269,-0.0822,0.668
5.1270,-0.5353,-0.4270,-0.0757,0.689
5.1380,-0.6257,-0.3276,-0.2703,0.756
5.1470,-0.5905,-0.2884,-0.2208,0.693
5.1570,-0.6041,-0.2565,-0.1018,0.664
5.1670,-0.5436,-0.2517,-0.0853,0.605
5.1770,-0.4312,-0.3112,-0.1145,0.544
5.1930,-0.2487,-0.3305,-0.2213,0.469
5.1970,-0.2996,-0.2796,-0.3746,0.555
5.2190,-0.5268,-0.2076,-0.4480,0.722
5.2220,-0.5588,-0.2260,-0.3666,0.705
5.2290,-0.5034,-0.2275,-0.2843,0.621
5.2380,-0.4939,-0.2140,-0.1893,0.571
5.2470,-0.4225,-0.1648,-0.1691,0.484
5.2570,-0.2712,-0.1455,-0.2366,0.388
5.2670,-0.1892,-0.1586,-0.2366,0.342
5.2770,0.0444,-0.1607,-0.3207,0.361
5.2920,0.2251,-0.1952,-0.3606,0.468
5.2970,0.3251,-0.1888,-0.3730,0.530
5.3230,0.3308,-0.1075,-0.3632,0.503
5.3240,0.1705,-0.0472,-0.2937,0.343
5.3270,0.0456,-0.0694,-0.1501,0.172
5.3380,-0.0471,-0.1445,-0.0030,0.152
5.3470,-0.1518,-0.2200,0.0234,0.268
5.3570,-0.1775,-0.2682,0.0424,0.324
5.3670,-0.0804,-0.3694,0.1137,0.395
5.3770,-0.1369,-0.4096,0.1518,0.458
5.3920,-0.2637,-0.4257,0.1769,0.531
