time,ax,ay,az,aT,label
0.009,0.3733,0.0093,-0.0544,0.377,0
0.009,0.428,0.0062,0.0065,0.428,0
0.013,0.4539,0.0128,-0.0415,0.456,0
0.024,0.4579,0.0097,-0.1181,0.473,0
0.069,0.4269,0.0189,-0.1082,0.441,0
0.07,0.32,0.0076,-0.0487,0.324,0
0.07,0.1705,-0.0216,0.0291,0.174,0
0.07,0.0891,-0.0588,0.0776,0.132,0
0.077,-0.0079,-0.0103,0.0573,0.059000000000000004,0
0.091,-0.0818,0.0087,0.0466,0.095,0
0.092,-0.1491,0.0277,0.0361,0.156,0
0.108,-0.1998,0.0174,-0.0041,0.201,0
0.112,-0.1903,-0.0121,-0.0047,0.191,0
0.159,-0.1752,-0.0485,0.1217,0.21899999999999997,0
0.159,-0.1295,-0.0693,-0.006,0.147,0
0.16,-0.0913,0.0553,0.0131,0.10800000000000001,0
0.16,-0.0186,0.0843,-0.0361,0.094,0
0.163,-0.0341,0.0623,-0.046,0.085,0
0.173,-0.0217,0.0534,-0.007,0.057999999999999996,0
0.184,-0.0281,-0.0419,0.0515,0.07200000000000001,0
0.193,-0.0271,-0.0712,0.1005,0.126,0
0.203,-0.0436,-0.0483,0.0217,0.069,0
0.213,-0.0641,-0.0309,0.0022,0.071,0
0.226,-0.0791,-0.0471,0.0117,0.09300000000000001,0
0.234,-0.0893,-0.0199,0.0118,0.092,0
0.242,-0.0277,-0.0275,0.0115,0.040999999999999995,0
0.273,0.0112,-0.0097,0.0214,0.026000000000000002,0
0.274,0.0498,0.0383,0.0313,0.07,0
0.274,0.06,0.0573,-0.0372,0.091,0
0.291,0.069,0.0182,-0.0078,0.07200000000000001,0
0.293,0.0409,0.0381,-0.0079,0.055999999999999994,0
0.308,0.0135,0.0004,0.0605,0.062,0
0.312,-0.0042,-0.0091,0.031,0.033,0
0.356,0.0083,0.0119,0.07,0.071,0
0.357,0.0004,-0.0661,0.0895,0.111,0
0.357,-0.006,-0.0716,0.0009,0.07200000000000001,0
0.357,-0.0232,-0.0519,-0.0285,0.064,0
0.367,0.01,-0.0299,0.0495,0.059000000000000004,0
0.377,0.0048,0.0101,0.0493,0.051,0
0.384,-0.0089,-0.0551,0.0587,0.081,0
0.393,-0.0331,-0.0544,0.0093,0.064,0
0.409,-0.0265,-0.0042,0.0482,0.055,0
0.412,-0.0412,0.0056,0.097,0.106,0
0.423,-0.0446,-0.0123,0.0476,0.066,0
0.459,-0.0212,-0.0228,0.067,0.07400000000000001,0
0.46,-0.0254,-0.0214,0.1059,0.111,0
0.46,-0.0517,-0.0528,0.096,0.121,0
0.466,-0.0546,-0.0222,0.0859,0.10400000000000001,0
0.473,-0.0009,-0.0037,0.0268,0.027000000000000003,0
0.489,-0.0239,-0.0228,0.0658,0.07400000000000001,0
0.492,-0.0384,-0.0048,0.0852,0.094,0
0.506,-0.0409,0.0039,0.1437,0.149,0
0.512,-0.036,-0.0484,0.124,0.138,0
0.523,0.0094,-0.0679,0.1629,0.177,0
0.574,0.0255,-0.0624,0.1432,0.158,0
0.575,0.0227,-0.0263,0.0842,0.091,0
0.576,0.0707,-0.0017,0.0938,0.11699999999999999,0
0.576,0.0881,0.0401,0.0349,0.10300000000000001,0
0.576,0.05,0.0252,0.1033,0.11699999999999999,0
0.584,-0.0031,-0.0089,0.2597,0.26,0
0.592,-0.072,-0.1426,0.4162,0.446,0
0.603,-0.0658,-0.2297,0.5035,0.557,0
0.613,-0.0694,-0.3388,0.6109,0.7020000000000001,1
0.624,0.0213,-0.36,0.5806,0.6829999999999999,1
0.633,0.0779,-0.2613,0.502,0.5710000000000001,1
0.643,0.0137,-0.1791,0.4134,0.451,1
0.671,-0.0529,-0.0573,0.1979,0.213,1
0.673,-0.082,0.0311,-0.0857,0.12300000000000001,1
0.673,-0.0403,0.0045,0.2388,0.242,1
0.683,-0.1209,-0.0304,0.3186,0.342,1
0.693,-0.196,-0.1181,0.3992,0.46,1
