time,ax,ay,az,aT
0.4740,0.0961,-0.0355,-0.0560,0.117
0.4870,0.0967,-0.0858,-0.0756,0.150
0.4940,0.0355,0.0975,-0.1153,0.155
0.5030,0.0897,0.2115,-0.0759,0.242
0.5160,0.0499,0.1101,-0.0568,0.134
0.5240,-0.0848,0.1406,0.0112,0.165
0.5340,-0.1529,0.0899,0.0204,0.179
0.5610,-0.1884,0.0567,0.0099,0.197
0.5630,-0.2415,0.0568,0.0389,0.251
0.5630,-0.2017,0.0161,0.0187,0.203
0.5760,-0.1889,0.0471,0.0675,0.206
0.5840,-0.1258,0.0157,0.1654,0.208
0.5940,-0.1060,0.0250,0.2046,0.232
0.6110,-0.0462,-0.0647,0.1948,0.210
0.6140,-0.0358,-0.0077,0.1262,0.131
0.6420,0.0127,-0.0220,0.0675,0.072
0.6440,0.0427,-0.0465,-0.0499,0.080
0.6440,0.0139,0.0065,0.0090,0.018
0.6540,-0.0038,-0.0178,0.1562,0.157
0.6640,0.0173,-0.0596,0.3131,0.319
0.6740,0.0382,-0.1836,0.6565,0.683
0.6840,0.0795,-0.2995,0.7740,0.834
0.6940,0.1356,-0.3334,0.7839,0.863
0.7040,0.2427,-0.3695,0.8131,0.926
0.7150,0.1172,-0.3834,0.5677,0.695
0.7240,0.0277,-0.1614,0.4005,0.433
0.7330,-0.1059,0.0129,0.2433,0.266
0.7590,-0.3383,0.1131,0.0471,0.360
0.7600,-0.2132,0.0520,-0.0210,0.220
0.7640,-0.1594,0.0101,-0.1476,0.217
0.7740,-0.0972,0.1396,-0.3720,0.409
0.7840,-0.0891,0.1626,-0.4878,0.522
0.7940,-0.1246,0.2987,-0.5160,0.609
0.8030,-0.1998,0.2740,-0.4451,0.560
0.8170,-0.1350,0.2010,-0.2772,0.368
0.8240,-0.0470,0.0637,-0.0792,0.112
0.8340,0.0859,-0.0899,0.0401,0.131
0.8550,0.2239,-0.1415,0.1007,0.283
0.8560,0.2082,-0.1907,0.2201,0.358
0.8640,0.1001,-0.1854,0.1821,0.278
0.8740,0.0204,-0.1499,0.2032,0.253
0.8840,-0.0365,-0.0342,0.2536,0.258
0.8940,-0.0582,-0.0295,0.3241,0.331
0.9040,0.0145,-0.1086,0.3747,0.390
0.9140,0.0739,-0.1564,0.3773,0.415
0.9520,0.1575,-0.1232,0.2720,0.338
0.9530,0.1995,-0.1076,0.2065,0.307
0.9530,0.1982,-0.0615,0.1411,0.251
0.9540,0.2067,-0.0286,-0.0418,0.213
0.9670,0.1886,0.0032,-0.1752,0.257
0.9810,0.1888,0.0565,-0.2233,0.298
0.9840,0.1793,0.1037,-0.3167,0.378
0.9950,0.2572,0.0779,-0.3351,0.430
1.0030,0.2268,0.0965,-0.3990,0.469
1.0140,0.1864,0.1210,-0.3488,0.414
1.0240,0.1202,0.2261,-0.3730,0.452
1.0330,0.0876,0.3320,-0.3721,0.506
1.0570,0.1258,0.3300,-0.3274,0.482
1.0580,0.1085,0.3363,-0.3833,0.521
1.0640,0.1229,0.2536,-0.3589,0.456
1.0740,0.1529,0.2447,-0.2386,0.374
1.0830,0.1192,0.2464,-0.0973,0.290
1.0940,0.1501,0.1422,0.0127,0.207
1.1030,0.2036,0.1031,0.1236,0.260
1.1140,0.1495,0.0667,0.3024,0.344
1.1480,0.0572,0.1236,0.2859,0.317
1.1490,-0.0413,0.1041,0.4455,0.459
1.1490,-0.0596,0.0162,0.4579,0.462
1.1540,-0.0611,-0.0345,0.5787,0.583
1.1640,-0.0701,-0.0428,0.6499,0.655
1.1770,0.0053,0.0188,0.7324,0.733
1.1830,0.0324,0.0510,0.8346,0.837
1.1940,0.0532,0.0962,0.8987,0.905
1.2030,0.0477,0.1008,0.9238,0.931
1.2140,0.0193,0.1186,0.8815,0.890
1.2500,-0.1333,0.1706,0.8792,0.905
1.2510,-0.2235,0.1983,1.0546,1.096
1.2520,-0.3131,0.0897,1.2007,1.244
1.2540,-0.3802,-0.0490,1.3298,1.384
1.2640,-0.3820,-0.1668,1.4182,1.478
1.2810,-0.4091,-0.2886,1.4532,1.537
1.2850,-0.5164,-0.3925,1.3285,1.478
1.2940,-0.5513,-0.3745,1.2416,1.409
1.3040,-0.4927,-0.2403,0.9192,1.070
1.3140,-0.3205,-0.1805,0.6530,0.749
1.3510,-0.2365,-0.1243,0.4952,0.563
1.3520,-0.3184,-0.0432,0.4994,0.594
1.3520,-0.5971,0.0838,0.4690,0.764
1.3540,-0.8118,0.1832,0.2855,0.880
1.3660,-0.9693,0.2434,0.1901,1.017
1.3800,-1.1302,0.2673,0.2121,1.181
1.3840,-1.2445,0.2146,0.0305,1.263
1.3940,-1.3399,0.2421,-0.1922,1.375
1.4040,-1.2730,0.3293,-0.4554,1.392
1.4140,-1.2690,0.3743,-0.6899,1.492
1.4410,-1.2928,0.4706,-0.9300,1.661
1.4420,-1.3026,0.5713,-1.1926,1.856
1.4440,-1.1352,0.5418,-1.6778,2.097
1.4540,-1.0537,0.4807,-2.1217,2.417
1.4640,-0.9855,0.2839,-2.4588,2.664
1.4740,-0.9593,0.1674,-2.5518,2.731
1.4840,-0.8275,-0.1033,-2.5714,2.703
1.4940,-0.6946,-0.3047,-2.4038,2.521
1.5040,-0.4702,-0.6292,-2.4031,2.528
1.5150,-0.3244,-0.8287,-2.4659,2.622
1.5490,-0.0705,-0.9035,-2.5334,2.691
1.5510,0.1849,-0.9269,-2.6380,2.802
1.5520,0.3497,-0.9495,-2.6509,2.837
1.5650,0.4106,-0.9822,-2.7985,2.994
1.5650,0.3998,-1.0605,-2.7482,2.973
1.5790,0.4916,-1.1286,-2.5369,2.820
1.5840,0.6524,-1.2462,-2.4133,2.793
1.5950,0.9034,-1.2930,-2.1019,2.628
1.6120,1.0934,-1.2600,-1.7997,2.454
1.6140,1.1843,-1.2519,-1.4095,2.226
1.6250,1.1286,-1.2174,-1.0478,1.963
1.6340,1.0259,-1.2259,-0.7359,1.760
1.6590,0.8456,-1.1513,-0.7031,1.592
1.6610,0.9211,-1.0328,-0.6450,1.527
1.6640,0.9681,-0.8614,-0.4096,1.359
1.6740,1.1768,-0.7165,-0.0303,1.378
1.6840,1.3401,-0.6419,0.3041,1.517
1.6940,1.5722,-0.6423,0.4771,1.764
1.7100,1.6170,-0.5746,0.5451,1.801
1.7140,1.9488,-0.6248,0.8772,2.227
1.7390,2.4252,-0.6381,1.0170,2.706
1.7400,2.8804,-0.5433,0.6443,3.001
1.7440,2.8961,-0.3412,0.0643,2.917
1.7560,3.0962,-0.2050,-0.4749,3.139
1.7640,3.0587,-0.2151,-0.7734,3.162
1.7740,3.1852,-0.3956,-0.6513,3.275
1.7840,2.7069,-0.6917,-0.9372,2.947
1.7940,2.8963,-1.0467,-0.2561,3.090
1.8120,3.8127,-1.5016,0.8970,4.195
1.8140,4.2695,-2.0483,2.2250,5.232
1.8460,3.2953,-2.0045,2.5044,4.599
1.8470,2.0225,-1.7836,2.5403,3.705
1.8480,0.9778,-1.4087,2.8535,3.329
1.8610,0.5070,-1.0735,2.9132,3.146
1.8640,0.3132,-0.7014,2.5142,2.629
1.8750,0.3799,-0.4288,1.6531,1.750
1.8840,0.1867,-0.1239,0.4678,0.519
1.8940,0.3185,0.1321,-0.2231,0.411
1.9100,0.5866,0.3230,-0.5660,0.877
1.9140,0.6786,0.4118,-0.6900,1.052
1.9520,0.3186,0.3770,-0.4742,0.684
1.9540,0.0552,0.2788,-0.2167,0.357
1.9550,-0.0624,0.1654,0.2525,0.308
1.9550,0.1290,0.0031,0.8687,0.878
1.9630,0.2183,-0.1712,1.0515,1.087
1.9740,0.2289,-0.3766,1.0717,1.159
1.9840,0.2976,-0.4571,1.1508,1.274
1.9940,0.5421,-0.4133,1.1129,1.305
2.0090,0.7515,-0.3682,0.9737,1.284
2.0140,0.9570,-0.3677,0.8458,1.329
2.0410,0.8803,-0.3190,0.5209,1.071
2.0410,0.8590,-0.3425,0.3849,1.002
2.0440,0.8138,-0.4784,0.6052,1.121
2.0560,0.8594,-0.4282,0.7600,1.225
2.0640,0.7398,-0.3207,0.8376,1.163
2.0740,0.8921,-0.1998,1.0244,1.373
2.0840,0.6960,-0.1699,1.0608,1.280
2.0940,0.5513,-0.1904,1.0179,1.173
2.1090,0.4641,-0.1661,0.9037,1.029
2.1140,0.6734,-0.2820,0.8728,1.138
2.1460,0.8393,-0.3302,0.7185,1.153
2.1470,0.9085,-0.2468,0.3784,1.015
2.1470,0.9775,-0.0740,0.0646,0.982
2.1620,1.2729,0.0273,0.1908,1.287
2.1770,1.4761,0.0004,0.1986,1.489
2.1780,1.6196,-0.0228,0.0865,1.622
2.1930,1.6472,-0.0449,0.1377,1.654
2.1940,1.6055,0.0326,0.1827,1.616
2.2100,1.1097,0.1158,0.0914,1.119
2.2140,0.7387,0.1831,0.2325,0.796
2.2560,0.5363,0.0194,0.5184,0.746
2.2570,0.5395,-0.2048,0.8328,1.013
2.2570,0.4977,-0.2798,0.6583,0.871
2.2580,0.4804,-0.2791,0.4380,0.707
2.2720,0.6639,-0.1822,0.5570,0.886
2.2860,0.9364,-0.1453,0.7608,1.215
2.2870,0.7072,-0.2561,0.8290,1.119
2.3010,0.5685,-0.3707,1.2090,1.386
2.3160,0.4947,-0.4690,1.7845,1.910
2.3170,0.6305,-0.5634,2.2918,2.443
2.3630,0.7268,-0.6685,2.5882,2.770
2.3640,0.9927,-0.7410,2.6115,2.890
2.3650,1.2164,-0.8316,2.5523,2.947
2.3650,1.0820,-0.9819,2.3151,2.738
2.3660,0.7712,-1.0545,2.0023,2.391
2.3780,0.5475,-1.1081,2.1071,2.443
2.3840,0.4711,-1.0727,1.5334,1.930
2.3940,0.7533,-1.0576,1.4290,1.931
2.4090,0.6987,-0.8216,0.8734,1.388
2.4140,-0.1486,-0.2467,-0.6993,0.756
2.4600,-1.4131,0.5506,-2.2977,2.753
2.4630,-1.7552,1.5417,-2.6137,3.506
2.4640,-0.4432,2.2280,-2.3537,3.271
2.4650,1.1431,2.1793,-1.5322,2.899
2.4660,1.8590,1.4167,-0.9678,2.530
2.4750,1.9287,0.5412,-0.6984,2.121
2.4830,1.7192,-0.0978,-0.2797,1.745
2.4940,1.6682,-0.3777,-0.4414,1.766
2.5080,1.8092,-0.3467,-0.4453,1.895
2.5140,2.3666,-0.3071,-0.3017,2.405
2.5480,2.2805,-0.3646,-0.6427,2.397
2.5490,1.9875,-0.3519,-1.2146,2.356
2.5490,1.3940,-0.2882,-1.6753,2.198
2.5620,0.7994,-0.0974,-1.7160,1.896
2.5640,0.7496,0.1793,-1.6547,1.825
2.5770,1.1455,0.5031,-1.9576,2.323
2.5840,1.5517,0.5663,-2.0600,2.640
2.5940,1.8762,0.4977,-2.1591,2.903
2.6090,2.0213,0.4289,-2.0787,2.931
2.6140,2.1818,0.3283,-1.8555,2.883
2.6480,2.0063,0.0980,-1.6137,2.577
2.6490,1.6971,-0.0150,-1.5969,2.330
2.6500,1.4528,-0.0697,-1.2636,1.927
2.6630,1.1870,-0.0275,-1.2559,1.728
2.6640,0.7077,0.0540,-1.0148,1.238
2.6770,0.3748,0.0362,-1.0947,1.158
2.6840,0.2165,0.0689,-1.0962,1.119
2.6940,0.0803,0.0412,-0.8205,0.825
2.7120,-0.2068,0.0502,-0.5159,0.558
2.7140,-0.4904,0.1137,0.0750,0.509
2.7240,-0.8569,0.0839,0.7351,1.132
2.7340,-1.1313,0.0174,1.1012,1.579
2.7600,-0.9159,-0.0999,1.3409,1.627
2.7610,-0.4361,-0.2167,1.6761,1.745
2.7640,0.0953,-0.3890,1.9150,1.956
2.7750,0.3064,-0.4581,1.6598,1.749
2.7840,0.1481,-0.4839,1.0430,1.159
2.7940,-0.1661,-0.4033,0.3782,0.577
2.8100,-0.3360,-0.2565,0.0523,0.426
2.8140,-0.3594,-0.1608,-0.0411,0.396
2.8430,-0.4216,-0.1239,-0.1242,0.457
2.8440,-0.2998,-0.1929,0.2641,0.444
2.8450,-0.1587,-0.3292,0.8536,0.929
2.8570,-0.0941,-0.3451,1.3366,1.384
2.8640,-0.0056,-0.4647,1.5148,1.584
2.8740,0.2041,-0.6134,1.5212,1.653
2.8830,0.4641,-0.5237,1.4016,1.567
2.8940,0.6957,-0.4008,0.9238,1.224
2.9080,0.9235,-0.2551,0.5062,1.084
2.9130,1.2201,-0.0881,0.3005,1.260
2.9570,1.7304,0.0632,0.0898,1.734
2.9580,1.5068,-0.1007,0.2557,1.532
2.9590,1.8009,-0.2545,0.6505,1.932
2.9600,2.0278,-0.4658,1.0427,2.327
2.9640,1.4775,-0.5425,1.0581,1.897
2.9740,0.9622,-0.4570,0.9464,1.425
2.9830,0.7974,-0.1820,1.4200,1.639
2.9940,0.8016,-0.0850,2.2034,2.346
3.0090,0.6949,-0.0773,2.3926,2.493
3.0140,0.6262,-0.2599,2.4498,2.542
3.0500,0.5679,-0.3791,2.3583,2.455
3.0530,0.7250,-0.2769,1.7987,1.959
3.0540,0.8658,-0.1456,1.1007,1.408
3.0540,1.1848,0.1359,-0.3552,1.244
3.0640,0.6206,0.1641,-1.6755,1.794
3.0750,0.6931,0.0730,-2.4260,2.524
3.0840,1.6692,-0.0869,-2.9237,3.368
3.0940,2.5676,-0.2279,-2.6159,3.673
3.1080,2.4333,-0.2418,-1.5084,2.873
3.1140,1.2467,-0.3213,-0.6037,1.422
3.1450,0.1881,-0.3802,-0.4103,0.590
3.1460,-0.2427,-0.2928,-0.2850,0.475
3.1460,-0.0783,-0.1185,-0.5052,0.525
3.1600,0.3222,0.1070,-0.7492,0.823
3.1640,0.6046,0.3189,-0.8587,1.098
3.1740,1.0425,0.3413,-0.9778,1.469
3.1830,1.4013,0.2094,-1.0368,1.756
3.1940,1.8312,-0.1202,-0.9132,2.050
3.2080,1.8821,-0.2389,-1.0256,2.157
3.2140,1.8651,-0.3761,-0.8363,2.078
3.2610,1.6851,-0.3635,-0.6260,1.834
3.2620,1.3651,-0.2786,-0.4624,1.468
3.2630,0.8156,-0.2054,-0.4381,0.948
3.2640,0.5159,-0.2209,-0.1914,0.593
3.2640,0.3377,-0.1498,-0.1991,0.420
3.2760,0.3477,-0.0230,-0.3196,0.473
3.2840,0.2297,0.0252,-0.3894,0.453
3.2940,-0.0607,-0.0087,-0.3059,0.312
3.3090,-0.1427,-0.0395,-0.1144,0.187
3.3130,0.1095,-0.0930,0.2411,0.281
3.3240,0.5004,-0.0904,0.6901,0.857
3.3330,0.8477,-0.0441,0.7249,1.116
3.3660,0.8744,-0.0901,0.6374,1.086
3.3670,0.4895,-0.1628,0.2881,0.591
3.3680,-0.0441,-0.0503,-0.2598,0.268
3.3730,-0.4088,0.0113,-0.4473,0.606
3.3830,-0.3925,-0.0625,-0.1308,0.418
3.3940,-0.1737,-0.2022,0.4460,0.520
3.4080,-0.2209,-0.2991,0.7799,0.864
3.4140,-0.3476,-0.3631,0.8281,0.969
3.4460,-0.4190,-0.3817,0.9502,1.106
3.4470,-0.1614,-0.5206,0.9576,1.102
3.4470,0.0029,-0.5359,0.8170,0.977
3.4610,0.1349,-0.4684,0.6067,0.778
3.4630,0.2538,-0.3144,0.2507,0.476
3.4760,0.3262,-0.2631,0.1393,0.442
3.4830,0.6419,-0.3274,0.4659,0.858
3.4940,1.0032,-0.4568,0.7353,1.325
3.5070,1.0384,-0.4627,0.7753,1.376
3.5140,0.9708,-0.3242,0.7583,1.274
3.5440,0.8256,-0.2071,0.5402,1.008
3.5450,0.9346,-0.1505,0.5731,1.107
3.5450,0.9422,-0.1267,0.3157,1.002
3.5590,0.5894,-0.2556,0.3634,0.738
3.5640,1.0009,-0.2585,0.1617,1.046
3.5740,1.0051,-0.2826,0.5805,1.195
3.5830,0.6612,-0.3794,0.8118,1.114
3.5940,0.2255,-0.3362,1.1433,1.213
3.6080,-0.3102,-0.4296,1.6934,1.774
3.6140,-0.5236,-0.5746,2.4356,2.557
3.6600,-0.7107,-0.5726,2.8415,2.984
3.6620,-0.7431,-0.6073,2.6973,2.863
3.6620,-0.5923,-0.5003,2.3808,2.504
3.6640,-0.1093,-0.3118,1.8019,1.832
3.6640,0.5759,-0.1563,0.8328,1.025
3.6750,1.1481,-0.1604,0.2698,1.190
3.6840,1.4165,-0.2853,-0.3307,1.482
3.6940,1.7413,-0.3038,-0.8968,1.982
3.7090,2.2135,-0.4736,-1.0941,2.514
3.7140,2.9822,-0.6287,-1.2299,3.287
3.7510,3.5608,-0.7799,-1.1024,3.808
3.7540,3.8739,-0.9350,-0.9513,4.097
3.7540,3.3710,-0.9334,-0.9872,3.634
3.7550,2.7313,-0.8504,-0.3380,2.881
3.7640,2.0845,-0.6773,0.0947,2.194
3.7740,1.7512,-0.6301,0.5017,1.928
3.7830,1.5931,-0.6729,0.4377,1.784
3.7940,1.7002,-0.6832,0.2197,1.845
3.8070,1.8875,-0.6345,-0.1259,1.995
3.8140,2.2998,-0.6546,-0.1158,2.394
3.8540,2.4635,-0.5289,-0.2845,2.536
3.8550,2.5471,-0.4642,-0.6751,2.676
3.8560,2.3307,-0.5210,-1.2411,2.691
3.8570,2.2791,-0.6940,-1.1684,2.654
3.8640,2.1229,-0.7995,-1.1084,2.525
3.8740,1.8292,-0.8543,-1.0020,2.254
3.8830,1.1903,-0.8367,-1.3233,1.967
3.8940,0.4489,-0.8344,-1.4936,1.769
3.9070,-0.0023,-0.8088,-1.5126,1.715
3.9130,-0.2472,-0.7564,-1.2541,1.485
3.9240,-0.1858,-0.7082,-1.2048,1.410
3.9340,-0.2694,-0.6843,-1.3359,1.525
3.9600,-0.3508,-0.7002,-1.3602,1.570
3.9610,-0.5425,-0.7299,-1.7882,2.006
3.9640,-0.6229,-0.7599,-1.7837,2.036
3.9760,-0.5672,-0.7471,-1.7402,1.977
3.9830,-0.2628,-0.7935,-1.7649,1.953
3.9940,0.0175,-0.8521,-1.6910,1.894
4.0080,-0.1261,-0.9010,-1.6108,1.850
4.0140,-0.7793,-0.8723,-1.6169,1.996
4.0610,-1.2422,-0.8440,-1.4190,2.066
4.0620,-1.4679,-0.8907,-1.1461,2.064
4.0630,-1.5851,-0.8411,-0.8254,1.975
4.0640,-1.9391,-0.8619,-0.7651,2.256
4.0650,-2.0982,-0.7903,-0.8355,2.393
4.0760,-2.1742,-0.7328,-0.9447,2.481
4.0840,-2.0066,-0.6126,-0.8130,2.250
4.0940,-1.8231,-0.5271,-0.7603,2.044
4.1080,-1.9175,-0.4574,-0.5632,2.050
4.1140,-1.9385,-0.4015,-0.3474,2.010
4.1510,-2.0084,-0.4124,-0.1863,2.059
4.1520,-2.0382,-0.4514,-0.1912,2.096
4.1520,-1.9335,-0.3809,-0.2132,1.982
4.1540,-1.7515,-0.2868,-0.2131,1.788
4.1630,-1.4238,-0.2488,-0.5784,1.557
4.1740,-1.1865,-0.2465,-0.7925,1.448
4.1840,-0.9530,-0.1676,-0.8422,1.283
4.1940,-0.8009,-0.0868,-1.0707,1.340
4.2060,-0.7210,-0.0540,-1.0338,1.262
4.2140,-0.5348,-0.0515,-1.0698,1.197
4.2490,-0.4878,0.0843,-1.0807,1.189
4.2500,-0.6865,0.1414,-0.9225,1.159
4.2510,-0.5294,0.0880,-0.6850,0.870
4.2540,-0.2708,0.0754,-0.6858,0.741
4.2650,-0.2098,0.0475,-0.8455,0.872
4.2740,-0.3194,-0.0302,-0.9202,0.975
4.2840,-0.2759,-0.0846,-0.8064,0.856
4.2940,-0.3047,-0.1289,-0.7617,0.830
4.3060,-0.4553,-0.1178,-0.3614,0.593
4.3140,-0.7479,-0.0529,-0.0198,0.750
4.3560,-1.2216,0.0941,0.2265,1.246
4.3570,-1.3026,0.0782,0.2829,1.335
4.3580,-0.8276,-0.1072,0.3933,0.923
4.3580,-0.2873,-0.1942,-0.0231,0.348
4.3640,0.0377,-0.1654,-0.5969,0.621
4.3740,0.1614,-0.0712,-0.4952,0.526
4.3840,0.1842,0.0250,-0.3165,0.367
4.3940,0.4252,-0.1142,0.2867,0.525
4.4060,0.3987,-0.2724,0.4594,0.666
4.4140,0.3046,-0.4328,0.1732,0.557
4.4480,0.2198,-0.4092,-0.0562,0.468
4.4490,0.0539,-0.3778,-0.4357,0.579
4.4490,0.0084,-0.2802,-0.3500,0.448
4.4640,-0.0882,-0.3830,-0.1389,0.417
4.4640,-0.1695,-0.3190,0.0848,0.371
4.4770,-0.3755,-0.2731,0.0593,0.468
4.4920,-0.2131,-0.3103,-0.0579,0.381
4.4930,-0.0176,-0.3252,-0.1883,0.376
4.5040,0.2373,-0.2887,-0.1686,0.410
4.5140,0.3362,-0.3484,-0.1313,0.502
4.5240,0.1499,-0.2996,-0.1607,0.372
4.5640,0.0019,-0.3463,-0.1147,0.365
4.5650,0.0023,-0.4104,-0.0754,0.417
4.5650,0.0000,-0.4361,-0.0203,0.437
4.5660,0.0731,-0.4039,-0.0332,0.412
4.5790,-0.0043,-0.4492,0.0150,0.449
4.5930,-0.1092,-0.4656,0.1159,0.492
4.5940,-0.1341,-0.6019,0.4124,0.742
4.6080,-0.2814,-0.5949,0.3236,0.733
4.6140,-0.3868,-0.6039,0.3229,0.786
4.6240,-0.3431,-0.5708,0.2685,0.718
4.6660,-0.0530,-0.6210,0.1059,0.632
4.6670,0.2001,-0.5564,-0.0296,0.592
4.6670,0.2096,-0.4600,-0.2775,0.577
4.6670,0.4129,-0.4708,-0.2948,0.692
4.6740,0.3889,-0.5510,-0.2839,0.732
4.6850,0.3436,-0.5780,-0.2190,0.707
4.6930,0.1061,-0.5708,-0.2063,0.616
4.7030,0.0578,-0.6516,-0.1769,0.678
4.7130,0.0641,-0.7208,0.0113,0.724
4.7250,0.0897,-0.8356,-0.0703,0.843
4.7720,-0.2267,-0.7978,0.4031,0.922
4.7730,-0.5131,-0.7906,0.4370,1.039
4.7740,-0.5623,-0.9071,0.2911,1.106
4.7740,-0.4100,-0.8201,0.0321,0.917
4.7740,-0.1138,-0.6475,-0.2589,0.707
4.7870,0.1427,-0.5648,-0.3968,0.705
4.7930,0.2032,-0.5233,-0.6385,0.850
4.8030,0.2785,-0.5504,-0.6262,0.879
4.8130,0.2468,-0.6453,-0.5114,0.860
4.8250,0.1020,-0.6201,-0.3492,0.719
4.8570,-0.2763,-0.6483,-0.3676,0.795
4.8580,-0.7175,-0.5940,-0.1598,0.945
4.8580,-1.0630,-0.6244,0.0653,1.235
4.8630,-1.1193,-0.6255,0.2914,1.315
4.8740,-1.0344,-0.6050,0.3309,1.243
4.8870,-0.7119,-0.5107,0.2506,0.911
4.8940,-0.3901,-0.4571,-0.0237,0.601
4.9040,-0.0592,-0.4020,-0.4194,0.584
4.9140,-0.0605,-0.3651,-0.9446,1.015
4.9250,-0.4273,-0.1687,-1.3478,1.424
4.9670,-1.1371,-0.0166,-1.1593,1.624
4.9680,-1.6316,0.0771,-0.7471,1.796
4.9690,-1.8590,-0.1699,-0.2340,1.881
4.9690,-1.6914,-0.4415,0.1212,1.752
4.9740,-1.2830,-0.6620,0.2237,1.461
4.9840,-0.8233,-0.6177,0.2571,1.061
4.9930,-0.4079,-0.5301,0.1387,0.683
5.0040,-0.2015,-0.4625,-0.2161,0.549
5.0140,-0.0118,-0.4415,-0.4564,0.635
5.0240,0.1347,-0.4423,-0.6333,0.784
5.0700,0.1999,-0.4920,-0.7466,0.916
5.0720,0.0346,-0.4861,-0.8219,0.956
5.0740,-0.3789,-0.5011,-0.8327,1.043
5.0740,-0.7364,-0.4781,-0.8211,1.202
5.0740,-1.0868,-0.4317,-0.3613,1.224
5.0860,-1.3036,-0.3498,-0.1556,1.359
5.0940,-1.5225,-0.3334,0.2259,1.575
5.1040,-1.4616,-0.3102,0.1963,1.507
5.1130,-1.0804,-0.3390,0.1102,1.138
5.1240,-0.6174,-0.3044,0.1079,0.697
5.1350,-0.3289,-0.3651,-0.3607,0.610
5.1430,-0.0696,-0.3486,-0.4398,0.565
5.1850,-0.1155,-0.3674,-0.4283,0.576
5.1860,0.0340,-0.3382,-0.8777,0.941
5.1870,0.3383,-0.3657,-0.9559,1.078
5.1870,0.5805,-0.3430,-1.0873,1.279
5.1940,0.8468,-0.3808,-1.1458,1.475
5.2040,0.9727,-0.4539,-0.9946,1.463
5.2130,0.9030,-0.5875,-0.6405,1.253
5.2250,0.6427,-0.6618,-0.2558,0.957
5.2730,0.4307,-0.7128,-0.0179,0.833
5.2740,0.4296,-0.6897,0.0898,0.818
5.2740,0.3660,-0.6722,0.0561,0.767
5.2750,0.3778,-0.6570,-0.1173,0.767
5.2750,0.3825,-0.6545,-0.2067,0.786
5.2880,0.1708,-0.5418,-0.4727,0.739
5.2930,-0.0550,-0.5174,-0.2340,0.571
5.3040,0.0232,-0.5603,0.0143,0.561
5.3140,0.2653,-0.6764,0.2371,0.764
5.3250,0.3628,-0.7059,0.4296,0.902
5.3640,0.4698,-0.6097,0.2334,0.804
5.3650,0.5018,-0.4952,0.1847,0.729
5.3650,0.4677,-0.3033,-0.0287,0.558
5.3650,0.5302,-0.2023,-0.2602,0.624
5.3740,0.5921,-0.2049,-0.3055,0.697
5.3840,0.4844,-0.2096,-0.3496,0.633
5.3930,0.3892,-0.2616,-0.4438,0.646
5.4030,0.1471,-0.3197,-0.3226,0.477
5.4130,-0.0713,-0.3515,-0.0740,0.366
5.4250,-0.1518,-0.4343,0.1827,0.495
