time,ax,ay,az,aT
0.0180,0.1677,-0.1564,-0.0265,0.231
0.0190,0.1382,-0.1033,-0.0072,0.173
0.0190,0.0919,-0.0292,-0.0268,0.100
0.0250,0.0770,-0.0196,-0.0371,0.088
0.0330,0.0549,-0.1010,0.0407,0.122
0.0510,-0.0402,-0.1174,0.0391,0.130
0.0520,-0.1381,-0.0421,-0.0302,0.147
0.0630,-0.1895,-0.0141,-0.0907,0.211
0.0720,-0.1704,-0.0065,-0.0327,0.174
0.0910,-0.1563,0.0113,-0.0634,0.169
0.0930,-0.1773,0.0408,-0.0642,0.193
0.1020,-0.1556,0.0393,-0.0163,0.161
0.1150,-0.1491,0.0206,0.0123,0.151
0.1220,-0.1208,0.0016,0.0114,0.121
0.1320,-0.0986,-0.0084,0.0112,0.100
0.1480,-0.0081,-0.0083,-0.0674,0.068
0.1520,0.0797,0.0092,-0.0966,0.126
0.1970,0.0692,0.0371,-0.0964,0.124
0.1980,0.0917,-0.0113,-0.0869,0.127
0.1990,0.0744,-0.0380,-0.0481,0.096
0.1990,0.0324,-0.0449,-0.0588,0.081
0.2050,0.0573,-0.0512,-0.0204,0.080
0.2150,0.0782,-0.0470,0.0468,0.103
0.2220,0.0281,-0.0250,0.0458,0.059
0.2320,0.0011,-0.0613,0.0052,0.062
0.2480,-0.0832,-0.0486,-0.0354,0.103
0.2520,-0.1423,-0.0184,-0.0755,0.162
0.2950,-0.1482,-0.0163,-0.0376,0.154
0.2960,-0.2029,-0.0271,0.0502,0.211
0.2970,-0.1723,-0.0424,0.0097,0.178
0.2970,-0.1820,-0.0527,0.0196,0.190
0.3030,-0.1555,-0.0386,0.0088,0.160
0.3140,-0.1293,-0.0597,0.0288,0.145
0.3220,-0.0880,-0.0460,0.0382,0.106
0.3320,-0.0826,-0.0075,-0.0495,0.097
0.3470,-0.0924,-0.0529,-0.0498,0.118
0.3520,-0.0683,-0.0423,-0.0200,0.083
0.3870,-0.0235,-0.0487,-0.0493,0.073
0.3880,0.0286,-0.0579,-0.0488,0.081
0.3880,0.0604,-0.0549,-0.0189,0.084
0.3960,0.0747,-0.0352,0.0893,0.122
0.4020,0.0592,-0.0809,-0.0084,0.101
0.4130,0.0748,-0.0921,0.0018,0.119
0.4220,0.0425,-0.0713,-0.0470,0.095
0.4320,0.0304,-0.0652,-0.0269,0.077
0.4500,0.0398,-0.0555,0.0417,0.080
0.4520,0.0110,-0.0880,-0.0267,0.093
0.4630,-0.0441,-0.0493,0.0024,0.066
0.4720,-0.0239,-0.0139,-0.0561,0.063
0.4860,-0.0496,0.0030,-0.0171,0.053
0.4940,-0.0489,-0.0105,0.0517,0.072
0.5020,-0.0646,-0.0313,0.0809,0.108
0.5130,-0.0175,-0.0176,0.0913,0.095
