time,ax,ay,az,aT
0.0100,0.1434,0.1145,-0.0137,0.184
0.0100,0.2026,0.0040,-0.0803,0.218
0.0160,0.3238,-0.0469,-0.0502,0.331
0.0240,0.3002,0.0001,-0.0487,0.304
0.0330,0.2120,-0.0216,-0.0290,0.215
0.0440,0.1323,-0.0318,0.0005,0.136
0.0810,0.0984,-0.0243,0.0393,0.109
0.0820,0.0635,-0.0058,0.0879,0.109
0.0830,0.0699,-0.0364,0.0089,0.079
0.0840,0.0451,0.0008,-0.0110,0.046
0.0940,0.0127,0.0584,-0.0411,0.073
0.1040,-0.0382,0.0360,-0.0515,0.074
0.1140,-0.0705,0.0347,-0.0325,0.085
0.1240,-0.1273,0.0146,0.0447,0.136
0.1330,-0.1318,0.0124,0.0639,0.147
0.1440,-0.1309,0.0027,0.0237,0.133
0.1540,-0.1475,0.0393,-0.0156,0.153
0.1640,-0.1106,-0.0088,0.0325,0.116
0.1850,-0.0910,-0.0108,0.0621,0.111
0.1850,-0.0598,-0.0288,0.0814,0.105
0.1940,-0.0138,0.0192,0.0523,0.057
0.2040,0.0588,0.0275,-0.0156,0.067
0.2140,0.1039,0.0466,-0.0250,0.117
0.2240,0.1444,0.0254,-0.0731,0.164
0.2330,0.1532,0.0163,-0.0240,0.156
0.2440,0.1390,0.0441,-0.0431,0.152
0.2690,0.0640,0.0358,-0.0239,0.077
0.2700,0.0570,0.0074,-0.0046,0.058
0.2780,0.0130,0.0180,0.0634,0.067
0.2830,-0.0290,-0.0184,-0.0060,0.035
0.2940,-0.0534,0.0123,-0.0359,0.066
0.3090,-0.0471,0.0140,-0.0268,0.056
0.3130,-0.0639,-0.0140,-0.0173,0.068
0.3250,-0.0684,-0.0388,-0.0180,0.081
0.3330,-0.0868,-0.0368,0.0209,0.097
0.3440,-0.0350,-0.0419,0.0302,0.062
0.3900,-0.0043,0.0002,0.0594,0.060
0.3910,-0.0311,0.0125,-0.0095,0.035
0.3920,0.0104,-0.0134,-0.0099,0.020
0.3930,0.0038,-0.0189,-0.0104,0.022
0.3940,-0.0021,-0.0346,0.0086,0.036
0.4040,0.0678,-0.0398,0.0279,0.083
0.4130,0.1007,0.0609,0.0274,0.121
0.4240,0.1015,0.0898,-0.0117,0.136
0.4330,0.0881,0.0541,0.0071,0.104
0.4440,0.0165,-0.0006,0.0161,0.023
0.4540,-0.0434,-0.1036,0.1230,0.167
0.4640,-0.0528,-0.1247,0.1609,0.210
0.4850,-0.0542,-0.1110,0.0522,0.134
0.4860,-0.0167,-0.0583,-0.0172,0.063
0.4940,-0.0073,-0.0067,0.0112,0.015
0.5040,-0.0259,-0.0336,0.0788,0.089
0.5140,-0.0830,-0.0205,0.0777,0.116
0.5230,-0.1461,-0.0178,0.0862,0.171
0.5330,-0.1365,0.0134,0.0755,0.157
0.5440,-0.1348,0.0423,0.0648,0.155
0.5540,-0.1300,0.0729,0.0154,0.150
0.5640,-0.1236,0.0333,0.0541,0.139
0.5850,-0.1333,0.0234,0.0737,0.154
0.5860,-0.0728,-0.0049,0.1030,0.126
0.5940,-0.0456,0.0055,0.0835,0.095
0.6040,0.0186,-0.0231,0.0740,0.080
0.6140,0.0146,-0.0130,0.0351,0.040
0.6230,0.0951,0.0239,0.0064,0.098
0.6340,0.1109,0.0624,-0.0030,0.127
0.6440,0.1324,0.0872,0.0173,0.159
0.6550,0.1404,0.1255,-0.0020,0.188
0.6630,0.1348,0.1006,-0.0111,0.169
0.6780,0.0872,0.1103,-0.0112,0.141
0.6830,0.0587,0.0303,-0.0211,0.069
0.6940,0.0638,-0.0187,0.0471,0.081
0.7040,0.0589,-0.0749,0.0760,0.122
0.7140,0.1053,-0.0851,0.0852,0.160
0.7240,0.1183,-0.0172,0.0066,0.120
0.7330,0.0972,-0.0572,-0.0038,0.113
0.7440,0.0745,-0.0379,0.0054,0.084
0.7550,0.0166,-0.0391,-0.0050,0.043
0.7640,-0.0387,-0.0864,0.0722,0.119
0.7860,-0.0578,-0.0502,0.1010,0.127
0.7870,-0.0551,-0.0313,0.1296,0.144
0.7960,-0.0163,0.0037,0.0800,0.082
0.8040,0.0091,0.0011,0.1484,0.149
0.8130,0.0752,0.0172,0.1382,0.158
0.8240,0.0995,-0.0166,0.2067,0.230
0.8330,0.0602,-0.0128,0.1475,0.160
0.8440,-0.0159,0.0186,0.1960,0.198
0.8550,-0.0724,-0.0090,0.1465,0.164
0.8630,-0.1431,-0.0068,0.1850,0.234
0.8850,-0.1913,-0.0266,0.3613,0.410
0.8860,-0.1754,-0.0830,0.5862,0.617
0.8930,-0.1573,-0.1555,0.6942,0.729
0.9040,-0.1036,-0.1948,0.7527,0.784
0.9140,-0.0179,-0.2350,0.8214,0.855
0.9240,-0.1610,-0.1574,0.7912,0.823
0.9340,-0.3689,-0.0905,0.8695,0.949
0.9440,-0.4357,-0.0053,1.0843,1.169
0.9680,-0.4538,0.1194,1.0652,1.164
0.9690,-0.4375,0.1974,1.2624,1.351
0.9740,-0.4662,0.2445,1.2058,1.316
0.9840,-0.6544,0.1960,1.2186,1.397
0.9940,-0.9893,0.1381,0.9873,1.404
1.0040,-1.2969,-0.0634,0.9814,1.628
1.0140,-1.2063,-0.2258,0.9874,1.575
1.0230,-0.7467,-0.3013,0.8460,1.168
1.0340,-0.4033,-0.3370,0.5405,0.754
1.0450,-0.2212,-0.3340,0.2246,0.459
1.0690,-0.3055,-0.1973,0.1756,0.404
1.0700,-0.6223,-0.0495,0.2645,0.678
1.0740,-0.9015,-0.0620,0.1679,0.919
1.0830,-0.7647,-0.1813,0.2373,0.821
1.0940,-0.6365,-0.2554,0.3875,0.788
1.1040,-0.5787,-0.0417,0.4793,0.753
1.1140,-0.6131,0.3366,0.4757,0.846
1.1230,-0.5399,0.3857,0.3975,0.773
1.1340,-0.4685,0.3228,0.3096,0.648
1.1440,-0.3443,0.2320,0.2345,0.477
1.1680,-0.2955,0.2325,0.1502,0.405
1.1690,-0.2588,0.2708,0.0111,0.375
1.1740,-0.2131,0.4460,0.0186,0.495
1.1850,-0.1467,0.5347,0.1209,0.567
1.1930,-0.1400,0.6025,0.1030,0.627
1.2040,-0.1400,0.6098,0.0642,0.629
1.2140,-0.1869,0.5819,0.0604,0.614
1.2240,-0.2247,0.5178,0.0351,0.566
1.2330,-0.1927,0.5127,0.0840,0.554
1.2440,-0.2364,0.4449,0.0811,0.510
1.2680,-0.2167,0.4329,0.0736,0.490
1.2690,-0.0852,0.2969,0.1483,0.343
1.2740,0.0557,0.2006,0.1123,0.237
1.2830,0.1524,0.1108,0.0285,0.191
1.2940,0.2487,0.0951,-0.0461,0.270
1.3040,0.3718,0.0922,-0.2172,0.440
1.3130,0.5241,0.0507,-0.3313,0.622
1.3240,0.6643,-0.0264,-0.4747,0.817
1.3330,0.7721,-0.1107,-0.5311,0.944
1.3440,0.9192,-0.2176,-0.6096,1.124
1.3710,1.1256,-0.3039,-0.6816,1.351
1.3710,1.1618,-0.4428,-0.7918,1.474
1.3740,1.2073,-0.3732,-0.9099,1.557
1.3830,1.1237,-0.3803,-0.9657,1.530
1.3940,1.1428,-0.3596,-0.9344,1.519
1.4040,1.0252,-0.3598,-0.7936,1.345
1.4130,1.0799,-0.4120,-0.6445,1.323
1.4240,1.0318,-0.4950,-0.5494,1.269
1.4380,1.0579,-0.6259,-0.5367,1.341
1.4430,1.0285,-0.6232,-0.6130,1.350
1.4680,1.0712,-0.6725,-0.6421,1.418
1.4690,1.0744,-0.6956,-0.6537,1.437
1.4740,1.2204,-0.7623,-0.7542,1.625
1.4860,1.3180,-0.7944,-0.8185,1.743
1.4930,1.3883,-0.7511,-0.9009,1.817
1.5040,1.4191,-0.7673,-1.0319,1.915
1.5140,1.4323,-0.7113,-1.1836,1.990
1.5240,1.3908,-0.7681,-1.2430,2.017
1.5400,1.4133,-0.8255,-1.2675,2.070
1.5440,1.3276,-0.8671,-1.3269,2.068
1.5730,1.3038,-0.8913,-1.3213,2.059
1.5750,1.2527,-0.9076,-1.3125,2.029
1.5750,1.1888,-0.8477,-1.2398,1.915
1.5850,1.0167,-0.5742,-0.9467,1.503
1.5930,0.5902,0.4583,0.0014,0.747
1.6040,-0.2742,1.8959,0.3495,1.947
1.6130,-0.5215,2.1488,0.1808,2.219
1.6240,0.2117,0.9942,0.3629,1.079
1.6390,1.1879,-0.5046,0.1551,1.300
1.6440,1.5229,-1.2983,-0.2339,2.015
1.6730,1.5830,-1.0660,-0.3377,1.938
1.6740,1.4351,-0.6020,-0.2969,1.584
1.6740,1.2256,-0.3190,-0.2280,1.287
1.6850,1.0017,-0.1862,-0.2504,1.049
1.6930,0.8676,-0.2244,-0.1669,0.912
1.7040,0.7587,-0.2937,0.0746,0.817
1.7130,0.6933,-0.3590,0.1924,0.804
1.7240,0.6178,-0.4324,0.0349,0.755
1.7390,0.5760,-0.5561,-0.0592,0.803
1.7440,0.4404,-0.5280,-0.0650,0.691
1.7730,0.3783,-0.4857,-0.0058,0.616
1.7740,0.3495,-0.4606,-0.0609,0.581
1.7750,0.3371,-0.4020,-0.3065,0.608
1.7850,0.2091,-0.4577,-0.1942,0.539
1.7950,0.0486,-0.4212,0.0503,0.427
1.8040,-0.2150,-0.3920,0.2842,0.530
1.8130,-0.4399,-0.3116,0.3775,0.658
1.8240,-0.5656,-0.2343,0.4308,0.749
1.8400,-0.6437,-0.2223,0.4621,0.823
1.8440,-0.5860,-0.2024,0.4123,0.745
1.8740,-0.5168,-0.2552,0.2667,0.635
1.8750,-0.4509,-0.2709,0.1072,0.537
1.8750,-0.3341,-0.1388,0.0052,0.362
1.8850,-0.2168,-0.0195,-0.1866,0.287
1.8960,-0.1796,0.0744,-0.2086,0.285
1.9080,-0.1824,0.1305,-0.2992,0.374
1.9130,-0.1523,0.1956,-0.4561,0.519
1.9240,-0.1808,0.1592,-0.5856,0.633
1.9410,-0.2452,0.1158,-0.5876,0.647
1.9430,-0.3859,0.0854,-0.4913,0.631
1.9600,-0.7527,0.1793,-0.2172,0.804
1.9640,-0.7347,0.1515,-0.0617,0.753
1.9740,-0.2451,-0.0739,0.2172,0.336
1.9980,0.0941,-0.0368,-0.0047,0.101
2.0010,0.1103,0.1800,-0.2137,0.300
2.0080,0.0218,0.2788,-0.2591,0.381
2.0130,-0.0381,0.3606,-0.5369,0.648
2.0240,-0.1135,0.3171,-0.5484,0.644
2.0380,-0.2241,0.2501,-0.5463,0.641
2.0440,-0.3542,0.2386,-0.5468,0.694
2.0720,-0.5142,0.2487,-0.4360,0.719
2.0730,-0.6128,0.2125,-0.4277,0.777
2.0740,-0.4438,0.1058,-0.6282,0.776
2.0840,-0.3904,-0.0372,0.0045,0.392
2.0940,0.1398,-0.2335,0.5932,0.653
2.1040,0.5764,-0.1288,0.4398,0.736
2.1130,0.4544,0.1036,0.3359,0.574
2.1240,0.2875,0.2104,0.1645,0.392
2.1380,0.3836,0.1981,0.0373,0.433
2.1440,0.4089,0.0863,-0.1244,0.436
2.1670,0.2971,0.0030,-0.1824,0.349
2.1670,0.2243,0.0402,-0.1339,0.264
2.1740,0.3757,0.1267,0.0951,0.408
2.1840,0.5014,0.1556,0.0808,0.531
2.1940,0.5081,0.0972,0.0749,0.523
2.2040,0.4118,0.0501,0.0321,0.416
2.2140,0.3571,-0.0392,0.2711,0.450
2.2240,0.2877,-0.1583,0.2344,0.403
2.2380,0.3224,-0.2896,0.3043,0.530
2.2430,0.2495,-0.3567,0.2509,0.502
2.2660,0.2756,-0.2936,0.2888,0.496
2.2660,0.2806,-0.2291,0.1952,0.411
2.2740,0.3874,-0.1694,0.3356,0.540
2.2840,0.7668,-0.1512,0.3976,0.877
2.2930,0.9348,-0.1040,0.1215,0.948
2.3040,0.9527,-0.0022,-0.2854,0.995
2.3140,1.0779,-0.0129,-0.6141,1.241
2.3240,1.1940,-0.1513,-1.2742,1.753
2.3380,0.9515,-0.2652,-1.3265,1.654
2.3430,0.3378,-0.1123,-0.8673,0.938
2.3680,0.2584,-0.2184,-0.0890,0.350
2.3690,0.2082,-0.3114,1.3544,1.405
2.3740,0.3152,-0.4151,1.9174,1.987
2.3840,-0.0426,-0.5175,2.6382,2.689
2.3940,-0.0622,-0.2376,2.1378,2.152
2.4040,0.0231,0.0002,1.4890,1.489
2.4130,0.0540,0.1057,0.6354,0.646
2.4240,0.0051,0.2325,-0.1988,0.306
2.4370,0.0875,0.2151,-0.4354,0.493
2.4430,0.4142,0.1521,-0.4659,0.642
2.4720,0.9445,0.1651,-0.3658,1.026
2.4730,1.1731,0.1560,0.0804,1.186
2.4730,1.4406,0.0344,0.5076,1.528
2.4840,1.4297,0.0697,0.5050,1.518
2.4940,1.1005,0.1799,0.1647,1.127
2.5040,0.7390,0.1496,-0.1558,0.770
2.5140,0.3733,-0.1706,-0.1465,0.436
2.5240,-0.1564,-0.3221,-0.3710,0.516
2.5370,-0.7779,-0.0910,-1.0515,1.311
2.5430,-1.1217,-0.0119,-0.9053,1.441
2.5730,-1.3683,0.3131,-1.1107,1.790
2.5740,-1.0012,0.2980,-0.3242,1.094
2.5740,-0.6885,0.1160,0.2744,0.750
2.5840,-0.6370,0.0242,0.5377,0.834
2.5930,-0.4600,0.0605,0.4845,0.671
