time,ax,ay,az,aT
0.9940,-0.1390,-0.1893,0.5293,0.579
1.0040,-0.2613,-0.2111,0.4804,0.586
1.0140,-0.3575,-0.2664,0.3918,0.594
1.0250,-0.3404,-0.1658,0.3829,0.538
1.0530,-0.4123,-0.1459,0.4106,0.600
1.0540,-0.4578,0.0036,0.4226,0.623
1.0540,-0.5428,0.0509,0.4656,0.717
1.0640,-0.6141,0.0476,0.5083,0.799
1.0750,-0.6972,-0.0166,0.7193,1.002
1.0850,-0.8309,-0.0387,0.6452,1.053
1.0940,-0.9167,-0.0375,0.6811,1.143
1.1040,-0.9481,-0.0413,0.5786,1.111
1.1140,-0.9173,0.0083,0.5371,1.063
1.1250,-0.7807,0.0491,0.4560,0.905
1.1450,-0.6634,0.0495,0.3468,0.750
1.1460,-0.5745,0.0952,0.1596,0.604
1.1550,-0.5119,0.1138,0.1596,0.548
1.1640,-0.5426,0.1097,0.3068,0.633
1.1750,-0.7537,0.1356,0.2589,0.808
1.1850,-0.9079,0.1376,0.3777,0.993
1.1940,-1.0229,0.0542,0.5664,1.171
1.2040,-0.9450,-0.0042,0.5964,1.117
1.2140,-0.8170,-0.1070,0.5902,1.014
1.2250,-0.6962,-0.0948,0.5137,0.870
1.2460,-0.6612,-0.1217,0.3429,0.755
1.2460,-0.6782,-0.0943,0.3177,0.755
1.2550,-0.7360,-0.0944,0.3943,0.840
1.2640,-0.7420,-0.1349,0.3895,0.849
1.2750,-0.7052,-0.1559,0.2916,0.779
1.2840,-0.6256,-0.1686,0.1714,0.670
1.2940,-0.6572,-0.0823,-0.0023,0.662
1.3050,-0.6246,0.0127,-0.0199,0.625
1.3140,-0.5903,0.1388,-0.1034,0.615
1.3310,-0.4658,0.2240,-0.1454,0.537
1.3400,-0.3006,0.1939,-0.2370,0.429
1.3440,-0.1250,0.1348,-0.3750,0.418
1.3540,-0.0620,0.0580,-0.4570,0.465
1.3640,-0.0478,0.0051,-0.4887,0.491
1.3750,-0.1338,-0.0760,-0.5698,0.590
1.3840,-0.1975,-0.1069,-0.5192,0.566
1.3940,-0.2909,-0.1303,-0.7223,0.790
1.4040,-0.3189,-0.1760,-0.7594,0.842
1.4140,-0.3454,-0.2163,-0.8262,0.921
1.4250,-0.2937,-0.3139,-0.9041,1.001
1.4480,-0.2238,-0.3883,-1.0403,1.133
1.4490,-0.1394,-0.4662,-1.1288,1.229
1.4540,0.0284,-0.5616,-1.4328,1.539
1.4640,0.2840,-0.5640,-1.5578,1.681
1.4740,0.5636,-0.6868,-1.6296,1.856
1.4840,0.7672,-0.8196,-1.5827,1.940
1.4940,0.9750,-0.8511,-1.5898,2.050
1.5050,1.0269,-0.8263,-1.6809,2.136
1.5140,1.0156,-0.7302,-1.6238,2.050
1.5310,0.9025,-0.6082,-1.5798,1.918
1.5410,0.7737,-0.4472,-1.6851,1.907
1.5450,0.5998,-0.3454,-1.7117,1.846
1.5540,0.4989,-0.3148,-1.6465,1.749
1.5640,0.3580,-0.3655,-1.4963,1.581
1.5750,0.3333,-0.4414,-1.3175,1.429
1.5840,0.4180,-0.5729,-1.1664,1.365
1.5940,0.6682,-0.7046,-1.0496,1.430
1.6040,0.8942,-0.7968,-0.9443,1.525
1.6140,1.1263,-0.8278,-0.7538,1.588
1.6340,1.1734,-0.7054,-0.6602,1.520
1.6340,1.1217,-0.5757,-0.5412,1.372
1.6440,0.9175,-0.4603,-0.5466,1.163
1.6540,0.7496,-0.3750,-0.5271,0.990
1.6640,0.6772,-0.2856,-0.4259,0.849
1.6740,0.8049,-0.3250,-0.3086,0.921
1.6840,0.9536,-0.3921,-0.1674,1.045
1.6940,1.0519,-0.3551,-0.1165,1.116
1.7040,1.0077,-0.2367,-0.1582,1.047
1.7140,1.0659,-0.2446,0.0968,1.098
1.7400,1.0913,-0.2465,0.2564,1.148
1.7410,1.1023,-0.3042,0.5674,1.277
1.7440,0.9092,-0.3044,0.5659,1.113
1.7550,0.7919,-0.2678,0.5635,1.008
1.7640,0.8892,-0.2532,0.6910,1.154
1.7750,1.3374,-0.2986,0.8057,1.590
1.7840,1.5630,-0.3367,0.8133,1.794
1.7940,1.9215,-0.3859,0.6843,2.076
1.8040,2.0564,-0.2985,0.4641,2.129
1.8140,2.2021,-0.2652,0.1917,2.226
1.8310,1.9739,-0.2623,0.0974,1.994
1.8400,1.5233,-0.2672,-0.1658,1.555
1.8440,0.7083,-0.2412,-0.2911,0.803
1.8540,0.3091,-0.3042,0.0600,0.438
1.8640,0.1147,-0.2857,0.5217,0.606
1.8740,0.0225,-0.1356,0.8355,0.847
1.8840,-0.2529,0.0515,0.7420,0.786
1.8940,-0.7198,0.0979,0.3876,0.823
1.9050,-1.1975,-0.0043,0.1742,1.210
1.9140,-1.4213,-0.1257,0.1656,1.436
1.9360,-1.5085,-0.1951,0.4260,1.580
1.9370,-1.6411,-0.1281,0.4589,1.709
1.9440,-1.7880,0.1158,0.4462,1.846
1.9550,-1.6889,0.4482,0.3641,1.785
1.9640,-1.0619,0.4559,0.3219,1.200
1.9740,-0.4263,0.2375,0.7087,0.860
1.9840,-0.0884,-0.0016,1.1103,1.114
1.9940,0.0264,-0.0923,1.1443,1.148
2.0050,0.1213,-0.0157,1.1833,1.190
2.0140,0.3207,-0.0431,1.2567,1.298
2.0340,0.4048,-0.1917,0.9898,1.086
2.0350,0.3178,-0.4242,0.8774,1.025
2.0440,0.3673,-0.4357,0.3652,0.677
2.0550,0.5688,-0.3331,0.3306,0.737
2.0640,0.7440,-0.1206,-0.0221,0.754
2.0740,0.9373,-0.0934,-0.1057,0.948
2.0840,1.0922,-0.1333,-0.3892,1.167
2.0940,1.1441,-0.1997,-0.5118,1.269
2.1050,0.9109,-0.1767,-0.4114,1.015
2.1140,0.6352,-0.2004,-0.1319,0.679
2.1420,0.5079,-0.2182,0.2522,0.608
2.1440,0.6198,-0.1913,0.2180,0.684
2.1450,0.4883,0.0327,-0.4529,0.667
2.1610,0.5720,0.0795,-0.9080,1.076
2.1640,0.7595,-0.0283,-1.0184,1.271
2.1750,1.3974,-0.1410,-0.9153,1.676
2.1900,1.9688,-0.2193,-0.5170,2.047
2.1950,2.4129,-0.2572,0.2801,2.443
2.2090,2.5419,-0.1378,0.5388,2.602
2.2140,2.0906,-0.0979,0.4115,2.133
2.2270,1.0243,-0.1475,0.2552,1.066
2.2340,0.0440,-0.2855,0.4715,0.553
2.2440,-0.4554,-0.3099,0.7038,0.894
2.2850,-0.5056,-0.3482,0.8048,1.012
2.2860,-0.3606,-0.4429,0.7252,0.923
2.2860,-0.2426,-0.4720,0.4068,0.669
2.2860,-0.1992,-0.2372,0.1657,0.351
2.2950,-0.2447,-0.0096,0.0269,0.246
2.3060,-0.3820,0.1920,-0.4237,0.602
2.3140,-0.5170,0.2514,-0.6988,0.905
2.3490,-0.6294,0.1108,-0.7471,0.983
2.3500,-0.4365,0.0190,-0.9445,1.041
2.3510,0.0291,-0.0263,-1.0427,1.043
2.3580,0.6823,-0.0636,-0.3391,0.765
2.3640,0.7526,-0.1077,0.5281,0.926
2.3750,0.2842,0.0224,0.8488,0.895
2.3900,-0.0881,0.0959,0.7768,0.788
2.3940,-0.0846,0.0052,0.5010,0.508
2.4060,-0.0787,-0.0615,0.0085,0.100
2.4140,-0.0848,-0.0150,-0.3550,0.365
2.4240,-0.1734,0.1816,-0.5986,0.649
2.4610,-0.1506,0.4102,-0.9236,1.022
2.4620,-0.1185,0.6078,-0.9181,1.107
2.4630,-0.2099,0.5616,-0.5875,0.839
2.4700,-0.2657,0.2496,-0.1672,0.401
2.4740,0.1257,-0.0135,-0.1798,0.220
2.4840,0.1621,-0.0296,-0.4266,0.457
2.4940,0.2900,0.0894,-0.8533,0.906
2.5040,0.4876,0.2717,-0.6689,0.871
2.5140,0.5756,0.2019,-0.4044,0.732
2.5350,0.5283,0.0409,-0.3922,0.659
2.5360,0.3144,-0.0822,-0.1387,0.353
2.5440,-0.0579,-0.1116,0.0445,0.133
2.5540,-0.2021,-0.1387,0.1122,0.270
2.5640,-0.1162,-0.1767,0.0226,0.213
2.5740,0.1861,-0.2228,-0.2401,0.377
2.5840,0.4484,-0.2491,-0.4234,0.665
2.5940,0.7600,-0.0950,-0.6772,1.022
2.6060,0.9744,-0.0577,-0.7417,1.226
2.6140,1.0125,-0.2141,-0.6890,1.243
2.6400,0.8645,-0.2815,-0.6667,1.127
2.6410,0.6013,-0.2660,-0.6010,0.891
2.6440,0.3746,-0.1721,-0.9649,1.049
2.6550,0.3556,-0.0663,-1.3322,1.380
2.6640,0.3334,-0.1172,-1.1482,1.201
2.6740,0.5406,-0.1991,-0.6444,0.864
2.6840,0.7058,-0.3376,-0.3080,0.841
2.6940,1.0191,-0.3487,0.0019,1.077
2.7050,1.1820,-0.2393,0.2634,1.234
2.7140,0.8982,-0.1878,0.2363,0.948
2.7310,0.2461,-0.1879,0.0152,0.310
2.7350,-0.2669,-0.1346,0.3003,0.424
2.7440,-0.6548,-0.1120,0.5016,0.832
2.7540,-0.8287,-0.0565,0.5314,0.986
2.7640,-0.8367,-0.1135,0.3622,0.919
2.7740,-0.9485,-0.2269,0.3134,1.024
2.7840,-0.7662,-0.2745,0.2822,0.861
2.7940,-0.4753,-0.2565,0.3701,0.655
2.8050,-0.2108,-0.1677,0.2639,0.377
2.8330,-0.1680,-0.0665,-0.1805,0.255
2.8340,-0.5523,0.0421,-0.2828,0.622
2.8350,-1.0023,0.1935,-0.1288,1.029
2.8440,-1.0847,0.3114,0.0593,1.130
2.8550,-0.7756,0.1100,0.5549,0.960
2.8650,-0.1656,-0.1790,1.0744,1.102
2.8740,0.3723,-0.3073,1.0965,1.198
2.8840,0.7219,-0.2224,0.7440,1.060
2.8940,0.9254,-0.1015,0.4904,1.052
2.9050,0.9828,-0.1134,0.3838,1.061
2.9360,1.0493,-0.2411,0.2808,1.113
2.9360,0.8528,-0.3200,0.1890,0.930
2.9370,0.6535,-0.2732,0.1375,0.722
2.9440,0.4486,-0.2384,0.1497,0.530
2.9540,0.3678,-0.2824,0.3464,0.579
2.9650,0.3226,-0.3227,0.3486,0.574
2.9740,0.4891,-0.3104,0.3481,0.676
2.9840,0.6652,-0.2215,0.4747,0.847
2.9940,0.9327,-0.1047,0.0595,0.940
3.0050,0.9882,0.0192,-0.2464,1.019
3.0320,0.8753,0.1148,-0.3976,0.968
3.0330,0.6323,0.1945,-0.5339,0.850
3.0350,0.4352,0.0959,-0.1174,0.461
3.0440,0.3688,-0.0182,0.0974,0.382
3.0540,0.1157,-0.1090,0.2292,0.279
3.0650,-0.2216,-0.0419,0.1541,0.273
3.0740,-0.4999,0.0295,0.1379,0.519
3.0840,-0.4125,0.0376,0.4336,0.600
3.0940,-0.1044,0.1198,0.5326,0.556
3.1040,0.1708,0.1016,0.3651,0.416
3.1300,0.3794,0.0017,0.0135,0.380
3.1310,0.5838,-0.0644,-0.2151,0.625
3.1380,0.6792,-0.1916,0.0618,0.708
3.1440,0.7031,-0.2171,0.1875,0.759
3.1540,0.6696,-0.2644,0.6741,0.986
3.1650,0.5329,-0.2476,0.7452,0.949
3.1740,0.3685,-0.1692,0.5392,0.675
3.1840,0.0706,-0.1129,0.3124,0.340
3.1940,0.0472,-0.0770,0.1098,0.142
3.2040,0.0354,-0.0368,-0.0535,0.074
3.2160,-0.0420,-0.0185,-0.3720,0.375
3.2240,-0.1504,-0.0033,-0.9533,0.965
3.2480,-0.0451,-0.0402,-0.9956,0.997
3.2490,0.2409,-0.0672,-0.8987,0.933
3.2540,0.3376,-0.1103,-0.3322,0.486
3.2650,0.1437,-0.1755,0.3487,0.416
3.2740,-0.3413,-0.1933,0.7470,0.844
3.2840,-0.4939,-0.1660,0.8658,1.010
3.2940,-0.2044,-0.2874,0.9681,1.030
3.3050,-0.0578,-0.2957,0.5375,0.616
3.3270,-0.0037,-0.2988,0.0052,0.299
3.3280,0.1456,-0.2103,-0.2217,0.338
3.3360,0.6192,-0.1035,-0.2610,0.680
3.3440,0.9640,-0.0729,-0.5022,1.089
3.3540,1.2009,-0.1180,-0.6504,1.371
3.3650,1.0833,-0.1372,-0.7858,1.345
3.3740,1.0575,-0.1392,-1.0474,1.495
3.3850,1.0781,-0.0796,-1.0707,1.522
3.3940,1.1200,-0.0448,-1.2816,1.703
3.4060,0.8551,-0.0334,-1.3326,1.584
3.4480,0.4073,-0.0026,-1.3536,1.414
3.4500,0.0022,0.0014,-1.2540,1.254
3.4500,-0.1813,0.0797,-1.1469,1.164
3.4500,-0.2664,0.0912,-0.9553,0.996
3.4540,-0.4287,0.1580,-0.7436,0.873
3.4650,-0.4993,0.1439,-0.1435,0.539
3.4740,-0.4790,0.0920,0.6048,0.777
3.4850,-0.3718,0.1221,0.8671,0.951
3.4940,-0.2824,0.1630,0.9050,0.962
3.5050,-0.2335,0.0230,0.8553,0.887
3.5340,-0.1492,-0.0125,0.7565,0.771
3.5340,0.1304,-0.0175,0.4126,0.433
3.5350,0.6247,-0.0454,0.1006,0.634
3.5440,0.9564,-0.0277,-0.4301,1.049
3.5540,0.8689,-0.0241,-0.9693,1.302
3.5650,0.4177,-0.0554,-1.0700,1.150
3.5740,-0.1491,-0.0276,-0.9308,0.943
3.5840,-0.7643,0.0297,-0.8420,1.138
3.5940,-1.2171,0.0587,-0.5088,1.320
3.6050,-1.2416,-0.0015,-0.1932,1.257
3.6320,-1.0508,-0.1373,0.3572,1.118
3.6340,-0.8908,-0.2145,0.7430,1.180
3.6350,-0.8153,-0.1484,0.8186,1.165
3.6450,-0.6500,-0.0990,0.8645,1.086
3.6550,-0.3697,-0.0424,0.7006,0.793
3.6650,-0.1297,-0.1095,0.6217,0.644
3.6740,-0.0238,-0.2466,0.5736,0.625
3.6840,0.0325,-0.3061,0.5312,0.614
3.6940,0.2058,-0.3935,0.5930,0.741
3.7040,0.3216,-0.4175,0.6677,0.851
3.7250,0.4668,-0.4333,0.5649,0.851
3.7250,0.7835,-0.2731,0.2771,0.875
3.7340,1.0572,-0.1533,-0.0128,1.068
3.7440,1.0596,-0.0640,-0.3398,1.115
3.7540,0.8954,0.0139,-0.4925,1.022
3.7640,0.7155,-0.0265,-0.4821,0.863
3.7740,0.2766,-0.1815,0.4145,0.530
3.7840,0.1498,-0.2454,0.8557,0.903
3.7940,0.3544,-0.1584,1.1942,1.256
3.8040,0.5144,-0.1256,1.6929,1.774
3.8260,0.6464,-0.0905,1.7171,1.837
3.8270,0.7030,-0.1355,1.4488,1.616
3.8350,0.8591,-0.1450,1.2279,1.506
3.8440,0.7785,-0.2540,0.8841,1.205
3.8540,0.7088,-0.3356,0.6386,1.011
3.8650,0.5791,-0.3536,0.5956,0.903
3.8740,0.4819,-0.4018,0.4440,0.769
3.8840,0.3382,-0.4892,0.7400,0.949
3.8940,0.5423,-0.5736,0.9179,1.211
3.9050,0.8726,-0.5597,0.8961,1.370
3.9370,1.1763,-0.6076,0.9731,1.643
3.9380,1.0934,-0.4882,0.3407,1.245
3.9390,0.9512,-0.4714,0.1173,1.068
3.9440,0.8299,-0.4568,-0.0892,0.952
3.9540,0.9477,-0.5193,-0.1445,1.090
3.9650,1.1086,-0.6125,-0.0751,1.269
3.9740,1.3473,-0.6810,0.0091,1.510
3.9840,1.3917,-0.6586,-0.0275,1.540
3.9940,1.4471,-0.5431,-0.0504,1.546
4.0050,1.3915,-0.4411,0.0420,1.460
4.0370,1.2573,-0.5131,0.4688,1.437
4.0380,1.1698,-0.5553,0.2928,1.328
4.0390,1.2551,-0.5336,-0.1223,1.369
4.0440,1.2510,-0.5382,-0.4211,1.425
4.0550,1.1033,-0.3886,-1.0012,1.540
4.0650,0.8688,-0.3552,-0.8927,1.295
4.0740,0.7419,-0.3692,-0.9613,1.269
4.0840,0.7467,-0.3804,-0.8817,1.216
4.0940,0.8535,-0.3512,-0.8798,1.275
4.1040,0.9239,-0.3338,-1.1298,1.497
4.1330,1.1567,-0.3365,-1.4990,1.923
4.1340,1.1398,-0.3872,-1.8133,2.176
4.1360,0.8869,-0.3282,-2.3492,2.532
4.1440,0.4786,-0.3383,-2.4986,2.566
4.1550,-0.0404,-0.4260,-2.3780,2.416
4.1650,-0.4763,-0.5014,-2.0554,2.169
4.1740,-0.8363,-0.5951,-1.8410,2.108
4.1840,-1.0380,-0.6386,-1.8622,2.226
4.1940,-1.2675,-0.5925,-1.7514,2.242
4.2050,-1.3025,-0.5658,-1.5801,2.124
4.2470,-1.4504,-0.4473,-1.6457,2.239
4.2480,-1.4321,-0.4059,-1.5848,2.174
4.2490,-1.3722,-0.3703,-1.6633,2.188
4.2500,-1.2132,-0.4115,-1.8682,2.265
4.2540,-1.1798,-0.3126,-2.2201,2.533
4.2650,-1.0959,-0.1812,-2.4312,2.673
4.2740,-1.1393,-0.1893,-2.3038,2.577
4.2840,-0.9718,-0.2832,-2.1856,2.409
4.2940,-1.0238,-0.4356,-1.9790,2.270
4.3050,-1.3247,-0.4334,-1.6766,2.180
4.3370,-1.8147,-0.6263,-1.2369,2.284
4.3380,-1.9928,-0.6793,-0.7622,2.239
4.3390,-2.0142,-0.8102,-0.1889,2.179
4.3440,-1.9412,-0.8232,0.0658,2.110
4.3540,-1.9941,-0.7039,-0.2508,2.130
4.3650,-1.7495,-0.6563,-0.6946,1.993
4.3780,-1.0180,-0.6397,-0.9890,1.557
4.3840,-0.8009,-0.6365,-0.8395,1.323
4.3940,-0.9387,-0.4536,-1.0215,1.460
4.4040,-1.3867,-0.3740,-0.7873,1.638
4.4300,-1.7904,-0.3898,-0.5766,1.921
4.4310,-1.9622,-0.3493,-0.3095,2.017
4.4350,-2.0486,-0.4608,0.1652,2.106
4.4440,-2.1211,-0.5437,0.5826,2.266
4.4550,-2.2997,-0.5936,0.8879,2.536
4.4640,-2.4297,-0.5642,0.8297,2.629
4.4740,-2.3296,-0.6021,0.4563,2.449
4.4840,-1.7944,-0.6720,-0.0279,1.916
4.4940,-1.2146,-0.4546,-0.4764,1.382
4.5040,-0.6546,-0.2586,-0.8374,1.094
4.5490,-0.2524,-0.2633,-1.1014,1.160
4.5500,-0.0025,-0.2014,-0.9482,0.969
4.5500,-0.2209,-0.1955,-0.4385,0.528
4.5510,-0.6720,-0.2015,0.0041,0.702
4.5540,-0.9612,-0.3411,0.2581,1.052
4.5640,-0.8059,-0.5448,0.2809,1.013
4.5740,-0.5941,-0.7170,0.0837,0.935
4.5840,-0.3105,-0.7203,-0.1264,0.794
4.5940,-0.0788,-0.7130,-0.4160,0.829
4.6050,0.0659,-0.5688,-0.5250,0.777
4.6320,-0.0316,-0.5295,-0.5689,0.778
4.6330,-0.1288,-0.6073,-0.2375,0.665
4.6340,-0.3800,-0.7155,-0.0367,0.811
4.6440,-0.3693,-0.7708,0.0366,0.855
4.6540,-0.4936,-0.8249,0.1115,0.968
4.6650,-0.5488,-0.7723,0.2708,0.985
4.6740,-0.5497,-0.8266,0.2663,1.028
4.6840,-0.4191,-0.8332,0.3040,0.981
4.6940,-0.3344,-0.9322,0.2561,1.023
4.7050,-0.2906,-0.8657,0.2770,0.954
4.7330,-0.3442,-0.9097,0.3536,1.035
4.7350,-0.3177,-0.9074,0.4912,1.080
4.7350,-0.2603,-1.0371,0.5822,1.217
4.7440,-0.2708,-1.0503,0.5961,1.238
4.7540,-0.3759,-1.0418,0.6232,1.271
4.7640,-0.4000,-0.9399,0.4857,1.131
4.7740,-0.3785,-0.9695,0.3287,1.091
4.7840,-0.2391,-0.8975,0.2116,0.953
4.7940,-0.0668,-0.8728,0.0486,0.877
4.8050,0.0855,-0.7722,-0.2611,0.820
4.8350,0.1028,-0.8089,-0.2312,0.848
4.8360,-0.0699,-0.7886,-0.3564,0.868
4.8360,-0.2630,-0.9258,-0.3685,1.031
4.8440,-0.3286,-0.9220,-0.3355,1.035
4.8540,-0.4816,-0.8848,-0.2314,1.034
4.8640,-0.5290,-0.7691,-0.2106,0.957
4.8740,-0.4581,-0.8628,-0.4462,1.074
4.8840,-0.4212,-0.8059,-0.0543,0.911
4.8940,-0.5232,-0.9377,-0.0371,1.074
4.9050,-0.6803,-0.9353,-0.0372,1.157
4.9340,-0.7671,-0.8813,-0.0864,1.172
4.9350,-0.6884,-0.7878,-0.1900,1.063
4.9350,-0.7141,-0.8340,-0.1989,1.116
4.9440,-0.6211,-0.8006,-0.2750,1.050
4.9540,-0.5041,-0.8480,-0.5696,1.139
4.9640,-0.3695,-0.7962,-0.5994,1.063
4.9740,-0.3428,-0.8599,-0.4633,1.035
4.9840,-0.3401,-0.8999,-0.3383,1.020
4.9940,-0.4178,-0.9930,-0.0536,1.079
5.0050,-0.5161,-0.9732,0.1323,1.109
5.0420,-0.7409,-1.0664,0.1754,1.310
5.0430,-0.8145,-1.0485,0.3080,1.363
5.0430,-0.9347,-1.0861,0.2752,1.459
5.0470,-1.0066,-0.9590,0.0399,1.391
5.0540,-1.1398,-0.9346,-0.2187,1.490
5.0640,-1.1423,-0.7788,-0.3547,1.427
5.0740,-1.2055,-0.6988,-0.4198,1.455
5.0840,-1.1581,-0.6265,-0.4114,1.379
5.0940,-1.1855,-0.6539,-0.3730,1.404
5.1050,-1.1470,-0.7050,-0.1755,1.358
5.1290,-1.2403,-0.7595,-0.2506,1.476
5.1300,-1.2187,-0.7299,-0.0789,1.423
5.1340,-1.2725,-0.8394,-0.1699,1.534
5.1440,-1.1656,-0.8345,-0.1924,1.446
5.1540,-1.0165,-0.8700,-0.2801,1.367
5.1640,-0.7916,-0.8241,-0.4094,1.214
5.1740,-0.6375,-0.8057,-0.4803,1.134
5.1840,-0.5251,-0.7869,-0.7207,1.189
5.1940,-0.4047,-0.7652,-0.7798,1.165
5.2050,-0.3522,-0.8268,-0.6496,1.109
5.2520,-0.4202,-0.8277,-0.5507,1.079
5.2540,-0.3594,-0.8143,-0.3607,0.960
5.2540,-0.2366,-0.8788,-0.1608,0.924
5.2560,-0.1523,-0.9076,-0.0884,0.925
5.2560,-0.0789,-0.8914,-0.1120,0.902
5.2650,-0.0611,-0.8615,-0.0093,0.864
5.2740,-0.0489,-0.9035,-0.0115,0.905
5.2840,-0.0125,-0.8921,-0.0340,0.893
5.2940,0.0718,-0.8762,-0.0429,0.880
5.3050,0.1277,-0.8280,-0.1019,0.844
5.3430,0.1917,-0.8511,-0.1562,0.886
5.3440,0.2072,-0.7945,-0.0645,0.824
5.3440,0.1961,-0.7895,-0.1347,0.825
5.3450,0.1471,-0.7362,-0.1373,0.763
5.3540,0.2143,-0.7120,-0.0776,0.748
5.3640,0.2272,-0.7264,0.0196,0.761
5.3740,0.2174,-0.7900,0.0217,0.820
5.3840,0.2379,-0.8220,0.1201,0.864
5.4010,0.2302,-0.8584,0.2119,0.914
