time,ax,ay,az,aT,label
0.369,-0.0292,-0.0083,0.0192,0.036000000000000004,0
0.383,-0.0251,-0.0066,-0.0299,0.04,0
0.39,-0.0235,0.0125,-0.0102,0.028999999999999998,0
0.427,-0.0214,0.0418,-0.02,0.051,0
0.428,-0.0015,0.0328,0.0092,0.034,0
0.428,0.0371,0.0048,0.0484,0.061,0
0.438,0.0391,-0.0032,0.1072,0.114,0
0.439,0.0319,-0.0684,0.1561,0.17300000000000001,0
0.449,0.0663,-0.0885,0.0973,0.147,0
0.464,0.0904,-0.1432,0.0873,0.191,0
0.469,0.0606,-0.1453,0.0187,0.159,0
0.481,0.0148,-0.0671,-0.0596,0.091,0
0.498,0.0323,-0.0697,-0.0104,0.078,0
0.5,0.0531,-0.1736,0.6955,0.7190000000000001,0
0.54,0.0791,-0.218,0.3918,0.455,0
0.541,0.1038,-0.1709,0.402,0.449,0
0.542,0.2415,-0.061,0.5105,0.568,0
0.542,0.2652,-0.0054,0.4918,0.5589999999999999,0
0.551,0.3541,-0.1103,0.5128,0.633,1
0.562,0.2384,-0.1747,0.3379,0.449,1
0.57,0.2977,-0.1683,0.3503,0.49,1
0.58,0.3082,-0.2899,0.4608,0.626,1
0.59,0.3658,-0.2673,0.4554,0.642,1
0.6,0.4763,-0.25,0.6463,0.841,1
0.61,0.5839,-0.1366,0.7223,0.9390000000000001,1
0.62,0.5806,-0.0578,0.6125,0.846,1
0.643,0.52,-0.0018,0.5063,0.726,1
0.644,0.3479,0.0652,0.4803,0.597,1
0.65,0.1226,0.055,0.5664,0.5820000000000001,1
0.66,-0.0757,0.0291,0.5776,0.583,1
0.67,-0.2668,0.1184,0.4847,0.5660000000000001,1
0.683,-0.3971,0.1587,0.3777,0.5710000000000001,1
0.691,-0.5307,0.1819,0.2733,0.624,1
0.7,-0.6109,0.1401,0.1675,0.649,1
0.726,-0.6621,0.1011,0.1909,0.696,1
0.727,-0.6727,0.1151,0.116,0.6920000000000001,1
0.73,-0.7288,0.132,-0.0173,0.741,1
0.741,-0.8036,0.227,0.0665,0.838,1
0.749,-0.9501,0.3772,0.0991,1.0270000000000001,1
0.76,-1.056,0.4138,0.1159,1.14,1
0.769,-1.1869,0.4176,0.0371,1.2590000000000001,1
0.782,-1.1951,0.3635,0.0516,1.25,1
0.791,-1.1643,0.3149,0.0456,1.207,1
0.8,-1.1114,0.3461,-0.0242,1.1640000000000001,1
0.822,-1.0832,0.4434,-0.0955,1.1740000000000002,1
0.824,-1.0418,0.5074,-0.1006,1.163,1
0.83,-0.9775,0.5863,-0.1754,1.153,1
0.841,-0.9524,0.6804,-0.2894,1.206,1
0.85,-0.8708,0.7382,-0.3372,1.19,1
0.86,-0.8112,0.7403,-0.3249,1.145,1
0.87,-0.9474,0.797,-0.2666,1.266,1
0.881,-1.0375,0.6467,-0.2858,1.256,1
0.889,-1.0951,0.5823,-0.2819,1.272,1
0.926,-1.0399,0.3709,-0.2317,1.128,1
0.927,-0.851,0.1966,-0.1416,0.885,1
0.928,-0.7466,0.0778,-0.1028,0.758,1
0.93,-0.6229,-0.0042,-0.1187,0.634,1
0.941,-0.4684,-0.1032,-0.2198,0.528,1
0.949,-0.3575,-0.1072,-0.2454,0.447,1
0.96,-0.3237,-0.0692,-0.2785,0.433,1
0.97,-0.2404,-0.0989,-0.1766,0.314,1
0.981,-0.093,-0.2294,-0.0894,0.263,1
1.013,0.0634,-0.3635,-0.1045,0.38299999999999995,1
1.014,0.2412,-0.4593,-0.1389,0.537,1
1.014,0.3775,-0.4945,-0.2081,0.6559999999999999,1
1.02,0.5594,-0.5348,-0.2595,0.816,1
1.03,0.7383,-0.5405,-0.419,1.006,1
1.041,0.8709,-0.5931,-0.3955,1.125,1
1.049,0.9914,-0.6047,-0.3478,1.212,1
1.06,1.058,-0.6341,-0.2116,1.251,1
1.07,1.0904,-0.6816,-0.1921,1.3,1
1.081,1.0966,-0.7255,-0.1952,1.329,1
1.11,1.1056,-0.7311,-0.2169,1.3430000000000002,1
1.111,1.0392,-0.7242,-0.2512,1.291,1
1.111,1.0834,-0.766,-0.1187,1.3319999999999999,1
1.12,1.2024,-0.8922,-0.1329,1.5030000000000001,1
1.13,1.3569,-0.9643,-0.0817,1.6669999999999998,1
1.14,1.4157,-0.9646,-0.1408,1.719,1
1.149,1.4996,-0.879,-0.099,1.7409999999999999,1
1.159,1.5035,-0.7953,-0.1274,1.706,1
1.169,1.551,-0.7545,-0.0839,1.7269999999999999,1
1.181,1.4873,-0.7093,-0.1485,1.6540000000000001,1
1.212,1.4379,-0.6838,-0.0364,1.5930000000000002,1
1.214,1.3839,-0.5647,0.0639,1.496,1
1.214,1.4518,-0.5327,0.1528,1.554,1
1.219,1.4416,-0.5627,0.1659,1.556,1
1.23,1.4574,-0.6504,0.2569,1.6159999999999999,1
1.241,1.3971,-0.6958,0.327,1.595,1
1.25,1.3846,-0.7062,0.4122,1.608,1
1.26,1.2372,-0.6053,0.4763,1.4569999999999999,1
1.275,1.1058,-0.5008,0.6432,1.374,1
1.282,0.8866,-0.2938,0.7357,1.189,1
1.317,0.8455,-0.1028,0.8873,1.23,1
1.32,0.8414,-0.1041,0.9043,1.24,1
1.321,1.0289,-0.3159,0.6969,1.2819999999999998,1
1.321,1.1331,-0.5061,0.4235,1.311,1
1.33,1.2079,-0.6913,0.2527,1.4140000000000001,1
1.34,1.1765,-0.7835,0.2538,1.436,1
1.35,1.1146,-0.7396,0.2347,1.358,1
1.36,1.0207,-0.6735,0.1783,1.236,1
1.369,0.8893,-0.6072,0.2223,1.1,1
1.381,0.8278,-0.595,0.22,1.043,1
1.415,0.8778,-0.5748,0.2845,1.087,1
1.416,0.8593,-0.5778,0.3495,1.093,1
1.416,0.7962,-0.5831,0.3354,1.042,1
1.42,0.6114,-0.5522,0.2959,0.875,1
1.43,0.5187,-0.4276,0.2304,0.711,1
1.441,0.4072,-0.281,0.1084,0.506,1
1.449,0.3237,-0.231,0.0681,0.40299999999999997,1
1.46,0.2951,-0.2679,0.0252,0.39899999999999997,1
1.471,0.3937,-0.1867,-0.0709,0.441,1
1.48,0.3638,-0.0739,-0.3131,0.486,1
1.518,0.3009,0.0294,-0.3861,0.49,1
1.52,0.3333,-0.0596,-0.2373,0.413,1
1.52,0.4232,-0.1033,-0.1663,0.466,1
1.521,0.4414,-0.1337,-0.2465,0.523,1
1.53,0.3063,0.0,-0.3034,0.431,1
1.54,0.1663,0.0584,-0.2788,0.33,1
1.55,0.2692,0.0257,-0.1668,0.318,1
1.56,0.3617,-0.1006,-0.1068,0.39,1
1.569,0.4007,-0.1845,-0.0274,0.442,1
1.58,0.4404,-0.1387,-0.183,0.49700000000000005,1
1.606,0.3896,0.049,-0.4165,0.5720000000000001,1
1.607,0.2133,0.1737,-0.6622,0.7170000000000001,1
1.61,0.1286,0.1155,-0.7026,0.7240000000000001,1
1.62,0.0706,0.0202,-0.4922,0.498,1
1.63,0.0577,-0.0792,-0.2809,0.298,1
1.64,-0.0297,-0.1202,-0.2119,0.245,1
1.649,-0.1957,-0.0554,-0.3258,0.384,1
1.66,-0.3523,-0.0585,-0.3521,0.502,1
1.669,-0.4353,-0.1248,-0.2992,0.5429999999999999,1
1.68,-0.3233,-0.1846,-0.1563,0.40399999999999997,1
1.718,-0.2201,-0.2997,0.0436,0.374,1
1.719,-0.1135,-0.3162,0.108,0.353,1
1.72,0.1073,-0.3319,-0.0465,0.35200000000000004,1
1.72,0.1679,-0.1316,-0.2343,0.317,1
1.73,0.2042,0.0614,-0.528,0.569,1
1.74,0.2605,0.1055,-0.6019,0.664,1
1.75,0.4245,0.0051,-0.4254,0.601,1
1.759,0.5208,-0.0926,-0.2989,0.608,1
1.769,0.5389,-0.0435,-0.2809,0.609,1
1.78,0.5668,0.0529,-0.3675,0.6779999999999999,1
1.819,0.5294,0.0646,-0.5739,0.7829999999999999,1
1.82,0.4394,0.1319,-0.592,0.7490000000000001,1
1.82,0.3571,0.0194,-0.2486,0.436,1
1.82,0.3755,-0.1348,-0.0176,0.39899999999999997,1
1.83,0.2267,-0.2005,0.0362,0.305,1
1.84,0.1355,-0.2344,0.0078,0.271,1
1.849,0.0721,-0.3405,0.0307,0.349,1
1.86,0.0788,-0.3243,-0.0186,0.33399999999999996,1
1.87,-0.0653,-0.2463,0.3477,0.431,1
1.88,0.3443,-0.5547,1.0039,1.198,1
1.919,1.4433,-0.9606,1.4602,2.267,1
1.92,1.7625,-0.7506,0.8039,2.0780000000000003,1
1.921,0.6175,-0.4014,0.0948,0.743,1
1.922,0.2175,-0.3132,0.6739,0.774,1
1.93,0.8708,-0.4736,0.4193,1.0759999999999998,1
1.94,0.4618,-0.4593,0.0264,0.652,1
1.95,0.2657,-0.2815,-0.5421,0.6659999999999999,1
1.959,0.3317,-0.1202,-0.6048,0.7,1
1.97,0.4856,-0.1079,-0.481,0.6920000000000001,1
1.981,0.5241,-0.0484,-0.7232,0.894,1
2.017,0.3696,0.1924,-0.8712,0.966,1
2.018,0.0294,0.4587,-0.8733,0.987,1
2.019,-0.1325,0.5765,-0.5332,0.7959999999999999,1
2.02,-0.2485,0.3735,-0.3238,0.5529999999999999,1
2.03,-0.1815,0.0358,-0.4946,0.528,1
2.04,-0.122,-0.1188,-0.6572,0.679,1
2.05,-0.1718,-0.1635,-0.8852,0.9159999999999999,1
2.06,-0.5132,0.038,-0.844,0.9890000000000001,1
2.07,-0.8338,0.1351,-0.4764,0.97,1
2.08,-0.8003,-0.0226,-0.1464,0.8140000000000001,1
2.11,-0.4428,-0.2731,-0.1556,0.5429999999999999,1
2.111,0.1788,-0.4243,-0.2653,0.531,1
2.111,0.4968,-0.4021,-0.3425,0.725,1
2.12,0.4941,-0.1865,-0.2281,0.575,1
2.131,0.5115,-0.1313,-0.0902,0.536,1
2.145,0.6627,-0.2009,-0.0858,0.698,1
2.15,0.9779,-0.2353,-0.1675,1.02,1
2.162,0.9595,-0.2961,-0.0079,1.004,1
2.169,0.4108,-0.2088,0.2487,0.524,1
2.18,0.0741,-0.2991,0.5687,0.647,1
2.197,0.4251,-0.3633,0.171,0.585,1
2.199,0.8034,-0.2767,-0.0666,0.852,1
2.21,0.8349,-0.2782,-0.1223,0.888,1
2.22,0.6013,-0.2611,-0.0507,0.657,1
2.244,0.5532,-0.1897,-0.0138,0.585,1
2.245,0.6424,-0.1673,-0.2207,0.7,1
2.252,0.6199,-0.1178,-0.606,0.875,1
2.262,0.2982,-0.0669,-0.8084,0.8640000000000001,1
2.269,-0.0742,0.0275,-0.8348,0.8390000000000001,1
2.28,-0.4842,-0.0108,-0.5484,0.732,1
2.295,-0.7702,-0.0729,-0.2042,0.8,1
2.299,-0.5957,-0.2162,-0.1316,0.647,1
2.336,-0.5153,-0.2271,-0.0594,0.5660000000000001,1
2.337,-0.3878,-0.2102,0.0703,0.447,1
2.337,-0.2573,-0.323,0.2944,0.507,1
2.347,-0.0736,-0.5496,0.5927,0.812,1
2.35,0.1312,-0.8078,1.2919,1.5290000000000001,1
2.36,0.1751,-0.708,0.7718,1.062,1
2.37,0.2756,-0.4437,0.1895,0.556,1
2.381,0.5361,-0.268,-0.533,0.802,1
2.416,0.261,-0.0848,-0.7398,0.789,1
2.417,-0.6691,0.081,-0.6295,0.922,1
2.417,-0.9311,-0.1523,0.047,0.945,1
2.42,-0.5996,-0.3452,0.1858,0.716,1
2.43,-0.2642,-0.4078,-0.0369,0.48700000000000004,1
2.44,-0.1481,-0.0875,-0.9097,0.9259999999999999,1
2.45,-0.2744,0.1656,-1.4847,1.5190000000000001,1
2.46,0.1362,0.3236,-1.5377,1.577,1
2.476,0.1742,0.5978,-1.7482,1.8559999999999999,1
2.48,-0.2942,0.5708,-1.7113,1.828,1
2.509,0.6924,0.083,-1.1407,1.337,1
2.51,0.9891,-0.1251,-0.8256,1.294,1
2.51,0.7661,-0.0245,-0.8152,1.119,1
2.52,0.7549,-0.0568,-0.5241,0.9209999999999999,1
2.53,0.9705,-0.2087,-0.4206,1.078,1
2.54,1.0626,-0.2158,-0.3764,1.148,1
2.55,1.1049,-0.1314,-0.5976,1.263,1
2.56,1.1153,-0.2248,-0.3458,1.189,1
2.57,1.0099,-0.1894,-0.5407,1.161,1
2.581,0.8798,-0.1466,-0.528,1.036,1
2.629,0.7588,-0.1443,-0.5205,0.9309999999999999,1
2.63,0.6418,-0.1241,-0.3954,0.764,1
2.63,0.5677,-0.1608,-0.2528,0.642,1
2.63,0.3937,-0.1927,-0.2132,0.48700000000000004,1
2.63,0.2333,-0.2504,-0.0374,0.344,1
2.64,0.1904,-0.4119,0.0153,0.45399999999999996,1
2.649,-0.0365,-0.4417,0.3914,0.591,1
2.66,-0.0572,-0.4689,0.3701,0.6,1
2.669,-0.0214,-0.4901,0.3441,0.599,1
2.68,0.0189,-0.4631,0.2628,0.5329999999999999,1
2.716,0.0561,-0.5547,0.4074,0.691,1
2.717,0.1627,-0.5462,0.4508,0.727,1
2.717,0.1645,-0.4442,0.3478,0.588,1
2.72,0.1887,-0.48,0.3941,0.649,1
2.73,0.0529,-0.4486,0.1167,0.467,1
2.74,-0.0866,-0.3329,-0.0438,0.34700000000000003,1
2.75,0.2053,-0.4304,0.118,0.491,1
2.759,0.4314,-0.5525,0.3459,0.782,1
2.769,0.4785,-0.4697,0.2007,0.7,1
2.781,0.3446,-0.3353,0.0385,0.48200000000000004,1
2.815,0.3655,-0.3196,0.0222,0.486,1
2.816,0.4073,-0.3514,0.0449,0.54,1
2.816,0.4586,-0.3953,-0.028,0.606,1
2.82,0.5425,-0.334,-0.2123,0.672,1
2.83,0.5883,-0.2585,-0.4988,0.813,1
2.84,0.5928,-0.2028,-0.7851,1.004,1
2.85,0.598,-0.1409,-0.8736,1.068,1
2.86,0.5872,-0.1017,-0.8351,1.026,1
2.869,0.499,-0.0166,-1.0104,1.127,1
2.88,0.3388,0.0997,-1.2938,1.341,1
2.909,0.1442,0.1297,-1.2637,1.278,1
2.91,0.0603,0.0809,-1.1463,1.151,1
2.91,-0.1655,0.064,-0.8031,0.8220000000000001,1
2.919,-0.347,-0.0439,-0.3794,0.516,1
2.93,-0.508,-0.09,-0.2904,0.5920000000000001,1
2.94,-0.5373,-0.1275,-0.1418,0.57,1
2.949,-0.2123,-0.2686,0.1315,0.36700000000000005,1
2.96,0.0941,-0.3347,0.0863,0.358,1
2.97,0.2086,-0.3043,-0.3644,0.519,1
2.98,0.2293,-0.2608,-0.3907,0.523,1
3.012,0.2957,-0.3039,-0.3378,0.542,1
3.013,0.3397,-0.2838,-0.4172,0.608,1
3.014,0.189,-0.2215,-0.5113,0.588,1
3.019,0.05,-0.2224,-0.4577,0.511,1
3.03,-0.067,-0.2475,-0.2848,0.38299999999999995,1
3.04,-0.178,-0.2851,-0.3227,0.466,1
3.049,-0.3212,-0.2872,-0.1982,0.474,1
3.06,-0.4438,-0.2499,-0.2615,0.573,1
3.07,-0.6036,-0.2503,-0.243,0.6970000000000001,1
3.08,-0.6323,-0.3517,-0.1517,0.7390000000000001,1
3.111,-0.5267,-0.4869,-0.2152,0.7490000000000001,1
3.112,-0.4938,-0.4368,-0.2536,0.706,1
3.112,-0.4532,-0.4068,-0.0598,0.612,1
3.12,-0.4262,-0.4165,0.1821,0.623,1
3.13,-0.2952,-0.4487,0.2214,0.581,1
3.14,-0.2203,-0.4731,0.1877,0.555,1
3.15,-0.1947,-0.4485,0.1589,0.514,1
3.16,-0.1092,-0.4201,0.0797,0.441,1
3.17,-0.0701,-0.3207,-0.0031,0.32799999999999996,1
3.18,0.0945,-0.3116,-0.0252,0.327,1
3.207,0.2897,-0.3992,-0.0495,0.496,1
3.207,0.392,-0.4234,-0.2092,0.614,1
3.21,0.2633,-0.2753,-0.3228,0.499,1
3.219,0.2382,-0.1653,-0.2424,0.37799999999999995,1
3.23,0.2061,-0.1753,-0.1802,0.325,1
3.24,0.1897,-0.2295,-0.0953,0.313,1
3.25,0.1773,-0.2775,-0.0933,0.342,1
3.26,0.1129,-0.2791,-0.0607,0.307,1
3.27,0.1397,-0.3262,-0.0797,0.364,1
3.28,0.2467,-0.3109,-0.0712,0.40299999999999997,1
3.314,0.261,-0.2608,-0.142,0.395,1
3.315,0.2887,-0.2289,-0.1991,0.419,1
3.315,0.2543,-0.1781,-0.2899,0.425,1
3.321,0.2162,-0.1673,-0.409,0.49200000000000005,1
3.329,0.1036,-0.156,-0.3908,0.433,1
3.34,0.1251,-0.2307,-0.228,0.348,1
3.349,0.3276,-0.3272,-0.0117,0.46299999999999997,1
3.36,0.4002,-0.3709,-0.03,0.546,1
3.369,0.3656,-0.2486,-0.1539,0.46799999999999997,1
3.381,0.3744,-0.1382,-0.0971,0.41100000000000003,1
3.411,0.4254,-0.0741,-0.0884,0.441,1
3.412,0.4794,-0.2095,-0.0459,0.525,1
3.412,0.5499,-0.4806,0.083,0.735,1
3.422,0.5389,-0.5229,0.0365,0.752,1
3.429,0.6121,-0.5212,0.035,0.805,1
3.44,0.6683,-0.3658,-0.1097,0.77,1
3.449,0.4779,-0.2271,-0.2461,0.584,1
3.459,0.3159,-0.1398,-0.2629,0.434,1
3.475,0.2908,-0.0388,-0.2954,0.41600000000000004,1
3.48,0.2289,-0.0387,-0.2617,0.35,1
3.51,0.2138,-0.0938,-0.3241,0.39899999999999997,1
3.511,0.0755,-0.0914,-0.3493,0.369,1
3.511,-0.0882,-0.0973,-0.3357,0.36,1
3.521,-0.0403,-0.159,-0.1806,0.244,1
3.53,-0.0676,-0.1654,-0.2163,0.281,1
3.54,-0.1257,-0.1206,-0.2528,0.307,1
3.549,-0.1755,-0.1086,-0.1829,0.276,1
3.559,0.0706,-0.2121,-0.1327,0.26,1
3.575,0.1819,-0.1927,-0.1453,0.302,1
3.58,0.0602,-0.1891,-0.0517,0.205,1
3.609,0.0011,-0.3157,-0.1976,0.37200000000000005,1
3.61,-0.1228,-0.2542,-0.6021,0.665,1
3.611,-0.3026,-0.0376,-0.5749,0.6509999999999999,1
3.621,-0.0663,0.0112,-0.4229,0.428,1
3.629,0.2531,-0.0529,-0.3908,0.469,1
3.64,0.3328,-0.0644,-0.2678,0.43200000000000005,1
3.649,0.3513,-0.156,0.0507,0.38799999999999996,1
3.66,0.2314,-0.2575,-0.1412,0.374,1
3.674,-0.1038,-0.0965,-0.3394,0.368,1
3.68,-0.1869,-0.007,-0.5249,0.557,1
3.703,-0.2058,0.0254,-0.7691,0.797,1
3.704,-0.1901,0.0834,-0.511,0.552,1
3.709,-0.0176,-0.1077,-0.0853,0.139,1
3.721,0.1032,-0.2681,-0.1341,0.317,1
3.729,0.0162,-0.2727,-0.4868,0.5579999999999999,1
3.74,0.0038,-0.2582,-0.7041,0.75,1
3.749,0.2172,-0.2378,-0.8205,0.8809999999999999,1
3.76,0.3319,-0.1968,-0.71,0.8079999999999999,1
3.775,0.3367,-0.1545,-0.4272,0.565,1
3.78,0.2902,-0.1392,-0.3333,0.46299999999999997,1
3.805,0.3735,-0.1586,-0.2513,0.47700000000000004,1
3.806,0.4556,-0.2724,-0.1432,0.55,1
3.81,0.4469,-0.3627,0.0465,0.5770000000000001,1
3.821,0.3972,-0.4488,0.2595,0.653,1
3.829,0.4519,-0.5014,0.3286,0.7509999999999999,1
3.84,0.4808,-0.5003,0.3282,0.768,1
3.849,0.5649,-0.4752,0.2713,0.7859999999999999,1
3.86,0.7356,-0.5241,0.3757,0.978,1
3.875,0.4752,-0.3209,-0.1061,0.583,1
3.88,0.4098,-0.4727,0.3541,0.7190000000000001,1
3.91,0.5103,-0.545,0.3907,0.843,1
3.911,0.3796,-0.4095,0.411,0.693,1
3.911,0.3351,-0.319,0.0712,0.46799999999999997,1
3.92,0.3103,-0.3152,-0.0631,0.447,1
3.929,0.2999,-0.3391,0.0195,0.45299999999999996,1
3.94,0.4255,-0.363,0.2097,0.597,1
3.949,0.6498,-0.2749,0.2678,0.755,1
3.96,0.7616,-0.2142,0.0773,0.795,1
3.975,0.8822,-0.2237,0.0897,0.915,1
3.98,0.938,-0.3001,-0.1473,0.996,1
4.004,0.8972,-0.2479,-0.2312,0.9590000000000001,1
4.005,0.8314,-0.1985,-0.54,1.011,1
4.01,0.9363,-0.1517,-0.6796,1.167,1
4.021,0.8617,-0.1505,-0.8416,1.214,1
4.029,0.7104,-0.0763,-0.8051,1.0759999999999998,1
4.04,0.5383,-0.055,-0.8513,1.0090000000000001,1
4.049,0.3588,0.0142,-0.9463,1.012,1
4.06,0.1772,0.0505,-0.9777,0.995,1
4.075,0.0215,0.0922,-1.0789,1.083,1
4.08,-0.2139,0.0864,-0.9347,0.963,1
4.117,-0.3106,0.0572,-0.6976,0.7659999999999999,1
4.118,-0.2274,-0.062,-0.4725,0.528,1
4.119,-0.1638,-0.1633,-0.109,0.256,1
4.12,-0.1926,-0.2229,0.2269,0.37200000000000005,1
4.13,-0.2056,-0.3122,0.2566,0.45299999999999996,1
4.14,-0.2136,-0.3006,0.1294,0.391,1
4.15,-0.3861,-0.2602,-0.0335,0.467,1
4.16,-0.4118,-0.2504,-0.3024,0.569,1
4.175,-0.0659,-0.2622,-0.3057,0.408,1
4.18,0.4576,-0.3358,-0.3035,0.644,1
4.21,0.6053,-0.1606,-0.2884,0.6890000000000001,1
4.21,0.6109,-0.1285,-0.3201,0.7020000000000001,1
4.211,0.6188,-0.0085,-0.398,0.736,1
4.22,0.6227,-0.0223,0.0452,0.625,1
4.23,0.8884,-0.2815,0.144,0.943,1
4.24,0.8371,-0.3947,-0.0363,0.9259999999999999,1
4.249,0.426,-0.2556,-0.3661,0.617,1
4.26,-0.0261,-0.0671,-0.3619,0.369,1
4.274,-0.2527,-0.0891,-0.158,0.311,1
4.28,-0.2049,-0.2826,0.0625,0.355,1
4.303,-0.1711,-0.5003,0.0976,0.5379999999999999,1
4.304,-0.3049,-0.4977,-0.1444,0.601,1
4.31,-0.431,-0.384,-0.3154,0.6579999999999999,1
4.32,-0.3916,-0.298,-0.2205,0.539,1
4.33,-0.2381,-0.3438,-0.2662,0.496,1
4.34,-0.1199,-0.3044,-0.3204,0.45799999999999996,1
4.35,-0.059,-0.3135,-0.368,0.48700000000000004,1
4.359,-0.0429,-0.2879,-0.4704,0.5529999999999999,1
4.373,-0.1156,-0.2208,-0.3958,0.46799999999999997,1
4.38,-0.1859,-0.2153,-0.2143,0.35600000000000004,1
4.404,-0.1364,-0.2491,-0.1631,0.32799999999999996,1
4.404,-0.0201,-0.2953,-0.0506,0.3,1
4.409,-0.0247,-0.4493,-0.0425,0.452,1
4.42,0.0665,-0.4571,-0.1529,0.48700000000000004,1
4.43,0.1933,-0.3871,-0.1321,0.452,1
4.44,0.2759,-0.3043,-0.2942,0.505,1
4.449,0.2339,-0.1158,-0.5522,0.611,1
4.46,0.1125,0.0582,-0.5936,0.607,1
4.473,0.042,0.0006,-0.5547,0.556,1
4.479,0.0199,-0.169,-0.1954,0.259,1
4.502,0.0789,-0.3444,0.0137,0.354,1
4.504,0.0665,-0.4312,0.1212,0.45299999999999996,1
4.51,-0.0835,-0.3832,0.0442,0.395,1
4.52,-0.0815,-0.3545,0.1467,0.392,1
4.53,-0.0818,-0.2991,0.2284,0.385,1
4.54,0.0199,-0.2462,0.0608,0.254,1
4.549,0.1024,-0.1713,-0.111,0.228,1
4.56,0.2834,-0.1928,-0.1472,0.373,1
4.574,0.3996,-0.1562,-0.2408,0.49200000000000005,1
4.579,0.4177,-0.1413,-0.2625,0.513,1
4.606,0.3866,-0.1713,-0.1531,0.45,1
4.607,0.4151,-0.2884,-0.0833,0.512,1
4.61,0.4164,-0.3085,0.0212,0.519,1
4.62,0.3874,-0.3932,0.1185,0.565,1
4.63,0.4899,-0.5107,0.3841,0.805,1
4.64,0.7054,-0.6122,0.55,1.084,1
4.649,0.5818,-0.4059,0.1379,0.723,1
4.66,0.355,-0.0958,-0.1873,0.413,1
4.674,0.3601,0.0236,-0.256,0.442,1
4.679,0.4671,-0.0516,-0.2036,0.512,1
4.701,0.5182,-0.2356,-0.1942,0.601,1
4.702,0.5069,-0.371,-0.0718,0.632,1
4.71,0.4832,-0.4371,0.1876,0.6779999999999999,1
4.72,0.54,-0.49,0.2444,0.769,1
4.73,0.5444,-0.4698,0.2108,0.7490000000000001,1
4.74,0.4635,-0.3992,-0.0015,0.612,1
4.749,0.3639,-0.2517,-0.3572,0.569,1
4.76,0.2277,-0.0594,-0.5166,0.568,1
4.774,0.1464,0.0129,-0.4085,0.434,1
4.78,0.1538,0.04,-0.4476,0.475,1
4.813,0.0998,0.0345,-0.5,0.511,1
4.814,0.0592,-0.0127,-0.367,0.37200000000000005,1
4.814,0.0926,-0.1549,-0.343,0.38799999999999996,1
4.823,0.1516,-0.1618,-0.4349,0.488,1
4.829,0.1359,-0.0976,-0.5881,0.611,1
4.84,0.1449,-0.0473,-0.5905,0.61,1
4.849,0.1877,0.0001,-0.6207,0.648,1
4.86,0.2404,-0.028,-0.5815,0.63,1
4.873,0.1529,0.041,-0.677,0.695,1
4.88,-0.0371,0.0357,-0.6979,0.7,1
4.906,-0.0916,-0.0221,-0.6158,0.623,1
4.907,0.0138,-0.0732,-0.4858,0.491,1
4.91,0.1696,-0.0215,-0.3931,0.429,1
4.92,0.2139,0.0052,-0.4442,0.493,1
4.929,0.2084,-0.0958,-0.3223,0.396,1
4.94,0.1802,-0.1975,-0.134,0.299,1
4.949,0.0948,-0.2997,-0.0597,0.32,1
4.96,0.0319,-0.377,-0.0664,0.384,1
4.97,0.0237,-0.3906,-0.0021,0.391,1
4.98,0.2471,-0.3332,-0.0325,0.41600000000000004,1
4.99,0.4465,-0.3261,-0.0247,0.5529999999999999,1
4.999,0.4995,-0.4071,0.0223,0.645,1
