time,ax,ay,az,aT,label
0.614,0.0489,-0.0476,0.1622,0.17600000000000002,1
0.62,-0.0091,-0.0178,0.1519,0.153,1
0.655,0.0122,-0.1766,0.4354,0.47,1
0.656,-0.1314,-0.267,0.3956,0.495,1
0.656,-0.2485,-0.1652,0.3446,0.456,1
0.66,-0.2692,-0.0638,0.4419,0.521,1
0.67,-0.2039,-0.0122,0.6761,0.706,1
0.68,-0.38,-0.0925,0.9998,1.074,1
0.701,-0.0736,-0.1022,0.9312,0.94,1
0.702,0.0651,-0.022,0.5988,0.603,1
0.71,0.1493,0.0094,0.3845,0.413,1
0.72,0.1806,-0.089,0.2289,0.305,1
0.749,0.1983,-0.1436,0.1322,0.278,1
0.75,0.0817,-0.2061,0.1137,0.249,1
0.751,-0.0781,-0.2285,0.1041,0.263,1
0.765,-0.1227,-0.1846,0.2229,0.314,1
0.769,-0.1873,-0.0795,0.3805,0.431,1
0.78,-0.2236,-0.1085,0.5784,0.63,1
0.796,-0.3895,-0.1319,0.8733,0.965,1
0.8,-0.4361,-0.1282,0.925,1.031,1
0.843,-0.3309,-0.0184,0.79,0.857,1
0.844,-0.3431,-0.0621,0.7353,0.8140000000000001,1
0.844,-0.3983,-0.1197,0.6796,0.797,1
0.845,-0.6888,-0.2073,0.8025,1.078,1
0.85,-0.9416,-0.2818,0.7856,1.258,1
0.86,-1.2942,-0.2378,0.9594,1.6280000000000001,1
0.87,-1.3301,-0.1667,0.9937,1.669,1
0.88,-1.2714,-0.1883,1.1704,1.7380000000000002,1
0.894,-1.2832,-0.2485,0.6582,1.463,1
0.9,-1.2023,-0.2772,0.4219,1.304,1
0.94,-1.1834,-0.1969,0.1787,1.213,1
0.941,-0.9234,0.0192,0.0038,0.924,1
0.942,-0.6917,0.1577,-0.1525,0.726,1
0.942,-0.5584,0.2654,-0.4326,0.755,1
0.95,-0.3848,0.2331,-0.5525,0.713,1
0.96,-0.3515,0.2379,-0.8093,0.914,1
0.97,-0.1927,0.1511,-0.9643,0.995,1
0.98,-0.0713,0.0542,-0.9447,0.9490000000000001,1
0.994,0.0567,-0.0931,-0.9714,0.977,1
0.999,0.0551,-0.1146,-1.0008,1.0090000000000001,1
1.031,0.0128,0.0492,-1.0946,1.0959999999999999,1
1.032,0.0745,0.1623,-1.1056,1.12,1
1.033,0.2096,0.1921,-1.0305,1.069,1
1.047,0.3388,0.2063,-0.9449,1.025,1
1.05,0.394,0.1283,-1.1437,1.216,1
1.061,0.4831,0.0445,-1.0704,1.175,1
1.069,0.3995,0.013,-1.0573,1.13,1
1.08,0.4484,0.0857,-1.0852,1.177,1
1.096,0.5138,0.0987,-1.0229,1.149,1
1.1,0.6528,0.0726,-0.984,1.183,1
1.11,0.8032,0.0854,-1.0857,1.3530000000000002,1
1.119,0.9971,0.0773,-1.0495,1.45,1
1.138,0.9829,0.0789,-1.1522,1.517,1
1.14,0.9977,0.0194,-1.0536,1.4509999999999998,1
1.15,0.7051,0.079,-1.0013,1.227,1
1.16,0.6111,0.223,-0.7435,0.988,1
1.169,0.5697,0.2129,-0.3579,0.706,1
1.18,0.4827,0.2554,-0.1598,0.569,1
1.195,0.3508,0.2455,0.0277,0.429,1
1.199,0.4318,0.1514,0.1697,0.488,1
1.232,0.6626,-0.048,0.2909,0.725,1
1.233,0.8241,-0.2553,0.2221,0.8909999999999999,1
1.234,0.8759,-0.3855,0.2083,0.9790000000000001,1
1.247,0.9281,-0.4024,0.1683,1.025,1
1.249,0.8795,-0.4191,0.2781,1.013,1
1.262,0.8818,-0.3794,0.1689,0.975,1
1.269,0.6749,-0.3223,0.1355,0.76,1
1.28,0.5166,-0.3435,0.237,0.664,1
1.294,0.2389,-0.3012,0.3229,0.502,1
1.3,0.157,-0.2795,0.4499,0.552,1
1.337,0.1609,-0.2128,0.489,0.557,1
1.337,0.1513,-0.1952,0.3481,0.42700000000000005,1
1.338,0.1116,-0.2035,0.2433,0.336,1
1.339,0.1511,-0.2096,0.2212,0.34,1
1.349,0.073,-0.1581,0.0465,0.18,1
1.36,0.0624,-0.0906,0.0229,0.11199999999999999,1
1.37,0.148,0.0102,-0.0729,0.165,1
1.38,0.1903,0.0193,-0.1076,0.21899999999999997,1
1.394,0.1712,-0.0894,0.0782,0.20800000000000002,1
1.399,-0.262,-0.171,0.3076,0.439,1
1.442,-0.7064,-0.1339,0.6753,0.986,1
1.444,-1.1023,-0.1413,1.1816,1.6219999999999999,1
1.445,-1.265,-0.2006,1.4854,1.9609999999999999,1
1.447,-1.4233,-0.2447,1.3818,1.999,1
1.45,-1.403,-0.2442,1.2222,1.8769999999999998,1
1.46,-1.3096,-0.185,1.0486,1.6880000000000002,1
1.47,-1.0522,-0.1782,0.7713,1.317,1
1.48,-0.724,-0.1653,0.3552,0.823,1
1.497,-0.5622,-0.1591,-0.0576,0.5870000000000001,1
1.5,-0.4826,-0.1957,-0.2466,0.5760000000000001,1
1.554,-0.2788,-0.2375,-0.3307,0.493,1
1.556,-0.1268,-0.2843,-0.1965,0.368,1
1.556,-0.0996,-0.1715,-0.2038,0.284,1
1.557,-0.159,-0.0725,-0.2131,0.276,1
1.557,-0.123,-0.0818,-0.371,0.39899999999999997,1
1.56,-0.1384,-0.1752,-0.4411,0.494,1
1.569,-0.0242,-0.248,-0.666,0.711,1
1.58,0.4871,-0.6533,-1.1081,1.375,1
1.594,0.6186,-0.2439,-1.0983,1.284,1
1.6,0.6137,0.2437,-1.4005,1.548,1
1.631,0.3895,0.3216,-1.4993,1.5819999999999999,1
1.632,0.2233,0.3395,-1.2602,1.324,1
1.633,0.2245,0.2052,-1.0588,1.102,1
1.646,0.1001,0.2644,-0.8217,0.8690000000000001,1
1.65,0.2905,0.0808,-0.8163,0.87,1
1.661,0.7546,-0.0438,-0.7006,1.031,1
1.67,1.15,0.0471,-0.615,1.305,1
1.68,1.2709,0.0984,-0.6739,1.442,1
1.696,1.448,0.1607,-0.856,1.69,1
1.699,1.6406,0.1993,-1.0821,1.975,1
1.71,1.6376,0.2175,-1.0549,1.96,1
1.72,1.7684,-0.2938,-0.8743,1.994,1
1.741,2.3881,-0.8172,-0.3063,2.543,1
1.742,2.8407,-1.0622,-0.3275,3.05,1
1.75,2.7823,-0.8553,-0.0072,2.911,1
1.761,2.9719,-0.2722,0.0778,2.985,1
1.77,2.8586,0.1754,-0.0897,2.865,1
1.78,2.6191,0.2578,-0.368,2.657,1
1.794,2.1513,0.3072,-0.7969,2.315,1
1.799,1.6736,0.3075,-0.9684,1.9580000000000002,1
1.826,0.995,0.2971,-1.0721,1.493,1
1.827,0.3417,0.3097,-1.1796,1.2670000000000001,1
1.83,-0.0836,0.2053,-0.9408,0.9670000000000001,1
1.841,-0.3764,0.2154,-0.6298,0.765,1
1.85,-0.6452,0.1475,-0.3273,0.738,1
1.86,-0.8342,0.0456,-0.1915,0.857,1
1.87,-0.5262,-0.4196,-0.5731,0.884,1
1.88,-0.4538,0.3666,-0.3611,0.6859999999999999,1
1.893,0.0226,-0.2571,-0.8708,0.9079999999999999,1
1.9,0.0699,-0.1304,-0.5315,0.552,1
1.928,-0.1488,0.0764,-0.5624,0.5870000000000001,1
1.93,-0.2843,-0.0753,-0.3889,0.488,1
1.93,-0.3778,-0.2589,-0.294,0.544,1
1.944,-0.4668,-0.4328,-0.0833,0.642,1
1.95,-0.5135,-0.5508,0.1059,0.76,1
1.96,-0.66,-0.6663,0.329,0.9940000000000001,1
1.97,-0.8398,-0.6015,0.0717,1.035,1
1.98,-1.4025,-0.5216,-0.3876,1.546,1
1.993,-1.5609,-0.5895,-0.49,1.739,1
2.0,-1.0483,-0.7969,0.2225,1.335,1
2.029,-0.6006,-0.6816,0.9767,1.334,1
2.03,-0.6536,-0.3669,1.1251,1.3519999999999999,1
2.031,-0.5752,-0.1702,0.8269,1.022,1
2.044,-0.5539,-0.076,0.3372,0.653,1
2.05,-0.3207,-0.0308,-0.2329,0.39799999999999996,1
2.06,-0.0567,-0.0067,-0.544,0.547,1
2.069,0.0465,0.0023,-0.5805,0.5820000000000001,1
2.079,-0.032,-0.0737,-0.4827,0.489,1
2.093,-0.349,-0.2789,0.115,0.461,1
2.099,-0.6475,-0.4455,0.5211,0.943,1
2.134,-0.9952,-0.5349,0.9633,1.485,1
2.135,-1.3559,-0.5228,0.9382,1.73,1
2.136,-1.5901,-0.4083,0.7265,1.795,1
2.15,-1.6991,-0.3509,1.0738,2.04,1
2.152,-1.718,-0.2698,1.5439,2.325,1
2.164,-1.9469,-0.1765,0.9048,2.154,1
2.169,-1.9695,-0.1915,0.1512,1.985,1
2.18,-1.5165,-0.1432,-0.2001,1.536,1
2.193,-0.8003,-0.1774,-0.2106,0.846,1
2.2,-0.3098,-0.1274,-0.4392,0.552,1
2.245,0.3854,-0.1085,-0.4514,0.603,1
2.246,0.7627,-0.0302,-0.5396,0.935,1
2.246,0.7749,0.1177,-0.7787,1.105,1
2.247,0.579,0.1765,-0.4496,0.754,1
2.26,0.225,0.2182,0.1896,0.366,1
2.262,0.0673,0.1576,0.8182,0.836,1
2.277,0.0948,-0.0189,1.1251,1.129,1
2.295,0.0444,-0.1101,1.1503,1.156,1
2.295,-0.2964,-0.1177,0.8154,0.8759999999999999,1
2.303,-0.7287,-0.11,0.7825,1.075,1
2.343,-1.0718,-0.1158,1.1617,1.585,1
2.345,-0.9784,-0.146,1.6532,1.9269999999999998,1
2.346,-0.1235,-0.3114,1.8485,1.879,1
2.346,0.4969,-0.3516,1.5614,1.676,1
2.359,0.9389,-0.2725,0.5438,1.119,1
2.36,1.7494,-0.2966,-0.1408,1.78,1
2.375,2.4759,-0.2638,-0.7931,2.613,1
2.389,3.1039,-0.33,-0.9726,3.2689999999999997,1
2.39,3.3892,-0.4448,-0.551,3.4619999999999997,1
2.404,3.4607,-0.4773,-0.1911,3.4989999999999997,1
2.444,2.0788,-0.4494,0.1938,2.136,1
2.445,0.5988,-0.4525,0.4652,0.883,1
2.445,-0.0111,-0.2175,0.597,0.635,1
2.446,-0.7345,-0.0693,1.2369,1.44,1
2.449,-1.4199,0.1046,1.1666,1.841,1
2.46,-2.1297,0.2615,0.2169,2.157,1
2.472,-2.3548,0.3985,-0.4828,2.437,1
2.48,-1.8004,0.5828,-0.1618,1.899,1
2.489,-1.4252,0.6389,0.1512,1.569,1
2.5,-1.5774,0.6103,-0.0773,1.693,1
2.511,-1.3995,0.3776,-0.433,1.5130000000000001,1
2.555,-0.517,0.2043,-0.817,0.988,1
2.557,0.3486,0.0374,-1.2525,1.301,1
2.557,0.765,0.0771,-1.7075,1.8730000000000002,1
2.558,0.5947,0.0907,-1.6447,1.751,1
2.56,0.3827,0.0526,-1.5772,1.624,1
2.57,0.4328,-0.1749,-1.3996,1.475,1
2.58,0.4824,-0.185,-1.1863,1.294,1
2.593,-0.0579,-0.1718,-0.8367,0.856,1
2.6,-0.4296,-0.1014,-0.6663,0.799,1
2.636,-0.3816,-0.0254,-1.0247,1.094,1
2.638,0.084,0.1557,-1.4369,1.4480000000000002,1
2.638,0.2672,0.2018,-1.9784,2.0069999999999997,1
2.64,0.5827,0.1951,-2.3362,2.416,1
2.65,0.7454,0.0784,-2.04,2.173,1
2.66,0.791,0.0139,-1.3742,1.5859999999999999,1
2.671,0.6656,-0.0265,-0.804,1.044,1
2.68,0.3914,-0.0687,-0.5678,0.693,1
2.69,-0.067,-0.1081,-0.3658,0.387,1
2.7,-0.5442,-0.2133,0.1176,0.596,1
2.711,-0.6848,-0.2469,0.5413,0.907,1
2.753,-0.7894,-0.3001,0.9072,1.239,1
2.754,-0.9306,-0.3357,0.93,1.358,1
2.754,-1.2019,-0.4082,0.8693,1.538,1
2.755,-1.175,-0.3779,0.867,1.508,1
2.76,-0.8678,-0.2865,0.9979,1.3530000000000002,1
2.771,-0.2351,-0.1534,1.1459,1.18,1
2.78,0.3209,-0.1694,1.0752,1.135,1
2.79,0.5783,-0.0565,0.1928,0.612,1
2.799,0.6346,0.2127,-0.5124,0.843,1
2.811,0.8533,0.3573,-1.3314,1.621,1
2.85,1.0525,0.2775,-1.578,1.9169999999999998,1
2.851,0.9396,0.0376,-1.3813,1.671,1
2.852,0.4969,-0.1358,-1.294,1.393,1
2.852,0.0215,-0.1923,-1.0147,1.033,1
2.865,-0.2634,-0.2237,-0.5442,0.645,1
2.88,-0.7072,-0.1319,-0.1705,0.7390000000000001,1
2.881,-0.9674,-0.1227,0.1013,0.98,1
2.895,-0.9989,-0.1556,0.5069,1.131,1
2.9,-1.1682,-0.2085,0.5122,1.2919999999999998,1
2.91,-1.5884,-0.2351,0.3287,1.639,1
2.952,-2.0543,-0.2794,0.1968,2.083,1
2.954,-2.06,-0.3465,0.555,2.161,1
2.955,-2.0024,-0.5257,1.0613,2.326,1
2.956,-1.7132,-0.6868,1.2685,2.24,1
2.96,-1.1811,-0.6259,1.0577,1.705,1
2.971,-0.5897,-0.4866,0.4825,0.904,1
2.979,0.0282,-0.3002,-0.0951,0.316,1
2.99,0.6304,-0.096,-0.6211,0.89,1
2.999,0.8807,0.0938,-0.9358,1.288,1
3.01,0.7555,0.1665,-0.5819,0.968,1
3.05,0.6239,0.1923,-0.0604,0.6559999999999999,1
3.051,0.8838,0.1593,0.0335,0.899,1
3.051,0.8466,0.0163,0.4084,0.94,1
3.052,0.6121,-0.1666,0.5581,0.845,1
3.06,0.257,-0.2926,1.0166,1.089,1
3.07,-0.1194,-0.3732,1.0092,1.083,1
3.08,-0.529,-0.3429,1.0361,1.213,1
3.089,-0.7608,-0.3038,1.4576,1.672,1
3.099,-0.9653,-0.3714,1.8914,2.156,1
3.111,-1.035,-0.3645,1.7085,2.031,1
3.147,-0.9755,-0.308,1.5774,1.88,1
3.148,-1.2817,-0.4003,1.6496,2.127,1
3.15,-1.2543,-0.4826,1.3622,1.9140000000000001,1
3.151,-0.8228,-0.424,0.456,1.032,1
3.162,-0.3749,-0.4292,-0.779,0.965,1
3.177,0.5463,-0.3859,-0.8289,1.065,1
3.18,1.006,-0.3652,-0.379,1.135,1
3.192,0.6492,-0.1462,-0.5729,0.878,1
3.2,0.5006,0.0188,-0.8444,0.982,1
3.21,0.3553,0.1471,-0.9441,1.0190000000000001,1
3.256,0.3343,0.2411,-1.4448,1.5019999999999998,1
3.257,0.1097,0.1119,-1.2058,1.216,1
3.258,-0.1069,0.1297,-1.4018,1.412,1
3.258,-0.0365,0.2378,-1.2967,1.319,1
3.26,0.0141,0.2565,-1.0516,1.083,1
3.271,0.2446,0.1006,-0.9404,0.977,1
3.279,0.2412,-0.0324,-0.8226,0.858,1
3.29,0.1356,0.0831,-0.6537,0.6729999999999999,1
3.299,0.3535,0.085,-0.7742,0.855,1
3.31,0.1369,0.0828,-1.2434,1.254,1
3.353,-0.0339,-0.0552,-1.6415,1.643,1
3.354,0.3641,0.0514,-1.8169,1.854,1
3.355,0.5983,0.1388,-2.2686,2.35,1
3.356,0.7919,0.1263,-2.337,2.471,1
3.36,0.857,0.0271,-1.9027,2.0869999999999997,1
3.37,0.7295,-0.0258,-1.3951,1.575,1
3.379,0.3025,-0.0312,-0.9802,1.026,1
3.389,-0.2983,-0.0754,-0.48,0.57,1
3.399,-0.9823,-0.1226,-0.2171,1.013,1
3.41,-1.2667,-0.1844,0.3627,1.33,1
3.42,-1.4955,-0.3987,0.4834,1.621,1
3.43,-1.5101,-0.3389,0.2565,1.569,1
3.465,-1.6321,-0.3445,0.338,1.702,1
3.467,-1.4785,-0.4142,0.5583,1.6340000000000001,1
3.467,-1.2998,-0.3206,0.1934,1.3530000000000002,1
3.48,-0.4291,-0.2189,0.7569,0.897,1
3.481,0.559,-0.2089,1.1387,1.286,1
3.496,1.1401,0.0857,0.7409,1.3619999999999999,1
3.5,1.347,0.2251,0.427,1.431,1
3.532,1.1609,0.3223,0.0672,1.207,1
3.533,0.5828,0.2494,-0.6981,0.943,1
3.534,0.2487,0.1634,-1.2851,1.319,1
3.54,0.0858,0.0496,-1.6185,1.6219999999999999,1
3.549,0.1487,-0.0454,-1.5095,1.517,1
3.56,0.0462,-0.0526,-1.2694,1.271,1
3.57,-0.304,-0.1187,-1.0821,1.13,1
3.58,-0.9976,-0.2069,-0.7151,1.245,1
3.59,-1.7014,-0.2808,0.0528,1.725,1
3.599,-2.2158,-0.4616,0.6963,2.3680000000000003,1
3.611,-2.2816,-0.5559,1.1491,2.614,1
3.645,-2.3923,-0.7104,1.1702,2.7560000000000002,1
3.646,-2.3364,-0.7068,0.9933,2.635,1
3.646,-1.8216,-0.5429,0.7493,2.043,1
3.65,-1.1386,-0.3732,0.4855,1.2930000000000001,1
3.66,-0.385,-0.2159,-0.3188,0.544,1
3.674,0.117,-0.059,-0.7884,0.799,1
3.679,0.192,0.0641,-0.7162,0.7440000000000001,1
3.692,-0.1001,0.0475,-0.5685,0.579,1
3.699,-0.2322,0.0075,-0.1935,0.302,1
3.71,-0.0479,-0.0688,0.1336,0.158,1
3.762,0.0193,-0.0993,-0.0495,0.113,1
3.764,-0.0194,-0.0152,-0.299,0.3,1
3.764,0.1967,0.1298,-0.5892,0.635,1
3.764,0.458,0.1483,-0.6332,0.795,1
3.765,0.4622,0.0729,-0.1863,0.504,1
3.778,0.3413,-0.117,0.5017,0.618,1
3.78,0.0163,-0.3186,1.039,1.087,1
3.792,-0.0576,-0.3428,1.1914,1.2409999999999999,1
3.8,-0.1219,-0.4091,1.6954,1.7480000000000002,1
3.81,-0.168,-0.5648,2.0323,2.116,1
3.86,-0.0957,-0.7807,1.9918,2.141,1
3.861,-0.2405,-0.7504,1.6539,1.8319999999999999,1
3.861,-0.4313,-0.6008,1.8093,1.955,1
3.862,-0.5753,-0.605,1.7876,1.973,1
3.862,-0.3495,-0.4606,1.4628,1.5730000000000002,1
3.874,-0.1488,-0.3445,0.7202,0.812,1
3.88,-0.5611,-0.1879,0.1873,0.621,1
3.889,-0.6654,0.2571,-0.6814,0.986,1
3.899,-0.4831,0.5663,-0.573,0.9390000000000001,1
3.91,0.1734,0.4026,-1.017,1.107,1
3.951,0.5591,0.0612,-1.3615,1.473,1
3.953,0.6439,-0.3492,-1.3754,1.558,1
3.954,1.1981,-0.684,-1.1032,1.766,1
3.954,1.5912,-0.6413,-1.5565,2.316,1
3.96,2.0833,-0.5819,-1.0496,2.404,1
3.97,2.2744,-0.5278,-0.7834,2.463,1
3.979,1.8615,-0.2797,-0.7741,2.035,1
3.991,1.5137,-0.3161,-0.7689,1.7269999999999999,1
4.0,1.5157,-0.4038,-0.7607,1.743,1
4.03,1.418,-0.3876,-0.8044,1.676,1
4.031,1.4546,-0.3911,-0.5805,1.614,1
4.031,1.5464,-0.3571,-0.6256,1.706,1
4.045,1.47,-0.2379,-0.7146,1.652,1
4.05,1.3405,-0.1484,-0.9322,1.639,1
4.06,1.2291,-0.1445,-1.1686,1.702,1
4.075,1.1188,-0.2202,-1.2578,1.6980000000000002,1
4.08,1.3084,-0.233,-1.2856,1.849,1
4.09,1.4272,-0.2499,-1.4215,2.03,1
4.099,1.4382,-0.2389,-1.3554,1.9909999999999999,1
4.111,1.0615,-0.2483,-1.1511,1.585,1
4.148,0.3915,-0.3813,-0.9487,1.095,1
4.148,-0.2027,-0.577,-0.7621,0.977,1
4.148,-0.6779,-0.6326,-0.4035,1.011,1
4.15,-1.0572,-0.6421,-0.1562,1.247,1
4.163,-1.2821,-0.6402,-0.2457,1.454,1
4.178,-1.1128,-0.5967,-0.4357,1.3359999999999999,1
4.18,-1.0735,-0.5502,-0.6181,1.355,1
4.193,-0.9642,-0.4735,-0.5721,1.217,1
4.199,-1.0111,-0.4034,-1.0446,1.5090000000000001,1
4.211,-0.8255,-0.403,-1.4144,1.6869999999999998,1
4.258,-0.5888,-0.3838,-1.392,1.5590000000000002,1
4.26,-0.3857,-0.3305,-1.1812,1.286,1
4.26,-0.3991,-0.4244,-0.8723,1.0490000000000002,1
4.261,-0.4924,-0.5212,-0.8113,1.083,1
4.261,-0.7081,-0.6024,-0.7682,1.206,1
4.273,-1.1386,-0.5366,-0.8609,1.525,1
4.28,-1.449,-0.4783,-0.817,1.7309999999999999,1
4.29,-1.61,-0.5024,-0.651,1.808,1
4.299,-1.8374,-0.4212,-0.6175,1.984,1
4.31,-1.9184,-0.4164,-0.4169,2.0069999999999997,1
4.355,-1.8866,-0.3563,-0.1043,1.923,1
4.356,-1.8034,-0.2023,-0.2023,1.8259999999999998,1
4.357,-1.7375,-0.1624,-0.3483,1.7790000000000001,1
4.358,-1.5363,-0.1112,-0.3482,1.579,1
4.36,-1.4375,-0.081,-0.5776,1.551,1
4.37,-1.1568,-0.1427,-0.7421,1.382,1
4.38,-1.0419,-0.114,-0.8699,1.3619999999999999,1
4.39,-0.8803,-0.0166,-0.9196,1.273,1
4.399,-0.7827,0.0602,-0.9344,1.22,1
4.41,-0.7355,-0.0013,-0.7229,1.031,1
4.448,-0.9175,-0.0137,-0.5465,1.068,1
4.448,-1.1104,0.0064,-0.468,1.205,1
4.449,-0.9931,-0.134,-0.4807,1.111,1
4.45,-0.522,-0.246,-0.4003,0.7020000000000001,1
4.462,-0.1454,-0.2607,-0.4162,0.512,1
4.477,-0.0168,-0.199,-0.4766,0.517,1
4.479,-0.0245,-0.0637,-0.5012,0.506,1
4.491,-0.1787,-0.0253,-0.4879,0.52,1
4.5,-0.1837,-0.0934,-0.1938,0.28300000000000003,1
4.511,-0.3758,-0.0969,0.0382,0.39,1
4.542,-0.6309,-0.0971,0.3005,0.706,1
4.543,-0.6949,-0.2714,0.428,0.86,1
4.544,-0.5714,-0.4143,0.6234,0.9420000000000001,1
4.549,-0.3386,-0.4218,0.5365,0.762,1
4.56,-0.2115,-0.353,0.2028,0.45899999999999996,1
4.571,-0.0183,-0.1606,0.0539,0.17,1
4.58,0.1897,-0.1519,0.0381,0.24600000000000002,1
4.59,0.3623,-0.1051,0.2187,0.436,1
4.599,0.4725,-0.2549,0.2826,0.607,1
4.61,0.4502,-0.2554,0.231,0.5670000000000001,1
4.62,0.2865,-0.3726,0.1282,0.48700000000000004,1
4.63,0.1082,-0.4388,0.0325,0.45299999999999996,1
4.655,-0.1974,-0.5684,0.0789,0.607,1
4.656,-0.3145,-0.606,0.3115,0.75,1
4.66,-0.1435,-0.652,0.1731,0.69,1
4.67,0.0713,-0.5418,-0.0349,0.5479999999999999,1
4.68,0.1539,-0.459,-0.2017,0.524,1
4.69,0.3426,-0.3567,-0.3044,0.581,1
4.7,0.5102,-0.3674,-0.4668,0.7829999999999999,1
4.711,0.4986,-0.3435,-0.605,0.856,1
4.738,0.3426,-0.4381,-0.4771,0.733,1
4.738,0.1706,-0.4851,-0.2538,0.573,1
4.74,-0.1303,-0.5288,-0.1486,0.565,1
4.75,-0.239,-0.5626,-0.114,0.622,1
4.76,-0.2758,-0.7166,-0.0675,0.7709999999999999,1
4.77,-0.2893,-0.6509,-0.0245,0.713,1
4.779,-0.3362,-0.6951,-0.0075,0.772,1
4.79,-0.4405,-0.7259,-0.2157,0.8759999999999999,1
4.8,-0.3178,-0.7612,0.0579,0.8270000000000001,1
4.833,-0.2116,-0.6314,-0.0542,0.6679999999999999,1
4.834,-0.172,-0.6165,-0.1405,0.655,1
4.834,-0.146,-0.5982,0.0212,0.616,1
4.84,-0.1982,-0.7208,-0.1598,0.764,1
4.849,-0.2697,-0.7014,-0.2085,0.78,1
4.86,-0.222,-0.6884,0.1508,0.7390000000000001,1
4.871,-0.6029,-0.648,0.6836,1.1179999999999999,1
4.88,-0.9236,-0.8322,0.7666,1.4609999999999999,1
4.89,-0.8538,-0.9223,0.5589,1.375,1
4.926,-0.4133,-0.7914,0.0671,0.895,1
4.927,0.1219,-0.6695,-0.5244,0.8590000000000001,1
4.928,0.3265,-0.5857,-0.7515,1.0070000000000001,1
4.93,0.356,-0.5251,-0.6446,0.904,1
4.941,0.191,-0.6519,-0.4538,0.8170000000000001,1
4.95,0.0519,-0.6902,-0.0987,0.6990000000000001,1
4.96,-0.161,-0.8058,0.0826,0.826,1
4.975,-0.2756,-0.7936,0.0869,0.845,1
4.979,-0.3872,-0.8439,0.1331,0.938,1
4.99,-0.4689,-0.952,0.399,1.1340000000000001,1
4.999,-0.532,-1.024,0.146,1.163,1
5.01,-0.3096,-0.9129,-0.1022,0.9690000000000001,1
5.048,-0.2413,-0.7967,-0.2789,0.878,1
