time,ax,ay,az,aT
0.0160,0.1901,0.0709,0.0069,0.203
0.0170,0.1600,-0.0834,-0.0420,0.185
0.0210,0.0503,0.0130,-0.0533,0.074
0.0290,-0.1019,0.0484,0.0126,0.114
0.0390,-0.1885,0.0175,-0.0189,0.190
0.0530,-0.2454,-0.0213,-0.0329,0.249
0.0590,-0.2557,-0.0015,0.0045,0.256
0.1030,-0.2182,-0.0008,0.0599,0.226
0.1050,-0.1726,-0.0001,0.0390,0.177
0.1050,-0.1026,0.0004,0.0859,0.134
0.1060,-0.0970,0.0006,0.0358,0.103
0.1170,-0.0785,0.0194,-0.0049,0.081
0.1350,-0.0639,0.0098,-0.0646,0.091
0.1350,-0.0294,0.0096,-0.0656,0.073
0.1520,-0.0454,0.0103,-0.0270,0.054
0.1530,-0.0310,-0.0265,-0.0084,0.042
0.1600,-0.0086,-0.0154,0.0498,0.053
0.2120,0.0035,-0.0414,0.0296,0.051
0.2130,-0.0041,-0.0694,-0.0198,0.072
0.2130,0.0168,-0.0374,-0.0594,0.072
0.2130,-0.0093,0.0028,0.0085,0.013
0.2140,-0.0055,-0.0150,0.0175,0.024
0.2300,-0.0018,0.0249,0.0168,0.030
0.2300,-0.0449,0.0528,-0.0332,0.077
0.2470,-0.0597,0.0738,-0.0439,0.105
0.2640,-0.0813,0.0439,-0.0453,0.103
0.2650,-0.0775,0.0359,0.0127,0.086
0.3210,-0.0530,0.0176,-0.0470,0.073
0.3220,-0.0216,0.0394,0.0407,0.061
0.3220,0.0183,0.0210,0.0601,0.066
0.3220,0.0192,-0.0066,0.0501,0.054
0.3230,-0.0085,-0.0144,0.0203,0.026
0.3230,-0.0173,-0.0329,0.0004,0.037
0.3390,-0.0250,-0.0404,-0.0490,0.068
0.3400,0.0356,-0.0499,0.0388,0.073
0.3560,0.0548,-0.0570,0.0388,0.088
0.3590,0.1839,-0.0675,0.0974,0.219
0.3700,0.2647,-0.0566,0.1673,0.318
0.3790,0.3473,-0.0993,0.1079,0.377
0.4160,0.3282,-0.0981,0.1193,0.363
0.4170,0.2954,-0.1915,0.1772,0.394
0.4180,0.1608,-0.1706,0.0492,0.240
0.4310,0.1165,-0.0514,0.0176,0.129
0.4320,0.0454,-0.0019,0.0346,0.057
0.4440,0.0633,-0.0321,0.1693,0.184
0.4500,0.0038,-0.0875,0.1468,0.171
0.4590,0.0825,-0.0698,0.2028,0.230
0.4990,0.1307,-0.0043,0.2984,0.326
0.5000,0.1747,0.0590,0.3540,0.399
0.5000,0.2316,0.0793,0.3718,0.445
0.5010,0.2959,0.1101,0.3884,0.501
0.5170,0.4334,0.0684,0.2998,0.531
0.5340,0.6298,-0.0220,0.1298,0.643
0.5350,0.6559,-0.0525,0.1006,0.666
0.5510,0.4911,-0.1367,0.2921,0.588
0.5520,0.2699,-0.1938,0.7674,0.836
0.5980,0.0145,-0.2851,0.8201,0.868
0.5990,0.0114,-0.4203,0.9792,1.066
0.6000,0.1214,-0.3649,0.8273,0.912
0.6000,0.2459,-0.1865,0.6566,0.726
0.6000,0.3126,-0.0522,0.6237,0.700
0.6160,0.2890,-0.0337,0.6504,0.713
0.6330,0.1563,-0.0616,0.6080,0.631
0.6340,0.0499,-0.1056,0.7422,0.751
0.6390,-0.0745,-0.0923,0.8688,0.877
0.6520,-0.1337,-0.0373,0.8684,0.879
0.6590,-0.1257,-0.1284,0.9203,0.938
0.7130,-0.1113,-0.1337,0.8642,0.882
0.7130,-0.1884,0.0267,0.7050,0.730
0.7140,-0.3580,0.2209,0.8097,0.912
0.7140,-0.5952,0.3512,0.9865,1.204
0.7150,-0.7001,0.4847,0.8930,1.234
0.7190,-0.6873,0.4424,0.9968,1.289
0.7310,-0.5418,0.1478,1.5633,1.661
0.7390,-0.8686,-0.0797,0.9681,1.303
0.7510,-1.1681,-0.0331,0.9145,1.484
0.7590,-1.4077,0.3708,0.9244,1.724
0.8150,-1.4593,0.7600,0.8582,1.856
0.8160,-1.3233,0.9574,0.5731,1.731
0.8160,-1.0070,0.9780,0.1575,1.413
0.8170,-0.8174,1.0238,-0.2679,1.337
0.8170,-0.6177,1.0120,-0.6345,1.345
0.8200,-0.5012,0.9633,-0.8992,1.410
0.8330,-0.4111,0.8780,-0.9856,1.382
0.8390,-0.5071,0.7490,-1.2170,1.516
0.8510,-0.6307,0.6087,-1.3261,1.590
0.8660,-0.7481,0.4794,-1.3674,1.631
0.9010,-0.8435,0.3287,-1.4918,1.745
0.9030,-1.0240,0.2587,-1.3948,1.750
0.9030,-1.1271,0.0921,-1.4223,1.817
0.9040,-1.1696,-0.1725,-1.3390,1.786
0.9090,-0.9770,-0.4910,-1.4017,1.778
0.9190,-0.8154,-0.6966,-1.5233,1.863
0.9360,-0.4878,-0.8862,-1.5267,1.831
0.9400,-0.1899,-1.0928,-1.5897,1.938
0.9940,0.1482,-1.2508,-1.8943,2.275
0.9950,0.4297,-1.2557,-2.1789,2.551
0.9950,0.6935,-1.2089,-2.3193,2.706
0.9950,0.8860,-1.1369,-2.2935,2.709
0.9960,1.0128,-0.9656,-2.2301,2.633
0.9990,1.1486,-0.7626,-2.1611,2.563
1.0090,1.1998,-0.6527,-1.9575,2.387
1.0190,1.2130,-0.6458,-1.6547,2.151
1.0340,1.1331,-0.6928,-1.2278,1.809
1.0390,1.0301,-0.7167,-0.7777,1.476
1.0910,0.8643,-0.6526,-0.4638,1.178
1.0930,0.8397,-0.5627,-0.2283,1.036
1.0930,0.8138,-0.5358,0.0823,0.978
1.0940,0.9154,-0.6771,0.4944,1.241
1.0940,0.9497,-0.8655,0.6099,1.422
1.1090,1.0242,-0.9145,0.7052,1.544
1.1090,1.0698,-0.8370,0.7128,1.534
1.1260,1.1456,-0.7799,0.7023,1.554
1.1860,1.2085,-0.6939,0.5800,1.509
1.1870,1.3919,-0.6027,0.4667,1.587
1.1870,1.3659,-0.4186,0.2494,1.450
1.1880,1.3081,-0.3251,0.2391,1.369
1.1890,1.0932,-0.2544,0.4333,1.203
1.1890,0.9298,-0.2425,0.4100,1.045
1.1900,0.6600,-0.1632,0.2439,0.722
1.2030,0.4674,-0.0962,0.1668,0.506
1.2090,0.3955,-0.0905,0.2421,0.472
1.2200,0.2927,-0.1643,0.4613,0.570
1.2370,0.1733,-0.1942,0.5647,0.622
1.2380,0.1598,-0.2038,0.6083,0.661
1.2500,0.2322,-0.2108,0.4772,0.571
1.2580,0.3527,-0.1825,0.2561,0.473
1.3060,0.4418,-0.0935,0.0794,0.459
1.3070,0.5142,-0.0292,-0.1219,0.529
1.3080,0.4716,0.0110,-0.2361,0.528
1.3080,0.4184,-0.0029,-0.1920,0.460
1.3090,0.3593,-0.0749,-0.1592,0.400
1.3230,0.2963,-0.1372,-0.1137,0.346
1.3410,0.2667,-0.1479,-0.1097,0.324
1.3420,0.3066,-0.1713,-0.1414,0.379
1.3850,0.3816,-0.1920,-0.1476,0.452
1.3870,0.4223,-0.1654,-0.4049,0.608
1.3870,0.4445,-0.1232,-0.5934,0.752
1.3890,0.5050,-0.1031,-0.5853,0.780
1.3890,0.4999,-0.1075,-0.7330,0.894
1.4030,0.4956,-0.0726,-0.8124,0.954
1.4090,0.4013,-0.1015,-0.7521,0.858
1.4200,0.3008,-0.0908,-0.8012,0.861
1.4370,0.1527,-0.0548,-0.6098,0.631
1.4390,-0.0284,-0.0794,-0.3807,0.390
1.4940,-0.0844,-0.0155,-0.2543,0.268
1.4950,-0.0521,-0.0583,-0.2182,0.232
1.4950,-0.2065,-0.1646,-0.2103,0.338
1.4960,-0.4018,-0.2371,-0.2567,0.532
1.4960,-0.4457,-0.2053,-0.0953,0.500
1.4990,-0.3807,-0.1525,0.2779,0.495
1.5090,-0.2424,-0.0898,0.4227,0.495
1.5190,-0.1930,-0.0564,0.2621,0.330
1.5340,-0.1158,0.0161,-0.1047,0.157
1.5390,-0.1066,0.0799,-0.4094,0.431
1.5830,0.1642,-0.2048,-0.2367,0.353
1.5850,1.5925,-0.3851,0.2417,1.656
1.5850,2.8996,-0.4044,0.3780,2.952
1.5860,3.4619,-0.2786,-0.4791,3.506
1.5890,2.7496,0.0910,-1.4308,3.101
1.6010,1.3316,0.3432,-1.8536,2.308
1.6090,0.1455,0.2237,-1.4595,1.484
1.6190,-0.4972,-0.0907,-0.9113,1.042
1.6370,-0.9739,-0.3398,-0.7115,1.253
1.6390,-1.3090,-0.4322,-0.7455,1.567
1.6980,-1.4551,-0.3689,-0.5297,1.592
1.6990,-1.4133,-0.1560,-0.4405,1.489
1.7000,-1.3189,0.0180,-0.4196,1.384
1.7000,-1.1951,0.1381,-0.7556,1.421
1.7010,-1.1001,0.1446,-0.8135,1.376
1.7010,-1.0201,0.0354,-0.7916,1.292
1.7090,-1.1717,-0.0679,-0.6578,1.345
1.7190,-1.5218,-0.1367,-0.4668,1.598
1.7330,-1.4728,-0.1857,-0.2017,1.498
1.7390,-1.4615,-0.2899,-0.0211,1.490
1.7950,-1.6645,-0.3093,0.1810,1.703
1.7970,-1.4266,-0.4529,0.5302,1.588
1.7980,-0.4435,-0.5680,0.6713,0.985
1.7980,0.3397,-0.0748,0.7568,0.833
1.7990,0.4309,0.0737,0.3079,0.535
1.8000,-0.0353,0.0683,-0.0822,0.113
1.8090,-0.6951,-0.0570,-0.5713,0.902
1.8190,-1.3024,-0.0320,-0.4350,1.373
1.8330,-1.6813,-0.0954,0.2561,1.703
1.8390,-2.0055,-0.1983,0.8565,2.190
1.8840,-1.9574,-0.3370,1.2783,2.362
1.8850,-1.6717,-0.3647,0.7600,1.872
1.8860,-0.9787,-0.2337,0.4268,1.093
1.8860,-0.3522,-0.2300,0.1836,0.459
1.8890,-0.1280,-0.2709,-0.0853,0.312
1.9020,-0.2530,-0.1607,-0.1591,0.339
1.9100,-0.4176,-0.0963,-0.2819,0.513
1.9190,-0.4631,-0.1809,-0.4555,0.674
1.9360,-0.5092,-0.2932,-0.1861,0.616
1.9390,-0.4615,-0.3994,0.3940,0.726
1.9500,-0.4288,-0.3405,1.1757,1.297
1.9590,-0.3980,-0.0222,1.0990,1.169
2.0000,-0.0257,-0.0807,0.6905,0.696
2.0010,0.4583,-0.1285,0.2611,0.543
2.0020,0.9104,-0.1001,-0.1336,0.926
2.0020,1.1552,0.1487,-0.6644,1.341
2.0090,1.2093,0.1295,-0.9747,1.559
2.0190,1.5289,-0.0200,-1.1241,1.898
2.0350,1.7806,-0.0824,-1.3925,2.262
2.0400,1.4192,0.0177,-1.6001,2.139
2.0810,1.1460,0.1867,-2.5377,2.791
2.0820,1.1629,0.1949,-2.4831,2.749
2.0820,0.8691,0.1228,-2.1506,2.323
2.0830,0.7145,-0.1042,-1.1901,1.392
2.0890,0.5123,-0.2857,-0.4672,0.750
2.0990,0.2188,-0.2783,0.2999,0.464
2.1090,0.1889,-0.2174,0.8829,0.929
2.1200,0.1881,0.0502,1.3749,1.389
2.1730,0.2697,0.1205,1.2135,1.249
2.1740,0.4615,0.1322,0.5868,0.758
2.1750,0.7383,-0.0288,0.2798,0.790
2.1750,0.8898,-0.1700,-0.1667,0.921
2.1760,1.0871,-0.1517,-0.6570,1.279
2.1900,1.0276,-0.2179,-0.6126,1.216
2.1910,0.8263,-0.1824,-1.0512,1.349
2.2070,0.7841,-0.0961,-1.1070,1.360
2.2090,0.7218,-0.0642,-1.3173,1.503
2.2240,0.4647,-0.0705,-1.4220,1.498
2.2420,0.3591,-0.1981,-1.2317,1.298
2.2440,0.2307,-0.2624,-1.1308,1.184
2.3040,0.2791,-0.2470,-0.6867,0.781
2.3060,0.4291,-0.2272,-0.1417,0.506
2.3060,0.3677,-0.2839,0.3111,0.559
2.3060,0.1552,-0.3421,0.5776,0.689
2.3070,-0.0422,-0.3596,0.4111,0.548
2.3080,-0.2842,-0.3441,0.1641,0.476
2.3220,-0.4313,-0.2657,-0.3637,0.624
2.3230,-0.4745,-0.1065,-0.7544,0.898
2.3390,-0.3615,-0.0143,-0.9604,1.026
2.3400,-0.2266,0.1384,-1.0860,1.118
2.3560,-0.0916,0.0864,-0.8130,0.823
2.3600,0.0377,-0.0309,-0.2790,0.283
2.4170,0.1886,-0.2830,0.3609,0.496
2.4190,0.1671,-0.4903,0.6701,0.847
2.4190,-0.1531,-0.5968,0.7145,0.943
2.4200,-0.4874,-0.5854,0.5692,0.951
2.4200,-0.8248,-0.4501,0.2419,0.970
2.4210,-0.9079,-0.2702,-0.2860,0.989
2.4350,-0.6260,-0.0696,-0.2228,0.668
2.4390,-0.2961,-0.0275,-0.1308,0.325
2.4520,-0.2057,-0.1068,0.0553,0.238
2.4590,-0.4372,-0.1940,-0.1967,0.517
2.4690,-0.8909,-0.2544,-0.3005,0.974
2.4800,-1.3865,-0.2094,-0.1630,1.412
2.4890,-1.4559,-0.1240,0.1128,1.466
2.5230,-1.3193,-0.0916,0.1547,1.331
2.5240,-1.0236,-0.0353,0.2578,1.056
2.5240,-0.7457,0.0100,0.1691,0.765
2.5380,-0.5042,0.0835,0.0837,0.518
2.5390,-0.2896,0.1256,-0.1526,0.351
2.5540,-0.2741,0.1091,-0.6267,0.693
2.5590,-0.5080,0.0846,-0.8902,1.028
2.6010,-0.6270,0.0051,-0.6532,0.905
2.6020,-0.6715,-0.0169,-0.3428,0.754
2.6020,-0.5152,-0.0525,-0.0494,0.520
2.6020,-0.3458,-0.0289,0.1334,0.372
2.6090,-0.1447,-0.0391,0.1978,0.248
2.6210,-0.0064,-0.1155,0.1290,0.173
2.6350,0.0208,-0.1179,0.0953,0.153
2.6390,-0.0938,-0.1955,-0.0661,0.227
2.6920,-0.1501,-0.1723,-0.3213,0.394
2.6930,-0.0631,-0.1351,-0.3766,0.405
2.6940,0.0103,-0.1473,-0.5561,0.575
2.6940,0.6501,-0.1507,0.2717,0.721
2.6940,1.7525,-0.1679,0.7720,1.922
2.6990,2.2199,-0.3346,1.0371,2.473
2.7090,1.8712,-0.3120,0.7628,2.045
2.7210,1.3344,-0.3385,0.4472,1.447
2.7340,0.6293,-0.2956,-0.1272,0.707
2.7390,0.1209,-0.2942,-0.1523,0.353
2.7790,-0.3064,-0.0980,-0.0544,0.326
2.7800,-0.5891,-0.0694,0.1328,0.608
2.7800,-0.7338,-0.0893,0.2790,0.790
2.7800,-0.8860,-0.2310,-0.0512,0.917
2.7890,-0.9095,-0.2428,-0.5693,1.100
2.7990,-0.8345,-0.1572,-0.9827,1.299
2.8090,-0.5857,-0.0946,-0.6965,0.915
2.8200,-0.3171,0.0613,-0.1497,0.356
2.8620,0.0703,0.0254,0.1323,0.152
2.8630,-0.0398,-0.0651,-0.0040,0.076
2.8640,-0.3520,-0.0140,-0.3157,0.473
2.8640,-0.4874,0.1523,-0.5537,0.753
2.8690,-1.1406,0.2947,-1.0278,1.563
2.8790,-1.4612,0.3001,-1.3906,2.039
2.8890,-0.3354,0.2547,-1.2066,1.278
2.8990,1.1326,0.1743,-0.7099,1.348
2.9090,1.5744,-0.0685,-0.6947,1.722
2.9200,1.2218,-0.2289,-0.9630,1.572
2.9800,0.3148,-0.1616,-1.0091,1.069
2.9810,-0.2017,-0.1595,-0.6846,0.731
2.9810,-0.1495,-0.2058,-0.0400,0.257
2.9810,0.0998,-0.3639,0.2566,0.456
2.9820,0.2716,-0.4353,0.3710,0.633
2.9820,0.2681,-0.4765,0.3160,0.631
2.9890,0.2613,-0.4045,0.0925,0.490
2.9990,0.1690,-0.3205,-0.3785,0.524
3.0090,0.0443,-0.1666,-0.7383,0.758
3.0200,-0.0040,0.0041,-0.9266,0.927
3.0770,0.0048,0.0258,-0.8835,0.884
3.0780,-0.2148,-0.0538,-0.7269,0.760
3.0790,-0.2756,-0.2317,-0.6740,0.764
3.0790,-0.4126,-0.1729,-0.4561,0.639
3.0800,-0.4760,-0.0580,-0.3094,0.571
3.0800,-0.4531,-0.0788,-0.4809,0.665
3.0890,-0.3063,-0.0642,-0.4824,0.575
3.0990,-0.1361,0.0143,-0.2376,0.274
3.1090,0.0168,0.0483,-0.1006,0.113
3.1200,0.0792,0.0002,0.0147,0.081
3.1610,0.0243,-0.1720,0.2239,0.283
3.1620,-0.0546,-0.3928,0.2121,0.450
3.1630,-0.2513,-0.4193,0.0724,0.494
