time,ax,ay,az,aT
0.0080,0.1804,0.0372,-0.2412,0.303
0.0090,0.1755,-0.0043,-0.1421,0.226
0.0350,0.2818,-0.0353,-0.0537,0.289
0.0360,0.1782,0.0122,-0.0434,0.184
0.0360,0.1315,-0.0177,0.0054,0.133
0.0450,0.0266,-0.0080,-0.0438,0.052
0.0550,-0.0170,-0.0267,-0.0148,0.035
0.0630,-0.0020,-0.0072,0.0240,0.025
0.0740,-0.0455,0.0129,0.0236,0.053
0.0890,-0.0299,0.0021,-0.0061,0.031
0.0940,0.0046,0.0308,0.0033,0.031
0.1390,0.0093,0.0377,0.0031,0.039
0.1400,0.0636,0.0558,-0.0462,0.096
0.1400,0.0568,0.0334,-0.0267,0.071
0.1410,-0.0064,0.0525,-0.0368,0.064
0.1440,0.0370,0.0402,-0.0272,0.061
0.1540,0.0430,0.0218,-0.0571,0.075
0.1640,0.0461,0.0401,-0.0376,0.072
0.1740,0.0127,0.0031,-0.0282,0.031
0.1940,-0.0204,0.0140,-0.0188,0.031
0.1940,-0.0440,-0.0120,-0.0193,0.050
0.2040,-0.0378,0.0376,-0.0981,0.112
0.2140,-0.1006,0.0116,-0.0300,0.106
0.2650,-0.1582,-0.0512,0.0476,0.173
0.2670,-0.1529,-0.1357,0.0766,0.218
0.2670,-0.1436,-0.1562,0.0856,0.229
0.2680,-0.1117,-0.0761,0.0462,0.143
0.2680,-0.0215,-0.0444,-0.0029,0.049
0.2740,0.0481,0.0353,-0.0226,0.064
0.2900,0.0468,0.0250,-0.0127,0.055
0.2940,-0.0015,0.0260,0.0264,0.037
0.3350,-0.0387,0.0360,0.0459,0.070
0.3360,-0.0586,0.0168,0.0361,0.071
0.3360,-0.0671,0.0369,-0.0130,0.078
0.3360,-0.0893,-0.0016,0.0165,0.091
0.3440,-0.0987,-0.0183,-0.0031,0.100
0.3550,-0.0734,-0.0368,0.0068,0.082
0.3640,-0.0472,0.0227,-0.0125,0.054
0.3740,0.0059,0.0522,-0.0220,0.057
0.3890,0.0199,0.0892,0.0077,0.092
0.3930,0.0550,0.0316,-0.0214,0.067
0.4370,0.0883,-0.0151,-0.0309,0.095
0.4380,0.1158,-0.0224,-0.0799,0.142
0.4380,0.1391,-0.0574,-0.0992,0.180
0.4380,0.1584,-0.0347,0.0085,0.162
0.4480,0.1821,-0.0227,0.0382,0.187
0.4580,0.1241,-0.0216,0.0774,0.148
0.4640,0.1037,-0.0394,0.0283,0.114
0.4740,0.1276,0.0488,-0.0209,0.138
0.4900,0.0720,0.0654,-0.0602,0.114
0.4930,0.0107,0.0746,-0.0901,0.117
0.5040,-0.0093,0.1197,-0.0709,0.139
0.5140,0.0008,0.1207,-0.0421,0.128
0.5360,0.0497,0.0708,0.0553,0.103
0.5360,0.0417,0.0416,0.1135,0.128
0.5440,0.1392,0.0028,0.1031,0.173
0.5560,0.1246,0.0109,-0.0544,0.136
0.5730,0.1472,0.0293,-0.0845,0.172
0.5740,0.1371,0.0087,-0.1443,0.199
0.5890,0.0683,-0.0279,-0.2140,0.226
0.5930,0.0613,-0.0369,-0.1562,0.172
0.6060,-0.0320,-0.1266,-0.1771,0.220
0.6140,-0.0184,-0.1239,0.0571,0.138
0.6520,-0.1186,-0.0021,0.6835,0.694
0.6520,-0.2578,-0.1282,0.2415,0.376
0.6530,-0.0669,-0.1688,0.1424,0.231
0.6530,0.0859,-0.2007,0.1220,0.250
0.6650,-0.1056,-0.1951,-0.1242,0.254
0.6740,-0.1600,-0.1497,0.0220,0.220
0.6840,-0.1982,-0.1366,0.1681,0.294
0.6940,-0.2045,-0.1202,0.2165,0.321
0.7060,-0.2281,-0.0708,0.2454,0.342
0.7150,-0.2139,-0.1037,0.3628,0.434
0.7240,-0.1112,-0.1231,0.3920,0.426
0.7620,-0.0854,-0.1691,0.2351,0.302
0.7650,-0.0578,-0.2096,0.1467,0.262
0.7650,-0.0388,-0.1925,0.0684,0.208
0.7660,-0.0119,-0.1404,-0.0196,0.142
0.7740,-0.0382,-0.0944,0.0198,0.104
0.7840,-0.1135,-0.0270,0.0399,0.123
0.7940,-0.1888,0.0979,0.2269,0.311
0.8070,-0.2371,0.2069,0.3261,0.453
0.8150,-0.2365,0.2636,0.3958,0.531
0.8240,-0.2049,0.2527,0.3385,0.469
0.8590,-0.1044,0.1217,0.2123,0.266
0.8600,-0.1020,-0.0100,0.0666,0.122
0.8610,-0.0451,0.0134,-0.0103,0.048
0.8700,-0.0461,0.0531,-0.0184,0.073
0.8740,-0.1172,0.1057,0.0910,0.182
0.8840,-0.1446,0.1632,0.1912,0.290
0.8940,-0.0567,0.0716,0.3499,0.362
0.9040,0.0187,-0.0208,0.4302,0.431
0.9530,0.1319,-0.0654,0.4032,0.429
0.9540,0.2823,-0.2280,0.3845,0.529
0.9550,0.3254,-0.3786,0.4654,0.683
0.9550,0.3103,-0.3589,0.5849,0.753
0.9550,0.2521,-0.2446,0.7552,0.833
0.9650,0.2081,-0.1512,0.8666,0.904
0.9740,0.1790,-0.1623,0.8716,0.904
0.9840,0.1385,-0.1548,0.8672,0.892
0.9940,0.1034,-0.1746,0.9041,0.927
1.0040,-0.0132,-0.1726,0.8831,0.900
1.0420,-0.1372,-0.1495,0.8744,0.898
1.0430,-0.1827,-0.0889,0.8285,0.853
1.0440,-0.2723,0.0150,0.8044,0.849
1.0450,-0.3706,0.1206,0.7837,0.875
1.0540,-0.3909,0.1202,0.8036,0.902
1.0650,-0.4190,0.0372,0.7293,0.842
1.0740,-0.4008,-0.0343,0.7249,0.829
1.0830,-0.4433,-0.0669,0.8316,0.945
1.0940,-0.5317,-0.0737,0.8710,1.023
1.1040,-0.5094,-0.0711,0.9129,1.048
1.1540,-0.4998,-0.1233,0.9354,1.068
1.1560,-0.4801,-0.1057,0.8910,1.018
1.1560,-0.5496,-0.0830,0.8858,1.046
1.1560,-0.5812,-0.0143,0.8629,1.040
1.1570,-0.5906,0.0317,0.8575,1.042
1.1660,-0.5078,0.0154,0.7741,0.926
1.1740,-0.3693,-0.0288,0.6884,0.782
1.1840,-0.1764,-0.0108,0.5424,0.570
1.1930,-0.0903,-0.0574,0.3962,0.410
1.2060,-0.0495,-0.0441,0.1415,0.156
1.2420,-0.0247,-0.0447,0.0047,0.051
1.2430,0.0546,-0.0743,-0.1714,0.195
1.2440,0.0721,-0.0266,-0.2195,0.233
1.2440,0.0781,-0.0295,-0.3449,0.355
1.2540,0.0629,-0.0385,-0.5098,0.515
1.2650,0.0798,-0.0977,-0.5744,0.588
1.2740,0.1717,-0.0744,-0.6596,0.686
1.2840,0.1955,-0.1033,-0.7621,0.794
1.2940,0.2972,-0.1248,-0.8171,0.878
1.3040,0.3856,-0.1807,-0.9880,1.076
1.3550,0.5476,-0.2373,-1.1595,1.304
1.3560,0.6517,-0.3380,-1.3016,1.494
1.3560,0.7400,-0.3314,-1.4417,1.654
1.3560,0.7887,-0.3656,-1.6190,1.838
1.3570,0.8744,-0.4031,-1.7663,2.012
1.3660,0.8712,-0.4238,-1.7641,2.013
1.3740,0.9269,-0.5042,-1.7913,2.079
1.3840,0.9506,-0.5003,-1.8356,2.127
1.3940,1.0257,-0.4290,-1.9380,2.234
1.4050,1.0447,-0.3345,-2.0435,2.319
1.4410,1.0790,-0.2355,-2.0954,2.369
1.4420,1.0230,-0.2282,-2.0861,2.335
