time,ax,ay,az,aT
1.6460,1.0154,-0.6139,-0.8822,1.479
1.6470,0.9710,-0.7515,-0.5468,1.344
1.6470,0.9255,-0.8477,-0.1553,1.265
1.6480,0.9105,-0.8947,0.1027,1.281
1.6480,1.0509,-1.0050,0.1784,1.465
1.6490,1.1928,-1.0889,-0.0095,1.615
1.6490,1.5568,-1.1057,-0.2596,1.927
1.6500,1.7064,-1.0604,-0.3393,2.037
1.6560,1.8037,-1.0903,-0.3364,2.134
1.6660,1.6840,-1.0335,-0.5126,2.041
1.6840,1.4703,-1.0116,-0.6870,1.912
1.6870,1.2348,-0.8466,-0.7121,1.658
1.7410,1.1701,-0.7269,-0.5335,1.477
1.7430,1.0508,-0.7463,-0.2845,1.320
1.7440,1.0802,-0.7835,-0.1156,1.339
1.7440,1.0290,-0.6017,-0.1193,1.198
1.7450,1.0420,-0.4643,-0.0081,1.141
1.7460,0.8847,-0.3241,-0.0070,0.942
1.7560,0.7573,-0.1783,-0.1206,0.787
1.7660,0.6187,-0.0620,-0.2325,0.664
1.7810,0.6146,0.0255,-0.4244,0.747
1.7860,0.7218,0.0561,-0.4545,0.855
1.8380,0.8848,0.0559,-0.6268,1.086
1.8390,0.9252,0.1356,-0.9077,1.303
1.8400,0.9766,0.2166,-1.1400,1.517
1.8400,0.9771,0.3386,-1.2221,1.601
1.8410,1.0809,0.4013,-1.2720,1.717
1.8460,1.0272,0.3133,-1.0944,1.533
1.8560,0.8556,0.2705,-1.1977,1.497
1.8660,0.6659,0.2054,-1.2620,1.442
1.8800,0.6139,0.0251,-0.8441,1.044
1.8860,0.5161,-0.0662,-0.6470,0.830
1.9410,0.5149,-0.0876,-0.5042,0.726
1.9420,0.2580,-0.1276,0.0105,0.288
1.9420,-0.0170,-0.2119,0.6821,0.714
1.9430,-0.2667,-0.2311,1.1035,1.159
1.9430,-0.5165,-0.3524,1.5244,1.648
1.9600,-0.6932,-0.2846,1.0807,1.315
1.9610,-0.6535,-0.1829,0.4806,0.832
1.9800,-0.4976,-0.0638,0.0780,0.508
1.9810,-0.4289,-0.0812,-0.0561,0.440
2.0390,-0.4357,-0.0322,0.0178,0.437
2.0410,-0.4893,-0.1629,0.5072,0.723
2.0410,-0.6143,-0.2028,0.9854,1.179
2.0420,-0.8608,-0.1706,1.2240,1.506
2.0430,-1.1092,-0.1222,0.8369,1.395
2.0440,-0.9818,-0.0842,0.7253,1.224
2.0580,-0.4521,-0.2125,1.3444,1.434
2.0590,-0.1888,-0.4380,1.7226,1.787
2.0770,-0.5033,-0.4361,1.3895,1.541
2.0780,-0.6101,-0.2923,0.5510,0.873
2.0970,-0.5010,0.0088,0.2309,0.552
2.0980,-0.3770,0.2331,0.6553,0.791
2.1670,-0.3589,0.0727,0.9790,1.045
2.1700,-0.5891,-0.2098,0.7249,0.957
2.1700,-0.7494,-0.4773,0.7704,1.176
2.1700,-0.6865,-0.4492,0.7283,1.097
2.1710,-0.3549,-0.2602,0.3087,0.538
2.1710,0.5118,-0.3002,0.2320,0.637
2.1710,1.1192,-0.3985,0.2605,1.216
2.2260,1.1130,-0.3120,-0.0916,1.160
2.2270,1.1590,-0.2258,-0.2829,1.214
2.2270,1.0740,-0.1796,-0.3855,1.155
2.2280,0.8191,-0.2384,-0.2761,0.897
2.2280,0.4493,-0.1921,-0.2769,0.562
2.2280,0.3005,-0.2028,-0.1427,0.390
2.2360,0.4138,-0.2032,0.4270,0.628
2.2480,0.4645,-0.1497,0.4734,0.680
2.2560,0.7179,-0.1209,0.4461,0.854
2.2670,0.9148,0.0190,-0.2288,0.943
2.3200,0.9417,0.1728,-0.7436,1.212
2.3200,0.5911,0.3101,-0.6768,0.951
2.3210,0.4320,0.2700,-0.3177,0.600
2.3210,0.6108,-0.0986,0.3627,0.717
2.3210,1.1776,-0.4512,0.7902,1.488
2.3360,1.5494,-0.5198,0.5182,1.714
2.3370,1.4020,-0.3446,-0.4359,1.508
2.3550,1.1866,-0.2059,-0.5361,1.318
2.3560,1.3566,-0.2270,-0.1275,1.381
2.4360,1.3175,-0.2778,0.3982,1.404
2.4370,1.1059,-0.3625,0.6807,1.348
2.4370,1.1579,-0.4146,0.7473,1.439
2.4380,1.4103,-0.4263,0.4446,1.539
2.4380,1.4301,-0.2941,-0.0600,1.461
2.4380,0.7978,-0.2598,0.8278,1.179
2.4390,0.4323,-0.1916,1.0492,1.151
2.4390,-0.3036,-0.3297,1.1781,1.260
2.4540,-1.0264,-0.4438,0.4969,1.224
2.4570,-1.1979,-0.3715,0.0114,1.254
2.4730,-0.6953,-0.0807,-0.3994,0.806
2.4770,-0.6185,0.1673,-0.8669,1.078
2.4860,-0.8402,0.2141,-0.1790,0.885
2.5470,-0.7246,0.1397,0.4315,0.855
2.5480,-0.2866,0.0615,0.4707,0.555
2.5490,-0.4844,-0.1748,0.0609,0.519
2.5490,-0.9275,-0.2346,-0.5511,1.104
2.5490,-1.3399,-0.0359,-0.9826,1.662
2.5500,-1.7052,0.1181,-1.4876,2.266
2.5560,-1.6415,0.1430,-1.1457,2.007
2.5660,-0.7561,0.2323,-0.9620,1.245
2.5840,0.0132,0.2906,-1.0393,1.079
2.5870,0.0576,0.1951,-1.0619,1.081
2.6500,-0.1204,0.1124,-1.0666,1.079
2.6510,-0.3565,0.2214,-1.3816,1.444
2.6520,-0.5706,0.3592,-1.6886,1.818
2.6520,-0.6146,0.3577,-1.5392,1.696
2.6530,-0.5400,0.2920,-1.4729,1.596
2.6530,-0.3862,0.1774,-1.3150,1.382
2.6690,-0.4203,0.1527,-1.2855,1.361
2.6700,-0.6171,0.1925,-1.4752,1.611
2.6870,-0.7439,0.2854,-1.4564,1.660
2.6900,-0.9943,0.2946,-1.4242,1.762
2.7660,-1.1839,0.3064,-0.9560,1.552
2.7670,-1.0915,0.2599,-0.5145,1.234
2.7670,-0.6111,0.1072,0.0919,0.627
2.7670,0.0691,-0.0915,0.6804,0.690
2.7680,0.5016,-0.2540,0.6668,0.872
2.7690,0.1234,-0.3892,0.3764,0.555
2.7690,-0.4757,-0.4479,0.1777,0.677
2.7690,-0.6744,-0.3480,0.0216,0.759
2.7830,-0.5578,-0.1857,0.0310,0.589
2.7880,-0.4151,0.0047,-0.3109,0.519
2.8000,-0.5461,0.0268,-0.5229,0.757
2.8700,-0.2709,-0.0879,-0.0933,0.300
2.8710,0.2172,-0.2072,0.1065,0.319
2.8710,0.5274,-0.2565,0.0472,0.588
2.8720,0.6275,-0.3803,-0.0952,0.740
2.8720,0.4398,-0.4771,-0.0935,0.656
2.8720,0.1214,-0.5399,0.2653,0.614
2.8730,-0.3262,-0.6511,0.8158,1.094
2.8870,-0.7333,-0.7538,1.0781,1.506
2.8900,-1.0080,-0.7453,1.3243,1.824
2.9420,-0.9529,-0.7516,1.4737,1.909
2.9430,-0.4671,-0.7999,1.9673,2.174
2.9440,0.3464,-0.7115,2.1706,2.310
2.9440,0.7494,-0.6159,1.7388,1.991
2.9450,1.2406,-0.5772,1.1125,1.763
2.9470,1.4800,-0.3920,0.4066,1.584
2.9600,1.6149,-0.1986,-0.2668,1.649
2.9660,1.1779,-0.1374,0.0034,1.186
2.9790,1.2012,-0.1793,0.2614,1.242
2.9860,1.0375,-0.2107,0.4076,1.134
3.0330,0.6064,-0.3340,0.8876,1.126
3.0350,0.4347,-0.3774,1.2359,1.363
3.0360,0.3095,-0.4373,1.4800,1.574
3.0360,0.0378,-0.4327,1.2399,1.314
3.0360,-0.3941,-0.4340,1.0169,1.174
3.0510,-0.6179,-0.1166,1.1695,1.328
3.0680,-0.8290,0.0326,1.6652,1.860
3.0700,-0.8997,0.0882,1.7154,1.939
3.1390,-0.8385,0.1239,1.1961,1.466
3.1400,-0.6165,-0.0194,0.5275,0.812
3.1400,-0.2760,-0.2505,0.0883,0.383
3.1410,0.0276,-0.3722,0.2773,0.465
3.1410,0.2431,-0.4676,-0.0845,0.534
3.1410,0.4772,-0.4621,0.2438,0.708
3.1420,0.6791,-0.3128,-0.0186,0.748
3.1460,0.6770,-0.0732,-0.2675,0.732
3.1580,0.2478,-0.0645,-0.4584,0.525
3.1660,-0.1921,-0.0847,-1.1841,1.203
3.1780,-0.6991,-0.0632,-1.9928,2.113
3.1860,-0.9195,0.0463,-1.7004,1.934
3.2500,-0.9111,0.0706,-1.6955,1.926
3.2510,-0.3550,0.0244,-1.2270,1.278
3.2520,0.3965,0.0797,-0.8608,0.951
3.2520,0.4127,0.1345,0.0531,0.437
3.2520,-0.2902,0.1641,0.2040,0.391
3.2530,-1.0883,-0.0574,0.5972,1.243
3.2670,-0.6694,-0.3421,0.5447,0.928
3.2680,-0.0264,-0.3658,0.0620,0.372
3.2850,0.1556,-0.2656,-0.2155,0.376
3.2880,0.1853,-0.0676,-0.4788,0.518
3.3430,0.5516,-0.0792,-0.6966,0.892
3.3440,0.8712,-0.0426,-0.9385,1.281
3.3440,0.9962,-0.1011,-1.1263,1.507
3.3440,0.9287,-0.1786,-1.4372,1.720
3.3450,0.9495,-0.4358,-1.6283,1.935
3.3460,0.7932,-0.3500,-1.8954,2.084
3.3600,0.6731,-0.1185,-2.0240,2.136
3.3660,0.5184,0.0317,-1.8431,1.915
3.3780,0.3323,0.1119,-1.9203,1.952
3.3870,0.1886,0.1946,-2.0030,2.021
3.4460,-0.1865,0.2864,-1.8179,1.850
3.4460,-0.4090,0.2649,-1.2159,1.310
3.4470,-0.6419,0.2381,-0.4145,0.800
3.4470,-0.8173,0.1682,0.4961,0.971
3.4480,-1.1952,0.0257,1.1008,1.625
3.4480,-1.4630,-0.0893,1.5176,2.110
3.4630,-1.4956,-0.2522,1.8726,2.410
3.4660,-1.2970,-0.3814,1.7095,2.179
3.4810,-0.8115,-0.2965,1.4910,1.723
3.4860,-0.1625,-0.2549,1.3211,1.355
3.5340,0.6999,-0.0806,0.9774,1.205
3.5370,1.2035,0.0728,0.7017,1.395
3.5370,1.1569,0.0450,0.3545,1.211
3.5380,0.7672,0.0708,-0.1272,0.781
3.5380,0.6336,0.0255,-0.3907,0.745
3.5510,0.5606,-0.1158,-0.3598,0.676
3.5690,0.5509,0.0187,-0.1767,0.579
3.5710,0.8231,0.1549,0.1431,0.850
3.6270,1.0251,0.0275,0.4840,1.134
3.6290,0.9042,-0.1835,0.5737,1.086
3.6290,0.6555,-0.4521,0.3597,0.874
3.6300,0.4925,-0.4238,0.5435,0.847
3.6300,0.5080,-0.2139,0.3423,0.649
3.6300,0.8435,0.0734,-0.1458,0.859
3.6360,1.3425,0.1925,-0.3035,1.390
3.6460,1.7852,0.1815,-0.2498,1.812
3.6610,2.0308,-0.0523,-0.2172,2.043
3.6670,1.8554,-0.1969,-0.3538,1.899
3.7170,1.1316,-0.2440,0.0979,1.162
3.7190,0.3011,-0.2375,0.6461,0.751
3.7190,-0.1255,-0.2710,1.2704,1.305
3.7200,-0.3676,-0.3664,1.6269,1.708
3.7200,-0.8408,-0.5375,1.9465,2.187
3.7360,-1.4868,-0.6260,2.6605,3.111
3.7370,-2.1533,-0.6731,2.5462,3.402
3.7530,-2.2856,-0.4258,2.2654,3.246
3.8100,-2.3297,-0.2144,1.5960,2.832
3.8120,-2.0210,0.0345,1.4521,2.489
3.8130,-1.5078,0.2435,1.5624,2.185
3.8130,-0.9652,0.3138,1.2033,1.574
3.8140,-0.3923,0.4058,0.0470,0.566
3.8140,0.2823,0.4366,-0.9730,1.103
3.8160,0.9526,0.5027,-1.8127,2.109
3.8270,1.7174,0.3603,-2.5543,3.099
3.8360,2.6022,0.2545,-2.7628,3.804
3.8480,3.3069,-0.1447,-2.1904,3.969
3.9060,3.6020,-0.6771,-1.5379,3.975
3.9080,2.8126,-1.1145,-0.8130,3.133
3.9080,1.9600,-1.2439,-0.4626,2.367
3.9090,1.4662,-1.0935,-0.1800,1.838
3.9100,0.8442,-0.8908,0.1058,1.232
3.9110,0.0704,-0.4982,0.1820,0.535
3.9160,-0.0284,-0.1847,0.1131,0.218
3.9260,0.2187,-0.1821,-0.4377,0.522
3.9360,0.3763,-0.5198,-0.4685,0.795
3.9470,0.8536,-0.5910,-0.6559,1.228
3.9950,1.2534,-0.6558,-0.5046,1.502
3.9970,1.5449,-0.5341,-0.4323,1.691
3.9980,1.3658,-0.2355,-0.8776,1.640
3.9990,1.1046,-0.1224,-0.8501,1.399
3.9990,1.5633,0.0451,-0.8858,1.797
4.0130,1.7468,-0.0246,-1.2165,2.129
4.0160,1.7199,-0.0304,-1.3140,2.165
4.0300,1.2254,0.1367,-1.6558,2.064
4.0360,0.5795,0.3082,-1.7035,1.826
4.0840,0.1511,0.4560,-1.5002,1.575
4.0860,-0.0468,0.4453,-1.5514,1.615
4.0870,-0.2715,0.2559,-1.5550,1.599
4.0870,-0.1994,0.0722,-1.7060,1.719
4.0880,0.1642,0.0270,-1.7808,1.789
4.1020,0.7736,-0.1434,-1.7527,1.921
4.1190,1.0758,-0.3769,-1.8908,2.208
4.1200,0.6110,-0.4960,-1.9938,2.143
4.1360,-0.2654,-0.5614,-2.0243,2.117
4.1370,-0.6671,-0.5797,-1.5346,1.771
4.1460,-0.9768,-0.6088,-1.0141,1.534
4.2140,-1.2653,-0.7464,-0.8131,1.679
4.2160,-1.2431,-0.8598,-1.0763,1.856
4.2160,-0.9429,-0.9417,-0.9737,1.650
4.2170,-0.5224,-0.8351,-0.7248,1.223
4.2170,-0.3813,-0.6626,-0.5758,0.957
4.2180,-0.3681,-0.5887,-0.5550,0.889
4.2180,-0.7352,-0.5894,-1.2092,1.533
4.2310,-1.0793,-0.7684,-1.3934,1.923
4.2360,-1.2514,-0.9159,-1.2295,1.979
4.2480,-1.2225,-0.9581,-0.8849,1.788
4.3200,-1.3046,-1.0287,-0.1866,1.672
4.3210,-1.5362,-1.0404,0.0695,1.857
4.3220,-2.0476,-1.0108,0.3055,2.304
4.3230,-2.3451,-1.0161,0.4682,2.598
4.3240,-2.6172,-1.0178,0.4810,2.849
4.3250,-2.3526,-0.8733,0.4934,2.558
4.3260,-1.9444,-0.6760,0.2459,2.073
4.3270,-1.5807,-0.4880,0.2020,1.667
4.3360,-1.1485,-0.4063,-0.2240,1.239
4.3460,-0.8393,-0.2737,-0.3006,0.933
4.3600,-0.8467,-0.2493,-0.2055,0.906
4.3660,-0.9550,-0.4739,0.4820,1.170
4.4210,-0.6125,-0.9581,0.9170,1.461
4.4220,-0.3125,-1.0782,0.8777,1.425
4.4230,-0.7691,-0.9916,0.6429,1.410
4.4230,-1.1684,-0.7777,0.5731,1.516
4.4240,-1.2001,-0.7792,0.6121,1.556
4.4260,-0.7633,-0.7325,0.4353,1.144
4.4360,-0.3915,-0.7879,-0.2421,0.913
4.4460,0.0789,-0.6770,-0.4417,0.812
4.4600,0.0557,-0.4880,-0.7861,0.927
4.4660,-0.1768,-0.2700,-0.7703,0.835
4.5170,-0.5025,-0.2526,-0.7174,0.912
4.5190,-0.6903,-0.2239,-0.4003,0.829
4.5190,-0.8163,-0.3325,-0.1473,0.894
4.5190,-0.7774,-0.4142,-0.0253,0.881
4.5220,-0.7189,-0.5035,-0.1054,0.884
4.5340,-0.6252,-0.5315,-0.3277,0.884
4.5360,-0.6449,-0.5506,-0.5635,1.018
4.5520,-0.6515,-0.4334,-0.5406,0.951
4.6210,-0.7058,-0.4016,-0.1853,0.833
4.6220,-0.8008,-0.4782,0.2991,0.979
4.6220,-0.9844,-0.5683,0.6299,1.300
4.6230,-1.0498,-0.6735,0.8604,1.515
4.6230,-1.0931,-0.6841,0.8462,1.542
4.6240,-1.0489,-0.6068,0.6238,1.363
4.6250,-0.8386,-0.4931,0.4785,1.084
4.6260,-0.6245,-0.3876,0.4663,0.870
4.6360,-0.4922,-0.3322,0.4891,0.769
4.6460,-0.3695,-0.3065,0.2805,0.556
4.6610,-0.1778,-0.2685,0.1081,0.340
4.6670,0.0794,-0.2149,-0.0852,0.244
4.7150,0.2583,-0.1412,-0.3662,0.470
4.7160,0.2897,-0.0748,-0.5492,0.625
4.7170,0.2139,-0.0680,-0.6099,0.650
4.7170,0.0317,-0.0218,-0.5931,0.594
4.7180,-0.2173,0.0260,-0.4971,0.543
4.7320,-0.2511,0.0255,-0.4422,0.509
4.7360,-0.3923,-0.0756,-0.3688,0.544
4.7490,-0.3527,-0.0499,-0.4245,0.554
4.8150,-0.1681,-0.2299,-0.3535,0.454
4.8160,0.0379,-0.2334,-0.3239,0.401
4.8160,-0.0158,-0.3452,-0.2436,0.423
4.8170,-0.0555,-0.3689,-0.1167,0.391
4.8170,-0.2486,-0.5030,-0.0621,0.565
4.8170,-0.2231,-0.5211,0.0863,0.573
4.8180,-0.1977,-0.7569,0.1719,0.801
4.8320,-0.0539,-0.7116,-0.0557,0.716
4.8360,0.1032,-0.7716,0.8427,1.147
4.8490,-0.3582,-0.9100,1.0832,1.459
4.9150,-0.9518,-0.9760,1.0565,1.725
4.9160,-0.9329,-0.8550,0.5994,1.400
4.9160,-0.4610,-0.8441,0.2757,1.001
4.9170,0.0857,-0.8136,-0.1224,0.827
4.9170,0.2552,-0.8336,-0.3301,0.932
4.9180,0.3048,-0.7585,-0.3968,0.909
4.9180,0.2278,-0.8043,-0.3168,0.894
4.9320,0.0957,-0.8447,-0.0750,0.853
4.9360,-0.0886,-0.9770,0.0872,0.985
4.9490,-0.0444,-0.9771,0.1554,0.990
5.0020,-0.1526,-1.0617,0.1443,1.082
5.0040,-0.3256,-1.0427,0.1201,1.099
5.0060,-0.6334,-1.0108,-0.0225,1.193
5.0060,-0.8583,-0.9506,0.0345,1.281
5.0080,-1.0826,-0.9233,0.0742,1.425
5.0080,-1.2053,-0.8623,0.1766,1.492
5.0160,-1.3266,-0.8565,0.2157,1.594
5.0260,-1.2301,-0.8318,0.1475,1.492
5.0360,-1.2352,-0.8706,0.0436,1.512
5.0470,-1.1284,-0.8027,-0.1182,1.390
5.1160,-1.1078,-0.7638,-0.2060,1.361
5.1170,-1.0318,-0.7381,-0.2240,1.288
5.1180,-1.0062,-0.7834,-0.3524,1.323
5.1180,-0.8779,-0.7577,-0.3333,1.207
5.1190,-0.9397,-0.7762,-0.3244,1.261
5.1190,-1.0803,-0.7206,-0.2544,1.323
5.1200,-1.1204,-0.7484,-0.0085,1.347
5.1340,-1.0915,-0.7245,0.0987,1.314
5.1360,-0.9103,-0.8425,0.0894,1.244
5.1510,-0.6872,-0.9136,-0.1639,1.155
5.1560,-0.5610,-0.9735,-0.2425,1.149
5.1660,-0.3926,-0.8316,-0.2478,0.952
5.2180,-0.3352,-0.7268,-0.3577,0.877
5.2190,-0.4145,-0.5228,-0.6121,0.905
5.2200,-0.6683,-0.4207,-0.7517,1.090
5.2200,-0.9091,-0.3569,-0.9770,1.381
5.2200,-0.9245,-0.3691,-1.1714,1.537
5.2260,-0.7472,-0.4535,-1.1901,1.477
5.2360,-0.6841,-0.4932,-1.0817,1.372
5.2460,-0.6409,-0.4816,-0.7840,1.121
5.2590,-0.9472,-0.4498,-0.3253,1.098
5.2660,-0.7991,-0.5137,-0.3733,1.021
5.3120,-0.5642,-0.5763,-0.2388,0.841
5.3140,-0.2035,-0.6326,-0.3251,0.740
5.3140,0.1732,-0.5671,-0.6773,0.900
5.3140,0.5922,-0.4749,-0.7721,1.083
5.3160,0.8276,-0.4551,-0.7726,1.220
5.3300,0.8051,-0.4498,-0.6486,1.127
5.3470,0.7675,-0.5505,-0.4751,1.057
5.3490,0.6893,-0.6951,-0.3152,1.028
5.4030,0.4876,-0.7835,-0.0858,0.927
5.4040,0.3824,-0.7644,-0.1158,0.863
5.4050,0.4456,-0.7634,0.0095,0.884
5.4050,0.3605,-0.7795,0.0117,0.859
5.4050,0.3699,-0.8047,0.0409,0.887
