time,ax,ay,az,aT,label
0.014,0.6921,-0.1754,-0.542,0.8959999999999999,1
0.015,0.4528,-0.0215,-0.2173,0.503,1
0.015,0.3494,0.0553,-0.0409,0.35600000000000004,1
0.02,0.27,0.0142,-0.031,0.272,1
0.029,0.1635,-0.0347,0.0175,0.168,1
0.05,0.0371,-0.0239,0.0268,0.052000000000000005,1
0.05,0.0294,-0.0536,0.1441,0.157,1
0.062,0.0292,-0.0532,-0.0327,0.069,1
0.104,0.0192,0.0133,-0.0722,0.076,1
0.105,-0.0184,0.0404,-0.0529,0.069,1
0.106,-0.0955,0.0201,-0.0043,0.098,1
0.106,-0.1384,-0.0088,-0.0538,0.149,1
0.112,-0.1671,0.009,-0.0149,0.168,1
0.124,-0.2175,0.0377,0.0335,0.223,1
0.129,-0.267,-0.0117,0.0529,0.272,1
0.141,-0.2503,-0.0197,0.0426,0.255,1
0.149,-0.2068,-0.0223,0.0622,0.217,1
0.196,-0.1597,0.0261,0.0227,0.163,1
0.196,-0.0615,0.0262,-0.0066,0.067,1
0.197,0.0345,-0.0126,0.0032,0.037000000000000005,1
0.197,0.074,0.0085,-0.0556,0.09300000000000001,1
0.199,0.1287,-0.0016,-0.0849,0.154,1
0.21,0.0925,-0.0091,-0.0066,0.09300000000000001,1
0.251,0.074,0.0009,-0.0165,0.076,1
0.252,0.048,-0.048,-0.046,0.08199999999999999,1
0.252,-0.0041,-0.017,-0.0756,0.078,1
0.253,-0.0192,0.0313,-0.0169,0.04,1
0.263,-0.0693,0.0404,0.0319,0.086,1
0.275,-0.0643,0.0387,-0.0171,0.077,1
0.279,-0.0376,-0.0183,0.0022,0.042,1
0.29,-0.005,-0.0108,0.0218,0.025,1
0.299,0.0277,-0.038,0.0315,0.057,1
0.31,0.0011,-0.0204,-0.0175,0.027000000000000003,1
0.324,-0.0232,-0.0094,-0.0176,0.031,1
0.329,-0.0092,-0.0085,-0.0275,0.03,1
0.37,-0.014,-0.0073,0.0213,0.027000000000000003,1
0.37,-0.0184,0.0044,0.0015,0.019,1
0.37,-0.0322,0.0051,-0.0181,0.037000000000000005,1
0.371,-0.0365,-0.0034,-0.0575,0.068,1
0.379,0.0078,-0.0025,-0.038,0.039,1
0.389,-0.0561,0.0078,0.0501,0.076,1
0.399,-0.0403,-0.029,0.0401,0.064,1
0.409,-0.0363,-0.0289,-0.058,0.07400000000000001,1
0.426,-0.0594,0.0108,-0.0287,0.067,1
0.43,-0.0257,-0.0174,-0.0386,0.05,1
0.439,-0.002,-0.0251,-0.0093,0.027000000000000003,1
0.449,0.0001,-0.0668,-0.0092,0.067,1
0.48,0.0328,-0.0348,0.02,0.052000000000000005,1
0.482,0.0069,0.023,0.02,0.031,1
0.482,-0.0452,-0.0429,-0.0095,0.063,1
