time,ax,ay,az,aT
0.0100,0.3637,-0.0739,-0.0962,0.383
0.0100,0.0985,-0.0066,-0.1929,0.217
0.0110,0.1937,0.0097,-0.2010,0.279
0.0220,0.2819,-0.0506,-0.1127,0.308
0.0280,0.2502,-0.1149,-0.0524,0.280
0.0400,0.2323,-0.1161,0.0257,0.261
0.0490,0.1242,-0.0945,0.0551,0.166
0.0620,0.0621,-0.0192,0.0053,0.065
0.0710,0.0368,0.0252,-0.0342,0.056
0.0780,0.0619,0.0022,-0.0838,0.104
0.0890,0.0368,-0.0105,0.0333,0.051
0.0980,-0.0938,-0.0629,-0.0359,0.119
0.1080,-0.2135,0.0484,-0.0575,0.226
0.1270,-0.2144,0.1327,-0.1566,0.297
0.1280,-0.0893,0.1245,-0.1572,0.220
0.1390,0.0780,0.0256,-0.0788,0.114
0.1480,0.0477,-0.0041,-0.0395,0.062
0.1590,-0.0271,0.0344,-0.0203,0.048
0.1690,-0.0503,0.0227,-0.0210,0.059
0.1780,0.0308,0.0225,-0.0801,0.089
0.1890,0.0677,0.0120,-0.1092,0.129
0.1990,0.1086,0.0316,-0.0800,0.139
0.2080,0.0685,0.0116,-0.0995,0.121
0.2270,0.0625,0.0021,-0.0608,0.087
0.2290,0.1201,-0.0444,-0.0019,0.128
0.2390,0.1148,-0.0442,0.0073,0.123
0.2490,0.0396,-0.0702,-0.0127,0.082
0.2680,0.0158,-0.0017,-0.0526,0.055
0.2690,-0.0542,-0.0208,-0.0830,0.101
0.2790,-0.0963,-0.0109,-0.0643,0.116
0.2940,-0.1146,-0.0007,-0.0460,0.123
0.2980,-0.0906,0.0000,-0.0073,0.091
0.3100,-0.0651,-0.0553,0.0212,0.088
0.3290,-0.0533,-0.0148,0.0308,0.063
0.3300,-0.0026,0.0242,-0.0183,0.030
0.3460,-0.0108,0.0645,-0.0774,0.101
0.3480,0.0092,0.0630,-0.1068,0.124
0.3590,0.0213,0.0162,-0.0483,0.055
0.3930,-0.0055,0.0461,-0.0585,0.075
0.3950,0.0063,0.0393,-0.0196,0.044
0.3950,0.0071,-0.0248,-0.0100,0.028
0.3990,0.0178,-0.0116,-0.0298,0.037
0.4090,-0.0476,0.0294,-0.0302,0.064
0.4290,-0.0376,0.0131,0.1068,0.114
0.4300,0.0013,-0.0690,0.1459,0.161
0.4390,0.0693,-0.1262,0.1655,0.219
0.4490,0.1610,-0.1390,0.2053,0.296
0.4680,0.2795,-0.1603,0.1758,0.367
0.4700,0.4309,-0.1378,0.1873,0.490
0.4790,0.5247,-0.1335,0.0986,0.550
0.4890,0.4939,-0.1254,0.0705,0.514
0.4990,0.3820,-0.0362,-0.0682,0.390
0.5090,0.2138,0.0311,-0.0786,0.230
0.5290,0.0668,0.0414,-0.0708,0.106
0.5290,-0.2453,-0.0160,0.0339,0.248
0.5390,-0.4027,-0.0157,0.2087,0.454
0.5490,-0.4916,0.0039,0.4207,0.647
0.5650,-0.5127,-0.0271,0.3222,0.606
0.5750,-0.4230,-0.0557,0.2714,0.506
0.5790,-0.3668,-0.0186,0.2427,0.440
0.5890,-0.1838,-0.0775,0.2424,0.314
0.5980,-0.1668,-0.1124,0.4394,0.483
0.6090,-0.0665,-0.1685,0.4591,0.494
0.6220,-0.0797,-0.1568,0.5877,0.613
0.6290,-0.0412,-0.1876,0.5687,0.600
0.6520,-0.0367,-0.1920,0.5802,0.612
0.6530,0.0458,-0.1616,0.4444,0.475
0.6590,0.1679,-0.1614,0.4072,0.469
0.6690,0.2424,-0.1562,0.3119,0.425
0.6790,0.1997,-0.1229,0.3339,0.408
0.6890,0.1745,-0.1535,0.5324,0.581
0.6980,0.0210,-0.1662,0.5446,0.570
0.7090,-0.1409,-0.2303,0.5651,0.626
0.7260,-0.2209,-0.2510,0.6071,0.693
0.7280,-0.2659,-0.2805,0.5391,0.663
0.7390,-0.2745,-0.2293,0.4348,0.563
0.7480,-0.2787,-0.0958,0.4271,0.519
0.7660,-0.2589,0.0991,0.5200,0.589
0.7750,-0.1913,0.2363,0.7017,0.765
0.7790,-0.1274,0.3097,0.6492,0.730
0.7890,-0.0319,0.3581,0.4516,0.577
0.7990,0.0708,0.3197,0.2045,0.386
0.8090,0.0383,0.2040,0.2137,0.298
0.8210,-0.2155,0.1345,0.5851,0.638
0.8290,-0.5968,0.2139,0.5731,0.855
0.8520,-0.8640,0.3348,0.7604,1.199
0.8530,-0.9155,0.3866,0.8299,1.295
0.8590,-0.8091,0.2933,0.7166,1.120
0.8690,-0.4610,0.1385,0.4666,0.670
0.8780,-0.2873,0.0498,0.2734,0.400
0.8890,-0.1119,0.0437,0.1745,0.212
0.8980,-0.1210,0.1810,0.1673,0.275
0.9080,-0.1791,0.3088,0.1983,0.408
0.9210,-0.3547,0.4270,0.3063,0.634
0.9290,-0.5322,0.4989,0.3274,0.800
0.9430,-0.6765,0.5292,0.3483,0.927
0.9490,-0.7147,0.4772,0.4092,0.952
0.9590,-0.6833,0.4921,0.5201,0.990
0.9690,-0.5452,0.4105,0.6316,0.930
0.9790,-0.4102,0.3195,0.6176,0.807
0.9880,-0.3399,0.3874,0.6931,0.864
0.9980,-0.3274,0.4913,0.6818,0.902
1.0080,-0.3266,0.5962,0.4785,0.831
1.0210,-0.2911,0.6392,0.3417,0.781
1.0290,-0.2394,0.5549,0.1410,0.621
1.0420,-0.2734,0.5508,0.0825,0.620
1.0490,-0.4032,0.4877,-0.0894,0.639
1.0590,-0.4601,0.3489,-0.1188,0.590
1.0690,-0.4385,0.1156,-0.1583,0.480
1.0790,-0.4267,-0.0985,-0.2561,0.507
1.0890,-0.4190,-0.2789,-0.4263,0.660
1.0990,-0.4060,-0.3647,-0.5724,0.791
1.1090,-0.3511,-0.3609,-0.7697,0.920
1.1220,-0.3338,-0.3475,-0.7884,0.924
1.1290,-0.3357,-0.4288,-0.8979,1.050
1.1440,-0.2858,-0.5594,-1.0252,1.202
1.1480,-0.2726,-0.6719,-1.1854,1.390
1.1590,-0.2419,-0.7301,-1.2741,1.488
1.1690,-0.2422,-0.8344,-1.3677,1.620
1.1780,-0.1833,-0.8080,-1.4483,1.669
1.1890,-0.1347,-0.7167,-1.4704,1.641
1.1990,-0.0206,-0.7317,-1.5431,1.708
1.2080,0.0903,-0.8921,-1.5674,1.806
1.2210,0.1269,-0.9993,-1.6817,1.960
1.2290,0.1180,-1.0983,-1.6911,2.020
1.2440,0.1076,-1.1797,-1.7985,2.154
1.2490,0.0980,-1.1468,-1.8485,2.178
1.2590,0.1471,-1.0949,-1.9291,2.223
1.2690,0.2077,-1.0333,-1.9764,2.240
1.2790,0.3433,-0.9435,-2.1095,2.336
1.2890,0.3532,-0.8732,-2.1723,2.368
1.2980,0.3723,-0.8797,-2.2916,2.483
1.3080,0.3051,-0.7956,-2.4050,2.551
1.3210,0.2878,-0.6185,-2.4157,2.510
1.3280,0.2184,-0.4020,-2.3956,2.439
1.3440,0.2362,-0.1767,-2.2234,2.243
1.3490,0.2540,-0.0685,-1.9916,2.009
1.3590,0.2457,-0.1246,-1.7744,1.796
1.3680,0.2094,-0.2149,-1.5364,1.565
1.3790,0.1658,-0.3835,-1.1735,1.246
1.3890,0.2193,-0.5586,-0.4050,0.724
1.3980,0.1974,-0.7310,-0.0943,0.763
1.4080,0.1609,-0.7774,-0.0282,0.794
1.4240,0.1102,-0.6851,0.1467,0.709
1.4280,0.0895,-0.5362,0.0498,0.546
1.4500,0.0357,-0.3491,0.1360,0.376
1.4520,0.0490,-0.1765,0.2723,0.328
1.4600,0.0525,-0.0904,0.4704,0.482
1.4700,0.1005,-0.1246,0.5941,0.615
1.4790,0.1332,-0.1283,0.6480,0.674
1.4890,0.2402,-0.1798,0.7469,0.805
1.5010,0.3439,-0.2647,0.8651,0.968
1.5090,0.3728,-0.2678,0.7636,0.891
1.5190,0.3918,-0.2226,0.8753,0.984
1.5280,0.3448,-0.1868,1.1087,1.176
1.5390,0.2682,-0.2109,1.3488,1.391
1.5490,0.2705,-0.2359,1.2212,1.273
1.5630,0.2914,-0.2725,1.1718,1.238
1.5730,0.3450,-0.3621,1.2357,1.333
1.5790,0.3841,-0.4365,1.1603,1.298
1.5890,0.5115,-0.4262,1.1992,1.372
1.6000,0.6822,-0.4433,1.1552,1.413
1.6090,0.8453,-0.4619,1.1688,1.515
1.6190,1.0155,-0.4314,1.1543,1.597
1.6290,1.0252,-0.4714,1.1698,1.625
1.6390,0.9429,-0.4647,1.1449,1.554
1.6500,0.7670,-0.3592,0.9037,1.239
1.6590,0.6345,-0.2906,0.6214,0.934
1.6760,0.4695,-0.2080,0.2805,0.585
1.6790,0.3607,-0.0912,0.0552,0.376
1.6890,0.2975,-0.0269,0.0377,0.301
1.7000,0.2925,0.0306,0.2250,0.370
1.7090,0.3513,0.0075,0.3948,0.529
1.7190,0.3181,0.0052,0.4179,0.525
1.7290,0.0745,0.1496,0.2165,0.274
1.7390,-0.1780,0.2865,0.0344,0.339
1.7670,-0.3441,0.4249,-0.0720,0.551
1.7680,-0.3910,0.5171,-0.2591,0.698
1.7690,-0.3621,0.5765,-0.5447,0.872
1.7790,-0.4248,0.6307,-0.7262,1.051
1.7890,-0.5366,0.5881,-0.9045,1.205
1.8000,-0.6582,0.5247,-1.0844,1.373
1.8090,-0.7540,0.4923,-1.0660,1.395
1.8190,-0.8278,0.5083,-0.9115,1.332
1.8280,-0.7150,0.4624,-0.8331,1.191
1.8390,-0.5407,0.5397,-0.8129,1.116
1.8830,-0.3637,0.4374,-0.9933,1.145
1.8840,-0.1941,0.4172,-0.9907,1.092
1.8850,-0.1267,0.2926,-0.9359,0.989
1.8850,-0.0829,0.2423,-0.9063,0.942
1.8920,-0.0044,0.2374,-0.9724,1.001
1.9080,0.0881,0.2360,-1.0447,1.075
1.9090,0.2913,0.1763,-0.9564,1.015
1.9250,0.4631,0.0740,-0.7474,0.882
1.9280,0.5059,-0.0205,-0.4768,0.695
1.9420,0.4690,-0.1241,-0.0440,0.487
1.9890,0.3876,-0.1905,0.2986,0.525
1.9900,0.3668,-0.1870,0.4346,0.599
1.9910,0.3424,-0.1771,0.4712,0.609
1.9920,0.2497,-0.1782,0.3811,0.489
1.9920,0.0603,-0.0810,0.1231,0.159
2.0070,-0.3947,0.0046,-0.2914,0.491
2.0090,-0.7344,-0.1648,-0.0806,0.757
2.0250,-0.6354,-0.1609,0.0468,0.657
2.0280,-0.4458,-0.1859,0.3826,0.616
2.0410,-0.3351,-0.2262,0.8926,0.980
2.0870,-0.2745,-0.1433,1.2796,1.317
2.0880,-0.3744,0.0239,1.1433,1.203
2.0890,-0.5556,0.1998,1.0612,1.214
2.0890,-0.8118,0.3462,0.8906,1.254
2.0900,-0.9921,0.3373,0.5013,1.162
2.1000,-1.0560,0.3668,0.0394,1.119
2.1080,-0.8149,0.3303,-0.0218,0.880
2.1190,-0.8704,0.2288,-0.1373,0.910
2.1280,-1.0267,0.1734,-0.2042,1.061
2.1400,-1.1785,0.1300,0.1035,1.190
2.1660,-0.9621,0.0519,0.1635,0.977
2.1660,-1.0999,-0.0214,0.1360,1.108
2.1690,-1.2588,-0.1641,-0.1490,1.278
2.1790,-1.2499,-0.2093,-0.3863,1.325
2.1890,-1.0949,-0.1476,-0.6750,1.295
2.2020,-1.1222,0.0278,-0.8234,1.392
2.2080,-1.0983,0.1933,-1.1760,1.621
2.2190,-1.1274,0.3677,-1.0358,1.575
2.2280,-1.0599,0.3384,-0.7363,1.334
2.2400,-0.8466,0.2310,-0.3536,0.946
2.2690,-0.4083,0.0695,0.1218,0.432
2.2690,0.0579,0.0292,0.2777,0.285
2.2700,0.3607,0.0262,0.3141,0.479
2.2780,0.5185,0.0606,0.4204,0.670
2.2890,0.3676,0.0329,0.2022,0.421
2.2990,0.0987,-0.0550,0.0258,0.116
2.3080,-0.1227,-0.1393,0.2806,0.336
2.3190,-0.1914,-0.2620,0.6344,0.713
2.3280,-0.2001,-0.3058,1.1225,1.180
2.3390,-0.0273,-0.2947,1.2122,1.248
2.3630,0.3126,-0.1726,0.7996,0.876
2.3640,0.5525,-0.0662,0.2844,0.625
2.3710,0.9033,-0.0474,-0.1806,0.922
2.3790,1.3065,-0.1278,-0.2378,1.334
2.3890,1.5670,-0.2200,-0.6262,1.702
2.3990,1.7261,-0.2724,-0.6560,1.867
2.4090,1.7707,-0.2326,-0.8015,1.958
2.4190,1.7333,-0.1493,-0.4181,1.789
2.4280,1.6542,0.0021,-0.0823,1.656
2.4390,1.5026,0.0117,0.1801,1.513
2.4490,0.9178,0.0233,0.0413,0.919
2.4590,0.0981,0.0843,-0.3081,0.334
2.4740,-0.7355,0.2752,-0.4806,0.921
2.4790,-1.3703,0.4717,-0.6845,1.603
2.4890,-1.9686,0.5972,-0.9643,2.272
2.5000,-2.0983,0.6414,-0.6873,2.299
2.5090,-1.6640,0.5837,-0.3390,1.796
2.5190,-0.8513,0.5137,0.0266,0.995
2.5290,-0.3888,0.3168,0.0805,0.508
2.5400,-0.3728,0.0919,-0.0336,0.385
2.5690,-0.4947,-0.0359,-0.3147,0.587
2.5690,-0.3455,-0.0543,-0.5948,0.690
2.5700,0.1120,-0.2329,-0.5616,0.618
2.5790,0.7443,-0.2547,-1.2242,1.455
2.5890,0.9488,-0.0806,-1.4807,1.760
2.5990,1.0703,0.0941,-0.9821,1.456
2.6090,0.7610,0.2162,-0.7776,1.109
2.6190,0.1183,0.1227,-0.4633,0.494
2.6280,-0.3926,0.0007,-0.1599,0.424
2.6390,-0.5606,-0.1005,0.1054,0.579
2.6640,-0.4357,-0.1193,0.2428,0.513
2.6650,-0.2042,-0.2227,0.1186,0.325
2.6680,-0.0626,-0.2600,-0.1242,0.295
2.6780,-0.0710,-0.1870,-0.4041,0.451
2.6890,-0.2255,-0.0583,-0.7516,0.787
2.6990,-0.4563,0.0183,-0.8936,1.004
2.7090,-0.5338,0.1042,-1.0612,1.192
2.7190,-0.5119,0.2274,-1.2116,1.335
2.7290,-0.3986,0.1432,-1.1119,1.190
2.7390,-0.3768,0.0393,-0.9672,1.039
2.7870,-0.4727,0.0353,-0.7102,0.854
2.7880,-0.6320,-0.0591,-0.2392,0.678
2.7880,-0.6689,-0.1121,0.1669,0.698
2.7890,-0.8139,-0.1191,0.4757,0.950
2.7890,-0.9980,-0.1885,0.6620,1.212
2.7990,-1.1715,-0.2082,0.6516,1.357
2.8080,-1.2241,-0.2612,0.5106,1.352
2.8190,-1.3015,-0.2659,0.6403,1.475
2.8280,-1.2039,-0.1775,0.7458,1.427
2.8390,-1.1513,-0.1601,0.9141,1.479
2.8740,-1.1020,-0.1096,0.9562,1.463
2.8750,-1.0485,-0.0624,0.8534,1.353
2.8750,-0.9284,-0.0359,0.5584,1.084
2.8780,-0.7391,-0.0455,0.2471,0.781
2.8890,-0.5523,-0.0658,0.0867,0.563
2.8990,-0.4366,-0.1102,-0.0675,0.455
2.9080,-0.3929,-0.0658,-0.0321,0.400
2.9180,-0.2517,-0.0532,0.0897,0.272
2.9280,0.0072,-0.1048,0.4069,0.420
2.9390,0.1325,-0.2211,0.3612,0.444
2.9840,0.1546,-0.3574,-0.0033,0.389
2.9850,0.0059,-0.2104,-0.2098,0.297
2.9860,-0.1089,0.0324,-0.2776,0.300
2.9870,-0.0936,0.0846,-0.5559,0.570
