time,ax,ay,az,aT
0.0100,0.3459,-0.1649,-0.0438,0.386
0.0110,0.3442,-0.0093,-0.0712,0.352
0.0110,0.4573,0.0581,-0.1094,0.474
0.0120,0.4501,-0.0224,-0.1271,0.468
0.0210,0.3665,-0.0547,-0.0579,0.375
0.0360,0.2315,-0.0450,0.0013,0.236
0.0410,0.0893,-0.0171,-0.0086,0.091
0.0520,0.0746,0.0199,0.0303,0.083
0.0610,0.0042,0.0377,0.0004,0.038
0.0740,-0.0819,0.0075,-0.0101,0.083
0.0820,-0.1718,0.0144,-0.0006,0.172
0.0910,-0.2317,0.0234,-0.0018,0.233
0.1120,-0.2728,0.0105,0.0272,0.274
0.1120,-0.2464,0.0390,0.0556,0.256
0.1220,-0.1732,0.0082,-0.0033,0.173
0.1390,-0.1175,0.0179,0.0550,0.131
0.1410,-0.0692,-0.0322,-0.0232,0.080
0.1550,-0.0491,0.0166,-0.0624,0.081
0.1610,0.0064,0.0256,-0.0230,0.035
0.1730,0.0312,-0.0022,-0.0130,0.034
0.2150,0.0063,-0.0030,-0.0616,0.062
0.2160,-0.0166,0.0370,-0.0419,0.058
0.2170,-0.0313,0.0470,-0.0514,0.076
0.2180,-0.0144,0.0390,-0.0415,0.059
0.2250,-0.0479,0.0118,-0.0414,0.064
0.2390,-0.0872,-0.0592,0.0267,0.109
0.2410,-0.0727,-0.0464,0.1054,0.136
0.2590,-0.0174,-0.1061,0.1149,0.157
0.2610,0.0643,-0.1131,0.1151,0.174
0.3050,0.1045,-0.1343,0.0662,0.183
0.3090,0.1374,-0.1032,-0.0216,0.173
0.3090,0.1566,-0.0507,-0.0407,0.170
0.3090,0.2030,-0.0382,-0.0015,0.207
0.3130,0.1862,-0.0448,0.0086,0.192
0.3210,0.1589,-0.0514,0.0769,0.184
0.3310,0.1192,-0.0577,0.0571,0.144
0.3410,0.1049,-0.0366,0.0469,0.121
0.3550,0.0800,-0.0442,0.0170,0.093
0.3640,0.0394,0.0340,0.0361,0.063
0.3710,0.0378,0.0706,-0.0525,0.096
0.3950,0.0380,0.0603,-0.0433,0.083
0.3960,0.0097,-0.0161,0.0146,0.024
0.4010,-0.0475,-0.0728,0.0628,0.107
0.4110,-0.0252,-0.0873,0.0520,0.105
0.4210,-0.0241,-0.0182,-0.0271,0.041
0.4310,0.0443,0.0207,0.0213,0.053
0.4410,0.0558,0.0311,-0.0087,0.064
0.4510,0.0372,0.0121,0.0886,0.097
0.4700,0.0013,-0.0644,0.1074,0.125
0.4710,-0.0139,-0.0142,0.0673,0.070
0.4810,0.0699,0.0362,0.0370,0.087
0.4910,0.1382,0.0526,0.0367,0.152
0.5070,0.1350,0.0431,-0.0033,0.142
0.5160,0.0525,0.0033,-0.0335,0.062
0.5210,0.0236,-0.0342,-0.0541,0.068
0.5310,0.0042,0.0050,0.0135,0.015
0.5410,-0.0427,-0.0217,0.0615,0.078
0.5540,-0.1073,0.0085,0.0409,0.115
0.5620,-0.1643,-0.0069,0.0300,0.167
0.5710,-0.2070,-0.0049,0.0388,0.211
0.5860,-0.2068,0.0370,0.0674,0.221
0.5910,-0.2492,0.0182,-0.0020,0.250
0.6010,-0.2532,0.0765,-0.0025,0.265
0.6120,-0.2592,0.0947,-0.0521,0.281
0.6210,-0.2476,0.0558,-0.0132,0.254
0.6310,-0.2302,0.0574,0.0843,0.252
0.6410,-0.2244,0.0006,0.1331,0.261
0.6530,-0.2138,-0.0519,0.1816,0.285
0.6620,-0.2140,-0.0581,0.2010,0.299
0.6710,-0.1161,-0.0813,0.2399,0.279
0.6920,0.0044,-0.0879,0.2792,0.293
0.6920,0.1182,-0.1319,0.2302,0.290
0.7010,0.2362,-0.1423,0.2010,0.341
0.7120,0.2958,-0.1041,0.1722,0.358
0.7210,0.2313,-0.0294,0.1137,0.259
0.7310,0.1446,0.0123,0.0554,0.155
0.7410,0.0755,0.0356,0.0949,0.126
0.7540,0.0060,0.0552,0.0366,0.067
0.7620,-0.0633,-0.0219,0.2332,0.243
0.7710,-0.1481,-0.0483,0.4100,0.439
0.7910,-0.2096,-0.0793,0.7245,0.758
0.7920,-0.2327,-0.0776,0.7444,0.784
0.8010,-0.2718,-0.0236,0.7942,0.840
0.8120,-0.2612,0.0071,0.7753,0.818
0.8210,-0.2535,0.1313,0.7569,0.809
0.8310,-0.2723,0.2330,0.6409,0.734
0.8410,-0.3032,0.2704,0.5641,0.695
0.8530,-0.3004,0.2690,0.5466,0.679
0.8620,-0.3117,0.1855,0.6762,0.767
0.8710,-0.3112,0.0420,0.8941,0.948
0.8870,-0.4759,-0.1727,0.9851,1.108
0.8910,-0.4217,-0.3374,1.0361,1.168
0.9010,-0.1437,-0.4031,0.9518,1.044
0.9120,-0.0376,-0.4474,0.7981,0.916
0.9210,-0.0783,-0.4531,0.5290,0.701
0.9310,-0.1880,-0.4091,0.3672,0.581
0.9410,-0.2990,-0.3915,0.3351,0.596
0.9510,-0.3196,-0.3830,0.4596,0.678
0.9780,-0.3215,-0.3852,0.5868,0.772
0.9790,-0.3033,-0.2975,0.8117,0.916
0.9810,-0.2679,-0.2016,0.8829,0.944
0.9910,-0.2824,-0.1881,0.9839,1.041
1.0010,-0.3438,-0.0851,0.9215,0.987
1.0120,-0.2856,0.0648,0.6552,0.718
1.0210,-0.1819,0.1682,0.3227,0.407
1.0310,-0.0944,0.2664,0.0542,0.288
1.0410,-0.0889,0.3115,-0.1730,0.367
1.0520,-0.1524,0.3580,-0.2838,0.482
1.0880,-0.2272,0.4989,-0.3639,0.658
1.0900,-0.1792,0.6412,-0.3525,0.753
1.0910,-0.1033,0.7819,-0.4697,0.918
1.0920,-0.1795,0.8757,-0.4229,0.989
1.1010,-0.1770,0.8835,-0.4111,0.990
1.1130,-0.2328,0.7433,-0.3928,0.872
1.1210,-0.2890,0.6266,-0.3416,0.770
1.1310,-0.2409,0.4895,-0.3061,0.626
1.1410,-0.2702,0.5287,-0.2678,0.651
1.1530,-0.2866,0.5973,-0.2735,0.717
1.1910,-0.2111,0.5596,-0.2317,0.641
1.1920,-0.2147,0.4513,-0.2090,0.542
1.1920,-0.2206,0.3263,-0.1758,0.431
1.1930,-0.2492,0.2761,-0.2414,0.443
1.2010,-0.2338,0.2210,-0.3057,0.444
1.2110,-0.2266,0.1179,-0.2769,0.377
1.2210,-0.2389,0.0832,-0.2481,0.354
1.2310,-0.1742,-0.0594,-0.2109,0.280
1.2410,-0.0118,-0.1778,-0.1733,0.249
1.2510,0.2419,-0.2349,-0.2246,0.405
1.2760,0.4235,-0.1886,-0.2896,0.547
