time,ax,ay,az,aT
1.1480,0.5277,-0.1166,-0.4689,0.715
1.1480,0.6943,-0.1171,-0.5729,0.908
1.1490,0.6905,-0.0678,-0.5750,0.901
1.1580,0.6949,-0.0489,-0.6191,0.932
1.1690,0.6136,-0.1150,-0.7197,0.953
1.1790,0.6521,-0.2043,-0.7137,0.988
1.1900,0.6890,-0.1959,-0.6684,0.980
1.2410,0.6954,-0.1978,-0.7096,1.013
1.2420,0.6493,-0.2141,-0.6561,0.948
1.2430,0.7160,-0.2801,-0.5514,0.946
1.2430,0.7463,-0.3535,-0.4801,0.955
1.2440,0.8415,-0.4173,-0.4441,1.039
1.2540,0.8651,-0.3799,-0.4595,1.051
1.2590,0.8620,-0.3057,-0.5018,1.043
1.2690,0.8212,-0.2165,-0.5455,1.009
1.2790,0.7952,-0.1022,-0.6582,1.037
1.2900,0.7353,-0.0008,-0.6140,0.958
1.3350,0.6860,0.0179,-0.5327,0.869
1.3360,0.5888,-0.0508,-0.3948,0.711
1.3370,0.5491,-0.0498,-0.4707,0.725
1.3370,0.4726,-0.0584,-0.4901,0.683
1.3390,0.5182,-0.0448,-0.4383,0.680
1.3490,0.5182,0.0052,-0.3981,0.653
1.3590,0.5551,0.0382,-0.3955,0.683
1.3690,0.4429,0.0561,-0.4442,0.630
1.3850,0.3866,0.0698,-0.4823,0.622
1.3900,0.3626,0.0686,-0.3867,0.535
1.4350,0.2618,0.1417,-0.3478,0.458
1.4370,0.1515,0.1753,-0.3134,0.390
1.4370,0.1772,0.1601,-0.3134,0.394
1.4380,0.2383,0.0904,-0.2393,0.350
1.4390,0.2427,0.1721,-0.2875,0.414
1.4490,0.2269,0.2507,-0.2413,0.415
1.4590,0.1659,0.2722,-0.2117,0.383
1.4690,0.1029,0.3272,-0.1680,0.382
1.4890,0.0287,0.3488,-0.0913,0.362
1.4910,-0.0244,0.2987,-0.0414,0.303
1.5400,0.0619,0.2803,0.0043,0.287
1.5400,0.0587,0.2727,0.1611,0.322
1.5410,-0.0112,0.3218,0.2105,0.385
1.5410,-0.0393,0.2668,0.3559,0.447
1.5410,0.0217,0.2063,0.4179,0.467
1.5510,0.0331,0.1935,0.5233,0.559
1.5590,0.0868,0.1486,0.6449,0.667
1.5690,0.0588,0.1638,0.7679,0.787
1.5890,0.0224,0.1910,0.8504,0.872
1.5910,-0.1087,0.1722,1.0863,1.105
1.6530,-0.2990,0.1439,1.3055,1.347
1.6540,-0.4193,0.1032,1.4179,1.482
1.6550,-0.4831,0.0966,1.5112,1.589
1.6550,-0.5978,0.1429,1.5460,1.664
1.6560,-0.6427,0.1836,1.5462,1.684
1.6560,-0.5953,0.2737,1.4112,1.556
1.6590,-0.5667,0.2866,1.3594,1.500
1.6700,-0.4969,0.2788,1.2122,1.339
1.6840,-0.3254,0.3130,1.0391,1.133
1.6890,-0.3022,0.4667,0.8316,1.000
1.7370,-0.2661,0.5749,0.5939,0.868
1.7380,-0.2768,0.5997,0.3525,0.749
1.7380,-0.1887,0.4815,0.2843,0.590
1.7390,-0.0677,0.4029,0.1728,0.444
1.7390,0.1234,0.2467,0.0892,0.290
1.7500,0.3818,0.1619,-0.1749,0.450
1.7590,0.6906,0.0454,-0.4917,0.849
1.7690,0.9314,0.0003,-0.7303,1.184
1.7850,0.9517,0.1214,-0.5855,1.124
1.7890,0.7890,0.3383,-0.9963,1.315
1.8370,0.9131,0.3517,-1.0653,1.446
1.8390,0.8995,0.2507,-0.9708,1.347
1.8400,0.9399,0.0433,-0.8389,1.261
1.8400,0.9739,-0.1745,-0.7390,1.235
1.8400,1.1651,-0.4977,-0.6469,1.423
1.8500,1.3309,-0.6790,-0.8646,1.726
1.8590,1.5083,-0.5434,-1.1152,1.953
1.8690,1.5258,-0.3311,-1.1583,1.944
1.8880,1.5937,-0.0760,-1.0585,1.915
1.8900,1.6029,0.1713,-1.1879,2.002
1.9000,1.6839,0.3624,-1.3201,2.170
1.9090,1.6485,0.4819,-1.3418,2.179
1.9520,1.5907,0.4805,-1.3031,2.112
1.9540,1.4006,0.3682,-1.1574,1.854
1.9550,1.0651,0.2555,-1.1482,1.587
1.9560,0.6671,-0.0148,-0.9223,1.138
1.9590,0.5195,-0.1630,-0.7707,0.944
1.9690,0.4337,-0.2815,-0.7714,0.929
1.9870,0.3918,-0.4273,-0.7598,0.956
1.9900,0.3483,-0.4326,-0.7165,0.907
2.0350,0.3923,-0.3938,-0.7059,0.898
2.0370,0.4453,-0.2622,-0.8075,0.959
2.0370,0.4266,-0.1948,-0.8474,0.969
2.0380,0.3825,-0.1790,-0.6286,0.757
2.0400,0.3270,-0.2948,-0.4374,0.621
2.0500,0.2616,-0.4136,-0.2177,0.536
2.0590,0.2054,-0.5525,-0.0483,0.591
2.0690,0.2330,-0.7115,0.1122,0.757
2.0830,0.3028,-0.8348,0.3060,0.939
2.0890,0.3899,-0.9217,0.3271,1.053
2.1390,0.3606,-0.9602,0.1603,1.038
2.1400,0.3404,-0.9922,-0.0499,1.050
2.1410,0.4073,-1.0101,-0.0100,1.089
2.1410,0.5885,-0.9860,-0.1407,1.157
2.1410,0.7631,-0.8893,-0.0954,1.176
2.1500,0.7088,-0.8108,-0.0342,1.077
2.1590,0.6886,-0.7863,-0.1710,1.059
2.1690,0.6465,-0.7552,-0.3253,1.046
2.1860,0.6318,-0.8310,-0.2795,1.081
2.1890,0.6588,-0.9320,-0.2964,1.179
2.2360,0.6927,-1.0172,-0.3391,1.277
2.2370,0.7949,-0.9931,-0.5523,1.387
2.2370,0.9914,-0.7813,-1.0790,1.661
2.2370,0.8633,-0.8164,-0.9569,1.526
2.2490,0.4204,-1.2877,-0.6100,1.486
2.2500,0.0757,-1.9168,0.8183,2.086
2.2610,0.1111,-2.3714,1.5499,2.835
2.2730,0.1077,-2.1159,0.9738,2.332
2.2850,-0.5006,-1.5769,0.5156,1.733
2.2880,-0.8822,-0.8328,-0.1647,1.224
2.3460,-0.6485,-0.4314,-0.9106,1.198
2.3470,-0.8324,-0.2292,-0.9552,1.288
2.3470,-0.9629,-0.1163,-1.1026,1.468
2.3480,-0.8356,-0.0911,-1.4049,1.637
2.3480,-0.8724,0.0233,-1.6287,1.848
2.3490,-1.0135,0.2645,-1.3210,1.686
2.3590,-0.6149,0.3081,-0.8653,1.105
2.3700,0.1560,-0.0346,-0.0204,0.161
2.4290,0.4575,-0.1896,0.6535,0.820
2.4300,0.0682,-0.0940,0.8177,0.826
2.4300,-0.3809,0.0921,0.4690,0.611
2.4310,-0.8033,0.2613,0.3793,0.926
2.4310,-1.0054,0.2545,0.4464,1.129
2.4310,-0.5846,0.1298,0.1717,0.623
2.4390,0.1573,0.1913,-0.2796,0.374
2.4520,0.5534,0.2934,-0.5160,0.812
2.4590,0.6171,0.3195,-0.3819,0.793
2.4690,0.6766,0.2946,-0.4398,0.859
2.4850,0.2806,0.2975,-0.5167,0.659
2.4880,-0.3402,0.0634,-0.8587,0.926
2.5020,-0.9942,-0.1607,-0.9644,1.394
2.5090,-1.2167,-0.2776,-0.9061,1.542
2.5190,-1.1525,-0.3083,-0.5669,1.321
2.5670,-1.1813,-0.2388,-0.1634,1.216
2.5680,-1.3146,-0.1230,0.3081,1.356
2.5680,-1.2836,-0.1256,0.6177,1.430
2.5690,-1.3635,-0.0973,0.6376,1.508
2.5690,-1.5390,0.0072,0.5710,1.642
2.5790,-1.7880,0.1383,0.5470,1.875
2.5890,-1.9493,0.2465,0.5106,2.030
2.6010,-1.8089,0.4915,0.4138,1.920
2.6090,-1.4299,0.7643,0.2803,1.645
2.6540,-0.7978,1.0495,0.3354,1.360
2.6550,-0.1235,0.9926,0.5091,1.122
2.6560,0.4428,0.7610,0.8704,1.238
2.6560,0.4122,0.5497,0.7362,1.007
2.6590,-0.1443,0.5557,0.4604,0.736
2.6690,-0.6509,0.5669,0.4113,0.956
2.6830,-0.8529,0.3721,0.0765,0.934
2.6890,-0.8749,0.2975,-0.6997,1.159
2.7290,-0.6886,0.3545,-0.8351,1.139
2.7300,-0.5976,0.3376,-0.5474,0.878
2.7300,-0.7586,0.3173,-0.5424,0.985
2.7310,-0.8068,0.1487,-0.2454,0.856
2.7390,-0.7498,-0.2111,-0.1633,0.796
2.7490,-0.8473,-0.4846,-0.1934,0.995
2.7590,-1.0311,-0.4675,-0.3229,1.177
2.7690,-0.6505,-0.2774,-0.3958,0.810
2.7830,-0.3804,0.1708,-0.3335,0.534
2.7890,-0.4592,0.8144,-0.3854,1.011
2.8350,-0.5326,1.7272,-0.9343,2.035
2.8370,-0.4601,1.8047,-1.1292,2.178
2.8380,0.0238,1.2651,-1.0542,1.647
2.8390,0.6764,0.8538,-1.0960,1.545
2.8400,1.1993,0.7453,-1.1205,1.803
2.8500,1.3074,0.7617,-0.8429,1.732
2.8590,1.3723,0.7288,-0.5068,1.634
2.8700,1.3745,0.5904,-0.3092,1.528
2.8860,1.4339,0.5218,-0.4594,1.594
2.8900,1.5116,0.4070,-0.6906,1.711
2.9530,1.5875,0.2958,-0.8036,1.804
2.9540,1.3159,0.0694,-0.9115,1.602
2.9550,1.0852,-0.0536,-0.8912,1.405
2.9550,0.8905,-0.1264,-0.7105,1.146
2.9560,0.6529,-0.1859,-0.6259,0.923
2.9560,0.3726,-0.2118,-0.5488,0.696
2.9600,0.2109,-0.1334,-0.4786,0.540
2.9690,0.1778,-0.1580,-0.4162,0.479
2.9830,0.0639,-0.2051,-0.3421,0.404
2.9890,-0.0280,-0.2717,-0.2387,0.363
3.0320,0.0104,-0.2506,-0.0421,0.254
3.0330,0.0027,-0.2579,-0.0620,0.265
3.0340,0.0096,-0.2377,-0.2041,0.313
3.0340,-0.0078,-0.2013,-0.3060,0.366
3.0390,0.1469,-0.1504,-0.2579,0.333
3.0490,0.2344,-0.1414,-0.3466,0.442
3.0590,0.3336,-0.0933,-0.5122,0.618
3.0690,0.4222,-0.0335,-0.5084,0.662
3.0820,0.5154,0.1105,-0.7691,0.932
3.0890,0.3894,0.1397,-1.0032,1.085
3.1390,0.2501,0.1222,-1.0179,1.055
3.1400,0.3324,0.0735,-0.8404,0.907
3.1410,0.5378,0.0307,-0.6358,0.833
3.1410,0.6989,0.0006,-0.4770,0.846
3.1410,0.8136,0.0573,-0.5294,0.972
3.1510,0.7069,0.1216,-0.5265,0.890
3.1590,0.3899,0.1693,-0.4407,0.612
3.1690,-0.0144,0.1686,-0.3539,0.392
3.1820,-0.4928,0.1864,-0.4612,0.700
3.1890,-0.8148,0.1790,-0.3842,0.918
3.2000,-0.7658,0.0886,-0.1174,0.780
3.2090,-0.4346,0.0455,-0.0322,0.438
3.2620,-0.1394,0.0398,0.1208,0.189
3.2630,0.0324,0.0944,0.0548,0.114
3.2640,-0.0187,0.1825,-0.1765,0.255
3.2650,-0.2272,0.2314,-0.2074,0.385
3.2650,-0.4456,0.2016,-0.3922,0.627
3.2690,-0.7000,0.0689,-0.2877,0.760
3.2790,-0.9643,-0.0398,-0.0253,0.965
3.2890,-1.1856,-0.0103,0.0328,1.186
3.2990,-1.2807,0.0488,0.1016,1.286
3.3090,-0.9745,0.1406,0.2408,1.014
3.3540,-0.1334,0.0960,0.0092,0.165
3.3550,0.5040,0.1377,-0.2903,0.598
3.3560,0.7552,0.2565,-0.7804,1.116
3.3560,0.7449,0.2001,-1.0276,1.285
3.3590,0.4295,0.1721,-1.1556,1.245
3.3690,-0.0260,0.1251,-1.0792,1.087
3.3810,-0.4981,-0.0217,-0.7485,0.899
3.3890,-0.7551,-0.1645,-0.5004,0.921
3.4370,-0.5896,-0.3098,-0.0508,0.668
3.4390,-0.0853,-0.3644,0.2183,0.433
3.4390,-0.1410,-0.2082,0.0482,0.256
3.4400,-0.4426,-0.0375,-0.1433,0.467
3.4400,-0.4849,-0.0111,-0.4195,0.641
3.4500,-0.3453,-0.1031,-0.2948,0.466
3.4590,-0.5161,-0.1925,-0.1296,0.566
3.4700,-0.6713,-0.2077,0.1014,0.710
3.4820,-0.7376,-0.3453,0.3603,0.891
3.4890,-0.7116,-0.4741,0.7442,1.134
3.5400,-0.8166,-0.6678,0.7194,1.277
3.5420,-0.7822,-0.6987,0.8396,1.343
3.5420,-0.3501,-0.8960,0.4038,1.043
3.5420,0.0894,-0.9346,-0.1796,0.956
3.5430,0.0738,-0.9186,-0.3030,0.970
3.5500,-0.1208,-0.9828,0.1667,1.004
3.5590,-0.3775,-1.2152,0.7709,1.488
3.5690,-0.5335,-1.3782,1.3973,2.034
3.5830,-0.0010,-1.7284,2.1026,2.722
3.5890,0.4242,-1.9702,2.0301,2.861
3.6350,0.1562,-1.8375,0.8368,2.025
3.6360,-0.0073,-1.3744,0.4831,1.457
3.6370,0.4339,-0.8606,-0.1753,0.980
3.6370,0.3625,-0.4411,-0.6531,0.867
3.6390,0.6151,-0.5107,-0.3305,0.865
3.6490,0.9782,-0.7599,0.0837,1.242
3.6590,0.9745,-0.9861,0.4312,1.452
3.6690,0.8259,-0.9877,0.7027,1.467
3.6820,0.6110,-0.9395,0.9301,1.456
3.6890,0.4161,-0.7863,0.9146,1.276
3.7330,0.2431,-0.5840,0.6771,0.927
3.7350,0.0305,-0.3495,0.2946,0.458
3.7350,-0.1443,-0.0795,-0.1192,0.203
3.7350,-0.2184,0.0439,-0.5585,0.601
3.7390,-0.1711,0.0839,-0.7904,0.813
3.7490,0.0595,0.0416,-0.8055,0.809
3.7590,0.4347,-0.0002,-0.8575,0.961
3.7690,0.7558,0.0050,-0.8275,1.121
3.7810,0.8813,0.2053,-0.8963,1.274
3.7890,0.8621,0.2388,-0.9103,1.276
3.8340,0.6372,0.2905,-0.8927,1.135
3.8350,0.2478,0.2904,-0.9113,0.988
3.8350,0.0256,0.0749,-0.5971,0.602
3.8360,-0.1513,-0.1111,-0.3867,0.430
3.8390,-0.5377,-0.1923,-0.3722,0.682
3.8490,-0.7443,-0.2708,-0.1590,0.808
3.8590,-0.5410,-0.3643,0.1047,0.661
3.8690,-0.2786,-0.4050,0.2827,0.567
3.8830,-0.0995,-0.3153,0.2526,0.416
3.8890,-0.0179,-0.1420,0.1536,0.210
3.9700,0.0393,-0.0616,0.0640,0.097
3.9700,0.1775,-0.0409,-0.0201,0.183
3.9710,0.2491,-0.0300,-0.0036,0.251
3.9710,0.3402,-0.1631,0.0635,0.383
3.9710,0.2725,-0.2891,-0.0274,0.398
3.9720,0.2328,-0.3390,0.0147,0.412
3.9720,0.3874,-0.3964,0.1757,0.581
3.9720,0.4850,-0.4332,0.3260,0.727
3.9790,0.5863,-0.5022,0.4512,0.894
3.9890,0.5724,-0.5213,0.4711,0.906
4.0000,0.2796,-0.4686,0.4194,0.688
4.0090,-0.1389,-0.3190,0.1488,0.378
4.0540,-0.5299,-0.2200,-0.0382,0.575
4.0550,-0.6202,-0.1164,-0.0992,0.639
4.0550,-0.5821,-0.0104,-0.4330,0.726
4.0560,-0.6725,0.0669,-0.3628,0.767
4.0660,-0.7966,-0.0024,-0.6512,1.029
4.0690,-0.7588,-0.0788,-0.7744,1.087
4.0790,-0.5674,-0.0668,-0.8003,0.983
4.0890,-0.2403,0.0618,-0.5159,0.572
4.0990,-0.0182,0.1832,-0.0553,0.192
4.1090,-0.1723,0.1769,0.0901,0.263
4.1590,-0.3093,0.0454,0.1161,0.333
4.1600,-0.2916,-0.0206,0.0005,0.292
4.1600,-0.0254,-0.1570,-0.0631,0.171
4.1600,0.5356,-0.1935,-0.1412,0.587
4.1610,1.0301,-0.0094,-0.2083,1.051
4.1690,1.0390,0.1053,-0.2755,1.080
4.1790,0.9395,0.1898,-0.3558,1.022
4.1890,0.7860,0.0955,-0.2830,0.841
4.2000,0.6490,-0.1646,-0.3110,0.738
4.2090,0.4612,-0.3762,-0.4074,0.721
4.2510,0.3612,-0.4654,-0.2529,0.641
4.2520,0.2736,-0.4215,-0.1487,0.524
4.2520,0.0529,-0.2798,-0.0785,0.295
4.2530,-0.2752,-0.4290,0.3818,0.637
4.2600,-0.3244,-0.8630,0.2612,0.958
4.2690,-0.3724,-1.1169,-0.1109,1.183
4.2790,-0.1910,-0.9399,-0.5003,1.082
4.2890,0.1623,-0.6400,-0.6153,0.903
4.3000,0.5905,-0.2747,-0.6978,0.955
4.3560,0.9645,0.0690,-0.8095,1.261
4.3580,1.3795,0.3355,-0.8216,1.640
4.3590,1.3941,0.4239,-0.7946,1.660
4.3600,1.2537,0.3032,-0.7357,1.485
4.3600,1.1142,0.0896,-0.4164,1.193
4.3610,0.8986,0.0577,-0.3614,0.970
4.3690,0.4211,0.1359,-0.6375,0.776
4.3850,0.0530,0.1131,-0.8417,0.851
4.3890,-0.1257,-0.0230,-0.9305,0.939
4.4380,-0.0124,-0.0806,-0.8903,0.894
4.4390,0.2480,0.0080,-0.8745,0.909
4.4400,0.3303,0.1252,-1.1215,1.176
4.4400,0.2142,0.2378,-1.2637,1.304
4.4410,-0.1282,0.2750,-0.9565,1.003
4.4490,-0.4364,0.2431,-0.6588,0.827
4.4600,-0.7197,0.2013,-0.5943,0.955
4.4690,-0.7939,0.1853,-0.5591,0.989
4.4790,-0.9869,0.1889,-0.5291,1.136
4.4880,-1.1843,0.2167,-0.4118,1.272
4.5000,-1.2610,0.2106,-0.4219,1.346
4.5650,-0.9992,0.2334,-0.4282,1.112
4.5670,-0.5722,0.2919,-0.1785,0.667
4.5670,-0.3690,0.2719,-0.2678,0.531
4.5680,-0.2405,0.3439,-0.6545,0.777
4.5680,-0.1723,0.4604,-0.8247,0.960
4.5690,-0.1475,0.4953,-0.6436,0.825
4.5690,-0.0746,0.4171,-0.2901,0.514
4.5790,-0.0350,0.2799,-0.0038,0.282
4.5890,-0.0830,0.1429,-0.0468,0.172
4.6000,-0.1347,0.1000,0.0087,0.168
4.6510,-0.1534,0.0900,0.0897,0.199
4.6520,-0.1354,0.1119,0.0569,0.185
4.6530,-0.1057,0.1536,-0.0467,0.192
4.6530,-0.3276,0.1243,-0.1655,0.388
4.6530,-0.4648,0.0446,-0.1191,0.482
4.6640,-0.4807,0.0116,-0.3399,0.589
4.6690,-0.2437,-0.0591,-0.2889,0.383
4.6790,0.0649,-0.3001,-0.1830,0.357
4.6890,0.2942,-0.4596,-0.1991,0.581
4.6990,0.2788,-0.5545,-0.5146,0.806
4.7090,0.0604,-0.6047,-1.0835,1.242
4.7190,-0.3563,-0.4895,-1.0993,1.255
4.7590,-0.5658,-0.3558,-0.7052,0.972
4.7590,-0.6036,-0.4012,-0.5101,0.886
4.7600,-0.6784,-0.4712,-0.1901,0.848
4.7610,-0.7345,-0.5887,0.1544,0.954
4.7690,-0.7266,-0.6253,0.3887,1.034
4.7790,-0.7382,-0.5958,0.5413,1.092
4.7890,-0.5907,-0.4906,0.3570,0.847
4.8010,-0.4721,-0.4069,0.0223,0.624
4.8570,-0.3005,-0.2434,-0.1011,0.400
4.8580,-0.1360,-0.2215,-0.1222,0.287
4.8590,0.1109,-0.2746,-0.0107,0.296
4.8590,0.2372,-0.3043,-0.0917,0.397
4.8600,0.3275,-0.2847,-0.1067,0.447
4.8600,0.4005,-0.3076,0.0365,0.506
4.8690,0.3498,-0.3683,0.0697,0.513
4.8790,0.5129,-0.5647,0.3929,0.858
4.8890,0.8448,-0.7436,0.4944,1.229
4.8990,0.6180,-0.6715,0.3210,0.967
4.9510,0.3893,-0.5623,0.3374,0.763
4.9520,0.3104,-0.4967,0.2242,0.627
4.9520,0.3611,-0.4225,-0.0782,0.561
4.9530,0.4857,-0.3671,-0.3887,0.722
4.9530,0.6242,-0.3977,-0.6156,0.963
4.9590,0.6148,-0.5051,-0.3668,0.876
4.9690,0.7167,-0.6054,-0.0888,0.942
4.9800,0.8219,-0.5820,-0.2623,1.041
4.9890,0.8519,-0.4129,-0.6446,1.145
5.0210,0.8973,-0.4011,-0.6649,1.187
5.0220,0.7379,-0.3159,-0.6965,1.063
5.0220,0.3221,-0.1802,-0.7869,0.869
5.0340,0.1111,-0.2016,-0.4424,0.499
5.0390,-0.0507,-0.3248,-0.2030,0.386
5.0490,-0.2212,-0.4080,0.0032,0.464
5.0600,-0.3610,-0.4486,0.1318,0.591
5.0690,-0.3550,-0.4659,0.2793,0.649
5.0790,0.0416,-0.6205,0.5635,0.839
5.0890,0.5050,-0.7588,0.4979,1.039
5.0990,0.6208,-0.5651,0.0902,0.844
5.1550,0.5750,-0.2890,-0.0126,0.644
5.1560,0.5448,-0.1513,0.0787,0.571
5.1560,0.4078,-0.1180,0.2961,0.518
5.1570,0.0898,-0.1645,0.4044,0.446
5.1580,-0.2381,-0.1257,0.4303,0.508
5.1590,-0.3124,-0.0004,0.1681,0.355
5.1690,-0.2048,0.1662,-0.2694,0.377
5.1810,-0.1464,0.3179,-0.2592,0.436
5.1890,-0.1289,0.3358,-0.2267,0.425
5.2330,-0.3557,0.3658,-0.1123,0.522
5.2350,-0.6686,0.3356,0.2021,0.775
5.2360,-1.0325,0.4834,0.0438,1.141
5.2370,-1.3095,0.6440,0.5953,1.576
5.2390,-1.4146,0.6352,0.7735,1.733
5.2490,-1.3259,0.5706,0.5443,1.543
5.2600,-1.0843,0.6481,-0.1102,1.268
5.2700,-0.8416,0.7608,-0.2185,1.155
5.2800,-0.7128,0.5757,-0.1680,0.932
5.2890,-0.5734,0.2163,-0.0556,0.615
5.3040,-0.4305,-0.0627,0.0276,0.436
5.3850,-0.0821,-0.2801,-0.1176,0.315
5.3860,0.7156,-0.4652,-0.3066,0.907
5.3870,1.5549,-0.4940,-0.9413,1.884
5.3870,2.1253,-0.4188,-1.5298,2.652
5.3890,1.9782,-0.3508,-1.9386,2.792
5.3900,1.5325,-0.2763,-1.9465,2.493
5.3910,1.2490,-0.2398,-1.5227,1.984
5.3910,1.3285,-0.3315,-1.1096,1.762
5.3910,1.3214,-0.4433,-0.6652,1.544
5.3990,0.9372,-0.6490,-0.3509,1.193
5.4140,0.2901,-0.7059,-0.1940,0.787
5.4190,-0.2496,-0.7311,0.1942,0.797
5.4730,-0.4855,-0.7731,0.4832,1.033
5.4740,-0.5267,-0.8179,0.7012,1.199
