time,ax,ay,az,aT
1.0110,-0.2026,0.0792,-0.0340,0.220
1.0210,-0.1175,0.0763,-0.1884,0.235
1.0310,-0.0337,0.0978,-0.2292,0.251
1.0420,0.0173,0.0848,-0.2306,0.246
1.0820,0.1858,0.0185,-0.2659,0.325
1.0850,0.3064,-0.0843,-0.1719,0.361
1.0860,0.4037,-0.1558,-0.2727,0.511
1.0860,0.5212,-0.2804,-0.2469,0.641
1.0920,0.7195,-0.3669,-0.3412,0.877
1.1020,0.9013,-0.4131,-0.4594,1.093
1.1110,1.0644,-0.5345,-0.4976,1.291
1.1220,1.2276,-0.6511,-0.5257,1.486
1.1310,1.3423,-0.7472,-0.4452,1.599
1.1430,1.4319,-0.7795,-0.4284,1.686
1.1930,1.5469,-0.7658,-0.5214,1.803
1.1940,1.4991,-0.6855,-0.5852,1.749
1.1950,1.4791,-0.4514,-0.5282,1.634
1.1950,1.3631,-0.3324,-0.4985,1.489
1.1950,1.1968,-0.2899,-0.3606,1.283
1.2020,1.1389,-0.4165,-0.1567,1.223
1.2110,1.1646,-0.5952,-0.0129,1.308
1.2210,1.1247,-0.7571,-0.0643,1.357
1.2310,1.1534,-0.8633,-0.0644,1.442
1.2420,1.1657,-0.8353,-0.1030,1.438
1.2870,1.1806,-0.8009,-0.0678,1.428
1.2890,1.1417,-0.7139,-0.1844,1.359
1.2890,1.1254,-0.7318,-0.2232,1.361
1.2900,1.1907,-0.8222,-0.1731,1.457
1.2920,1.3180,-0.9514,-0.1507,1.632
1.3020,1.3279,-0.9669,-0.2090,1.656
1.3110,1.3185,-0.8700,-0.2642,1.602
1.3210,1.2320,-0.8362,-0.2119,1.504
1.3310,1.2506,-0.8744,-0.1516,1.533
1.3420,1.2341,-0.9128,-0.1424,1.542
1.3860,1.2713,-0.8293,-0.1155,1.522
1.3870,1.0280,-0.5407,0.0667,1.163
1.3880,0.7040,0.0062,0.3177,0.772
1.3890,0.4137,0.2566,0.4810,0.684
1.3920,0.2612,0.1529,0.5138,0.596
1.4020,0.3268,-0.3317,0.5493,0.720
1.4110,0.5978,-0.8859,0.4655,1.166
1.4220,0.7808,-1.0711,0.3392,1.368
1.4310,0.8211,-0.8974,0.3277,1.260
1.4610,0.7111,-0.6569,0.3374,1.025
1.4620,0.6758,-0.4399,0.3818,0.892
1.4630,0.5782,-0.2820,0.3288,0.722
1.4740,0.5461,-0.2684,0.2637,0.663
1.4810,0.6058,-0.2495,0.1235,0.667
1.4910,0.6890,-0.2340,-0.0453,0.729
1.5050,0.6195,-0.2636,-0.1010,0.681
1.5110,0.5790,-0.1973,-0.0530,0.614
1.5210,0.4313,-0.1850,0.0633,0.474
1.5310,0.3770,-0.1211,0.1775,0.434
1.5420,0.2396,-0.0335,0.1291,0.274
1.5880,0.2854,-0.0328,-0.0151,0.288
1.5890,0.2878,-0.0110,-0.1228,0.313
1.5890,0.3417,-0.0325,-0.1578,0.378
1.5890,0.3801,-0.0052,-0.2242,0.441
1.5910,0.4413,0.0507,-0.2896,0.530
1.6010,0.4470,0.1419,-0.3339,0.576
1.6110,0.3031,0.2282,-0.3209,0.497
1.6210,0.1604,0.2251,-0.2346,0.363
1.6310,0.0935,0.1032,-0.2203,0.261
1.6420,0.1934,0.0220,-0.2050,0.283
1.6840,0.3391,-0.0730,-0.2395,0.422
1.6850,0.4117,-0.0770,-0.2194,0.473
1.6860,0.4300,-0.0233,-0.1183,0.447
1.6860,0.3845,0.0412,-0.1867,0.429
1.6910,0.4032,0.0474,-0.4105,0.577
1.7010,0.3525,-0.0139,-0.3982,0.532
1.7110,0.3638,-0.0926,-0.2901,0.474
1.7210,0.4218,-0.1777,-0.2735,0.533
1.7310,0.3565,-0.1673,0.0411,0.396
1.7420,0.2664,-0.2143,0.2235,0.408
1.7850,0.2859,-0.2552,0.2926,0.482
1.7870,0.2130,-0.2053,0.3076,0.427
1.7870,0.1218,-0.2380,0.2583,0.372
1.7880,0.2165,-0.2674,0.2652,0.434
1.7910,0.4198,-0.3310,0.1886,0.567
1.8020,0.5064,-0.3363,0.0570,0.611
1.8110,0.4932,-0.2321,0.0080,0.545
1.8220,0.4709,-0.1314,0.0740,0.494
1.8310,0.6966,-0.1836,0.1744,0.741
1.8420,0.8069,-0.1193,-0.1185,0.824
1.8910,0.6807,0.0361,-0.3917,0.786
1.8930,0.4173,0.0619,-0.5222,0.671
1.8940,0.3519,-0.0151,-0.2965,0.460
1.8940,0.3847,-0.0702,-0.2376,0.458
1.8940,0.3991,-0.1671,-0.2851,0.518
1.9020,0.4417,-0.1210,-0.1217,0.474
1.9110,0.4228,0.0004,-0.1375,0.445
1.9210,0.4579,0.0884,-0.4052,0.618
1.9310,0.3790,0.0723,-0.5980,0.712
1.9420,0.3000,-0.0813,-0.6025,0.678
1.9790,0.1736,-0.1160,-0.3053,0.370
1.9810,-0.0824,-0.2114,0.4514,0.505
1.9810,0.2989,-0.6632,1.3515,1.535
1.9810,0.9984,-0.9044,1.3395,1.900
1.9920,0.7987,-0.2698,0.3968,0.932
2.0040,0.2701,0.1420,-0.1693,0.349
2.0110,0.5252,-0.0263,-0.2070,0.565
2.0210,0.9026,-0.2835,-0.2165,0.971
2.0310,0.3911,-0.3325,0.3599,0.627
2.0420,0.3820,-0.3110,0.3884,0.627
2.0890,0.1588,-0.2161,0.0511,0.273
2.0900,-0.0027,-0.1989,-0.2255,0.301
2.0900,0.2389,-0.4067,-0.0894,0.480
2.0910,0.6669,-0.3541,-0.0741,0.759
2.0920,0.6076,-0.1710,-0.0314,0.632
2.1010,0.6715,-0.0111,-0.2704,0.724
2.1110,1.0773,0.0922,-0.2131,1.102
2.1210,0.9864,0.1892,-0.6195,1.180
2.1310,0.6173,0.2645,-0.9567,1.169
2.1420,0.2525,0.3556,-1.3098,1.381
2.1840,-0.2278,0.3877,-1.4217,1.491
2.1860,-0.5271,0.2099,-1.0634,1.205
2.1860,-0.5057,-0.1041,-0.7402,0.902
2.1870,-0.4101,-0.2977,-0.6399,0.816
2.1920,-0.3144,-0.2909,-0.7682,0.880
2.2070,-0.0860,-0.1502,-0.7788,0.798
2.2110,0.2302,0.0659,-0.7793,0.815
2.2230,0.3561,0.1822,-0.6423,0.757
2.2310,0.3459,0.0151,-0.4807,0.592
2.2410,0.2214,-0.1557,-0.4676,0.540
2.2510,0.1388,-0.0645,-0.7447,0.760
2.2610,0.0986,0.0053,-0.9456,0.951
2.3050,0.1765,-0.0883,-0.9752,0.995
2.3060,-0.0566,-0.1099,-0.9159,0.924
2.3060,-0.5145,-0.1050,-0.6482,0.834
2.3070,-0.6304,-0.3403,-0.1246,0.727
2.3150,-0.5904,-0.4381,0.2057,0.763
2.3250,-0.5416,-0.4770,0.5415,0.902
2.3310,-0.6095,-0.4425,0.5642,0.941
2.3410,-0.3752,-0.4115,0.4590,0.722
2.3940,0.0569,-0.4382,0.3187,0.545
2.3950,0.5282,-0.3371,0.2187,0.664
2.3950,0.6691,-0.1305,0.0854,0.687
2.3960,0.6937,-0.0157,-0.3044,0.758
2.3960,0.7951,-0.0738,-0.4662,0.925
2.4020,0.7507,-0.2472,-0.3023,0.846
2.4110,0.4923,-0.3301,0.0447,0.594
2.4210,0.0818,-0.2686,0.2827,0.398
2.4310,-0.1452,-0.2243,0.4074,0.487
2.4420,-0.0424,-0.3390,0.3453,0.486
2.4760,0.0139,-0.2888,0.1214,0.314
2.4760,0.1773,-0.2660,0.1912,0.372
2.4770,0.3389,-0.2583,0.0870,0.435
2.4810,0.2289,-0.3803,0.4726,0.648
2.4910,-0.0272,-0.5235,0.8002,0.957
2.5010,-0.5755,-0.4063,0.6125,0.934
2.5110,-0.7662,-0.4500,0.6206,1.084
2.5210,-0.3469,-0.4813,0.4395,0.738
2.5310,0.1540,-0.5233,0.4867,0.731
2.5690,-0.1367,-0.3584,0.4863,0.619
2.5720,-0.0875,-0.4451,0.7320,0.861
2.5720,0.1059,-0.5400,0.8103,0.979
2.5730,0.3869,-0.2923,0.0030,0.485
2.5810,1.0154,0.1865,-0.6590,1.225
2.5920,1.2013,0.5439,-0.8867,1.589
2.6010,-0.4374,0.6407,-1.7545,1.918
2.6110,-0.4877,0.1708,-2.0896,2.153
2.6220,1.1559,-0.1238,-1.3801,1.804
2.6310,2.1604,0.1401,-0.8785,2.336
2.6620,1.6457,0.4583,-0.7995,1.886
2.6630,1.0972,0.3552,-0.5346,1.271
2.6630,1.4008,0.0068,-0.2277,1.419
2.6720,1.3469,-0.1307,0.2313,1.373
2.6820,1.2622,-0.2966,0.8781,1.566
2.6910,1.3117,-0.2960,0.5167,1.441
2.7010,1.0505,-0.1819,-0.3276,1.115
2.7110,0.7506,-0.1367,-0.7406,1.063
2.7220,0.5216,-0.1900,-0.5897,0.810
2.7310,0.3897,-0.2705,-0.3877,0.613
2.7680,0.1014,-0.3096,-0.1575,0.362
2.7690,0.0035,-0.3719,0.2071,0.426
2.7690,-0.0664,-0.4415,0.4905,0.663
2.7710,-0.1969,-0.4395,0.5737,0.749
2.7810,-0.2041,-0.4418,0.6489,0.811
2.7910,-0.0433,-0.6022,0.7871,0.992
2.8010,0.0248,-0.6364,0.8179,1.037
2.8110,-0.0670,-0.5167,0.5544,0.761
2.8210,-0.0748,-0.4336,0.3248,0.547
2.8320,-0.0678,-0.4245,0.3903,0.581
2.8650,0.1284,-0.5218,0.4593,0.707
2.8660,0.3897,-0.4967,0.3023,0.700
2.8670,0.4738,-0.2928,0.1150,0.569
2.8710,0.5818,-0.2564,0.1634,0.656
2.8810,0.5086,-0.1765,-0.1494,0.559
2.8910,0.3218,-0.1206,-0.3305,0.477
2.9010,0.3379,-0.1695,-0.4402,0.580
2.9110,0.5181,-0.2340,-0.6847,0.890
2.9220,0.6078,-0.2045,-0.9462,1.143
2.9310,0.5336,-0.1480,-1.3879,1.494
2.9760,0.4822,-0.0782,-1.5661,1.641
2.9770,0.5209,0.0882,-1.5525,1.640
2.9770,0.4459,0.2429,-1.5133,1.596
2.9770,0.2580,0.3899,-1.3131,1.394
2.9810,0.0282,0.4437,-0.9529,1.052
2.9910,-0.4038,0.4259,-1.0256,1.182
3.0010,-0.8038,0.1400,-0.2666,0.858
3.0110,-0.8679,-0.3047,0.0089,0.920
3.0210,-0.5344,-0.5842,0.4123,0.893
3.0310,-0.1027,-0.7109,0.5273,0.891
3.0670,0.0083,-0.5539,0.4219,0.696
3.0690,0.0525,-0.4641,0.4151,0.625
3.0690,0.1643,-0.2927,0.1495,0.367
3.0710,0.6099,-0.3335,0.2140,0.727
3.0820,0.6874,-0.3613,-0.2108,0.805
3.0910,0.2447,-0.2790,-0.5497,0.663
3.1010,-0.2483,-0.2083,-0.5791,0.664
3.1120,-0.7845,-0.1504,-0.4499,0.917
3.1230,-0.9822,-0.1303,-0.2119,1.013
3.1320,-1.0639,-0.1868,-0.0655,1.082
3.1910,-0.8429,-0.2719,0.1155,0.893
3.1940,-0.5835,-0.3716,0.2050,0.722
3.1950,-0.4123,-0.3708,0.1206,0.567
3.1950,-0.3277,-0.3608,-0.1065,0.499
3.1960,-0.1528,-0.2917,-0.2404,0.408
3.1970,-0.0874,-0.3033,-0.0173,0.316
3.2020,-0.0344,-0.3524,0.0851,0.364
3.2110,-0.0717,-0.4055,0.2848,0.501
3.2220,-0.0968,-0.5295,0.5275,0.754
3.2320,-0.1713,-0.6265,0.9572,1.157
3.2700,-0.4274,-0.5814,0.9451,1.189
3.2720,-0.3455,-0.6673,1.1350,1.361
3.2720,0.2317,-0.9504,1.5012,1.792
3.2730,0.4063,-0.9359,1.2488,1.613
3.2810,0.5939,-0.7845,0.8870,1.325
3.2910,0.8729,-0.6255,0.4652,1.170
3.3010,1.0238,-0.3372,-0.1777,1.092
3.3110,1.0070,-0.0192,-0.2482,1.037
3.3220,0.7842,0.1337,-0.6340,1.017
3.3310,0.3923,0.2499,-0.5708,0.736
3.3710,0.4492,0.1352,-0.5131,0.695
3.3730,0.5623,0.1134,-0.6171,0.843
3.3730,0.3184,0.0938,-0.4220,0.537
3.3730,0.2991,-0.0025,-0.3661,0.473
3.3810,0.3159,-0.0655,-0.4140,0.525
3.3910,0.1988,0.0838,-0.5138,0.557
3.4020,-0.0160,0.1389,-0.5958,0.612
3.4110,-0.1811,0.0547,-0.6569,0.684
3.4220,-0.3913,-0.0474,-0.4198,0.576
3.4650,-0.4729,-0.1444,-0.4634,0.678
3.4660,-0.5324,-0.0405,-0.2431,0.587
3.4660,-0.3985,0.0767,-0.4433,0.601
3.4660,-0.0614,0.1284,-0.6771,0.692
3.4710,-0.1215,0.1411,-0.8010,0.822
3.4810,-0.1958,0.0200,-1.0673,1.085
3.4920,0.0393,-0.0456,-1.0534,1.055
3.5020,0.2819,-0.0904,-0.9038,0.951
3.5110,0.1199,0.0057,-0.7717,0.781
3.5210,-0.2555,0.0776,-0.8849,0.924
3.5650,-0.1772,0.1662,-1.4458,1.466
3.5660,0.2198,-0.0090,-1.0495,1.072
3.5670,0.6279,0.0110,-1.1051,1.271
3.5680,0.6828,0.0087,-0.7545,1.018
3.5710,0.6580,-0.0699,-0.6244,0.910
3.5830,0.4247,-0.1659,-0.5174,0.690
3.5910,0.3540,-0.2051,-0.1968,0.454
3.6010,0.3939,-0.2915,0.1153,0.503
3.6110,0.4247,-0.3206,0.4007,0.666
3.6220,0.4801,-0.4499,0.5274,0.843
3.6670,0.6133,-0.5005,0.5160,0.945
3.6680,0.6550,-0.4399,0.2734,0.835
3.6680,0.6231,-0.4219,0.2341,0.788
3.6680,0.5338,-0.4768,0.3581,0.800
3.6710,0.3724,-0.6599,0.9587,1.222
3.6820,0.2184,-0.7710,1.3880,1.603
3.6910,0.2191,-0.7257,1.0491,1.294
3.7010,0.2749,-0.6251,0.5634,0.885
3.7110,0.5718,-0.7172,0.5099,1.049
3.7220,0.7257,-0.7097,0.6272,1.193
3.7780,0.6756,-0.5221,0.6428,1.069
3.7790,0.6294,-0.3232,0.3974,0.811
3.7800,0.6522,-0.3652,0.5389,0.921
3.7800,0.8029,-0.4524,0.3647,0.991
3.7810,0.9854,-0.3962,-0.1773,1.077
3.7820,0.9826,-0.3565,-0.4649,1.144
3.7910,0.9136,-0.2504,-0.7199,1.190
3.8010,0.8251,-0.1501,-0.9093,1.237
3.8110,0.7169,0.0769,-1.1575,1.364
3.8240,0.5138,0.1904,-1.3945,1.498
3.9030,0.3017,0.3119,-1.5212,1.582
3.9050,0.0028,0.3484,-1.3414,1.386
3.9050,-0.4176,0.4179,-1.1405,1.284
3.9060,-0.7339,0.2080,-0.4734,0.898
3.9060,-0.7477,-0.1525,0.0589,0.765
3.9070,-0.7257,-0.2574,-0.0879,0.775
3.9070,-0.7620,-0.3506,-0.0310,0.839
3.9070,-0.4868,-0.3022,0.0293,0.574
3.9130,-0.2119,-0.2901,-0.0048,0.359
3.9230,0.0545,-0.2799,0.2060,0.352
3.9410,0.2971,-0.2688,0.1743,0.437
3.9420,0.5302,-0.2655,0.0008,0.593
3.9920,0.5542,-0.1709,-0.3345,0.670
3.9930,0.4404,-0.1119,-0.8273,0.944
3.9930,0.1789,-0.0312,-1.0406,1.056
3.9930,-0.0116,-0.0086,-1.1856,1.186
3.9930,-0.2676,0.0301,-0.9179,0.957
4.0010,-0.2354,-0.1417,-0.4879,0.560
4.0110,-0.3072,-0.2511,-0.4044,0.567
4.0220,-0.4426,-0.3492,-0.4970,0.752
4.0680,-0.5601,-0.2562,-0.7211,0.948
4.0690,-0.6060,-0.0966,-0.6389,0.886
4.0700,-0.5108,-0.1341,-0.4353,0.684
4.0700,-0.3528,-0.2863,-0.1399,0.475
4.0710,-0.2294,-0.3929,0.2155,0.503
4.0820,-0.2471,-0.4144,0.2259,0.533
4.0930,-0.2177,-0.4170,0.2509,0.533
4.1010,-0.1071,-0.3869,0.4015,0.568
4.1110,0.0041,-0.4236,0.4632,0.628
4.1220,0.0711,-0.3426,0.2747,0.445
4.1670,-0.2476,-0.3142,0.3332,0.521
4.1690,-0.0158,-0.5998,0.9006,1.082
4.1790,0.4390,-0.9224,1.0850,1.490
4.1790,0.5791,-0.9392,0.9757,1.473
4.1800,0.7177,-0.7519,0.7753,1.297
4.1830,0.8168,-0.5280,0.5712,1.128
4.1910,1.0837,-0.4757,0.3304,1.229
4.2020,1.1485,-0.3338,0.0487,1.197
4.2110,0.9687,-0.1020,-0.1892,0.992
4.2220,0.6897,-0.0473,-0.1635,0.710
4.2610,0.6150,-0.1316,0.0217,0.629
4.2620,0.6515,-0.4190,0.2354,0.810
4.2630,0.6451,-0.5818,0.3439,0.934
4.2630,0.4751,-0.6057,0.4607,0.897
4.2720,0.2438,-0.3880,-0.0844,0.466
4.2820,-0.1577,0.0399,-0.5372,0.561
4.2910,-0.0491,0.2258,-1.0442,1.069
4.3010,0.0586,0.2333,-0.9379,0.968
4.3110,0.1622,0.1417,-0.6722,0.706
4.3220,0.1706,0.0353,-0.3872,0.425
4.3860,0.1862,-0.1936,-0.2387,0.359
4.3870,0.0986,-0.2263,-0.2709,0.366
4.3880,-0.0550,-0.1729,-0.4760,0.509
4.3890,-0.2079,0.0539,-0.6446,0.679
4.3900,-0.1204,0.2067,-0.7972,0.832
4.3910,-0.0150,0.2313,-0.9364,0.965
4.3910,-0.0786,0.1037,-0.9812,0.990
4.4010,-0.0419,-0.0496,-0.9443,0.947
4.4110,-0.1124,-0.0795,-0.9087,0.919
4.4220,-0.2076,-0.0320,-0.7949,0.822
4.4620,-0.2906,-0.0377,-0.7975,0.850
4.4620,-0.2181,-0.0606,-0.2930,0.370
4.4630,-0.0165,-0.1624,-0.0130,0.164
4.4630,0.0795,-0.2974,0.2703,0.410
4.4720,0.0481,-0.2729,-0.0352,0.279
4.4820,0.2588,-0.2641,-0.4737,0.601
4.4910,0.6654,-0.5939,0.0922,0.897
4.5010,0.7160,-0.3505,-0.4071,0.895
4.5120,0.7356,-0.3005,-0.2635,0.837
4.5220,0.8409,-0.3369,-0.2222,0.933
4.5750,0.8426,-0.3065,0.0324,0.897
4.5760,0.7204,-0.3285,0.1558,0.807
4.5770,0.4929,-0.3868,0.3492,0.717
4.5770,0.2772,-0.3877,0.5142,0.701
4.5780,0.1781,-0.4868,0.6222,0.810
4.5880,0.0047,-0.4832,0.7265,0.873
4.5910,-0.0208,-0.5668,0.6379,0.854
4.6010,-0.0852,-0.4330,0.4577,0.636
4.6110,-0.1114,-0.3831,0.3141,0.508
4.6220,0.1174,-0.4533,0.0540,0.471
4.6320,0.3959,-0.3753,-0.1754,0.573
4.6410,0.5580,-0.2455,-0.3958,0.727
4.6850,0.7925,-0.1537,-0.6440,1.033
4.6860,0.8101,-0.1074,-0.6985,1.075
4.6870,0.7492,-0.1076,-0.8076,1.107
4.6870,0.6135,-0.1020,-0.7399,0.967
4.6910,0.5007,-0.2449,-0.1996,0.592
4.7020,0.1506,-0.2828,0.2517,0.407
4.7120,0.3120,-0.2673,0.4576,0.615
4.7230,0.4919,-0.2729,0.2511,0.616
4.7860,0.6165,-0.4268,0.0905,0.755
4.7870,0.6525,-0.4823,-0.1405,0.823
4.7880,0.4451,-0.3679,-0.2446,0.627
4.7880,0.1843,-0.3298,-0.3841,0.539
4.7890,0.2042,-0.4198,-0.2325,0.522
4.7890,0.2491,-0.4935,-0.0726,0.558
4.7930,0.2628,-0.6225,0.0737,0.680
4.8020,0.1654,-0.6771,0.1500,0.713
4.8110,0.1231,-0.6376,0.1218,0.661
4.8220,0.0291,-0.4595,0.1379,0.481
4.8860,0.0173,-0.3615,-0.0051,0.362
4.8880,0.1179,-0.3927,0.0733,0.417
4.8880,0.3536,-0.5113,-0.0349,0.623
4.8890,0.6716,-0.6155,0.0299,0.911
4.8890,0.7437,-0.5936,-0.0872,0.956
4.8900,0.6380,-0.4517,-0.3358,0.851
4.8910,0.6920,-0.5096,-0.1074,0.866
4.9010,0.5174,-0.3774,-0.1029,0.649
4.9110,0.2897,-0.3503,0.2102,0.501
4.9220,0.2751,-0.5644,0.3948,0.742
4.9710,0.2961,-0.8610,0.4656,1.023
4.9730,0.4924,-1.0935,0.5621,1.324
4.9730,0.5896,-1.1714,0.3719,1.363
4.9740,0.6566,-0.9940,0.1462,1.200
4.9740,0.6150,-0.7292,-0.2132,0.977
4.9820,0.4188,-0.3213,-0.4094,0.668
4.9910,0.2899,-0.4342,-0.3234,0.614
5.0020,0.5516,-0.7354,-0.3071,0.969
5.0110,0.9366,-0.9545,-0.1120,1.342
5.0220,1.0071,-0.9089,-0.1874,1.369
5.0750,1.1094,-0.9105,-0.2014,1.449
5.0760,1.0107,-0.9175,-0.1723,1.376
5.0770,0.8641,-0.8853,-0.2074,1.254
5.0770,0.8543,-0.8347,-0.3416,1.242
5.0780,0.7826,-0.8090,-0.2652,1.156
5.0880,0.6867,-0.7821,-0.0948,1.045
5.0930,0.4888,-0.5014,-0.3342,0.776
5.1020,0.4496,-0.3962,-0.3439,0.691
5.1110,0.7162,-0.5289,-0.5235,1.033
5.1220,0.8023,-0.4897,-0.7385,1.195
5.1770,0.7888,-0.4167,-0.8766,1.251
5.1800,0.8032,-0.3742,-1.0233,1.354
5.1810,0.7267,-0.3619,-1.0790,1.350
5.1810,0.5770,-0.2989,-1.0887,1.268
5.1820,0.3761,-0.2479,-0.9583,1.059
5.1820,0.0560,-0.1697,-0.8412,0.860
5.1930,-0.1681,-0.0746,-0.9023,0.921
5.2020,-0.1572,0.0246,-0.9622,0.975
5.2120,0.0768,-0.1315,-1.0976,1.108
5.2220,0.2824,-0.3105,-1.4571,1.516
5.2710,0.0042,-0.2403,-1.8484,1.864
5.2720,0.0259,-0.2011,-1.8362,1.847
5.2730,0.0992,-0.2536,-1.6377,1.660
5.2730,0.1444,-0.2401,-1.4061,1.434
5.2740,-0.0518,0.0010,-1.2006,1.202
5.2820,-0.4403,0.2832,-0.9290,1.066
5.2930,-0.9832,0.7213,-0.6470,1.380
5.3020,-1.4347,0.9139,-0.2889,1.725
5.3180,-1.7733,0.8291,-0.2066,1.968
5.3220,-1.9945,0.5742,-0.2541,2.091
5.3720,-1.8704,0.2006,-0.1150,1.885
5.3730,-1.2583,-0.1383,0.0286,1.266
5.3730,-0.4996,-0.4857,-0.2732,0.748
5.3730,-0.0324,-0.5872,-0.5805,0.826
5.3730,0.1767,-0.4494,-0.9510,1.067
5.3830,0.2815,-0.1992,-1.0270,1.083
5.3910,0.3334,0.0789,-1.1503,1.200
5.4010,0.0750,0.3337,-0.8142,0.883
5.4110,-0.1175,0.4330,-0.9174,1.021
5.4210,-0.2025,0.4794,-0.8473,0.994
5.4360,-0.1502,0.2869,-0.6402,0.717
5.4410,-0.1864,0.1541,-0.4373,0.500
