time,ax,ay,az,aT
0.0100,0.5163,-0.0174,-0.0920,0.525
0.0100,0.3614,-0.0299,-0.3172,0.482
0.0150,0.2533,0.0349,-0.1302,0.287
0.0220,0.2774,0.0046,-0.1206,0.303
0.0310,0.1301,-0.0061,-0.0715,0.149
0.0420,-0.0300,0.0019,-0.0129,0.033
0.0560,-0.1432,0.0484,-0.0035,0.151
0.0630,-0.2223,0.1066,0.0254,0.248
0.0720,-0.2456,0.0459,0.0151,0.250
0.0970,-0.2301,0.0460,-0.0046,0.235
0.0980,-0.2659,0.0915,-0.0148,0.282
0.1060,-0.3218,0.0343,-0.0051,0.324
0.1180,-0.2538,-0.0038,-0.0545,0.260
0.1220,-0.1770,0.0459,-0.0447,0.188
0.1660,-0.0884,0.0451,-0.0643,0.118
0.1670,-0.0230,0.0858,-0.0152,0.090
0.1670,0.0313,0.0367,-0.0739,0.088
0.1670,0.0482,0.0010,-0.0053,0.049
0.1790,0.1102,0.0213,0.0046,0.112
0.1910,0.1571,-0.0241,0.0046,0.159
0.1920,0.1603,-0.0220,0.0145,0.162
0.2020,0.1410,0.0090,-0.0051,0.141
0.2190,0.0710,-0.0094,-0.0149,0.073
0.2220,0.0432,0.0192,-0.0345,0.059
0.2330,-0.0126,0.0659,-0.1032,0.123
0.2420,-0.0483,0.0581,-0.0348,0.083
0.2680,-0.1193,0.0098,0.0237,0.122
0.2690,-0.1454,0.0320,0.0136,0.149
0.2750,-0.1104,0.0222,0.0331,0.117
0.2840,-0.0500,0.0446,0.0035,0.067
0.2920,-0.0002,0.0528,-0.0160,0.055
0.3030,0.0317,0.0657,-0.0554,0.092
0.3170,-0.0051,0.0542,-0.0064,0.055
0.3220,0.0266,-0.0028,-0.0066,0.028
0.3350,0.0371,-0.0023,0.0129,0.039
0.3420,0.0490,-0.0210,0.0618,0.082
0.3520,0.0783,-0.0110,0.0128,0.080
0.4040,0.0714,-0.0009,-0.0167,0.073
0.4050,0.0531,0.0363,-0.0460,0.079
0.4060,0.0082,-0.0107,-0.0462,0.048
0.4060,-0.0265,-0.0104,-0.0072,0.029
0.4070,-0.0322,-0.0076,-0.0074,0.034
0.4200,0.0006,-0.0261,0.0708,0.075
0.4220,0.0340,-0.0234,0.0411,0.058
0.4380,0.0749,-0.0045,-0.0177,0.077
0.4420,0.0613,0.0461,-0.0277,0.082
0.5000,0.0829,0.0993,-0.0275,0.132
0.5010,0.0691,0.0995,-0.0375,0.127
0.5020,0.0069,0.1034,-0.0473,0.114
0.5020,-0.0727,0.0835,-0.0083,0.111
0.5030,-0.0903,0.0694,-0.0084,0.114
0.5030,-0.0715,0.0410,0.0304,0.088
0.5120,-0.0619,0.0104,0.1087,0.126
0.5240,-0.0455,-0.0189,0.2164,0.222
0.5360,-0.0294,-0.0664,0.1868,0.200
0.5420,-0.0150,-0.0969,0.1278,0.161
0.5520,-0.0203,-0.0305,0.0592,0.070
0.5830,-0.0458,0.0638,-0.0191,0.081
0.5840,-0.0506,0.1131,0.0105,0.124
0.5850,-0.0860,0.1080,0.0009,0.138
0.5920,-0.0798,0.1181,0.0306,0.146
0.6020,-0.0870,0.0926,0.0504,0.137
0.6200,-0.1015,0.0654,0.0997,0.157
0.6220,-0.1202,0.0703,0.1686,0.219
0.6320,-0.1070,0.0058,0.1589,0.192
0.6420,-0.0682,0.0100,0.2671,0.276
0.6730,-0.0663,-0.0065,0.2968,0.304
0.6740,0.0323,0.0172,0.3559,0.358
0.6750,0.0973,0.0259,0.3369,0.352
0.6830,0.0950,0.0066,0.3080,0.322
0.6920,0.0708,-0.0060,0.2402,0.250
0.7020,-0.0550,-0.0007,0.2017,0.209
0.7180,-0.2009,-0.0815,0.4571,0.506
0.7220,-0.3641,-0.0523,0.3993,0.543
0.7330,-0.2194,-0.0120,0.4689,0.518
0.7420,-0.0395,0.0843,0.3428,0.355
0.7640,0.1296,0.1267,0.2762,0.330
0.7650,0.1652,0.1433,0.2387,0.324
0.7720,0.1222,0.0768,0.2605,0.298
0.7820,-0.0678,-0.0482,0.3115,0.322
0.7920,-0.2529,-0.1197,0.4894,0.564
0.8020,-0.4627,-0.1319,0.6486,0.808
0.8200,-0.6013,-0.1665,0.7873,1.005
0.8220,-0.6841,-0.1546,0.7903,1.057
0.8330,-0.6969,-0.2219,0.7334,1.036
0.8420,-0.7293,-0.2353,0.6490,1.004
0.8630,-0.6539,-0.1907,0.5832,0.897
0.8650,-0.5730,-0.0600,0.5378,0.788
0.8740,-0.5381,0.0585,0.4259,0.689
0.8820,-0.5627,0.2167,0.4191,0.734
0.8920,-0.5714,0.1996,0.4938,0.781
0.9020,-0.6423,0.1606,0.5278,0.847
0.9190,-0.6546,0.0879,0.7398,0.992
0.9220,-0.6931,-0.0220,0.8921,1.130
0.9600,-0.7246,-0.0822,0.9768,1.219
0.9620,-0.6878,-0.1394,0.9146,1.153
0.9620,-0.5998,-0.1276,0.7459,0.966
0.9630,-0.5072,-0.1009,0.5377,0.746
0.9720,-0.4184,-0.0214,0.4499,0.615
0.9820,-0.3936,0.0148,0.3601,0.534
0.9920,-0.4224,0.0406,0.3622,0.558
1.0030,-0.5026,0.0670,0.4201,0.658
1.0190,-0.5262,0.0517,0.3842,0.654
1.0230,-0.5463,0.0095,0.2369,0.596
1.0610,-0.4962,-0.0442,0.1626,0.524
1.0620,-0.4226,-0.0172,0.0552,0.427
1.0630,-0.2699,-0.0253,0.0122,0.271
1.0630,-0.1287,-0.0749,0.0227,0.151
1.0720,0.0807,-0.1891,-0.1076,0.232
1.0830,0.3469,-0.2133,-0.2721,0.490
1.0920,0.4754,-0.2083,-0.4288,0.673
1.1020,0.5527,-0.1688,-0.6722,0.886
1.1160,0.4922,-0.0402,-0.8535,0.986
1.1220,0.3992,0.1075,-1.0074,1.089
1.1480,0.2687,0.1889,-1.0279,1.079
1.1490,0.1600,0.1560,-1.0835,1.106
1.1520,0.1008,0.0532,-1.0073,1.014
1.1620,0.2069,-0.0610,-1.0337,1.056
1.1720,0.2927,-0.1234,-1.0962,1.141
1.1820,0.3861,0.0042,-1.1624,1.225
1.1920,0.3389,0.1140,-1.2119,1.264
1.2020,0.3889,0.2411,-1.2896,1.368
1.2150,0.4304,0.2272,-1.2795,1.369
1.2220,0.4764,0.1688,-1.3495,1.441
1.2450,0.4641,0.1764,-1.3022,1.394
1.2460,0.5096,0.1380,-1.2864,1.391
1.2520,0.6454,0.0530,-1.2522,1.410
1.2620,0.7396,-0.0051,-1.2679,1.468
1.2720,0.8198,-0.1133,-1.2174,1.472
1.2820,0.8817,-0.1763,-1.2435,1.535
1.2920,0.8788,-0.1903,-1.2813,1.565
1.3020,0.9119,-0.1978,-1.2403,1.552
1.3160,0.9102,-0.1367,-1.1709,1.489
1.3220,0.9193,-0.1476,-1.2202,1.535
1.3530,0.8931,-0.0856,-1.3363,1.610
1.3540,0.9070,-0.0902,-1.3585,1.636
1.3540,0.9309,-0.1369,-1.3689,1.661
1.3640,0.9396,-0.2131,-1.3056,1.623
1.3720,0.8888,-0.1829,-1.3675,1.641
1.3820,0.9194,-0.1261,-1.3160,1.610
1.3920,0.9118,-0.0530,-1.2612,1.557
1.4020,0.9581,0.0407,-1.2034,1.539
1.4150,0.9115,0.0714,-1.0342,1.380
1.4220,0.8284,0.0746,-0.8138,1.164
1.4430,0.6867,0.1365,-0.6035,0.924
1.4440,0.6884,0.2934,-0.4247,0.860
1.4520,0.6674,0.2944,-0.1906,0.754
1.4620,0.7696,0.3459,-0.1373,0.855
1.4720,0.7760,0.3476,0.0243,0.851
1.4820,0.8292,0.2859,0.1576,0.891
1.4920,0.7491,0.2513,0.3047,0.847
1.5020,0.7915,0.2483,0.4105,0.926
1.5150,0.7526,0.1806,0.4952,0.919
1.5220,0.8201,0.1055,0.3469,0.897
1.5470,0.8281,0.0098,0.2331,0.860
1.5480,0.8966,-0.1762,0.2522,0.948
1.5520,0.8569,-0.1990,0.1545,0.893
1.5620,0.8498,-0.1859,0.0106,0.870
1.5720,0.6694,-0.1510,-0.1138,0.696
1.5820,0.5851,-0.1640,-0.1643,0.629
1.5920,0.3776,-0.2655,-0.0341,0.463
1.6020,0.3072,-0.1475,0.0386,0.343
1.6150,0.2903,-0.0451,0.1142,0.315
1.6220,0.3505,0.0250,0.3474,0.494
1.6410,0.3727,0.0114,0.7375,0.826
1.6420,0.4663,0.0184,0.3948,0.611
1.6530,0.1508,-0.0263,-0.0637,0.166
1.6620,0.0440,0.0768,-0.0612,0.108
1.6720,0.2560,0.1362,0.0611,0.296
1.6820,1.0159,0.1497,0.3586,1.088
1.6920,1.8708,0.0454,0.4347,1.921
1.7020,2.1904,0.0770,0.0861,2.193
1.7140,1.7336,0.1473,-0.2161,1.753
1.7220,1.0558,0.2747,-0.5551,1.224
1.7460,0.5881,0.3039,-0.8004,1.039
1.7470,0.3617,0.1719,-0.5058,0.645
1.7520,0.2402,0.0190,-0.2202,0.326
1.7620,0.2287,-0.0146,0.0548,0.236
1.7720,0.2351,-0.0547,0.5261,0.579
1.7820,0.4919,-0.0503,0.5613,0.748
1.7920,0.8936,-0.0292,0.4487,1.000
1.8020,1.5841,0.1261,0.3120,1.619
1.8150,1.8995,0.2355,0.0000,1.914
1.8220,2.1821,0.2977,-0.2820,2.220
1.8430,2.0245,0.3204,-0.4455,2.098
1.8440,1.7426,0.2074,-0.3265,1.785
1.8520,1.0862,0.0613,-0.2411,1.114
1.8620,0.5634,0.0419,-0.0912,0.572
1.8740,0.2033,0.1498,0.1802,0.310
1.8820,0.2081,0.2254,0.2367,0.387
1.8940,0.2506,0.3486,0.0706,0.435
1.9020,0.4227,0.4844,-0.4610,0.791
1.9120,0.6638,0.6006,-0.7917,1.195
1.9220,0.8439,0.6146,-0.6287,1.219
1.9320,0.8759,0.4332,-0.3649,1.043
1.9680,0.7193,0.3337,-0.4469,0.910
1.9690,0.5402,0.2159,-0.2922,0.651
1.9700,0.4114,0.0726,-0.0892,0.427
1.9720,0.2113,-0.0393,0.0940,0.235
1.9830,-0.0661,-0.0358,0.2890,0.299
1.9930,-0.1803,-0.0112,0.2692,0.324
2.0020,-0.1470,0.0187,0.2993,0.334
2.0150,-0.0012,0.0737,0.0066,0.074
2.0220,0.1111,0.2197,-0.5021,0.559
2.0420,0.1578,0.2440,-0.5967,0.664
2.0430,0.1520,0.1256,-0.2711,0.335
2.0520,0.1732,0.0808,0.3790,0.424
2.0620,0.2160,-0.0759,1.1987,1.220
2.0720,0.2395,-0.1738,1.7498,1.775
2.0830,0.1938,-0.1558,1.3747,1.397
2.0940,-0.0544,0.1137,0.3327,0.356
2.1030,-0.2330,0.2729,-0.4353,0.564
2.1120,-0.0238,0.3079,-0.3199,0.445
2.1220,0.4032,0.2178,0.1926,0.497
2.1330,0.7279,0.1457,0.1592,0.759
2.1620,0.7589,0.0588,-0.0580,0.763
2.1630,0.7671,0.0744,-0.0834,0.775
2.1640,0.8662,0.0669,-0.0753,0.872
2.1720,0.9391,0.0467,0.0257,0.941
