time,ax,ay,az,aT,label
0.367,0.1688,-0.1374,-0.0339,0.22,1
0.378,0.0787,-0.2377,-0.1338,0.284,1
0.413,0.23,0.0013,0.1084,0.254,1
0.414,0.2394,0.1344,0.0005,0.275,1
0.414,0.3073,-0.0105,-0.0523,0.312,1
0.422,0.2664,0.0075,0.0162,0.267,1
0.431,0.2384,-0.0121,0.022,0.24,1
0.437,0.2444,-0.0605,0.0979,0.27,1
0.446,0.3016,0.1552,0.0824,0.349,1
0.456,0.2268,0.1389,0.1283,0.295,1
0.466,0.1205,0.0176,0.1424,0.187,1
0.479,0.0085,-0.0224,0.2726,0.27399999999999997,1
0.487,-0.0045,0.1898,0.2856,0.34299999999999997,1
0.496,-0.0411,0.1167,0.2876,0.313,1
0.517,-0.0527,0.0854,0.3296,0.345,1
0.518,0.0137,0.015,0.2052,0.20600000000000002,1
0.527,-0.019,-0.0174,0.258,0.259,1
0.538,-0.1795,0.0181,0.3383,0.38299999999999995,1
0.546,-0.3421,0.0413,0.5178,0.622,1
0.556,-0.3757,0.0928,0.7128,0.8109999999999999,1
0.566,-0.4119,0.0822,0.7841,0.89,1
0.577,-0.4126,0.0735,0.8422,0.941,1
0.605,-0.5125,0.0682,0.7298,0.894,1
0.607,-0.5627,0.0734,0.6822,0.887,1
0.608,-0.5775,0.0529,0.69,0.9009999999999999,1
0.616,-0.5433,0.0429,0.6648,0.86,1
0.627,-0.5814,-0.0229,0.7635,0.96,1
0.636,-0.601,-0.0653,0.7408,0.956,1
0.646,-0.698,-0.0613,0.6967,0.988,1
0.656,-0.7433,0.0226,0.5214,0.9079999999999999,1
0.666,-0.7311,0.0912,0.3725,0.826,1
0.679,-0.702,0.1373,0.3886,0.8140000000000001,1
0.687,-0.6828,0.1272,0.4777,0.843,1
0.697,-0.5765,0.0956,0.5565,0.807,1
0.709,-0.4389,0.0845,0.5612,0.7170000000000001,1
0.716,-0.222,0.1819,0.3935,0.48700000000000004,1
0.728,-0.0343,0.2983,0.4116,0.509,1
0.737,0.0128,0.3989,0.3779,0.55,1
0.746,0.064,0.5751,0.2805,0.643,1
0.756,0.1103,0.7333,0.2238,0.775,1
0.766,0.2269,0.8237,0.1569,0.8690000000000001,1
0.779,0.2658,0.8825,0.2312,0.95,1
0.787,0.2656,1.0065,0.3208,1.089,1
0.796,0.2073,0.9396,0.3178,1.013,1
0.813,0.2425,0.8866,0.3114,0.97,1
0.817,0.2662,0.7645,0.33,0.8740000000000001,1
0.826,0.3198,0.6597,0.2672,0.78,1
0.837,0.3789,0.484,0.2867,0.6779999999999999,1
0.847,0.5183,0.2868,0.0704,0.597,1
0.856,0.6064,0.2743,-0.1395,0.68,1
0.866,0.6373,0.4244,-0.2955,0.821,1
0.878,0.5398,0.612,-0.2669,0.8590000000000001,1
0.887,0.4566,0.5637,-0.299,0.785,1
0.896,0.3199,0.471,-0.3658,0.677,1
0.916,0.1795,0.3473,-0.4821,0.621,1
0.917,-0.0082,0.2804,-0.5866,0.65,1
0.927,-0.1636,0.2585,-0.5799,0.6559999999999999,1
0.937,-0.2953,0.1591,-0.5337,0.63,1
0.946,-0.5163,0.0912,-0.5478,0.758,1
0.956,-0.5967,0.0209,-0.5079,0.784,1
0.967,-0.5675,-0.0908,-0.493,0.757,1
0.977,-0.3712,-0.1984,-0.4728,0.633,1
1.006,-0.1866,-0.238,-0.5837,0.657,1
1.007,-0.0811,-0.2747,-0.6564,0.716,1
1.008,-0.0308,-0.2741,-0.8145,0.86,1
1.016,-0.0264,-0.3312,-0.9247,0.983,1
1.027,-0.1164,-0.3774,-0.9774,1.054,1
1.037,-0.1576,-0.544,-1.0259,1.172,1
1.046,-0.1893,-0.7138,-1.0041,1.246,1
1.056,-0.2675,-0.8564,-1.0037,1.3459999999999999,1
1.066,-0.3136,-0.954,-1.0437,1.4480000000000002,1
1.077,-0.2616,-0.9636,-1.0663,1.4609999999999999,1
1.103,-0.2079,-0.9897,-1.1372,1.5219999999999998,1
1.104,-0.1794,-1.0815,-1.1815,1.6119999999999999,1
1.106,-0.1689,-1.1427,-1.3025,1.7409999999999999,1
1.116,-0.1593,-1.164,-1.5513,1.946,1
1.127,-0.0262,-1.2093,-1.6252,2.026,1
1.136,0.0448,-1.2031,-1.6386,2.033,1
1.15,0.1329,-1.3029,-1.527,2.012,1
1.156,0.1471,-1.3274,-1.4894,2.0,1
1.166,0.1704,-1.3948,-1.3341,1.9380000000000002,1
1.177,0.1885,-1.4736,-1.1848,1.9,1
1.207,0.3226,-1.4456,-1.159,1.881,1
1.208,0.4613,-1.4385,-1.0875,1.861,1
1.209,0.5987,-1.3446,-1.2009,1.9,1
1.216,0.7101,-1.1823,-1.2017,1.829,1
1.226,0.827,-1.0603,-1.1426,1.765,1
1.236,0.7584,-0.8641,-0.7838,1.391,1
1.246,0.7041,-0.7144,-0.4062,1.082,1
1.256,0.5885,-0.5963,-0.0186,0.838,1
1.266,0.5822,-0.4985,0.1894,0.79,1
1.277,0.5838,-0.3376,0.3114,0.743,1
1.303,0.6266,-0.2254,0.3174,0.738,1
1.303,0.7007,-0.1192,0.4135,0.8220000000000001,1
1.306,0.7596,-0.0876,0.4305,0.877,1
1.316,0.8938,-0.0205,0.2294,0.9229999999999999,1
1.327,0.9768,0.0604,0.1509,0.99,1
1.337,1.0651,0.1589,0.1336,1.085,1
1.346,1.0639,0.2163,0.1157,1.092,1
1.356,0.9188,0.2659,0.12,0.9640000000000001,1
1.366,0.7484,0.2368,0.2706,0.83,1
1.376,0.6419,0.1769,0.4566,0.807,1
1.401,0.6008,0.0924,0.5807,0.841,1
1.402,0.6006,-0.0057,0.591,0.843,1
1.406,0.6299,-0.0371,0.4659,0.784,1
1.416,0.6649,-0.0263,0.2404,0.708,1
1.426,0.6929,-0.0037,0.0105,0.693,1
1.436,0.7095,-0.0382,-0.0845,0.716,1
1.446,0.752,-0.1154,0.0344,0.762,1
1.456,0.691,-0.2212,0.155,0.742,1
1.466,0.5538,-0.2624,0.1517,0.631,1
1.477,0.3206,-0.2461,0.0793,0.41200000000000003,1
1.499,0.1793,-0.2223,0.1538,0.324,1
1.501,0.1698,-0.1807,0.1684,0.3,1
1.509,0.1821,-0.1985,0.1961,0.33299999999999996,1
1.516,0.2139,-0.2077,0.2047,0.36200000000000004,1
1.527,0.2687,-0.2298,0.1974,0.405,1
1.536,0.3017,-0.1576,0.1042,0.35600000000000004,1
1.546,0.3661,-0.0954,-0.0189,0.379,1
1.556,0.437,0.0254,-0.0291,0.439,1
1.567,0.4127,0.0567,0.021,0.41700000000000004,1
1.577,0.2779,0.0761,0.0632,0.295,1
1.587,0.1179,0.085,0.1197,0.188,1
1.596,0.0302,0.0827,0.195,0.214,1
1.613,0.0182,0.0698,0.2226,0.23399999999999999,1
1.616,0.0338,0.0838,0.1538,0.17800000000000002,1
1.627,0.1457,0.1482,0.0993,0.23,1
1.636,0.1596,0.1842,-0.011,0.244,1
1.646,0.2088,0.1385,-0.0924,0.267,1
1.656,0.1735,0.1058,-0.1439,0.249,1
1.666,0.1168,0.0783,-0.343,0.371,1
1.677,0.1404,0.0438,-0.4625,0.485,1
1.701,0.1632,0.0077,-0.4661,0.494,1
1.702,0.0665,-0.0036,-0.4523,0.457,1
1.706,0.0126,-0.0089,-0.4177,0.418,1
1.716,-0.0535,-0.0278,-0.4186,0.423,1
1.726,-0.0672,-0.0403,-0.3752,0.38299999999999995,1
1.736,-0.0323,0.0379,-0.524,0.526,1
1.746,0.0846,0.0186,-0.61,0.616,1
1.756,0.1391,0.0514,-0.6325,0.65,1
1.766,0.1884,0.0955,-0.6551,0.688,1
1.777,0.1037,0.1314,-0.5083,0.535,1
1.807,0.0584,0.1109,-0.4479,0.465,1
1.808,0.0318,0.1022,-0.4654,0.478,1
1.808,-0.0073,0.1023,-0.4356,0.44799999999999995,1
1.816,-0.0636,0.066,-0.4951,0.504,1
1.826,-0.1634,0.089,-0.5362,0.568,1
1.836,-0.3875,0.1044,-0.4441,0.599,1
1.846,-0.55,0.1516,-0.2977,0.644,1
1.856,-0.6405,0.1916,-0.129,0.6809999999999999,1
1.866,-0.5867,0.2122,-0.0776,0.629,1
1.877,-0.3725,0.1966,-0.0998,0.433,1
1.907,-0.136,0.1507,-0.1623,0.26,1
1.908,0.0462,0.0914,-0.1582,0.188,1
1.909,0.2754,0.0764,-0.1967,0.34700000000000003,1
1.916,0.3979,0.0668,-0.2344,0.467,1
1.927,0.3434,0.0799,-0.2995,0.46299999999999997,1
1.936,0.1225,0.0681,-0.3776,0.40299999999999997,1
1.946,-0.0557,0.0047,-0.2107,0.218,1
1.956,-0.0839,-0.1226,-0.2004,0.249,1
1.966,0.0287,-0.2011,-0.1358,0.244,1
1.977,0.1366,-0.2221,-0.0391,0.264,1
2.006,0.1578,-0.241,0.0955,0.303,1
2.007,0.1274,-0.1475,0.0373,0.198,1
2.007,0.2095,-0.1287,0.0669,0.255,1
2.016,0.2475,-0.1422,0.1385,0.317,1
2.026,0.3496,-0.1707,-0.2222,0.44799999999999995,1
2.036,0.2752,-0.1681,-0.4978,0.593,1
2.046,0.112,-0.1085,-0.5995,0.619,1
2.056,0.0259,-0.1086,-0.6072,0.617,1
2.066,0.1948,-0.1072,-0.4814,0.53,1
2.076,0.3501,-0.1303,-0.3886,0.539,1
2.1,0.4537,-0.1268,-0.329,0.575,1
2.101,0.5038,-0.1094,-0.2803,0.5870000000000001,1
2.109,0.648,-0.0285,-0.2363,0.69,1
2.116,0.6732,0.0427,-0.3867,0.778,1
2.126,0.7181,0.093,-0.5456,0.907,1
2.136,0.7353,0.0452,-0.6906,1.01,1
2.151,0.8399,-0.0502,-0.7188,1.107,1
2.156,0.7227,-0.0427,-0.6888,0.9990000000000001,1
2.168,0.9407,0.021,-0.4347,1.036,1
2.176,1.326,-0.0223,-0.3388,1.369,1
2.192,1.4313,-0.1034,-0.522,1.527,1
2.196,1.253,-0.1085,-0.635,1.409,1
2.206,1.2485,-0.2645,-0.4643,1.358,1
2.216,1.1379,-0.346,-0.2419,1.214,1
2.226,1.071,-0.44,-0.0097,1.158,1
2.236,1.0019,-0.483,0.1836,1.127,1
2.246,1.0573,-0.4708,0.3831,1.219,1
2.256,1.063,-0.4106,0.4398,1.2209999999999999,1
2.266,1.1589,-0.3379,0.4058,1.274,1
2.276,1.1597,-0.3365,0.2613,1.235,1
2.3,1.2167,-0.3092,-0.1341,1.263,1
2.301,1.0802,-0.306,-0.266,1.1540000000000001,1
2.309,1.1133,-0.4188,0.0925,1.193,1
2.319,1.5305,-0.6224,0.4877,1.723,1
2.327,1.938,-0.6387,0.2958,2.062,1
2.336,1.941,-0.5801,0.5284,2.094,1
2.346,1.8756,-0.4969,0.5022,2.004,1
2.356,1.7279,-0.4587,0.4869,1.8530000000000002,1
2.373,1.7713,-0.4823,0.3117,1.8619999999999999,1
2.377,1.7413,-0.3573,-0.064,1.7790000000000001,1
2.404,1.622,-0.2709,-0.2129,1.6580000000000001,1
2.405,1.3589,-0.1579,-0.136,1.375,1
2.407,1.0747,-0.1226,-0.164,1.094,1
2.416,0.5447,-0.1148,-0.2777,0.622,1
2.426,0.4522,-0.2354,-0.1727,0.5379999999999999,1
2.436,0.6932,-0.2895,-0.113,0.76,1
2.446,0.9772,-0.3327,0.0539,1.034,1
2.456,1.0389,-0.2939,-0.3164,1.125,1
2.471,0.9276,-0.2639,-0.4674,1.072,1
2.476,0.8305,-0.2216,-0.2927,0.9079999999999999,1
2.507,0.8263,-0.1427,-0.1375,0.85,1
2.508,0.9428,-0.3035,0.1047,0.996,1
2.508,1.1026,-0.4223,0.3037,1.219,1
2.517,1.2269,-0.4093,0.6997,1.4709999999999999,1
2.526,1.2149,-0.4183,0.696,1.4609999999999999,1
2.536,1.2134,-0.2705,0.3061,1.28,1
2.546,1.3019,-0.2217,-0.2769,1.349,1
2.556,1.1963,-0.3118,-0.8165,1.482,1
2.572,1.0585,-0.4546,-1.0383,1.551,1
2.576,0.8112,-0.5549,-0.8142,1.276,1
2.6,0.61,-0.645,-0.5904,1.0659999999999998,1
2.601,0.183,-0.3454,-0.3647,0.535,1
2.606,-0.1255,0.1414,-0.2482,0.312,1
2.618,-0.095,0.1207,-0.234,0.28,1
2.626,-0.1857,-0.0661,-0.2864,0.348,1
2.637,-0.3447,-0.1305,-0.3751,0.526,1
2.646,-0.2827,-0.3347,-0.5681,0.7170000000000001,1
2.656,-1.008,0.5354,-0.2976,1.18,1
2.671,-1.1114,0.5156,-0.6841,1.403,1
2.676,-1.2426,0.4491,-0.6763,1.484,1
2.692,-1.4967,0.1775,-0.5023,1.589,1
2.696,-1.6828,0.0141,-0.2534,1.702,1
2.707,-1.5409,-0.2744,0.2459,1.584,1
2.717,-0.7959,-0.5146,0.8777,1.2919999999999998,1
2.726,0.3139,-0.5846,1.1661,1.3419999999999999,1
2.737,0.9526,-0.4459,0.8576,1.357,1
2.746,1.2437,-0.2961,0.4762,1.364,1
2.757,1.2859,-0.3003,0.2439,1.3430000000000002,1
2.771,1.2045,-0.3915,0.1067,1.271,1
2.776,1.0274,-0.3329,-0.1091,1.085,1
2.795,0.8167,-0.2668,-0.3165,0.9159999999999999,1
2.797,0.9014,-0.3491,-0.1098,0.973,1
2.807,1.0017,-0.5542,0.341,1.194,1
2.817,0.8425,-0.3121,0.7048,1.1420000000000001,1
2.826,0.6985,0.2277,-0.0842,0.7390000000000001,1
2.837,1.0863,0.5543,-1.0008,1.578,1
2.846,1.4492,0.5244,-1.3229,2.031,1
2.856,1.3991,0.0169,-0.9424,1.6869999999999998,1
2.87,1.0542,-0.2934,-0.5635,1.2309999999999999,1
2.876,0.9458,-0.2769,-0.352,1.046,1
2.899,0.9063,-0.1395,-0.1269,0.9259999999999999,1
2.9,0.4895,-0.1327,-0.0552,0.51,1
2.906,0.1883,-0.3386,-0.1116,0.40299999999999997,1
2.917,-0.2003,-0.3861,-0.2092,0.483,1
2.926,-0.641,-0.2294,-0.1166,0.691,1
2.937,-0.8151,-0.1631,0.2157,0.8590000000000001,1
2.946,-0.8238,-0.2507,0.4959,0.9940000000000001,1
2.956,-0.4332,-0.2789,0.5184,0.731,1
2.97,-0.0605,-0.1178,0.2953,0.324,1
2.976,0.3882,-0.2328,0.0453,0.455,1
2.998,0.7189,-0.2492,-0.0475,0.762,1
2.999,0.528,-0.1934,-0.3435,0.659,1
3.007,0.3035,-0.3183,-0.3398,0.556,1
3.022,-0.0121,-0.449,-0.1651,0.479,1
3.026,0.0644,-0.5738,-0.0366,0.579,1
3.038,0.2499,-0.335,0.1015,0.43,1
3.046,0.6262,-0.2079,0.2142,0.6940000000000001,1
3.056,0.8514,-0.0752,0.1764,0.873,1
3.074,0.9019,0.118,0.0966,0.915,1
3.076,0.5744,0.3429,-0.1908,0.696,1
3.087,0.232,0.3627,-0.4886,0.6509999999999999,1
3.096,0.1004,0.3967,-0.7992,0.898,1
3.109,0.4219,0.4946,-1.0131,1.204,1
3.118,0.9894,0.7344,-1.3522,1.829,1
3.127,1.2946,0.8505,-1.6568,2.2680000000000002,1
3.136,1.0733,0.5035,-1.717,2.0869999999999997,1
3.15,1.1247,-0.0905,-1.398,1.797,1
3.156,1.0685,-0.185,-1.3954,1.767,1
3.17,0.9565,-0.2905,-1.3166,1.653,1
3.176,0.9361,-0.3614,-1.0126,1.426,1
3.197,1.0738,-0.3388,-0.8664,1.421,1
3.197,1.3189,-0.3462,-0.9022,1.635,1
3.207,1.6228,-0.4257,-0.8337,1.8730000000000002,1
3.217,1.6153,-0.3358,-0.7328,1.805,1
3.226,1.3776,-0.227,-0.5052,1.485,1
3.236,1.102,-0.174,-0.3282,1.163,1
3.246,0.8505,-0.2459,-0.2925,0.932,1
3.256,0.4986,-0.2013,-0.3002,0.616,1
3.27,0.1039,-0.1465,-0.235,0.29600000000000004,1
3.276,-0.2325,-0.2102,-0.2212,0.384,1
3.309,-0.3201,-0.4022,-0.0777,0.52,1
3.31,-0.0157,-0.4693,0.2964,0.555,1
3.311,0.1107,-0.3531,0.4037,0.5479999999999999,1
3.318,0.0628,-0.2096,0.5184,0.563,1
3.326,-0.0054,-0.1381,0.5983,0.614,1
3.337,-0.1432,-0.1081,0.5568,0.585,1
3.346,-0.2013,-0.224,0.5494,0.627,1
3.356,-0.3323,-0.1939,0.2524,0.46,1
3.371,-0.8786,-0.2116,0.0491,0.905,1
3.376,-0.8857,-0.2883,0.0911,0.9359999999999999,1
3.406,-0.4992,-0.3283,0.4972,0.777,1
3.407,-0.3179,-0.2978,0.4868,0.653,1
3.407,-0.4065,-0.2833,0.6209,0.794,1
3.417,-0.5128,-0.3213,0.7459,0.961,1
3.426,-0.4034,-0.3284,0.8793,1.022,1
3.437,-0.3861,-0.2546,0.6349,0.785,1
3.446,-0.4907,-0.2374,0.3694,0.6579999999999999,1
3.456,-0.2976,-0.2507,0.2865,0.483,1
3.471,-0.0886,-0.2487,0.2582,0.369,1
3.476,0.1254,-0.1905,0.2879,0.36700000000000005,1
3.5,0.3145,-0.1154,0.3202,0.46299999999999997,1
3.501,0.3988,-0.0757,0.1478,0.43200000000000005,1
3.506,0.3234,-0.0789,0.0234,0.33399999999999996,1
3.517,0.1552,-0.0326,-0.1395,0.21100000000000002,1
3.526,-0.0611,-0.0542,-0.137,0.159,1
3.536,-0.5444,-0.0431,0.1268,0.561,1
3.546,-0.2562,-0.0943,0.2178,0.349,1
3.556,-0.2464,-0.073,0.2195,0.33799999999999997,1
3.571,-0.3264,-0.0073,0.0764,0.335,1
3.576,-0.3345,0.091,-0.2613,0.434,1
3.6,-0.1904,0.1265,-0.7257,0.7609999999999999,1
3.602,-0.0908,0.0341,-0.9029,0.9079999999999999,1
3.607,-0.064,-0.016,-0.9355,0.938,1
3.617,-0.1298,-0.134,-0.6647,0.69,1
3.626,-0.503,-0.1015,-0.325,0.607,1
3.636,-0.6273,-0.0573,0.1191,0.6409999999999999,1
3.646,-0.5246,-0.0251,0.4096,0.6659999999999999,1
3.656,-0.2924,-0.008,0.7959,0.848,1
3.67,-0.0677,-0.0482,1.0386,1.042,1
3.676,0.1961,-0.074,0.869,0.894,1
3.697,0.426,-0.0545,0.2227,0.484,1
3.7,0.6071,-0.0854,-0.0388,0.614,1
3.707,0.5998,-0.2177,0.1306,0.6509999999999999,1
3.717,0.9961,-0.253,0.1043,1.033,1
3.726,1.2021,-0.2323,0.0088,1.224,1
3.736,1.2287,-0.139,0.0825,1.239,1
3.746,1.4264,-0.0823,-0.12,1.4340000000000002,1
3.756,1.3702,-0.0644,-0.2296,1.391,1
3.77,1.1906,-0.1088,-0.2839,1.229,1
3.776,0.8859,-0.065,-0.2671,0.9279999999999999,1
3.793,0.3817,-0.0014,-0.1957,0.429,1
3.796,-0.0248,0.1007,0.1398,0.174,1
3.806,-0.1071,0.088,0.2393,0.27699999999999997,1
3.816,-0.0873,0.12,-0.0625,0.161,1
3.826,-0.1356,0.1388,-0.2669,0.33,1
3.836,-0.208,0.1114,-0.6466,0.688,1
3.847,-0.2936,0.0865,-0.9398,0.988,1
3.856,-0.3912,0.0438,-0.9874,1.063,1
3.871,-0.5407,0.0449,-0.5658,0.784,1
3.876,-0.5406,0.0632,-0.1855,0.575,1
3.899,-0.3753,-0.01,0.0781,0.38299999999999995,1
3.9,-0.1522,-0.0214,0.2423,0.287,1
3.906,0.0003,0.0152,0.1437,0.145,1
3.916,0.0722,0.0681,-0.0715,0.122,1
3.926,0.2578,0.017,-0.1599,0.304,1
3.936,0.253,-0.0426,-0.2285,0.344,1
3.946,0.2253,-0.0139,-0.4162,0.473,1
3.956,0.3511,0.059,-0.5231,0.633,1
3.971,0.5573,0.0529,-0.2116,0.598,1
3.976,0.8808,-0.0302,-0.2691,0.9209999999999999,1
4.001,1.0907,-0.0773,-0.486,1.197,1
4.002,0.975,-0.1212,-0.1316,0.991,1
4.006,0.7551,-0.1389,-0.0553,0.77,1
4.016,0.5738,-0.1334,0.1486,0.608,1
4.026,0.5802,-0.3019,0.2247,0.6920000000000001,1
4.036,0.4369,-0.1999,0.3301,0.583,1
4.046,0.3047,-0.2859,0.2703,0.498,1
4.056,0.1586,-0.2204,0.2589,0.375,1
4.078,0.1438,-0.2647,0.2988,0.424,1
4.08,0.1046,-0.2808,0.4157,0.512,1
4.114,0.1127,-0.2922,0.6341,0.7070000000000001,1
4.116,0.2121,-0.266,0.6455,0.73,1
4.117,0.2464,-0.2165,0.4933,0.5920000000000001,1
4.117,0.1323,-0.0971,0.1939,0.254,1
4.126,-0.3094,-0.0911,-0.1929,0.376,1
4.136,-0.7052,0.0098,-0.4162,0.8190000000000001,1
4.15,-0.9647,0.0688,-0.206,0.9890000000000001,1
4.156,-0.928,0.085,-0.031,0.932,1
4.17,-0.9093,0.1544,0.0411,0.9229999999999999,1
4.176,-0.8731,0.2047,-0.0928,0.902,1
4.198,-0.9416,0.2169,-0.2438,0.997,1
4.199,-0.8796,0.2669,-0.5127,1.053,1
4.207,-0.3413,0.3714,-0.6831,0.8490000000000001,1
4.216,0.1994,0.2589,-0.7431,0.812,1
4.226,0.3262,0.2729,-0.6809,0.8029999999999999,1
4.236,0.4069,0.0978,-0.1563,0.447,1
4.246,0.3689,-0.0629,0.1603,0.40700000000000003,1
4.256,0.19,-0.131,0.132,0.266,1
4.27,-0.1007,-0.1739,0.0551,0.20800000000000002,1
4.276,-0.392,-0.0675,-0.1723,0.433,1
4.298,-0.5467,-0.0272,-0.212,0.5870000000000001,1
4.299,-0.4288,-0.0251,-0.1273,0.44799999999999995,1
4.306,-0.1403,-0.0021,-0.1188,0.184,1
4.316,0.0264,0.0467,-0.2767,0.282,1
4.327,-0.0242,0.0612,-0.3561,0.36200000000000004,1
4.336,-0.1099,0.0808,-0.4358,0.457,1
4.346,0.0718,0.0605,-0.3503,0.363,1
4.356,0.1965,0.0204,-0.2355,0.307,1
4.37,0.1759,0.0129,-0.0922,0.19899999999999998,1
4.376,0.1694,-0.003,0.06,0.18,1
4.399,0.1647,-0.0575,0.1729,0.24600000000000002,1
4.4,0.0807,-0.1168,0.1759,0.226,1
4.406,-0.0751,-0.1222,0.2687,0.305,1
4.416,-0.0277,-0.094,0.2709,0.28800000000000003,1
4.426,-0.0263,-0.0918,0.089,0.131,1
4.436,0.0322,-0.0402,-0.113,0.124,1
4.447,0.144,-0.0392,-0.0395,0.154,1
4.456,0.1562,-0.0935,0.0129,0.183,1
4.469,0.0222,-0.0626,-0.0218,0.07,1
4.476,-0.1997,-0.0701,0.0303,0.214,1
4.495,-0.3965,-0.0602,0.124,0.42,1
4.496,-0.4284,-0.0769,0.1574,0.46299999999999997,1
4.508,-0.4376,-0.1273,0.1056,0.46799999999999997,1
4.516,-0.4606,-0.1179,-0.0353,0.47700000000000004,1
4.526,-0.5448,-0.133,0.1203,0.574,1
4.536,-0.5628,-0.0674,0.1568,0.588,1
4.546,-0.4743,-0.0838,0.1953,0.52,1
4.556,-0.3207,-0.182,0.4083,0.55,1
4.573,0.0312,-0.1527,0.3106,0.348,1
4.576,0.3379,-0.0454,0.0078,0.341,1
4.587,0.5312,-0.0213,-0.0091,0.532,1
4.596,0.6644,-0.1306,0.2485,0.721,1
4.623,0.8026,-0.1875,0.4086,0.92,1
4.624,0.8459,-0.1589,0.5192,1.005,1
4.626,0.6912,-0.1301,0.2087,0.7340000000000001,1
4.636,0.4175,-0.071,-0.1698,0.456,1
4.646,0.1907,0.0545,-0.5973,0.629,1
4.657,0.1546,0.102,-0.7477,0.77,1
4.67,0.3509,0.1387,-0.4101,0.557,1
4.676,0.4874,0.0281,-0.0422,0.49,1
4.7,0.3022,-0.1117,0.2063,0.38299999999999995,1
4.701,-0.0325,-0.2138,0.4721,0.519,1
4.706,-0.3744,-0.337,0.5254,0.728,1
4.716,-0.625,-0.1726,0.3703,0.747,1
4.726,-0.5609,-0.1852,0.2695,0.649,1
4.736,-0.4045,-0.1252,0.3238,0.5329999999999999,1
4.746,-0.2674,-0.1318,0.294,0.419,1
4.756,-0.2578,-0.0782,0.5084,0.575,1
4.77,-0.2822,-0.0815,0.5703,0.6409999999999999,1
4.776,-0.1555,-0.0988,0.8161,0.8370000000000001,1
4.8,-0.0644,-0.1277,0.6255,0.642,1
4.801,0.0067,-0.1437,0.2374,0.278,1
4.807,0.0003,-0.2455,0.1959,0.314,1
4.816,-0.1289,-0.1464,0.2206,0.294,1
4.826,-0.0543,0.0128,0.2592,0.265,1
4.836,0.0599,0.0909,0.2489,0.272,1
4.846,0.1574,0.1589,0.1308,0.259,1
4.856,0.0389,0.1923,0.0835,0.213,1
4.87,-0.011,0.0641,0.0057,0.065,1
4.876,-0.1182,-0.0652,-0.2773,0.308,1
4.898,-0.1722,0.1087,-0.451,0.495,1
4.899,-0.0235,0.2125,-0.4729,0.519,1
4.906,0.1973,0.2424,-0.4602,0.556,1
4.916,0.3849,0.0899,-0.5701,0.6940000000000001,1
4.926,0.462,-0.0527,-0.8246,0.9470000000000001,1
4.936,1.5075,-0.241,-0.0445,1.527,1
4.946,2.486,-0.1731,0.5224,2.546,1
4.956,2.312,-0.1181,0.3203,2.3369999999999997,1
4.97,1.4849,-0.1287,-0.3203,1.524,1
4.976,0.9024,-0.2783,-0.4865,1.062,1
5.003,0.8275,-0.4018,-0.4294,1.015,1
5.003,0.7897,-0.4247,-0.5584,1.056,1
5.006,0.6265,-0.3801,-0.7136,1.023,1
5.017,0.432,-0.2748,-0.6412,0.821,1
5.026,0.2416,-0.134,-0.4661,0.542,1
5.036,0.138,-0.0888,-0.0559,0.17300000000000001,1
5.047,0.0612,-0.1337,0.5305,0.551,1
5.056,0.0413,-0.005,0.4187,0.42100000000000004,1
