time,ax,ay,az,aT
0.0090,0.1448,0.1789,-0.0492,0.235
0.0090,0.2076,0.1509,0.0099,0.257
0.0190,0.4719,-0.0066,-0.0781,0.478
0.0280,0.4565,-0.0178,-0.1171,0.472
0.0730,0.3658,0.0312,-0.0877,0.377
0.0730,0.2313,0.0105,-0.0483,0.237
0.0740,0.1299,-0.0188,0.0103,0.132
0.0750,0.0587,-0.0551,0.0690,0.106
0.0750,-0.0488,-0.0356,0.1376,0.150
0.0900,-0.0655,-0.0149,0.0884,0.111
0.0950,-0.0775,-0.0064,0.0786,0.111
0.1050,-0.0682,0.0220,0.0394,0.082
0.1220,-0.0740,0.0294,0.0395,0.089
0.1240,-0.0575,0.0471,-0.0094,0.075
0.1780,-0.0461,0.0147,0.0004,0.048
0.1790,-0.0508,0.0333,0.0397,0.073
0.1800,-0.0386,-0.0162,0.0495,0.065
0.1800,-0.0345,-0.0433,0.1671,0.176
0.1800,-0.0137,-0.0537,0.0691,0.089
0.1910,-0.0128,-0.0236,0.0200,0.033
0.1940,0.0645,-0.0141,-0.0093,0.067
0.2050,0.0981,0.0233,-0.0386,0.108
0.2190,0.1638,0.0220,-0.0190,0.166
0.2260,0.1661,0.0202,-0.0091,0.168
0.2690,0.1268,0.0489,-0.0286,0.139
0.2710,0.0870,0.0279,-0.0286,0.096
0.2710,0.0431,0.0285,-0.0090,0.052
0.2720,-0.0181,0.0092,0.0301,0.036
0.2770,-0.0690,0.0296,0.0006,0.075
0.2910,-0.1154,0.0016,0.0496,0.126
0.2950,-0.1182,-0.0368,0.0790,0.147
0.3080,-0.1181,-0.0341,0.0789,0.146
0.3250,-0.1255,-0.0339,0.0789,0.152
0.3260,-0.0546,-0.0320,0.0298,0.070
0.3360,0.0210,-0.0128,-0.0192,0.031
0.3450,0.0167,0.0068,-0.0290,0.034
0.3800,0.0503,0.0157,-0.0093,0.054
0.3810,0.1207,0.0057,-0.0191,0.122
0.3820,0.1373,-0.0141,0.0396,0.144
0.3880,0.0570,-0.0317,0.0591,0.088
0.3950,0.0198,-0.0310,0.1376,0.142
0.4050,0.0030,-0.0481,0.0884,0.101
0.4210,0.0056,-0.0187,0.0100,0.022
0.4240,0.0082,-0.0180,-0.0194,0.028
0.4870,0.0101,-0.0183,-0.0194,0.029
0.4880,0.0112,-0.0086,0.0394,0.042
0.4890,0.0133,0.0214,0.1178,0.120
0.4890,0.0134,-0.0079,0.0688,0.071
0.4890,0.0263,0.0236,0.0000,0.035
0.4900,0.0546,0.0877,-0.0781,0.130
0.5000,0.0499,0.1377,-0.0291,0.149
0.5110,0.0605,0.0664,-0.0192,0.092
0.5230,0.0258,0.0270,0.0003,0.037
0.5240,0.0305,0.0174,0.0396,0.053
0.5360,0.0347,-0.0130,0.0887,0.096
0.5440,0.0387,0.0452,0.0495,0.077
0.5740,0.0342,-0.0122,0.0396,0.054
0.5750,0.0471,-0.0106,0.0200,0.052
0.5760,0.0522,0.0207,-0.0192,0.059
0.5860,0.0546,0.0493,0.0200,0.076
0.5950,0.0505,0.0025,0.0787,0.094
0.6050,0.0252,-0.0247,0.0689,0.077
0.6290,0.0015,-0.0826,0.0492,0.096
0.6290,0.0173,-0.0696,0.0393,0.082
0.6350,-0.0156,-0.0697,0.0786,0.106
0.6450,-0.0276,-0.0956,0.0197,0.101
0.6960,0.0177,-0.0857,-0.0194,0.090
0.6970,0.0790,-0.0556,0.0099,0.097
0.6980,0.0352,0.0131,-0.0488,0.062
0.6980,0.0755,0.0488,-0.1074,0.140
0.6980,0.0996,0.1177,-0.0780,0.173
0.7050,0.0520,0.1419,-0.0679,0.166
0.7150,0.0381,0.1157,-0.0190,0.123
0.7250,-0.0162,0.0382,0.0104,0.043
0.7390,-0.0097,0.0630,0.0200,0.067
0.7440,0.0137,0.0355,0.0690,0.079
0.7550,0.0487,-0.0287,0.0787,0.097
0.8000,0.0797,-0.0442,0.0688,0.114
0.8040,0.1039,-0.0715,0.1374,0.187
0.8040,0.1247,-0.1345,0.0685,0.196
0.8050,0.1013,-0.1826,0.0098,0.209
0.8050,0.0759,-0.1387,0.0292,0.161
0.8150,0.1216,-0.0808,0.0686,0.161
0.8250,0.0960,-0.0792,0.0392,0.130
0.8380,0.0825,-0.0524,0.0296,0.102
0.8450,0.0775,-0.0052,0.0494,0.092
0.8550,0.0166,0.0412,0.0202,0.049
0.8860,-0.0326,0.0668,-0.0186,0.077
0.8870,-0.1034,0.0945,-0.0576,0.151
0.8870,-0.1684,0.1013,-0.0768,0.211
0.8950,-0.1722,0.0719,-0.0080,0.187
0.9050,-0.1721,0.0527,0.0215,0.181
0.9180,-0.1321,0.0543,0.0509,0.152
0.9250,-0.0824,0.0643,0.0705,0.126
0.9570,-0.0091,0.0648,0.0213,0.069
0.9580,0.0329,0.0263,0.0309,0.052
0.9580,0.0845,0.0271,0.0111,0.089
0.9650,0.0942,0.0278,0.0403,0.106
0.9750,0.0976,0.0490,0.0401,0.116
0.9850,0.0889,0.0017,0.0301,0.094
0.9950,0.1032,-0.0160,-0.0190,0.106
1.0050,0.0388,-0.0513,0.0296,0.071
1.0180,0.0543,-0.0886,0.0099,0.104
1.0250,0.0687,-0.1410,0.0095,0.157
1.0570,0.0651,-0.0619,0.0585,0.107
1.0570,0.0024,-0.0121,0.0780,0.079
1.0580,0.0091,-0.0109,0.0583,0.060
1.0680,0.0236,-0.0010,0.0582,0.063
1.0750,0.0296,0.0189,0.0581,0.068
1.0850,-0.0130,-0.0101,0.0090,0.019
1.0940,0.0316,-0.0400,0.0090,0.052
1.1050,0.0173,-0.0294,0.0285,0.044
1.1200,0.0433,0.0103,0.0284,0.053
1.1240,0.0566,0.0091,0.0382,0.069
1.1350,0.0841,-0.0278,0.0283,0.093
1.1450,0.0771,0.0383,-0.0304,0.091
1.1690,0.0864,0.0903,-0.0207,0.127
1.1700,0.0896,0.0486,0.0576,0.117
1.1750,0.1076,0.0395,0.0674,0.133
1.1860,0.0736,0.0186,0.0576,0.095
1.1940,0.0834,0.0391,0.0085,0.093
1.2050,0.0899,0.0468,-0.0011,0.101
1.2170,0.0817,0.0374,-0.0306,0.095
1.2250,0.0811,0.0072,0.0086,0.082
1.2530,0.0557,-0.0122,0.0479,0.074
1.2530,0.0205,-0.0504,0.1067,0.120
1.2550,0.0139,-0.0338,0.0676,0.077
1.2650,-0.0003,-0.0245,0.0971,0.100
1.2750,-0.0251,-0.0276,0.0973,0.104
1.2850,0.0099,-0.0191,0.0778,0.081
1.2950,0.0243,-0.0723,0.1369,0.157
1.3050,0.0874,-0.1209,0.1173,0.190
1.3170,0.1482,-0.1061,0.2550,0.313
1.3240,0.1659,-0.0805,0.4123,0.452
1.3560,0.2030,-0.0871,0.6290,0.667
1.3570,0.1840,-0.2367,1.0713,1.112
1.3570,0.1480,-0.2628,0.8283,0.882
1.3680,0.2746,-0.3212,0.6734,0.795
1.3740,0.3821,-0.3633,0.4903,0.720
1.3850,0.1656,-0.4053,0.5817,0.728
1.3950,-0.1483,-0.4713,0.7145,0.869
1.4050,-0.3978,-0.4086,0.7998,0.982
1.4170,-0.4763,-0.2818,0.8184,0.988
1.4250,-0.4246,-0.2254,0.9179,1.036
1.4660,-0.4176,-0.1773,0.9999,1.098
1.4660,-0.5205,-0.1466,1.0754,1.204
1.4670,-0.6648,-0.1718,1.0252,1.234
1.4670,-0.7201,-0.0807,0.8611,1.125
1.4750,-0.8011,-0.0443,0.7084,1.070
1.4850,-0.8237,0.0104,0.5134,0.971
1.4970,-0.8545,0.0470,0.4034,0.946
1.5040,-0.9336,0.1290,0.4262,1.034
1.5180,-0.9670,0.2156,0.3756,1.060
1.5240,-0.9361,0.2751,0.3050,1.022
1.5570,-1.0537,0.3535,0.2212,1.133
1.5580,-1.1306,0.4420,0.2184,1.233
1.5580,-1.1913,0.5000,0.3074,1.328
1.5650,-1.1382,0.5925,0.3212,1.323
1.5740,-1.0364,0.7669,0.3079,1.326
1.5850,-0.9214,0.9032,0.2788,1.320
1.5940,-0.9450,1.0941,0.2410,1.466
1.6050,-1.0151,1.1082,0.3457,1.542
1.6170,-1.0963,1.1059,0.4382,1.618
1.6240,-1.1376,1.0407,0.4758,1.614
1.6560,-1.2030,0.9248,0.5289,1.607
1.6570,-1.1765,0.7709,0.5330,1.504
1.6580,-1.2062,0.7337,0.5133,1.502
1.6680,-1.0887,0.5762,0.4905,1.326
1.6740,-1.0641,0.4718,0.4547,1.250
1.6850,-0.9717,0.2949,0.5591,1.159
1.6950,-0.8110,0.0645,0.5468,0.980
1.7050,-0.5731,-0.0719,0.6073,0.838
1.7160,-0.3194,-0.2143,0.5579,0.678
1.7250,0.0443,-0.3697,0.4659,0.596
1.7660,0.4529,-0.5258,0.3237,0.766
1.7670,0.8687,-0.6546,0.1814,1.103
1.7670,1.1767,-0.7629,0.0322,1.403
1.7680,1.3264,-0.6955,-0.1650,1.507
1.7750,1.4318,-0.6501,-0.2840,1.598
1.7860,1.4719,-0.6329,-0.4190,1.656
1.7970,1.6922,-0.5910,-0.5548,1.876
1.8050,1.7953,-0.6237,-0.7362,2.038
1.8150,1.9155,-0.6901,-0.8899,2.222
1.8250,1.8462,-0.7350,-1.0297,2.238
1.8360,1.8555,-0.7780,-0.9702,2.234
1.8760,1.7770,-0.8474,-1.0014,2.209
1.8770,1.8052,-0.9091,-1.0569,2.281
1.8770,1.8210,-0.9493,-1.0564,2.309
1.8780,1.9342,-0.9716,-1.1874,2.469
1.8860,1.8091,-0.9291,-1.2972,2.412
1.8960,1.7583,-0.8889,-1.2614,2.339
1.9050,1.6315,-0.8996,-1.2428,2.240
1.9150,1.5190,-0.9603,-1.0545,2.084
1.9250,1.4246,-1.0526,-1.0460,2.057
1.9360,1.3596,-1.1246,-0.8576,1.962
1.9770,1.3229,-1.1726,-0.8562,1.964
1.9790,1.2889,-1.1772,-0.8784,1.954
1.9790,1.1813,-1.1768,-0.8416,1.868
1.9790,1.1386,-1.0341,-0.7933,1.731
1.9850,1.0748,-0.9081,-0.6738,1.560
1.9960,0.9083,-0.8218,-0.5872,1.358
2.0040,0.7762,-0.7408,-0.4778,1.175
2.0150,0.6368,-0.7024,-0.1214,0.956
2.0260,0.6278,-0.7151,0.2695,0.989
2.0360,0.7007,-0.7872,0.3281,1.104
2.0780,0.6968,-0.8327,0.2238,1.109
2.0790,0.7086,-0.8092,0.1311,1.084
2.0800,0.7515,-0.8001,0.1120,1.103
2.0810,0.9703,-0.7286,0.4457,1.293
2.0850,1.0351,-0.5496,0.9050,1.481
2.0960,0.7990,0.0117,1.3982,1.610
2.1050,0.1515,1.0724,1.5829,1.918
2.1150,-0.4261,1.8437,1.4819,2.404
2.1250,-0.3701,1.4549,0.8704,1.735
2.1360,0.3136,0.1462,0.2173,0.409
2.1850,0.9280,-1.1251,-0.3318,1.496
2.1860,1.2867,-1.6728,-0.4636,2.161
2.1870,1.3195,-1.5614,-0.3200,2.069
2.1870,1.1077,-0.8925,-0.0105,1.423
2.1870,0.7866,-0.0861,-0.1190,0.800
2.1970,0.4579,0.4953,-0.2459,0.718
2.2100,0.2028,0.5713,-0.3528,0.701
2.2220,0.0962,0.3236,-0.3339,0.475
2.2240,0.0355,-0.0448,-0.2737,0.280
2.2660,0.1202,-0.2825,-0.1340,0.335
2.2670,0.1962,-0.3444,-0.1065,0.410
2.2670,0.1068,-0.1942,-0.0379,0.225
2.2670,0.1375,-0.0580,-0.0764,0.168
2.2750,0.1186,0.1074,-0.4225,0.452
2.2860,0.0850,0.0593,-0.3695,0.384
2.3010,0.3609,-0.2160,-0.1853,0.460
2.3040,0.6047,-0.4432,-0.0928,0.755
2.3180,0.6457,-0.3264,-0.0449,0.725
2.3240,0.2843,-0.0868,-0.2819,0.410
2.3360,0.0410,0.1506,-0.5998,0.620
2.3450,0.0350,0.1707,-0.6952,0.717
2.3550,0.1341,-0.0205,-0.7320,0.744
2.3860,0.0843,-0.1534,-0.9158,0.932
2.3870,-0.1167,-0.1861,-0.9315,0.957
2.3880,-0.3417,-0.1409,-0.6622,0.758
2.3960,-0.3221,0.0048,-0.8421,0.902
2.4050,-0.1955,0.1077,-1.0082,1.033
2.4150,-0.2659,0.1724,-0.9394,0.991
2.4250,-0.1942,-0.0668,-0.5441,0.582
