time,ax,ay,az,aT,label
0.789,-0.3994,0.1371,0.4499,0.617,1
0.8,-0.4893,0.1931,0.3515,0.633,1
0.809,-0.5019,0.2301,0.3315,0.644,1
0.837,-0.4453,0.1658,0.3035,0.564,1
0.837,-0.3586,0.0971,0.217,0.43,1
0.84,-0.2657,0.0683,0.1327,0.305,1
0.85,-0.2275,0.0471,0.0787,0.245,1
0.86,-0.2264,0.0368,-0.0422,0.233,1
0.869,-0.2322,0.0153,-0.0249,0.23399999999999999,1
0.882,-0.3065,0.0437,-0.1333,0.337,1
0.889,-0.3185,-0.0356,-0.1525,0.355,1
0.918,-0.2986,-0.1137,-0.1699,0.36200000000000004,1
0.919,-0.3553,-0.1003,-0.148,0.39799999999999996,1
0.92,-0.3281,-0.1754,-0.134,0.395,1
0.93,-0.2222,-0.1834,-0.1606,0.33,1
0.94,-0.1172,-0.1849,-0.1557,0.26899999999999996,1
0.95,-0.068,-0.1774,-0.1333,0.23199999999999998,1
0.959,-0.0108,-0.1924,-0.2367,0.305,1
0.969,0.0367,-0.2011,-0.3319,0.39,1
0.982,0.079,-0.2994,-0.4064,0.511,1
0.989,0.194,-0.3205,-0.5129,0.635,1
1.018,0.2937,-0.3747,-0.5097,0.6970000000000001,1
1.019,0.3326,-0.4453,-0.5598,0.789,1
1.02,0.4419,-0.504,-0.6067,0.904,1
1.031,0.5117,-0.5764,-0.6981,1.04,1
1.039,0.576,-0.6109,-0.7556,1.13,1
1.05,0.5614,-0.5632,-0.8176,1.141,1
1.059,0.5854,-0.5062,-0.8167,1.125,1
1.069,0.5235,-0.44,-0.7303,1.0,1
1.082,0.6156,-0.4363,-0.7014,1.03,1
1.089,0.7177,-0.4795,-0.6563,1.084,1
1.119,0.8339,-0.5292,-0.7661,1.25,1
1.12,0.8343,-0.5395,-0.8777,1.3259999999999998,1
1.12,0.9074,-0.5265,-0.9685,1.4280000000000002,1
1.131,0.9221,-0.4876,-0.961,1.4180000000000001,1
1.139,0.9199,-0.449,-0.946,1.3940000000000001,1
1.149,0.7708,-0.4905,-0.8925,1.2770000000000001,1
1.159,0.6282,-0.5641,-0.8897,1.227,1
1.17,0.6019,-0.6637,-0.9,1.27,1
1.183,0.6119,-0.7444,-0.9671,1.365,1
1.19,0.6247,-0.7117,-0.9398,1.334,1
1.223,0.6449,-0.691,-0.9298,1.3259999999999998,1
1.224,0.5449,-0.6105,-0.8725,1.196,1
1.224,0.5648,-0.6083,-0.8529,1.19,1
1.23,0.5786,-0.6044,-0.825,1.175,1
1.24,0.6342,-0.5702,-0.806,1.173,1
1.249,0.652,-0.5914,-0.7691,1.169,1
1.259,0.6776,-0.6225,-0.7808,1.207,1
1.27,0.7232,-0.6077,-0.6186,1.129,1
1.282,0.7712,-0.5765,-0.5044,1.087,1
1.29,0.6859,-0.5222,-0.5486,1.022,1
1.318,0.6771,-0.49,-0.4546,0.951,1
1.319,0.6439,-0.4543,-0.3815,0.8759999999999999,1
1.319,0.6234,-0.4402,-0.4546,0.888,1
1.331,0.5897,-0.4054,-0.3806,0.8109999999999999,1
1.339,0.633,-0.3116,-0.3453,0.7859999999999999,1
1.349,0.5938,-0.2314,-0.3271,0.716,1
1.359,0.6397,-0.1544,-0.3997,0.77,1
1.369,0.6786,-0.1433,-0.3495,0.777,1
1.382,0.7309,-0.2194,-0.3444,0.8370000000000001,1
1.39,0.757,-0.3048,-0.3079,0.872,1
1.414,0.7663,-0.3102,-0.3142,0.884,1
1.415,0.6515,-0.2214,-0.2299,0.725,1
1.42,0.5837,-0.0908,-0.2277,0.633,1
1.43,0.4877,0.0158,-0.2296,0.539,1
1.439,0.5182,0.1251,-0.15,0.5539999999999999,1
1.449,0.5657,0.1862,-0.1893,0.625,1
1.459,0.6692,0.1876,-0.1989,0.723,1
1.469,0.6926,0.1227,-0.2378,0.742,1
1.482,0.6524,0.1902,-0.3155,0.7490000000000001,1
1.491,0.5704,0.2241,-0.284,0.675,1
1.517,0.4889,0.2607,-0.2646,0.614,1
1.518,0.4249,0.2908,-0.2547,0.574,1
1.52,0.3487,0.3441,-0.2371,0.544,1
1.53,0.2405,0.3985,-0.1808,0.499,1
1.539,0.1507,0.45,-0.2243,0.525,1
1.55,0.0565,0.4692,-0.2188,0.521,1
1.559,-0.0686,0.5098,-0.1562,0.5379999999999999,1
1.57,-0.1619,0.433,-0.1353,0.48200000000000004,1
1.582,-0.2212,0.3659,-0.1812,0.46399999999999997,1
1.589,-0.2493,0.2833,-0.2114,0.433,1
1.616,-0.2587,0.2846,-0.2859,0.479,1
1.617,-0.2759,0.2485,-0.3728,0.526,1
1.62,-0.1956,0.2691,-0.4856,0.589,1
1.63,-0.185,0.2033,-0.522,0.59,1
1.64,-0.1872,0.1854,-0.5958,0.6509999999999999,1
1.65,-0.1421,0.0852,-0.585,0.608,1
1.661,-0.0766,0.0501,-0.6109,0.618,1
1.67,-0.0632,-0.0041,-0.5342,0.5379999999999999,1
1.68,-0.1408,0.0019,-0.4827,0.503,1
1.689,-0.2474,0.057,-0.4271,0.49700000000000005,1
1.701,-0.3654,0.1337,-0.4445,0.591,1
1.741,-0.3894,0.1569,-0.5139,0.664,1
1.742,-0.3961,0.1108,-0.5706,0.703,1
1.742,-0.3045,0.0282,-0.4364,0.5329999999999999,1
1.744,-0.2889,-0.0424,-0.2861,0.409,1
1.75,-0.3014,-0.1661,-0.1073,0.36,1
1.761,-0.3015,-0.1553,-0.0227,0.34,1
1.77,-0.3944,-0.1266,0.0809,0.42200000000000004,1
1.78,-0.4702,-0.0235,0.1794,0.504,1
1.789,-0.6052,-0.0095,0.3276,0.688,1
1.801,-0.6173,-0.0988,0.3723,0.728,1
1.854,-0.5748,-0.146,0.2697,0.6509999999999999,1
1.855,-0.5555,-0.2011,0.0737,0.595,1
1.856,-0.5568,-0.1669,-0.0805,0.5870000000000001,1
1.856,-0.6018,-0.1929,-0.2536,0.6809999999999999,1
1.856,-0.6073,-0.2356,-0.1193,0.662,1
1.861,-0.6532,-0.3961,0.0469,0.765,1
1.87,-0.6774,-0.4703,0.1452,0.8370000000000001,1
1.88,-0.4235,-0.533,0.055,0.6829999999999999,1
1.89,-0.2315,-0.5449,0.0973,0.6,1
1.9,-0.243,-0.5024,-0.018,0.5579999999999999,1
1.933,-0.2532,-0.4813,-0.1255,0.5579999999999999,1
1.934,-0.2689,-0.4394,-0.1385,0.5329999999999999,1
1.934,-0.1505,-0.4756,0.0992,0.509,1
1.946,-0.2073,-0.5828,-0.2418,0.664,1
1.958,-0.0946,-0.5425,0.0198,0.551,1
1.959,0.0699,-0.3799,-0.3392,0.514,1
1.971,-0.0489,-0.3381,-0.3654,0.5,1
1.984,0.0188,-0.305,-0.3548,0.46799999999999997,1
1.989,0.1174,-0.332,-0.2619,0.439,1
2.004,0.2965,-0.281,-0.2158,0.462,1
2.061,0.5056,-0.18,-0.2858,0.608,1
2.061,0.6303,-0.0844,-0.6348,0.899,1
2.062,0.4465,0.0273,-0.8419,0.953,1
2.062,0.3164,0.082,-0.6824,0.757,1
2.062,0.2976,0.0785,-0.3054,0.434,1
2.063,0.2085,0.054,-0.1622,0.27,1
2.07,0.0444,0.1071,-0.276,0.299,1
2.082,-0.131,0.1473,-0.2256,0.3,1
2.089,-0.3053,0.171,-0.0274,0.35100000000000003,1
2.116,-0.2913,0.225,-0.0386,0.37,1
2.117,-0.3147,0.2573,0.0228,0.40700000000000003,1
2.123,-0.3533,0.3628,-0.0172,0.507,1
2.133,-0.3659,0.4856,-0.3981,0.727,1
2.139,-0.3668,0.4928,-0.5335,0.8140000000000001,1
2.15,-0.2389,0.4959,-0.6191,0.828,1
2.166,-0.17,0.3788,-0.6309,0.755,1
2.169,-0.1066,0.1932,-0.2314,0.32,1
2.183,0.0078,-0.0124,0.2576,0.258,1
2.19,0.1858,-0.2177,0.4475,0.531,1
2.2,0.2225,-0.3206,0.2972,0.491,1
2.257,0.1292,-0.3156,0.0453,0.344,1
2.259,0.1636,-0.1679,-0.3044,0.384,1
2.259,0.3978,0.0148,-0.6224,0.7390000000000001,1
2.26,0.7404,0.1524,-0.9363,1.203,1
2.26,0.8279,0.2401,-1.1071,1.403,1
2.261,0.793,0.2221,-1.1971,1.453,1
2.269,0.6547,0.0572,-1.0974,1.2790000000000001,1
2.28,0.4346,-0.1307,-0.7584,0.884,1
2.289,0.1312,-0.1448,-0.6481,0.677,1
2.301,-0.2968,-0.1383,-0.385,0.505,1
2.344,-0.6921,-0.1552,-0.2774,0.762,1
2.345,-1.0458,-0.1492,-0.136,1.065,1
2.345,-1.1256,-0.1964,0.0952,1.147,1
2.346,-1.2574,-0.2633,0.2861,1.3159999999999998,1
2.35,-1.3931,-0.2238,0.7144,1.5819999999999999,1
2.361,-1.2231,-0.3489,1.649,2.083,1
2.369,-0.9563,-0.4001,1.8184,2.093,1
2.38,-0.7998,-0.3777,1.5372,1.774,1
2.389,-0.7355,-0.313,1.0729,1.338,1
2.4,-0.6349,-0.2713,0.8774,1.1159999999999999,1
2.428,-0.5191,-0.2416,0.5712,0.809,1
2.43,-0.3333,-0.0459,-0.4278,0.544,1
2.43,-0.0242,0.0709,-0.7283,0.732,1
2.439,0.3736,0.1544,-1.1511,1.22,1
2.45,0.9542,0.1763,-1.3343,1.65,1
2.46,1.4176,0.1498,-1.2138,1.8719999999999999,1
2.469,1.2885,0.0188,-0.8278,1.5319999999999998,1
2.48,0.708,-0.1158,-0.6848,0.992,1
2.492,0.2493,-0.0769,-0.5918,0.647,1
2.501,-0.0238,-0.1574,-0.0537,0.168,1
2.564,-0.266,-0.3035,0.4105,0.5760000000000001,1
2.566,-0.4286,-0.3945,0.3595,0.685,1
2.566,-0.3724,-0.4464,0.1641,0.604,1
2.567,-0.2774,-0.3965,-0.2315,0.536,1
2.567,-0.1764,-0.3828,-0.2066,0.469,1
2.568,0.0321,-0.3657,-0.2095,0.423,1
2.57,0.1232,-0.3407,-0.2158,0.42200000000000004,1
2.58,0.0294,-0.396,0.0716,0.40299999999999997,1
2.589,-0.1436,-0.4329,0.2221,0.507,1
2.6,-0.1382,-0.4266,0.2528,0.515,1
2.643,0.0584,-0.5203,0.2616,0.585,1
2.645,0.1357,-0.5938,-0.2344,0.653,1
2.645,-0.0787,-0.4055,-0.3511,0.542,1
2.645,0.1589,-0.2815,-0.4848,0.583,1
2.65,0.4367,-0.1818,-0.2317,0.527,1
2.66,0.5509,-0.2115,0.0624,0.593,1
2.67,0.7617,-0.0976,0.3375,0.8390000000000001,1
2.68,1.0869,-0.2232,0.8018,1.369,1
2.689,1.4047,-0.2648,0.8847,1.681,1
2.7,1.3567,0.1921,0.1325,1.3769999999999998,1
2.736,1.0315,0.8359,-1.4541,1.969,1
2.738,1.1662,1.2543,-1.6458,2.375,1
2.738,1.4252,1.1486,-1.7156,2.509,1
2.74,1.2809,0.776,-1.2817,1.9709999999999999,1
2.75,1.1077,0.5359,-1.5326,1.965,1
2.76,0.5924,0.3565,-1.0692,1.273,1
2.769,-0.3126,0.4388,-0.9515,1.093,1
2.78,-0.9092,0.3638,-0.6577,1.18,1
2.789,-0.7094,0.1363,0.0787,0.727,1
2.8,-0.245,-0.1741,0.7175,0.778,1
2.833,-0.0886,-0.3989,0.818,0.914,1
2.833,0.0366,-0.4036,0.6643,0.778,1
2.834,0.2214,-0.3007,0.5371,0.654,1
2.84,0.4465,-0.0058,0.0387,0.44799999999999995,1
2.85,0.623,0.3087,-0.6524,0.953,1
2.86,0.7469,0.4496,-0.901,1.254,1
2.87,0.7845,0.2891,-1.6158,1.819,1
2.88,0.8245,-0.1237,-1.3961,1.626,1
2.889,0.8588,-0.3852,-0.9685,1.351,1
2.9,0.661,-0.4095,-0.6056,0.986,1
2.91,0.2214,-0.49,-0.1752,0.5660000000000001,1
2.92,-0.1493,-0.5234,-0.0737,0.5489999999999999,1
2.952,-0.2044,-0.5442,0.3322,0.67,1
2.954,-0.0115,-0.7019,0.7845,1.053,1
2.954,-0.0075,-0.7754,0.6131,0.9890000000000001,1
2.965,-0.3679,-0.6132,-0.2479,0.757,1
2.97,-0.3946,-0.5578,-0.5811,0.897,1
2.98,0.4032,-0.741,-0.1162,0.852,1
2.99,0.8766,-0.6448,0.0882,1.092,1
3.0,0.8454,-0.4878,-0.0207,0.976,1
3.035,0.661,-0.4337,-0.3076,0.848,1
3.036,0.7561,-0.3928,-0.2758,0.8959999999999999,1
3.036,0.7749,-0.2681,-0.2496,0.857,1
3.04,0.6924,-0.2002,-0.2169,0.753,1
3.05,0.6841,-0.0271,-0.3789,0.782,1
3.06,0.7562,0.1288,-0.5728,0.9570000000000001,1
3.069,0.7644,0.0654,-0.7585,1.079,1
3.08,0.8398,0.0322,-1.0386,1.3359999999999999,1
3.089,0.8813,0.0112,-1.082,1.396,1
3.1,0.7087,-0.0007,-0.9687,1.2,1
3.134,0.4763,0.0368,-0.5843,0.755,1
3.135,0.2102,0.1941,-0.5049,0.58,1
3.135,-0.1952,0.2865,-0.5262,0.63,1
3.139,-0.5808,0.3114,-0.6185,0.904,1
3.149,-0.768,0.2203,-0.6927,1.057,1
3.16,-0.8143,0.072,-0.3551,0.8909999999999999,1
3.17,-0.8711,0.0446,-0.1391,0.883,1
3.183,-0.7115,0.0081,0.5394,0.893,1
3.19,-0.2686,0.0009,0.8022,0.846,1
3.2,-0.0842,0.0819,1.1948,1.2009999999999998,1
3.235,0.0561,0.0868,1.3783,1.382,1
3.235,0.2977,0.1096,1.2149,1.256,1
3.236,0.4111,0.0887,0.77,0.877,1
3.24,0.5165,0.0899,0.3513,0.631,1
3.25,0.4444,0.1215,-0.4311,0.631,1
3.26,0.4078,0.1608,-0.5692,0.718,1
3.27,0.4917,0.0401,-0.5914,0.77,1
3.279,0.3527,-0.1173,-0.7211,0.8109999999999999,1
3.289,0.1725,-0.1615,-0.7757,0.8109999999999999,1
3.3,-0.1024,-0.1758,-0.9485,0.97,1
3.338,-0.36,-0.2481,-1.0965,1.18,1
3.339,-0.6822,-0.2417,-1.2313,1.4280000000000002,1
3.34,-0.7912,-0.2684,-1.2938,1.54,1
3.34,-0.9176,-0.33,-1.0727,1.45,1
3.349,-0.772,-0.5462,-0.6079,1.124,1
3.36,-0.6741,-0.7131,-0.2747,1.0190000000000001,1
3.369,-0.7693,-0.7279,0.0762,1.062,1
3.38,-0.9266,-0.8698,0.2581,1.297,1
3.389,-0.9098,-0.8579,0.4884,1.3419999999999999,1
3.4,-0.7554,-0.8949,0.5125,1.278,1
3.437,-0.4131,-0.8515,0.4439,1.045,1
3.438,-0.0747,-0.7011,0.2902,0.762,1
3.438,0.315,-0.5636,-0.0536,0.648,1
3.44,0.5754,-0.698,-0.0938,0.909,1
3.45,0.7846,-0.8686,-0.0099,1.171,1
3.46,0.8708,-1.0423,0.0507,1.359,1
3.47,0.7388,-1.0573,0.0361,1.29,1
3.479,0.6621,-1.007,0.1642,1.216,1
3.496,0.6699,-1.004,0.2733,1.238,1
3.5,1.0681,-1.0853,0.4526,1.589,1
3.53,1.1659,-1.0565,0.5978,1.683,1
3.531,0.8478,-1.0499,1.1204,1.754,1
3.532,1.0595,-1.1902,1.8009,2.405,1
3.54,1.1671,-1.095,1.12,1.953,1
3.55,0.9563,-0.8858,0.5537,1.416,1
3.56,0.938,-0.6952,0.1136,1.173,1
3.569,0.9494,-0.4818,-0.2482,1.093,1
3.579,0.8336,-0.308,-0.4613,1.001,1
3.589,0.6184,-0.0805,-0.7623,0.985,1
3.6,0.1604,-0.0029,-0.6693,0.688,1
3.629,0.0434,-0.0107,-0.4557,0.45799999999999996,1
3.63,0.2255,-0.0922,0.1039,0.265,1
3.63,0.5156,-0.2447,0.4074,0.701,1
3.64,0.6352,-0.3482,0.1931,0.75,1
3.65,0.419,-0.2766,-0.4428,0.669,1
3.66,-0.0291,-0.0279,-0.8971,0.898,1
3.669,-0.1091,0.1077,-0.9161,0.929,1
3.68,-0.0001,0.2919,-0.6368,0.701,1
3.69,0.0754,0.2757,-0.323,0.431,1
3.701,0.1854,0.1398,-0.2412,0.335,1
3.731,0.2235,0.1035,-0.136,0.281,1
3.732,0.3799,0.0155,-0.1543,0.41,1
3.733,0.3211,0.0887,-0.4851,0.588,1
3.74,-0.1355,0.177,-0.577,0.619,1
3.75,-0.6286,0.1938,-0.2778,0.7140000000000001,1
3.76,-0.7212,0.0979,0.2386,0.7659999999999999,1
3.77,-0.5831,0.1384,0.0085,0.599,1
3.78,-0.679,0.0348,-0.1345,0.693,1
3.79,-0.8872,-0.1032,-0.5049,1.026,1
3.8,-1.0038,-0.0866,-0.977,1.403,1
3.827,-0.8111,-0.1442,-0.5975,1.018,1
3.828,-0.6646,-0.0482,-0.3878,0.7709999999999999,1
3.829,-0.5549,0.0386,-0.3106,0.637,1
3.84,-0.5346,0.0377,-0.2938,0.611,1
3.85,-0.5111,-0.0784,-0.3676,0.634,1
3.86,-0.4165,-0.2365,-0.2681,0.5489999999999999,1
3.869,-0.1555,-0.3026,0.0384,0.342,1
3.88,0.1808,-0.4306,0.12,0.48200000000000004,1
3.89,0.2292,-0.611,-0.7391,0.986,1
3.9,-0.1298,-0.66,-1.5347,1.676,1
3.931,-0.1371,-0.5711,-1.5944,1.699,1
3.933,0.3143,-0.3088,-1.093,1.178,1
3.933,0.6917,-0.0428,-0.7289,1.006,1
3.94,0.8494,0.1485,-0.5247,1.0090000000000001,1
3.95,0.9126,0.1769,-0.4172,1.0190000000000001,1
3.96,1.0305,0.1597,-0.5391,1.1740000000000002,1
3.969,1.205,0.0695,-1.0003,1.568,1
3.979,1.3468,0.0598,-1.4873,2.0069999999999997,1
3.99,1.2925,-0.0257,-1.9153,2.311,1
4.0,1.2929,0.0421,-2.3862,2.714,1
4.048,1.3413,0.0082,-2.3836,2.735,1
4.05,1.2353,0.0242,-2.1161,2.45,1
4.05,0.8886,0.1014,-1.9485,2.144,1
4.05,0.2343,0.2783,-1.5541,1.5959999999999999,1
4.05,-0.514,0.3641,-1.1497,1.311,1
4.06,-1.1743,0.4561,-0.9706,1.59,1
4.07,-1.3643,0.3613,-0.6114,1.538,1
4.08,-1.5558,0.3149,-0.0277,1.588,1
4.097,-1.4106,0.2722,0.9064,1.699,1
4.1,-0.9306,0.2055,1.7752,2.015,1
4.131,-0.5099,0.3278,1.8802,1.976,1
4.132,-0.1643,0.35,1.9327,1.9709999999999999,1
4.132,0.3827,0.1915,2.3093,2.349,1
4.14,1.0565,-0.1046,1.7529,2.049,1
4.15,0.9471,-0.1822,0.3239,1.0170000000000001,1
4.16,0.2786,-0.091,-0.8857,0.9329999999999999,1
4.169,0.0245,-0.0893,-1.1548,1.159,1
4.18,-0.2175,0.0616,-0.9893,1.015,1
4.189,-0.2989,-0.0626,-0.5665,0.644,1
4.2,-0.3892,-0.4832,-0.0357,0.621,1
4.24,-0.6561,-0.7325,0.1479,0.9940000000000001,1
4.24,-0.7428,-0.9616,-0.0807,1.218,1
4.241,-1.1027,-0.8341,0.1045,1.3869999999999998,1
4.241,-1.294,-0.6256,0.209,1.452,1
4.25,-1.3115,-0.3918,0.355,1.4140000000000001,1
4.26,-1.304,-0.2891,0.5912,1.4609999999999999,1
4.269,-1.1743,-0.262,0.5684,1.331,1
4.279,-0.8828,-0.4236,0.4466,1.0759999999999998,1
4.289,-0.5153,-0.5016,0.2394,0.758,1
4.3,-0.1762,-0.4617,0.0381,0.496,1
4.324,0.2643,-0.3836,-0.2084,0.51,1
4.325,0.6655,-0.3094,-0.5227,0.9009999999999999,1
4.33,0.9178,-0.2794,-0.5815,1.122,1
4.34,1.0984,-0.3488,-0.4487,1.237,1
4.35,0.9939,-0.398,-0.2782,1.1059999999999999,1
4.36,0.7913,-0.4121,-0.2129,0.917,1
4.37,0.6665,-0.5268,-0.1134,0.857,1
4.379,0.5656,-0.6637,-0.0051,0.872,1
4.395,0.5805,-0.7331,0.1756,0.951,1
4.399,0.7048,-0.7776,0.4386,1.137,1
4.427,0.633,-0.7704,0.2423,1.026,1
4.428,0.4705,-0.7098,0.3195,0.91,1
4.43,0.8467,-0.6763,0.7696,1.329,1
4.441,1.1338,-0.6005,0.4477,1.359,1
4.449,1.0345,-0.4814,0.0201,1.141,1
4.46,0.8404,-0.3563,-0.0855,0.917,1
4.469,0.628,-0.2722,-0.1688,0.705,1
4.48,0.3121,-0.1313,-0.3533,0.489,1
4.495,0.0031,-0.0202,-0.5527,0.5529999999999999,1
4.5,-0.0487,0.0411,-0.6681,0.6709999999999999,1
4.524,0.0892,0.0614,-0.5655,0.5760000000000001,1
4.524,0.2688,-0.0247,-0.3899,0.474,1
4.529,0.2965,-0.1124,-0.2473,0.402,1
4.541,0.1205,-0.1674,-0.026,0.20800000000000002,1
4.55,-0.0858,-0.1195,0.0536,0.157,1
4.56,-0.1433,-0.0808,0.1423,0.218,1
4.569,-0.2309,0.0052,-0.0131,0.231,1
4.579,-0.5911,0.1645,-0.5731,0.84,1
4.594,-0.7086,0.2062,-0.7078,1.023,1
4.599,-0.2804,0.0597,-0.5823,0.649,1
4.626,0.1962,-0.0656,-0.6361,0.669,1
4.627,0.4383,-0.1696,-0.567,0.736,1
4.63,0.4803,-0.1454,-0.6694,0.8370000000000001,1
4.641,0.4791,-0.0002,-0.8036,0.9359999999999999,1
4.649,0.5813,0.0493,-0.9621,1.125,1
4.66,0.753,0.0636,-0.7251,1.047,1
4.669,0.7699,-0.0029,-0.6345,0.998,1
4.68,0.7151,-0.0879,-0.5568,0.9109999999999999,1
4.694,0.8014,-0.1557,-0.5431,0.981,1
4.699,0.9858,-0.2372,-0.4103,1.094,1
4.732,1.0553,-0.2892,-0.4788,1.194,1
4.733,1.033,-0.2708,-0.7155,1.285,1
4.733,0.8274,-0.2157,-0.7033,1.107,1
4.744,0.6476,-0.1992,-0.7159,0.986,1
4.749,0.5275,-0.2048,-0.9377,1.095,1
4.76,0.2972,-0.2335,-0.7828,0.8690000000000001,1
4.769,0.2335,-0.3471,-0.5054,0.6559999999999999,1
4.78,0.3736,-0.3835,-0.3559,0.643,1
4.796,0.4559,-0.3591,-0.1946,0.612,1
4.799,0.6134,-0.3679,-0.0549,0.7170000000000001,1
4.81,0.6664,-0.4114,-0.274,0.83,1
4.819,0.3376,-0.3653,-0.633,0.805,1
4.839,0.0741,-0.3836,-0.8058,0.8959999999999999,1
4.84,0.0404,-0.3395,-0.6497,0.7340000000000001,1
4.849,0.3363,-0.4374,-0.5022,0.746,1
4.86,0.5931,-0.42,-0.2938,0.784,1
4.869,0.5652,-0.0951,-0.1967,0.606,1
4.88,0.5538,0.1503,-0.3278,0.6609999999999999,1
4.894,0.6925,0.2219,-0.708,1.015,1
4.899,0.959,0.0979,-0.6502,1.163,1
4.931,1.0481,-0.0571,-0.7507,1.29,1
4.932,0.9409,-0.2693,-0.4961,1.097,1
4.932,0.7194,-0.4322,-0.2537,0.877,1
4.942,0.597,-0.4963,-0.2587,0.818,1
4.949,0.3887,-0.461,-0.1805,0.629,1
4.96,0.4254,-0.5324,-0.1558,0.6990000000000001,1
4.969,0.4987,-0.4637,-0.5178,0.855,1
4.98,0.4118,-0.3988,-0.8114,0.993,1
4.994,0.4382,-0.4432,-0.4667,0.779,1
4.999,0.4291,-0.5208,-0.5259,0.856,1
5.026,0.315,-0.5024,-0.5274,0.794,1
5.027,0.1725,-0.54,-0.5889,0.8170000000000001,1
5.03,-0.087,-0.5798,-0.6493,0.875,1
