time,ax,ay,az,aT,label
0.009,0.4761,-0.0514,-0.4587,0.6629999999999999,1
0.009,0.3943,-0.1217,-0.4083,0.581,1
0.02,0.2639,0.2286,-0.0551,0.353,1
0.052,0.1425,0.1138,-0.0351,0.18600000000000003,1
0.053,0.089,-0.1322,-0.0254,0.161,1
0.053,0.008,-0.1281,0.0721,0.147,1
0.061,-0.006,-0.0616,0.121,0.136,1
0.066,0.0558,-0.0246,0.0131,0.062,1
0.079,0.0812,-0.0271,0.0326,0.092,1
0.093,0.0841,-0.0202,-0.0066,0.087,1
0.096,0.0438,0.0165,-0.0264,0.054000000000000006,1
0.11,0.0127,0.041,-0.0559,0.07,1
0.117,0.0128,0.0683,0.0025,0.07,1
0.159,0.0044,0.0158,-0.0172,0.024,1
0.159,-0.0648,0.0842,-0.0077,0.107,1
0.16,-0.0818,0.0423,0.0213,0.095,1
0.16,-0.1112,0.0215,-0.0573,0.127,1
0.168,-0.1268,0.02,-0.0381,0.134,1
0.178,-0.1288,0.0576,-0.0579,0.153,1
0.187,-0.1352,0.0463,-0.0287,0.146,1
0.197,-0.1381,0.036,-0.0583,0.154,1
0.211,-0.136,0.0265,0.0099,0.139,1
0.216,-0.1213,-0.0219,0.0588,0.13699999999999998,1
0.227,-0.1126,-0.0386,0.0388,0.125,1
0.253,-0.051,-0.0086,0.0387,0.065,1
0.254,0.0373,-0.0082,-0.0298,0.048,1
0.26,0.0392,0.0313,-0.0593,0.078,1
0.266,0.04,0.0396,-0.0495,0.075,1
0.277,0.0338,0.0403,-0.0692,0.087,1
0.293,0.0462,0.0681,-0.0594,0.10099999999999999,1
0.297,-0.0081,0.0594,-0.0007,0.06,1
0.309,-0.0495,0.003,0.048,0.069,1
0.352,-0.0548,-0.0342,-0.0109,0.066,1
0.353,-0.0965,0.017,-0.021,0.1,1
0.353,-0.0928,0.0297,-0.0016,0.09699999999999999,1
0.353,-0.1338,0.0128,-0.0411,0.141,1
0.359,-0.1411,0.0161,-0.0314,0.145,1
0.366,-0.173,0.0102,0.0466,0.179,1
0.377,-0.1741,-0.036,0.0465,0.184,1
0.391,-0.123,0.0161,0.066,0.141,1
0.396,-0.0688,0.0088,-0.0124,0.07,1
0.439,-0.0339,0.0301,-0.0222,0.05,1
0.44,-0.0105,-0.026,0.017,0.033,1
0.44,0.0026,-0.0229,-0.0025,0.023,1
0.441,0.0362,-0.0197,0.0268,0.049,1
0.45,0.076,-0.0647,0.0072,0.1,1
0.461,0.12,-0.0619,0.1151,0.177,1
0.474,0.1575,-0.0406,0.0369,0.16699999999999998,1
0.476,0.1637,-0.0494,-0.0218,0.172,1
0.49,0.1455,-0.0105,-0.002,0.146,1
0.496,0.0959,0.019,-0.0412,0.106,1
0.508,0.1211,-0.0016,0.0079,0.121,1
0.518,0.0944,0.018,0.047,0.107,1
0.527,0.0563,-0.0022,-0.0019,0.055999999999999994,1
0.563,-0.0077,0.0266,0.0469,0.054000000000000006,1
0.564,-0.0409,0.0629,0.0077,0.075,1
0.564,-0.065,0.0724,-0.061,0.115,1
0.57,-0.0773,0.0603,-0.0316,0.10300000000000001,1
0.577,-0.0729,-0.0083,0.0662,0.099,1
0.587,-0.0576,-0.0365,0.1543,0.16899999999999998,1
0.596,-0.0057,-0.0664,0.0954,0.11599999999999999,1
0.609,0.0536,-0.0372,0.0464,0.08,1
0.618,0.1337,-0.0206,-0.0123,0.136,1
0.626,0.1418,0.0146,0.027,0.145,1
0.648,0.1181,0.0212,0.0368,0.126,1
0.649,0.0368,0.0169,0.0369,0.055,1
0.657,0.0294,-0.0049,0.0465,0.055,1
0.667,0.0302,0.0199,0.1642,0.168,1
0.677,0.0931,0.0167,0.115,0.149,1
0.687,0.0634,0.01,0.0759,0.099,1
0.696,0.0689,0.0047,0.1053,0.126,1
0.706,0.1392,-0.0123,0.0957,0.16899999999999998,1
0.721,0.1304,-0.0092,0.0663,0.147,1
0.727,0.1275,0.011,0.1155,0.172,1
0.763,0.1132,0.0615,0.0667,0.145,1
0.764,0.0499,0.0407,0.1455,0.159,1
0.765,0.0565,-0.0095,0.2538,0.26,1
0.768,0.0431,-0.0672,0.2444,0.257,1
0.777,0.0915,-0.1303,0.2942,0.335,1
0.786,0.0741,-0.1118,0.3341,0.36,1
0.797,0.0918,-0.1005,0.3452,0.371,1
0.809,0.0367,-0.0579,0.4349,0.44,1
0.817,-0.0815,-0.1102,0.5154,0.5329999999999999,1
0.827,-0.0921,-0.1198,0.6355,0.653,1
0.847,-0.0743,-0.1607,0.6685,0.6920000000000001,1
0.848,-0.16,-0.1663,0.7118,0.748,1
0.857,-0.2641,-0.2151,0.7174,0.794,1
0.868,-0.2715,-0.208,0.7341,0.81,1
0.877,-0.4031,-0.1394,0.7526,0.865,1
0.887,-0.5313,-0.0958,0.6655,0.857,1
0.896,-0.6754,-0.0347,0.6579,0.9440000000000001,1
0.907,-0.7924,0.0664,0.6246,1.011,1
0.941,-0.8767,0.0447,0.5417,1.032,1
0.942,-0.9364,0.0146,0.5903,1.107,1
0.943,-1.0583,-0.0328,0.6177,1.226,1
0.947,-1.1216,-0.0165,0.591,1.268,1
0.957,-1.1872,0.0508,0.6098,1.3359999999999999,1
0.968,-1.2151,0.101,0.6239,1.37,1
0.976,-1.2397,0.4573,1.0547,1.6909999999999998,1
0.987,-1.1135,0.9702,0.9048,1.732,1
0.996,-0.9938,0.9112,0.6495,1.4969999999999999,1
1.007,-0.8176,0.8096,0.4709,1.2429999999999999,1
1.038,-0.7856,0.7122,0.3453,1.115,1
1.039,-0.7738,0.6923,0.3066,1.083,1
1.039,-0.7355,0.6536,0.2923,1.026,1
1.046,-0.655,0.6729,0.3939,1.018,1
