time,ax,ay,az,aT
0.9820,0.1828,-0.0466,0.0296,0.191
0.9930,0.1586,-0.0942,0.1381,0.230
1.0020,0.1511,-0.1459,0.2957,0.363
1.0120,0.2084,-0.2298,0.4922,0.582
1.0280,0.1760,-0.1877,0.5323,0.591
1.0320,0.1338,-0.1816,0.5722,0.615
1.0480,0.1701,-0.1744,0.6125,0.659
1.0550,0.1758,-0.1952,0.5646,0.623
1.0620,0.0551,-0.1073,0.5073,0.521
1.0720,-0.1335,-0.1709,0.5674,0.607
1.0820,-0.0901,-0.2911,0.8537,0.906
1.0920,-0.1766,-0.4565,1.1784,1.276
1.1040,-0.2228,-0.4976,1.3288,1.436
1.1120,-0.2196,-0.4503,1.3123,1.405
1.1220,-0.0968,-0.4567,1.2299,1.316
1.1320,0.0092,-0.3707,1.1967,1.253
1.1440,0.0144,-0.3645,1.0583,1.119
1.1650,-0.0429,-0.3071,0.8812,0.934
1.1660,-0.1082,-0.3052,0.7657,0.831
1.1730,-0.1664,-0.2227,0.6219,0.681
1.1820,-0.2190,-0.1786,0.6572,0.715
1.1920,-0.4363,-0.0819,0.4700,0.647
1.2030,-0.5422,-0.0170,0.2451,0.595
1.2120,-0.4159,-0.0406,-0.0248,0.419
1.2220,-0.3113,-0.0135,-0.1854,0.363
1.2320,-0.2470,0.0191,-0.3014,0.390
1.2420,-0.2159,0.1095,-0.3180,0.400
1.2550,-0.2348,0.1999,-0.3858,0.494
1.2620,-0.3168,0.3077,-0.4539,0.633
1.2720,-0.3346,0.4000,-0.4434,0.685
1.2810,-0.3406,0.5024,-0.4370,0.748
1.2920,-0.3083,0.5824,-0.3991,0.770
1.3030,-0.2915,0.7288,-0.4265,0.893
1.3120,-0.3360,0.7299,-0.4591,0.925
1.3220,-0.3481,0.7640,-0.4523,0.954
1.3320,-0.3342,0.7713,-0.4208,0.940
1.3420,-0.3259,0.8322,-0.4197,0.987
1.3600,-0.2869,0.8551,-0.3153,0.955
1.3620,-0.2507,0.8428,-0.2221,0.907
1.3720,-0.2806,0.8547,-0.0649,0.902
1.3820,-0.3586,0.9230,-0.0636,0.992
1.3920,-0.4044,0.9362,0.0424,1.021
1.4030,-0.4315,0.9863,0.1091,1.082
1.4120,-0.4509,0.9453,0.2491,1.077
1.4220,-0.4649,0.9071,0.3008,1.063
1.4320,-0.5036,0.8625,0.3536,1.060
1.4420,-0.5010,0.8448,0.3282,1.036
1.4580,-0.4765,0.8506,0.2440,1.005
1.4620,-0.3853,0.8056,0.1861,0.912
1.4720,-0.4015,0.7573,0.0671,0.860
1.4820,-0.3156,0.6167,0.1001,0.700
1.4920,-0.2491,0.4431,0.1149,0.521
1.5030,-0.1639,0.2391,0.1000,0.307
1.5120,-0.0169,0.0576,0.0494,0.078
1.5220,0.1245,-0.0536,0.0339,0.140
1.5320,0.1960,-0.0632,0.0191,0.207
1.5420,0.2801,-0.1523,-0.1711,0.362
1.5610,0.3734,-0.3533,-0.1855,0.546
1.5620,0.5910,-0.5206,-0.1942,0.811
1.5720,0.8071,-0.5944,-0.2762,1.040
1.5820,1.0523,-0.6419,-0.4147,1.301
1.5920,1.2498,-0.6448,-0.5264,1.502
1.6030,1.5725,-0.7600,-0.5752,1.839
1.6120,1.7981,-0.8440,-0.6515,2.090
1.6220,2.0611,-0.9797,-0.7519,2.403
1.6320,2.0926,-1.0020,-0.9749,2.517
1.6430,2.1135,-0.9527,-1.0716,2.554
1.6590,1.9532,-0.9876,-1.1371,2.466
1.6620,1.8181,-1.0645,-1.0624,2.360
1.6720,1.7054,-1.1560,-0.9034,2.250
1.6820,1.6296,-1.2133,-0.8464,2.201
1.6930,1.5478,-1.2506,-0.7876,2.140
1.7030,1.4819,-1.1506,-0.7519,2.021
1.7120,1.4501,-1.1088,-0.6660,1.943
1.7220,1.5369,-1.1028,-0.6074,1.987
1.7320,1.5985,-1.1572,-0.7277,2.103
1.7420,1.7655,-1.2005,-0.8060,2.282
1.7580,1.8813,-1.2825,-0.9220,2.456
1.7620,1.8563,-1.2768,-0.8423,2.405
1.7720,1.5335,-1.0476,-0.5263,1.930
1.7820,1.0679,-0.3034,-0.0452,1.111
1.7920,0.4648,0.6522,0.3621,0.879
1.8030,-0.0964,1.2386,0.5949,1.377
1.8120,-0.2404,0.9747,0.6648,1.204
1.8220,-0.0630,0.1775,0.6423,0.669
1.8320,0.2014,-0.6834,0.6028,0.933
1.8420,0.5318,-1.2717,0.6596,1.528
1.8670,0.6492,-1.2843,0.5764,1.550
1.8670,0.6670,-1.1526,0.7316,1.519
1.8760,0.6387,-0.7388,0.7973,1.261
1.8820,0.6178,-0.3794,0.7741,1.061
1.8920,0.5805,-0.1731,0.5596,0.825
1.9030,0.6014,-0.1456,0.3695,0.721
1.9120,0.6675,-0.2354,0.2784,0.761
1.9220,0.8233,-0.3145,0.2088,0.906
1.9320,0.7912,-0.3275,0.0663,0.859
1.9420,0.6448,-0.2782,0.0122,0.702
1.9520,0.4240,-0.1838,-0.1931,0.501
1.9620,0.2567,-0.0628,-0.3336,0.426
1.9720,0.1496,-0.1035,-0.3557,0.400
1.9820,0.0626,-0.2161,-0.2317,0.323
1.9920,-0.0769,-0.2480,-0.0922,0.276
2.0020,-0.2250,-0.3432,0.0825,0.419
2.0120,-0.3021,-0.4588,0.1318,0.565
2.0220,-0.3437,-0.5014,0.2876,0.672
2.0310,-0.3537,-0.3757,0.3053,0.600
2.0420,-0.3270,-0.2273,0.0685,0.404
2.0620,0.0513,-0.2222,0.3113,0.386
2.0630,0.7215,-0.2857,0.3433,0.849
2.0720,0.4444,-0.1566,0.0361,0.473
2.0820,0.0542,0.1415,-0.5825,0.602
2.0920,-0.0776,0.0957,-0.5997,0.612
2.1020,0.6274,-0.2829,-0.3960,0.794
2.1120,1.4333,-0.4251,-0.1098,1.499
2.1220,1.5852,0.0060,-0.2580,1.606
2.1320,1.0260,0.4991,-0.5859,1.283
2.1420,0.5854,0.7802,-1.2808,1.610
2.1590,0.5577,0.7002,-1.3534,1.623
2.1620,0.4428,0.6203,-1.3696,1.567
2.1720,0.0923,0.4139,-1.2448,1.315
2.1820,-0.3764,0.1356,-0.9345,1.017
2.1920,-0.7291,-0.0362,-0.8506,1.121
2.2030,-1.0484,-0.2067,-0.6824,1.268
2.2120,-1.1372,-0.2660,-0.4136,1.239
2.2220,-0.9864,-0.3598,-0.0296,1.050
2.2320,-0.7526,-0.3725,-0.0788,0.843
2.2420,-0.5091,-0.5975,0.0856,0.790
2.2600,-0.2949,-0.5343,0.0474,0.612
2.2620,-0.4985,-0.2414,-0.1133,0.565
2.2720,-0.6488,-0.0243,-0.4439,0.786
2.2820,-0.9154,0.0610,-0.6549,1.127
2.2920,-1.0084,-0.0337,-0.6366,1.193
2.3030,-0.5940,-0.2845,-0.3384,0.740
2.3120,-0.1596,-0.3070,-0.3876,0.520
2.3220,-0.0507,-0.2150,-0.3238,0.392
2.3320,0.1088,-0.1050,-0.4137,0.440
2.3420,0.3757,-0.0199,-0.4290,0.571
2.3580,0.3884,0.0464,-0.5109,0.643
2.3620,0.3630,0.0384,-0.6363,0.734
2.3740,0.2881,0.0299,-0.6921,0.750
2.3820,0.1339,0.1136,-0.7538,0.774
2.3920,-0.1639,0.1807,-0.6596,0.703
2.4020,-0.1791,-0.0195,-0.1415,0.229
2.4120,-0.0210,-0.1106,0.0178,0.114
2.4220,-0.0548,-0.1575,0.1583,0.230
2.4320,-0.2598,-0.2358,0.0987,0.364
2.4420,-0.2835,-0.3256,0.1375,0.453
2.4620,-0.0755,-0.2903,0.0263,0.301
2.4630,0.1799,-0.2839,-0.0154,0.336
2.4720,0.4114,-0.2965,-0.0493,0.510
2.4820,0.5795,-0.3295,0.3240,0.741
2.4920,0.6276,-0.3007,0.3540,0.781
2.5020,0.5789,-0.2451,0.2856,0.690
2.5120,0.6176,-0.2488,0.2123,0.699
2.5220,0.5741,-0.0854,-0.2728,0.641
2.5320,0.3870,-0.0765,-0.2943,0.492
2.5420,0.1672,-0.0879,-0.2539,0.316
2.5620,-0.0959,-0.1086,-0.0823,0.167
2.5630,-0.2525,-0.2202,-0.0756,0.343
2.5720,-0.2546,-0.1797,-0.0293,0.313
2.5820,-0.1520,-0.2738,0.2697,0.413
2.5920,0.0514,-0.3689,0.3198,0.491
2.6020,0.1435,-0.3486,0.2714,0.465
2.6120,0.1749,-0.2474,0.1049,0.321
2.6220,0.2700,-0.2386,0.1717,0.399
2.6310,0.2732,-0.2273,0.2466,0.433
2.6420,0.3571,-0.2017,0.2175,0.464
2.6610,0.3543,-0.2611,0.4287,0.614
2.6620,-0.0740,-0.1907,0.2851,0.351
2.6720,-0.5353,-0.1832,-0.0199,0.566
2.6810,-0.8064,-0.2063,-0.1970,0.855
2.6920,-0.9075,-0.3605,0.0729,0.979
2.7020,-1.0336,-0.3684,0.0129,1.097
2.7120,-0.8197,-0.2238,-0.2741,0.893
2.7220,-0.5428,-0.2190,0.0816,0.591
2.7320,-0.3924,-0.2256,0.2207,0.504
2.7420,-0.5348,0.0085,-0.3082,0.617
2.7580,-0.4833,0.0008,-0.7213,0.868
2.7620,-0.2209,0.1265,-1.1458,1.174
2.7720,0.4707,0.0990,-0.7871,0.922
2.7820,0.7737,0.2600,-1.1964,1.448
2.7920,0.7724,0.3805,-1.2828,1.545
2.8020,0.9085,0.4549,-1.5073,1.818
2.8120,0.8187,0.4180,-1.3376,1.623
2.8220,0.5767,0.4336,-1.0888,1.306
2.8320,0.4622,0.2058,-0.8077,0.953
2.8420,0.4805,0.1074,-0.5005,0.702
2.8690,0.4957,-0.0274,-0.2133,0.540
2.8700,0.4299,-0.1339,-0.1209,0.466
2.8720,0.4457,-0.2278,0.1644,0.527
2.8820,0.8479,-0.3428,0.5382,1.061
2.8920,1.2773,-0.4926,0.7299,1.551
2.9020,1.1086,-0.4601,0.5727,1.330
2.9120,0.8477,-0.3210,0.1719,0.923
2.9220,1.0050,-0.3075,-0.1608,1.063
2.9320,1.0894,-0.1703,-0.3420,1.154
2.9420,1.0353,0.0418,-0.4830,1.143
2.9630,0.8692,0.1575,-0.5309,1.031
2.9640,0.8496,-0.0371,-0.1585,0.865
2.9720,0.8017,-0.1776,0.0456,0.822
2.9820,0.7170,-0.2634,0.2620,0.808
2.9920,0.6040,-0.2990,0.1671,0.694
3.0020,0.9354,-0.4126,0.2612,1.055
3.0110,0.4870,-0.3102,-0.1632,0.600
3.0220,0.2594,-0.2334,-0.2832,0.449
3.0320,0.4693,-0.2007,-0.1258,0.526
3.0420,0.7838,-0.2726,0.4457,0.942
3.0530,0.8595,-0.3185,-0.0123,0.917
3.0620,0.8292,-0.2715,-0.4268,0.971
3.0830,0.9314,-0.2908,-0.4362,1.069
3.0850,1.0909,-0.1607,-0.4501,1.191
3.0920,1.0082,-0.0470,-0.6793,1.217
3.1020,0.8882,0.0226,-0.6972,1.129
3.1120,0.8141,0.0831,-0.8116,1.153
3.1220,0.7886,0.0802,-1.0193,1.291
3.1320,0.6626,0.0479,-1.0216,1.219
3.1420,0.3693,0.0009,-1.0239,1.088
3.1690,0.0583,-0.0054,-0.8534,0.855
3.1700,-0.2581,0.0275,-0.4389,0.510
3.1720,-0.6748,0.0165,-0.1625,0.694
3.1820,-0.9064,-0.1132,0.0651,0.916
3.1920,-0.9395,-0.3047,0.1679,1.002
3.2020,-0.8357,-0.4929,0.2673,1.006
3.2120,-0.5406,-0.6091,0.2699,0.858
3.2220,-0.2298,-0.6461,0.1276,0.698
3.2320,-0.2269,-0.5378,-0.0155,0.584
3.2420,-0.4720,-0.3993,-0.1383,0.634
3.2590,-0.3095,-0.4481,0.1191,0.557
3.2620,0.0207,-0.6242,0.0955,0.632
3.2720,-0.2529,-0.7153,0.0898,0.764
3.2810,-0.6856,-0.6539,-0.0989,0.953
3.2920,-0.9736,-0.3320,-0.5481,1.166
3.3020,-1.0097,-0.1020,-0.8612,1.331
3.3120,-0.8285,0.0907,-1.1019,1.382
3.3220,-0.7229,0.1802,-1.3579,1.549
3.3320,-0.6901,0.0183,-1.2036,1.388
3.3420,-0.7899,-0.2572,-0.9162,1.237
3.3730,-0.8773,-0.4037,-0.3768,1.037
3.3740,-1.0508,-0.4989,0.0783,1.166
3.3740,-1.0995,-0.5717,0.5608,1.360
3.3820,-1.3309,-0.5473,0.6886,1.595
3.3920,-1.4013,-0.3847,0.6363,1.586
3.4020,-1.1568,-0.4677,0.7054,1.433
3.4120,-0.5076,-0.5648,0.5276,0.925
3.4220,-0.0243,-0.5652,0.2308,0.611
3.4320,0.2006,-0.3704,-0.1753,0.456
3.4420,0.3925,-0.2332,-0.2837,0.538
3.4710,0.5372,-0.1955,-0.2996,0.645
3.4720,0.7022,-0.1953,-0.2672,0.776
3.4730,0.6919,0.0464,-0.6797,0.971
3.4820,0.3447,0.2955,-0.8084,0.927
3.4920,0.2112,0.2037,-0.5281,0.604
3.5020,0.1447,0.0817,-0.3864,0.421
3.5120,-0.0263,-0.0863,-0.1744,0.196
3.5220,-0.1076,-0.3846,0.2569,0.475
3.5320,0.3410,-0.7197,0.9984,1.277
3.5420,0.3935,-0.7560,1.2136,1.483
3.5700,0.0971,-0.5209,0.8075,0.966
3.5720,0.3650,-0.6210,1.1353,1.345
3.5720,0.8458,-0.7832,1.1485,1.627
3.5820,1.0505,-0.6045,0.5861,1.346
3.5920,0.8796,-0.2915,0.0738,0.930
3.6020,0.7525,0.0370,-0.4295,0.867
3.6120,0.7610,0.2265,-0.7643,1.102
3.6220,0.7067,0.2157,-0.6395,0.977
3.6320,0.7635,0.0250,-0.3207,0.828
3.6420,0.5819,0.0036,-0.2246,0.624
3.6600,0.2928,-0.0408,-0.0851,0.308
3.6620,0.1382,-0.1884,-0.1104,0.258
3.6720,-0.0089,-0.1213,-0.4509,0.467
3.6820,-0.3511,0.0296,-0.6485,0.738
3.6920,-0.3907,0.1077,-0.8725,0.962
3.7020,-0.2261,0.1527,-0.9968,1.033
3.7120,-0.1090,0.0398,-1.0876,1.094
3.7220,-0.0906,0.0074,-1.0353,1.039
3.7380,-0.0142,-0.0203,-0.7327,0.733
3.7420,0.0592,0.0288,-0.7170,0.720
3.7640,0.2363,0.1601,-1.1091,1.145
3.7650,0.3066,0.2345,-1.1715,1.233
3.7730,0.4828,0.0605,-0.8874,1.012
3.7820,0.4954,-0.0362,-0.7389,0.890
3.7920,0.2303,-0.0312,-0.6158,0.658
3.8020,-0.0281,0.0121,-0.5257,0.527
3.8120,-0.2370,-0.0398,-0.1735,0.296
3.8220,-0.3923,-0.2415,0.0690,0.466
3.8390,-0.2004,-0.4854,0.3950,0.657
3.8420,-0.2829,-0.4709,0.1712,0.575
3.8520,-0.3693,-0.2490,-0.0303,0.446
3.8620,-0.2511,-0.3027,-0.1225,0.412
3.8730,-0.0216,-0.4314,-0.1373,0.453
3.8840,0.2713,-0.4737,-0.0854,0.553
3.8920,0.3934,-0.4260,-0.0980,0.588
3.9020,0.3638,-0.3703,0.1510,0.541
3.9120,0.3999,-0.3970,0.2939,0.636
3.9220,0.6419,-0.4003,0.3446,0.831
3.9370,0.8206,-0.2702,0.0442,0.865
3.9420,0.8489,-0.1126,-0.3389,0.921
3.9560,0.7940,0.0218,-0.3972,0.888
3.9620,0.6589,0.0745,-0.6739,0.945
3.9720,0.6287,-0.0344,-0.5941,0.866
3.9830,0.6467,-0.1488,-0.3756,0.763
3.9920,0.5439,-0.2091,-0.2921,0.652
4.0020,0.3838,-0.1735,-0.2161,0.473
4.0120,0.1573,-0.1364,-0.1396,0.251
4.0220,-0.0132,-0.1381,-0.0660,0.154
4.0360,-0.0600,-0.2417,-0.0225,0.250
4.0420,-0.0577,-0.3043,-0.0871,0.322
4.0540,-0.0476,-0.3109,-0.1124,0.334
4.0620,-0.0106,-0.2364,-0.2494,0.344
4.0720,0.0502,-0.1984,-0.2380,0.314
4.0830,0.1028,-0.1909,-0.1745,0.278
4.0910,0.1088,-0.1448,-0.3140,0.362
4.1020,0.0607,-0.1062,-0.4116,0.429
4.1120,-0.1317,-0.0791,-0.5443,0.566
4.1220,-0.3075,-0.1093,-0.5537,0.643
4.1370,-0.3844,-0.1473,-0.5353,0.675
4.1420,-0.3852,-0.2593,-0.3366,0.574
4.1590,-0.3772,-0.2653,-0.2358,0.518
4.1620,-0.3891,-0.2614,-0.2324,0.523
4.1720,-0.3979,-0.2396,-0.1170,0.479
4.1830,-0.4347,-0.2376,-0.1069,0.507
4.1920,-0.4078,-0.2659,-0.1408,0.507
4.2020,-0.2942,-0.3053,-0.0074,0.424
4.2120,-0.1018,-0.3277,0.0694,0.350
4.2220,-0.0093,-0.3019,-0.0107,0.302
4.2370,0.1308,-0.2815,-0.0280,0.312
4.2420,0.2281,-0.2858,0.0838,0.375
4.2630,0.2724,-0.2957,0.1191,0.419
4.2650,0.2825,-0.3309,0.0574,0.439
4.2720,0.2998,-0.3337,0.0490,0.451
4.2830,0.3223,-0.3707,0.0607,0.495
4.2920,0.2447,-0.2485,0.0190,0.349
4.3020,0.1910,-0.1093,-0.1432,0.263
4.3120,0.1960,-0.0998,-0.1953,0.294
4.3220,0.1540,-0.1561,-0.1014,0.242
4.3370,0.2171,-0.2767,0.0442,0.354
4.3420,0.2728,-0.3230,0.2356,0.484
4.3570,0.4986,-0.4981,0.4620,0.843
4.3620,0.6670,-0.4475,0.2679,0.847
4.3720,0.6585,-0.3642,0.2973,0.809
4.3830,0.8279,-0.3226,0.1427,0.900
4.3920,0.6477,-0.2344,0.2310,0.727
4.4020,0.5290,-0.2440,0.4080,0.711
4.4120,0.3618,-0.2996,0.3578,0.590
4.4220,0.2568,-0.2753,0.2987,0.481
4.4360,0.2552,-0.2471,0.2709,0.447
4.4420,0.2445,-0.1854,0.0329,0.309
4.4580,0.2162,-0.1006,-0.4709,0.528
4.4620,-0.0091,-0.1265,-0.3260,0.350
4.4720,-0.2345,-0.0131,-0.2820,0.367
4.4820,-0.5670,0.1399,-0.9039,1.076
4.4920,-0.5674,0.1424,-0.7499,0.951
4.5020,-0.2200,-0.0064,-0.7030,0.737
4.5120,-0.1457,-0.1301,-0.6410,0.670
4.5220,-0.3898,-0.1156,-0.6717,0.785
4.5360,-0.4944,-0.0794,-0.5080,0.713
4.5420,-0.4734,-0.2250,-0.1905,0.558
4.5540,-0.3942,-0.2350,-0.0111,0.459
4.5620,-0.2870,-0.2080,-0.0236,0.355
4.5720,-0.0998,-0.1779,-0.1067,0.230
4.5820,0.1461,-0.2980,-0.2439,0.412
4.5920,0.2435,-0.2711,-0.2837,0.462
4.6020,0.3157,-0.2118,-0.2446,0.452
4.6120,0.3933,-0.1574,-0.2819,0.509
4.6220,0.4625,-0.0968,-0.3258,0.574
4.6370,0.4743,-0.0762,-0.4235,0.640
4.6420,0.4548,-0.0627,-0.4023,0.610
4.6750,0.3734,-0.0962,-0.4531,0.595
4.6770,0.3249,-0.1479,-0.3093,0.472
4.6770,0.2239,-0.2386,-0.1197,0.348
4.6840,0.2177,-0.2896,-0.0131,0.363
4.6920,0.2714,-0.3089,0.1029,0.424
4.7020,0.2138,-0.2813,0.1190,0.373
4.7120,0.1116,-0.2786,0.1156,0.322
4.7220,0.0704,-0.2711,0.1492,0.317
4.7400,0.0808,-0.3174,0.2199,0.394
4.7420,0.1616,-0.4105,0.1050,0.453
4.7710,0.1764,-0.4410,-0.0300,0.476
4.7720,0.1451,-0.3566,-0.0611,0.390
4.7730,0.2034,-0.4498,0.1944,0.531
4.7820,0.4171,-0.5975,0.2184,0.761
4.7920,0.4806,-0.5819,0.1263,0.765
4.8020,0.3445,-0.5007,0.0511,0.610
4.8120,0.2996,-0.4334,0.1011,0.536
4.8220,0.4047,-0.3203,0.0768,0.522
4.8370,0.4858,-0.3615,0.1266,0.619
4.8420,0.5793,-0.4397,0.1914,0.752
4.8630,0.9172,-0.4610,0.0682,1.029
4.8660,1.4062,-0.3366,-0.3622,1.491
4.8720,1.7708,-0.2541,-0.6333,1.898
4.8820,1.9705,-0.1323,-0.8859,2.165
4.8920,1.8828,-0.2270,-1.0549,2.170
4.9020,1.7685,-0.3536,-0.9485,2.038
4.9120,1.5042,-0.4314,-0.8413,1.777
4.9220,1.3031,-0.3593,-0.6513,1.500
4.9370,1.1348,-0.3628,-0.2738,1.222
4.9420,0.9267,-0.3769,-0.2793,1.039
4.9520,0.8105,-0.4050,-0.4653,1.019
4.9620,0.8304,-0.6217,-0.5074,1.155
4.9760,0.7423,-0.7643,-0.5484,1.198
4.9850,0.7728,-0.8676,-0.5895,1.303
4.9920,0.9187,-0.9558,-0.7278,1.512
5.0020,1.0904,-1.0938,-0.8307,1.754
5.0110,1.0632,-1.1761,-0.8547,1.801
5.0220,0.9069,-1.1378,-0.8846,1.703
5.0370,0.9909,-1.2799,-1.0833,1.948
5.0420,1.0934,-1.3261,-1.0255,2.001
5.0650,1.1360,-1.2580,-0.9638,1.950
5.0670,1.1375,-1.0850,-1.0704,1.902
5.0720,0.9255,-0.7521,-1.2817,1.751
5.0820,0.7106,-0.4777,-1.4665,1.698
5.0920,0.5396,-0.2896,-1.3488,1.481
5.1020,0.3878,-0.1329,-1.2146,1.282
5.1120,0.2846,-0.0617,-1.1980,1.233
5.1220,0.1420,-0.0201,-1.1813,1.190
5.1360,0.0119,-0.0556,-1.0210,1.023
5.1420,-0.1427,-0.0582,-0.8364,0.850
5.1680,-0.3098,-0.0813,-0.8036,0.865
5.1680,-0.5332,-0.1917,-0.5118,0.764
5.1720,-0.7072,-0.0628,-0.0978,0.717
5.1820,-1.0179,0.3261,0.2643,1.101
5.1920,-1.3416,0.7953,0.5329,1.648
5.2020,-1.5595,1.1047,0.7236,2.044
5.2120,-1.7660,1.1808,0.8045,2.272
5.2220,-1.7866,0.9168,0.7015,2.127
5.2370,-1.6333,0.5088,0.5209,1.788
5.2420,-1.3781,0.0818,0.3901,1.435
5.2640,-1.1936,-0.2885,0.2064,1.245
5.2650,-1.2723,-0.3958,0.0191,1.333
5.2720,-1.3273,-0.3660,-0.0402,1.377
5.2820,-1.3892,-0.2309,-0.0818,1.411
5.2920,-1.4095,-0.0739,-0.0922,1.414
5.3020,-1.4155,0.0344,-0.1582,1.425
5.3120,-1.2782,-0.1064,0.0861,1.286
5.3220,-1.0045,-0.2291,0.0425,1.031
5.3360,-0.7991,-0.2854,-0.0876,0.853
5.3420,-0.8168,-0.3652,-0.1894,0.915
5.3650,-0.7708,-0.3831,-0.2968,0.910
5.3660,-0.8203,-0.3923,-0.2765,0.950
5.3720,-0.8194,-0.4042,-0.1695,0.929
5.3820,-0.8518,-0.4677,-0.0205,0.972
5.3920,-0.8173,-0.5680,0.0844,0.999
5.4020,-0.8324,-0.6871,0.2935,1.119
5.4120,-0.8137,-0.6839,0.2499,1.092
