time,ax,ay,az,aT
0.0090,0.3533,0.0980,-0.1212,0.386
0.0090,0.4842,0.1673,-0.2863,0.587
0.0190,0.5413,0.0080,-0.3130,0.625
0.0220,0.5458,-0.0886,-0.1067,0.563
0.0530,0.3755,-0.0299,-0.0077,0.377
0.0540,0.2447,-0.0596,-0.0278,0.253
0.0550,0.1788,-0.0124,-0.0279,0.181
0.0620,0.1425,0.0745,-0.0582,0.171
0.0780,0.0372,0.0602,-0.0295,0.077
0.0810,-0.1042,0.0393,-0.0010,0.111
0.0940,-0.1440,0.0179,-0.0512,0.154
0.1000,-0.1029,0.0454,-0.0225,0.115
0.1290,-0.1169,0.0243,-0.0430,0.127
0.1300,-0.0973,0.0133,-0.0338,0.104
0.1400,-0.0931,0.0316,-0.0051,0.098
0.1410,-0.0830,-0.0084,0.0040,0.084
0.1510,-0.0801,0.0390,-0.0456,0.100
0.1610,-0.0723,0.0867,-0.0852,0.141
0.1790,-0.1001,0.1413,-0.0563,0.182
0.1810,-0.1428,0.1310,0.0315,0.196
0.1910,-0.1973,0.0539,0.0504,0.211
0.2010,-0.2328,-0.0040,0.0207,0.234
0.2160,-0.1555,-0.0380,0.0104,0.160
0.2240,-0.0884,-0.0469,-0.0287,0.104
0.2310,-0.0015,-0.0328,-0.0680,0.076
0.2410,0.0743,-0.0408,-0.0189,0.087
0.2510,0.1282,-0.0749,0.0106,0.149
0.2610,0.1296,-0.0227,0.0104,0.132
0.2780,0.1186,-0.0105,-0.0189,0.121
0.2810,0.0460,-0.0066,-0.0291,0.055
0.2910,-0.0070,0.0054,0.0097,0.013
0.3010,-0.0402,-0.0015,0.0093,0.041
0.3150,-0.0718,-0.0460,0.0089,0.086
0.3210,-0.0586,-0.0445,0.0381,0.083
0.3310,-0.0439,-0.0501,0.0377,0.077
0.3410,-0.0424,-0.0298,0.0377,0.064
0.3510,-0.0671,-0.0459,-0.0214,0.084
0.3610,-0.0756,0.0237,-0.0411,0.089
0.3780,-0.1002,0.0340,0.0076,0.106
0.3810,-0.1102,0.0045,0.0469,0.120
0.3910,-0.1158,-0.0981,0.0858,0.174
0.4010,-0.0993,-0.1183,0.0859,0.177
0.4180,-0.0232,-0.1037,-0.0414,0.114
0.4280,0.1074,-0.0760,-0.1195,0.178
0.4310,0.1745,-0.0078,-0.0307,0.177
0.4410,0.1897,-0.0683,-0.0207,0.203
0.4500,0.1352,-0.0292,-0.0400,0.144
0.4610,0.0968,-0.0209,-0.0008,0.099
0.4750,0.0391,-0.0119,0.0383,0.056
0.4810,-0.0073,-0.0430,0.0088,0.044
0.5000,-0.0519,0.0231,-0.0501,0.076
0.5010,-0.0213,0.0682,-0.0501,0.087
0.5110,0.0003,0.0829,-0.0991,0.129
0.5210,0.0020,0.0601,-0.0207,0.064
0.5310,0.0047,0.0657,0.0184,0.068
0.5410,0.0272,0.0623,-0.0012,0.068
0.5510,0.0395,0.1047,-0.0109,0.112
0.5610,0.1233,0.1017,0.0280,0.162
0.5740,0.0862,0.0949,0.0673,0.145
0.5810,0.0823,0.0715,0.1260,0.167
0.5910,0.0492,-0.0098,0.1160,0.126
0.6010,0.0484,-0.0327,0.1254,0.138
0.6180,0.0282,-0.0826,0.1251,0.153
0.6210,0.0396,-0.0954,0.1933,0.219
0.6310,0.0498,-0.1151,0.2223,0.255
0.6410,0.1593,-0.1689,0.1435,0.273
0.6510,0.2600,-0.1615,0.1042,0.323
