time,ax,ay,az,aT,label
3.843,0.9019,-0.028,-0.3947,0.985,1
3.865,1.0715,-0.0873,-0.4764,1.176,1
3.866,1.0702,-0.1095,-0.6807,1.273,1
3.874,1.0295,-0.0423,-0.7699,1.286,1
3.884,0.9576,-0.0445,-0.6427,1.1540000000000001,1
3.893,0.9272,-0.058,-0.3485,0.992,1
3.904,0.7911,-0.0677,-0.2407,0.83,1
3.915,0.6485,0.0,-0.1795,0.6729999999999999,1
3.923,0.5988,0.0429,-0.1368,0.616,1
3.934,0.5479,0.0738,-0.3431,0.6509999999999999,1
3.944,0.4605,0.0773,-0.542,0.715,1
3.955,0.5237,-0.0032,-0.4466,0.688,1
3.993,0.4634,-0.0693,-0.3933,0.612,1
3.994,0.4262,-0.1788,-0.2906,0.546,1
3.994,0.4584,-0.173,-0.3608,0.608,1
3.994,0.4734,-0.166,-0.5754,0.763,1
4.004,0.5118,-0.2113,-0.7149,0.904,1
4.013,0.4758,-0.1807,-0.8902,1.025,1
4.024,0.2456,-0.1258,-1.1136,1.147,1
4.036,-0.1819,-0.0319,-1.287,1.3,1
4.043,-0.6354,0.0048,-1.174,1.335,1
4.068,-1.076,0.0216,-1.1025,1.541,1
4.069,-1.2437,-0.0016,-0.7907,1.474,1
4.073,-1.2163,-0.0988,-0.5346,1.3319999999999999,1
4.084,-1.2612,-0.2448,-0.2977,1.319,1
4.093,-1.3559,-0.3266,-0.2122,1.411,1
4.104,-1.3397,-0.3353,-0.051,1.382,1
4.115,-1.3254,-0.3734,0.2998,1.409,1
4.123,-1.1589,-0.4817,0.6089,1.395,1
4.134,-0.9713,-0.518,0.5425,1.227,1
4.143,-0.8813,-0.4615,0.4317,1.084,1
4.154,-0.7952,-0.4764,0.4854,1.046,1
4.188,-0.5808,-0.4676,0.4853,0.89,1
4.189,-0.3853,-0.4795,0.4468,0.76,1
4.189,-0.1718,-0.4528,0.3653,0.607,1
4.194,-0.0021,-0.4778,0.1956,0.516,1
4.204,0.1463,-0.4497,-0.0138,0.473,1
4.215,0.285,-0.3386,-0.2232,0.496,1
4.223,0.2462,-0.099,-0.3852,0.46799999999999997,1
4.234,0.1196,-0.0168,-0.4479,0.46399999999999997,1
4.243,-0.0116,0.0256,-0.3587,0.36,1
4.255,-0.0181,-0.0604,-0.153,0.165,1
4.288,0.0046,-0.1973,0.0175,0.198,1
4.289,-0.013,-0.2356,0.017,0.237,1
4.289,-0.0339,-0.2241,0.0653,0.23600000000000002,1
4.294,-0.1264,-0.1931,0.0884,0.247,1
4.304,-0.2118,-0.1628,0.1716,0.318,1
4.315,0.1114,-0.2523,0.4368,0.517,1
4.324,0.4542,-0.3146,0.4843,0.735,1
4.334,0.4392,-0.2205,0.2589,0.555,1
4.343,0.3832,-0.0302,-0.0038,0.384,1
4.354,0.4291,-0.0633,-0.107,0.447,1
4.397,0.7195,-0.2605,0.2137,0.794,1
4.398,0.757,-0.3315,0.0247,0.8270000000000001,1
4.398,0.6282,-0.2023,0.221,0.696,1
4.399,1.0726,-0.115,0.3016,1.12,1
4.404,1.0821,-0.0205,0.0,1.082,1
4.415,0.9342,-0.0116,-0.014,0.934,1
4.424,0.7829,-0.1047,-0.0548,0.792,1
4.434,0.7884,-0.2323,0.0118,0.8220000000000001,1
4.443,0.7725,-0.2808,0.1019,0.828,1
4.454,0.6428,-0.2616,0.1607,0.7120000000000001,1
4.48,0.3009,-0.1419,0.1871,0.382,1
4.481,-0.1305,-0.0145,0.0544,0.142,1
4.484,-0.5233,0.1203,-0.1781,0.5660000000000001,1
4.493,-1.0041,0.0484,-0.051,1.0070000000000001,1
4.504,-1.1824,-0.0352,-0.0069,1.183,1
4.514,-1.0031,-0.1324,0.2173,1.035,1
4.523,-0.4509,-0.2957,0.4838,0.7240000000000001,1
4.534,0.0298,-0.3198,0.2233,0.391,1
4.544,0.3225,-0.2136,0.1831,0.428,1
4.554,0.2856,-0.1786,0.1249,0.359,1
4.586,0.2345,-0.1087,-0.2073,0.331,1
4.587,0.1296,-0.2514,0.1551,0.32299999999999995,1
4.588,0.2167,-0.276,-0.0436,0.354,1
4.593,0.2373,-0.3942,0.259,0.528,1
4.604,0.6057,-0.6136,0.7726,1.158,1
4.615,0.8734,-0.5877,0.526,1.177,1
4.623,0.7688,-0.4556,0.1459,0.905,1
4.634,0.601,-0.4741,0.1611,0.782,1
4.643,0.5341,-0.5501,0.1852,0.789,1
4.655,0.6501,-0.6486,0.3009,0.966,1
4.682,0.8615,-0.7147,0.2488,1.147,1
4.684,1.1165,-0.7143,0.2432,1.348,1
4.684,1.1481,-0.5876,0.1032,1.294,1
4.693,1.1677,-0.5106,0.1026,1.2790000000000001,1
4.704,1.1397,-0.4865,-0.1096,1.244,1
4.715,1.1664,-0.635,-0.1376,1.335,1
4.723,1.1265,-0.7413,0.0404,1.349,1
4.734,1.032,-0.8164,0.223,1.335,1
4.743,0.9213,-0.7137,0.1431,1.1740000000000002,1
4.754,0.9468,-0.6307,-0.14,1.146,1
4.792,0.8091,-0.6173,-0.2668,1.052,1
4.793,0.7513,-0.6047,-0.4402,1.06,1
4.794,0.8963,-0.7022,-0.5131,1.249,1
4.799,1.1517,-0.7772,-0.6443,1.5319999999999998,1
4.804,1.0588,-0.7016,-0.7697,1.485,1
4.814,0.9629,-0.6837,-0.8431,1.4509999999999998,1
4.823,0.9718,-0.6358,-0.8356,1.431,1
4.834,1.314,-0.6199,-0.8949,1.706,1
4.844,1.6223,-0.6464,-1.1269,2.0780000000000003,1
4.855,1.7835,-0.5849,-1.4617,2.379,1
4.887,1.5218,-0.559,-1.6169,2.29,1
4.888,1.2611,-0.4082,-1.7467,2.193,1
4.888,1.0806,-0.5557,-1.6957,2.086,1
4.894,0.8269,-0.721,-1.5897,1.932,1
4.904,0.6828,-0.7688,-1.5354,1.848,1
4.914,0.3151,-0.6464,-1.3732,1.55,1
4.924,0.2951,-0.4072,-1.3522,1.443,1
4.934,0.2914,-0.1882,-1.343,1.3869999999999998,1
4.944,0.1172,0.1059,-1.5545,1.5630000000000002,1
4.954,-0.195,0.3005,-1.626,1.665,1
4.99,-0.6039,0.3786,-1.3904,1.5619999999999998,1
4.991,-0.9816,0.3734,-1.0625,1.494,1
4.992,-1.0897,0.2742,-0.6854,1.3159999999999998,1
4.994,-1.3486,0.2853,-0.6889,1.541,1
5.004,-1.5089,0.4063,-0.803,1.757,1
5.015,-1.5512,0.4321,-0.9474,1.868,1
5.024,-1.4028,0.2328,-0.6209,1.5519999999999998,1
5.034,-1.4465,0.0613,-0.4098,1.505,1
5.043,-1.5477,0.0313,-0.4756,1.619,1
5.054,-1.7063,0.0064,-0.5469,1.7919999999999998,1
5.084,-1.7707,-0.0803,-0.4404,1.8259999999999998,1
5.085,-1.7744,-0.1848,-0.4571,1.8419999999999999,1
