time,ax,ay,az,aT
1.6260,1.1780,-0.5806,-0.6621,1.471
1.6940,1.2755,-0.5153,-0.6977,1.542
1.6950,1.2356,-0.4523,-0.6458,1.466
1.6960,1.2236,-0.4223,-0.6910,1.467
1.6960,1.1466,-0.3739,-0.6284,1.360
1.6970,1.1446,-0.3752,-0.5483,1.323
1.6970,1.0856,-0.4234,-0.4817,1.261
1.6970,1.1874,-0.4482,-0.4246,1.338
1.7060,1.1967,-0.4808,-0.4427,1.364
1.7160,1.2204,-0.4834,-0.3251,1.352
1.7260,1.2566,-0.5927,-0.2967,1.421
1.7410,1.3409,-0.6563,-0.2360,1.511
1.7460,1.3759,-0.7361,-0.2482,1.580
1.8080,1.4296,-0.7427,-0.2869,1.636
1.8090,1.4806,-0.6834,-0.2909,1.656
1.8100,1.6052,-0.6743,-0.2441,1.758
1.8100,1.6723,-0.7067,-0.2636,1.835
1.8110,1.7722,-0.7682,-0.1814,1.940
1.8110,1.6796,-0.9055,-0.2377,1.923
1.8210,1.6795,-1.0013,-0.2639,1.973
1.8260,1.5728,-0.9964,-0.2682,1.881
1.8360,1.4979,-0.8637,-0.1631,1.737
1.8460,1.3600,-0.7781,-0.1710,1.576
1.8840,1.3314,-0.7793,-0.1632,1.551
1.8850,1.1208,-0.5543,0.4577,1.332
1.8850,0.7465,0.2180,1.2120,1.440
1.8860,0.0136,1.5289,1.5101,2.149
1.8960,-0.3259,2.1684,0.9105,2.374
1.9060,0.0557,1.2931,0.5060,1.390
1.9200,0.5351,-0.1266,0.5961,0.811
1.9260,0.8814,-1.1941,0.6816,1.633
1.9650,1.0380,-1.5339,0.7265,1.989
1.9660,0.8852,-1.3796,0.6254,1.754
1.9670,0.8225,-1.0353,0.5280,1.424
1.9670,0.7659,-0.6059,0.4093,1.059
1.9760,0.6141,-0.2566,0.4385,0.797
1.9860,0.4311,-0.1684,0.2584,0.530
1.9960,0.3506,-0.2306,0.0828,0.428
2.0060,0.2684,-0.2915,-0.0893,0.406
2.0190,0.2715,-0.3141,-0.2033,0.462
2.0260,0.2597,-0.3089,-0.3278,0.520
2.0640,0.2156,-0.2621,-0.4754,0.584
2.0660,0.1755,-0.1639,-0.6915,0.732
2.0660,0.2222,-0.0741,-0.7860,0.820
2.0660,0.2780,-0.0068,-0.8380,0.883
2.0760,0.2058,0.1373,-1.0492,1.078
2.0860,0.1032,0.1130,-0.8364,0.850
2.0960,0.1163,0.0287,-0.7304,0.740
2.1060,0.0538,-0.0169,-0.7681,0.770
2.1190,-0.0261,-0.0208,-0.8416,0.842
2.1260,-0.0881,-0.0049,-0.8700,0.874
2.1800,-0.1676,-0.0065,-0.8225,0.839
2.1810,-0.2187,-0.0796,-0.5795,0.624
2.1810,-0.2579,-0.1771,-0.5093,0.598
2.1820,-0.2651,-0.1385,-0.5957,0.667
2.1820,-0.1473,0.0794,-0.8466,0.863
2.1870,-0.1047,0.3483,-1.1778,1.233
2.1960,-0.2556,0.3571,-1.1235,1.206
2.2060,-0.3624,0.1258,-0.7527,0.845
2.2210,-0.3438,-0.1110,-0.5285,0.640
2.2250,-0.2628,-0.3855,0.2530,0.531
2.2850,0.1445,-0.7942,1.0396,1.316
2.2860,0.4470,-0.8604,0.8246,1.273
2.2860,0.3163,-0.6078,0.8462,1.089
2.2860,-0.2960,-0.4693,0.9225,1.077
2.2870,0.1391,-0.4657,0.8407,0.971
2.2870,0.4061,-0.2901,-0.0293,0.500
2.2960,0.1124,-0.1251,-0.5592,0.584
2.3060,0.0322,-0.0478,-0.9298,0.932
2.3490,0.3545,-0.2352,-0.6502,0.777
2.3500,0.4799,-0.4421,-0.4399,0.787
2.3500,0.2058,-0.3618,-0.5734,0.709
2.3510,-0.2028,-0.1035,-0.3949,0.456
2.3630,-0.3954,0.1432,-0.2489,0.489
2.3760,-0.4976,0.2861,-0.2939,0.645
2.3770,-0.4102,0.2067,-0.4427,0.638
2.3900,-0.2526,0.0808,-0.6542,0.706
2.3960,-0.2238,0.0186,-0.6512,0.689
2.4060,-0.1806,0.0587,-0.7002,0.725
2.4220,-0.1150,0.0870,-0.6816,0.697
2.4260,-0.0838,0.1621,-0.8949,0.913
2.5090,-0.2351,0.1815,-0.8095,0.862
2.5100,-0.3983,0.0168,-0.4085,0.571
2.5110,-0.5133,-0.2245,-0.2311,0.606
2.5110,-0.4237,-0.4610,0.1915,0.655
2.5110,-0.0812,-0.5900,0.4205,0.729
2.5120,0.0814,-0.4251,0.3635,0.565
2.5120,0.1514,-0.2967,0.2409,0.411
2.5130,0.4438,-0.2924,0.1642,0.556
2.5230,0.7114,-0.2739,0.0179,0.763
2.5260,0.6674,-0.2022,-0.1750,0.719
2.5360,0.5622,-0.1040,-0.1848,0.601
2.5460,0.5438,-0.1088,-0.1785,0.583
2.5990,0.4941,-0.2243,-0.0087,0.543
2.6000,0.2691,-0.3882,0.4297,0.639
2.6010,0.1611,-0.5339,0.7577,0.941
2.6010,0.2105,-0.6135,0.7401,0.984
2.6020,0.0606,-0.5779,0.7769,0.970
2.6060,-0.0009,-0.4745,0.9471,1.059
2.6160,0.0726,-0.4725,0.8689,0.992
2.6260,-0.0814,-0.2902,0.2761,0.409
2.6360,-0.0693,-0.1616,0.0491,0.183
2.6870,0.2113,-0.0415,-0.3013,0.370
2.6880,0.2420,0.1316,-0.4005,0.486
2.6880,0.2945,0.2451,-0.7930,0.881
2.6880,-0.1255,0.3477,-1.1872,1.243
2.6890,-0.5763,0.2639,-1.0139,1.196
2.6970,-0.3497,0.1740,-0.8428,0.929
2.7060,0.0066,0.1095,-0.8039,0.811
2.7160,0.1574,0.2163,-1.2850,1.313
2.7260,0.1797,0.3270,-1.4576,1.505
2.7370,0.0949,0.4629,-1.9249,1.982
2.7960,0.2805,0.3246,-1.0325,1.118
2.7970,0.3532,0.1561,-0.7239,0.820
2.7970,0.0264,0.0884,-0.4457,0.455
2.7980,-0.4552,-0.1061,-0.0782,0.474
2.7980,0.1224,-0.4737,0.5643,0.747
2.7980,0.5978,-0.6929,0.7775,1.201
2.8060,0.4081,-0.5775,0.4494,0.838
2.8160,0.3959,-0.4639,-0.0665,0.613
2.8260,0.8672,-0.3481,-0.3421,0.995
2.8380,1.4398,-0.1435,-0.5346,1.543
2.8900,1.4300,0.0211,-0.6835,1.585
2.8910,1.3917,-0.0651,-0.5386,1.494
2.8920,1.0184,-0.2865,-0.2810,1.095
2.8920,0.5472,-0.3810,-0.0726,0.671
2.8930,0.2851,-0.4288,0.3899,0.646
2.9040,0.0111,-0.5195,0.5219,0.736
2.9060,-0.0901,-0.5921,0.6449,0.880
2.9160,-0.0679,-0.6080,0.4229,0.744
2.9260,-0.0024,-0.4746,0.3338,0.580
2.9360,0.2154,-0.3361,0.2553,0.474
2.9470,0.3295,-0.2640,0.2053,0.469
2.9560,0.3794,-0.2667,0.0514,0.467
3.0040,0.3697,-0.1688,-0.3959,0.567
3.0060,0.5195,-0.1514,-0.4217,0.686
3.0060,0.6598,-0.1604,-0.3052,0.744
3.0070,0.5669,-0.0827,-0.2175,0.613
3.0070,0.5026,-0.0881,-0.0433,0.512
3.0160,0.7541,-0.1582,0.4337,0.884
3.0260,0.7459,-0.1653,0.0000,0.764
3.0370,0.7257,-0.0998,-0.3822,0.826
3.0790,0.7449,-0.1136,-0.5991,0.963
3.0790,0.7306,-0.0601,-0.6810,1.001
3.0800,0.6750,-0.1150,-0.5245,0.863
3.0800,0.6456,-0.1568,-0.5116,0.839
3.0860,0.5143,-0.1890,-0.6381,0.841
3.0960,0.3982,-0.1689,-0.7770,0.889
3.1060,0.3387,-0.1397,-0.9296,0.999
3.1160,0.2949,-0.0845,-1.1126,1.154
