time,ax,ay,az,aT,label
0.008,0.296,0.0657,-0.1398,0.33399999999999996,0
0.008,0.3563,0.0262,-0.0704,0.364,0
0.018,0.3585,0.0429,0.0001,0.361,0
0.026,0.3283,-0.0252,0.0982,0.344,0
0.037,0.2626,-0.0343,0.1085,0.28600000000000003,0
0.046,0.1788,-0.0341,0.0787,0.198,0
0.072,0.1018,0.0324,0.0493,0.11800000000000001,0
0.073,0.0799,-0.0054,0.0289,0.085,0
0.079,-0.0102,0.023,0.0773,0.081,0
0.088,-0.0606,0.0143,0.1058,0.12300000000000001,0
0.096,-0.0982,0.0144,0.1244,0.159,0
0.106,-0.1699,0.0042,0.114,0.205,0
0.122,-0.1389,0.0426,0.0935,0.17300000000000001,0
0.126,-0.193,0.0418,0.103,0.223,0
0.137,-0.2205,0.0136,0.1215,0.252,0
0.146,-0.2289,0.0438,0.1409,0.272,0
0.156,-0.1651,0.0344,0.1797,0.24600000000000002,0
0.166,-0.1002,0.0456,0.1014,0.15,0
0.176,-0.0078,0.0354,0.1019,0.10800000000000001,0
0.201,0.0824,0.0375,0.1023,0.13699999999999998,0
0.202,0.1788,0.055,0.0349,0.19,0
0.209,0.2241,0.0678,0.0153,0.235,0
0.222,0.2139,0.0844,-0.0226,0.231,0
0.226,0.2447,0.0676,-0.023,0.255,0
0.238,0.2491,0.0659,0.0266,0.259,0
0.246,0.1864,0.0374,0.0554,0.198,0
0.287,0.1222,-0.0092,0.1038,0.161,0
0.288,0.0804,0.0002,0.1228,0.147,0
0.288,0.0023,-0.0165,0.1118,0.113,0
0.289,-0.0368,0.0229,0.0619,0.076,0
0.297,-0.0255,-0.0137,0.0999,0.10400000000000001,0
0.308,-0.0356,-0.0125,0.0696,0.079,0
0.322,-0.0538,-0.01,0.0978,0.11199999999999999,0
0.326,-0.0564,0.0196,0.1462,0.158,0
0.339,-0.0565,0.0399,0.1257,0.14300000000000002,0
0.346,-0.05,0.0209,0.1154,0.127,0
0.389,-0.0229,0.0035,0.1145,0.11699999999999999,0
0.39,0.0023,-0.0447,0.0944,0.10400000000000001,0
0.391,-0.0106,-0.0127,0.074,0.076,0
0.391,-0.0049,-0.0314,0.0637,0.071,0
0.396,0.0203,-0.0569,0.0138,0.062,0
0.406,0.0159,-0.0369,0.0722,0.083,0
0.423,-0.0161,-0.0328,0.0614,0.071,0
0.425,-0.0696,-0.0713,0.0806,0.128,0
0.438,-0.1088,-0.0746,0.1478,0.198,0
0.446,-0.124,-0.1015,0.0884,0.183,0
0.456,-0.1356,-0.0475,0.107,0.179,0
0.506,-0.1043,0.0335,0.1066,0.153,0
0.506,-0.0815,0.0349,0.1552,0.179,0
0.507,-0.0831,-0.0034,0.1455,0.168,0
0.507,-0.0342,-0.0297,0.1157,0.124,0
0.507,-0.0373,-0.0016,0.0573,0.068,0
0.523,0.0087,0.0558,0.087,0.10400000000000001,0
0.525,0.0532,0.0737,0.166,0.18899999999999997,0
0.537,0.0665,0.0905,0.1373,0.177,0
0.546,0.0921,0.082,0.0492,0.133,0
0.583,0.1519,0.0982,0.06,0.191,0
0.583,0.2181,0.0989,0.0993,0.259,0
0.584,0.2586,0.0575,0.1787,0.32,0
0.593,0.2612,-0.0509,0.2766,0.384,0
0.596,0.2502,-0.0976,0.198,0.33399999999999996,0
0.606,0.3178,-0.0328,0.1487,0.35200000000000004,0
0.621,0.4251,-0.017,0.1001,0.43700000000000006,0
0.625,0.4415,-0.0149,0.0898,0.451,0
0.638,0.4315,-0.0109,0.1583,0.46,0
0.646,0.4113,-0.0294,0.265,0.49,0
0.656,0.3678,-0.0921,0.3422,0.511,1
0.666,0.3887,-0.1036,0.4192,0.581,1
0.676,0.3586,-0.2044,0.7211,0.831,1
0.699,0.2549,-0.2016,0.612,0.693,1
0.7,0.1846,-0.1452,0.5712,0.618,1
0.706,0.2054,-0.1194,0.5902,0.636,1
0.716,0.1141,-0.091,0.6682,0.684,1
0.726,0.0303,-0.1025,0.6694,0.6779999999999999,1
0.74,0.0882,-0.0722,0.7494,0.758,1
0.746,0.135,-0.1402,0.7334,0.759,1
0.756,0.1287,-0.0415,0.6695,0.6829999999999999,1
0.8,0.1678,-0.0578,0.5296,0.5589999999999999,1
0.8,0.2126,-0.1471,0.6751,0.723,1
0.801,-0.0254,-0.1251,0.5202,0.536,1
0.801,-0.2954,-0.082,0.5941,0.669,1
0.806,-0.5475,-0.1617,0.7205,0.919,1
0.816,-0.7678,-0.2053,0.8706,1.179,1
0.826,-0.8948,-0.1686,0.8872,1.271,1
