time,ax,ay,az,aT
1.2220,0.8225,-0.3571,-1.6316,1.862
1.2320,0.7818,-0.2881,-1.4601,1.681
1.2420,0.7575,-0.2819,-1.2553,1.493
1.2520,0.6729,-0.3048,-1.1059,1.330
1.2620,0.8111,-0.2927,-0.8886,1.238
1.2720,0.8263,-0.3235,-0.7678,1.173
1.2820,1.0027,-0.4666,-0.7025,1.310
1.2930,1.0696,-0.4393,-0.5496,1.280
1.3270,1.1484,-0.3705,-0.3698,1.262
1.3280,1.0765,-0.2181,-0.3638,1.157
1.3280,0.9484,-0.0788,-0.3238,1.005
1.3320,0.8111,0.0093,-0.3578,0.887
1.3420,0.7412,0.0456,-0.2238,0.776
1.3520,0.5445,0.0690,-0.1643,0.573
1.3620,0.3279,0.1441,-0.0014,0.358
1.3720,0.0904,0.1478,0.2220,0.282
1.3820,-0.0867,0.0739,0.3570,0.375
1.3920,-0.1341,0.0436,0.4708,0.491
1.4050,-0.0639,0.0602,0.3671,0.377
1.4120,0.0428,0.1088,0.0660,0.134
1.4340,0.2265,0.1140,-0.1622,0.301
1.4350,0.3410,0.1102,-0.4496,0.575
1.4420,0.4029,0.1760,-0.5304,0.689
1.4520,0.3322,0.1367,-0.3101,0.475
1.4620,0.2552,0.0466,-0.1167,0.284
1.4720,0.1062,-0.1055,0.1550,0.215
1.4820,0.0167,-0.3046,0.2211,0.377
1.4920,-0.0721,-0.3546,-0.0490,0.365
1.5050,-0.1319,-0.3195,-0.1488,0.376
1.5120,-0.1455,-0.2734,-0.1728,0.355
1.5310,-0.2371,-0.1759,-0.2723,0.402
1.5320,-0.2432,-0.0662,-0.1553,0.296
1.5420,-0.2625,-0.1643,0.2380,0.391
1.5520,-0.3148,-0.3362,0.4813,0.666
1.5620,-0.3466,-0.4205,0.5365,0.765
1.5720,-0.4614,-0.4355,0.6357,0.898
1.5820,-0.5342,-0.3840,0.6642,0.935
1.5920,-0.4802,-0.1940,0.5427,0.750
1.6050,-0.3651,-0.0471,0.5726,0.681
1.6120,-0.1826,0.0351,0.4341,0.472
1.6230,0.0726,-0.0071,0.2486,0.259
1.6320,0.3194,0.0004,-0.0759,0.328
1.6450,0.4596,-0.0033,-0.1538,0.485
1.6550,0.5909,0.0695,-0.4094,0.722
1.6620,0.6965,0.0699,-0.6252,0.939
1.6720,0.7062,-0.0157,-0.5587,0.901
1.6820,0.5621,-0.0597,-0.5295,0.775
1.6920,0.3090,-0.1478,-0.4037,0.529
1.7050,0.0061,-0.2400,0.0588,0.247
1.7120,-0.1749,-0.2702,0.5584,0.645
1.7390,-0.1612,-0.2984,0.8184,0.886
1.7400,-0.2434,-0.3112,0.8682,0.954
1.7420,-0.2232,-0.3262,0.7663,0.862
1.7520,-0.0912,-0.3089,0.6508,0.726
1.7620,0.1029,-0.3213,0.4136,0.534
1.7720,0.0605,-0.2448,0.2323,0.343
1.7820,-0.1291,-0.1527,0.1836,0.271
1.7920,-0.1491,-0.1309,0.3289,0.384
1.8050,-0.0489,-0.1474,0.3885,0.418
1.8120,-0.0681,-0.1365,0.2777,0.317
1.8380,-0.1323,-0.1368,0.0216,0.192
1.8380,0.0010,-0.0271,-0.1095,0.113
1.8420,0.3375,-0.0081,-0.1902,0.387
1.8520,0.6165,-0.0153,-0.0700,0.621
1.8620,0.8852,-0.0298,0.1640,0.901
1.8720,0.8995,-0.1153,0.3420,0.969
1.8820,0.6335,-0.2149,0.4504,0.806
1.8920,0.1734,-0.1603,0.3103,0.390
1.9040,-0.2162,-0.0415,0.2636,0.343
1.9120,-0.4466,0.0674,0.5310,0.697
1.9380,-0.4992,0.0089,0.8878,1.019
1.9390,-0.5656,-0.0938,1.3707,1.486
1.9420,-0.7219,-0.2592,1.8070,1.963
1.9520,-0.9719,-0.2868,1.4475,1.767
1.9620,-1.2015,-0.2334,1.0505,1.613
1.9720,-1.2155,-0.3248,0.7309,1.455
1.9820,-0.9117,-0.4584,0.8898,1.354
1.9920,-0.5408,-0.4038,1.0839,1.277
2.0040,-0.2559,-0.2732,0.7238,0.815
2.0120,0.1680,-0.2462,0.4269,0.521
2.0280,0.8164,-0.3048,-0.4246,0.969
2.0320,1.0699,-0.2532,-0.9459,1.450
2.0420,1.0674,-0.0704,-1.1549,1.574
2.0520,1.1753,0.0462,-0.8909,1.476
2.0620,1.0220,0.0919,-1.0265,1.451
2.0720,0.6473,0.0811,-0.6685,0.934
2.0820,0.2961,-0.0122,-0.2712,0.402
2.0920,-0.0116,0.0296,0.3039,0.306
2.1040,-0.2576,0.1056,0.9026,0.945
2.1120,0.1212,0.1622,0.9458,0.967
2.1320,0.7634,-0.0266,0.6929,1.031
2.1330,0.7293,-0.2009,0.2140,0.786
2.1420,0.5456,-0.2157,-0.5062,0.775
2.1520,0.6777,-0.3923,-0.6709,1.031
2.1620,0.9449,-0.7017,-1.1240,1.627
2.1720,1.0551,-0.6910,-1.3410,1.841
2.1840,0.8018,-0.4876,-1.2478,1.561
2.1920,0.4838,-0.2506,-0.8087,0.975
2.2020,0.2768,0.0789,-0.3444,0.449
2.2120,0.1493,0.4237,-0.0350,0.451
2.2280,0.7613,-0.1118,-0.0690,0.773
2.2320,0.9665,-0.0772,-0.7750,1.241
2.2420,1.2542,0.0580,-0.6974,1.436
2.2780,1.3912,0.3331,-0.8116,1.645
2.2790,1.2343,0.4664,-0.6961,1.492
2.2790,0.8619,0.2359,0.3221,0.950
2.2880,0.7035,0.1671,0.2341,0.760
2.2960,0.5089,-0.0902,0.4372,0.677
2.3060,0.3915,-0.2056,0.5080,0.674
2.3120,0.2747,-0.2488,0.0971,0.383
2.3450,0.1179,-0.3580,-0.3702,0.528
2.3460,-0.0359,-0.3208,-0.7042,0.775
2.3460,-0.0036,-0.1260,-0.8390,0.848
2.3520,-0.0419,0.0946,-1.0406,1.046
2.3620,-0.4446,0.1192,-1.2574,1.339
2.3720,-0.7485,0.1022,-1.3489,1.546
2.3820,-0.5877,0.0670,-1.2222,1.358
2.3920,-0.6029,0.1468,-1.4077,1.538
2.4050,-0.6263,0.2595,-1.7475,1.874
2.4120,-0.4535,0.2869,-1.6691,1.753
2.4360,-0.2833,0.3464,-1.5362,1.600
2.4370,-0.2319,0.3891,-1.2124,1.294
2.4420,-0.2385,0.3421,-0.9205,1.011
2.4520,-0.2495,0.2219,-0.4224,0.538
2.4620,-0.1737,0.1044,0.0824,0.219
2.4730,-0.1786,-0.0344,0.3413,0.387
2.4830,-0.3652,-0.1369,0.2521,0.464
2.4920,-0.4826,-0.2039,-0.0825,0.530
2.5020,-0.5034,-0.1770,-0.3021,0.613
2.5120,-0.3935,-0.1757,-0.3635,0.564
2.5230,-0.2161,-0.1869,0.0011,0.286
2.5460,0.0015,-0.1992,0.3167,0.374
2.5470,0.2704,-0.2724,0.5978,0.710
2.5560,0.4380,-0.3766,0.8286,1.010
2.5620,0.4987,-0.3923,0.8403,1.053
2.5720,0.2671,-0.3820,0.7726,0.902
2.5830,0.0998,-0.3886,0.6528,0.766
2.5920,0.1081,-0.3316,0.3366,0.485
2.6020,0.1795,-0.3364,0.2030,0.432
2.6120,0.2987,-0.4060,0.1765,0.534
2.6230,0.2555,-0.4060,0.0588,0.483
2.6520,0.0903,-0.3938,0.0773,0.411
2.6530,-0.1100,-0.3870,0.2379,0.467
2.6530,-0.2781,-0.3200,0.3005,0.520
2.6620,-0.4320,-0.2679,0.1800,0.539
2.6720,-0.5206,-0.2272,0.2088,0.605
2.6830,-0.4759,-0.1978,0.2091,0.556
2.6920,-0.4783,-0.1725,0.3390,0.611
2.7020,-0.5032,-0.1874,0.8219,0.982
2.7120,-0.4322,-0.2302,1.2349,1.328
2.7230,-0.4571,-0.2632,1.3729,1.471
2.7500,-0.4760,-0.3229,1.0260,1.176
2.7510,-0.4860,-0.3262,0.4618,0.746
2.7520,-0.5086,-0.3103,0.1033,0.605
2.7620,-0.5497,-0.2324,0.0854,0.603
2.7720,-0.4338,-0.1039,0.2065,0.492
2.7820,-0.1732,-0.1056,0.4352,0.480
2.7920,0.0804,-0.0896,0.7160,0.726
2.8020,0.2943,-0.1474,0.7072,0.780
2.8120,0.2480,-0.2285,0.6317,0.716
2.8230,0.1277,-0.2689,0.5723,0.645
2.8530,0.3814,-0.2789,0.2801,0.549
2.8540,0.9206,-0.1562,0.1123,0.940
2.8540,1.2621,0.0158,-0.1642,1.273
2.8620,1.3388,0.0120,-0.4317,1.407
2.8720,0.9237,-0.1794,-0.4931,1.062
2.8830,0.6564,-0.1020,-1.4192,1.567
2.8920,0.4340,-0.0476,-0.9244,1.022
2.9020,0.3377,-0.0293,0.1038,0.355
2.9120,0.2558,-0.0979,0.9206,0.960
2.9230,0.3867,-0.1343,1.1746,1.244
2.9600,0.5001,-0.1784,1.5395,1.628
2.9610,0.5601,-0.1956,1.2947,1.424
2.9620,-0.0346,-0.1532,0.4372,0.465
2.9620,-0.6971,-0.0249,-0.0539,0.700
2.9730,-0.9651,0.2359,-0.2950,1.036
2.9830,-0.9695,0.3965,-0.1567,1.059
2.9920,-0.8196,0.4586,-0.0917,0.944
3.0020,-0.5697,0.3108,-0.1693,0.671
3.0120,-0.0985,0.1728,-0.2079,0.288
3.0230,0.1916,0.0686,-0.5111,0.550
3.0520,0.3843,0.0548,-0.5997,0.714
3.0530,0.3756,0.1341,-1.0599,1.132
3.0530,0.2308,0.1268,-1.1746,1.204
3.0620,0.1325,0.0178,-0.2425,0.277
3.0720,0.1922,-0.0835,-0.0272,0.211
3.0830,0.5001,-0.2517,0.1816,0.589
3.0920,0.9303,-0.3571,0.3673,1.062
3.1020,1.1287,-0.4215,0.5473,1.323
3.1120,0.9071,-0.5402,0.5756,1.202
3.1240,0.4596,-0.5696,-0.0083,0.732
3.1650,0.4758,-0.4570,-0.1530,0.677
3.1660,0.8908,-0.2952,-0.1768,0.955
3.1660,1.0431,-0.2622,-0.1225,1.083
3.1670,0.8711,-0.3132,-0.2842,0.968
3.1720,0.6114,-0.2699,-0.5350,0.856
3.1830,0.5386,-0.2148,-0.6497,0.871
3.1920,0.3841,0.0023,-1.0471,1.115
3.2040,0.3480,0.0632,-1.2134,1.264
3.2120,0.3381,0.0672,-1.2793,1.325
3.2350,0.3969,0.0881,-1.2810,1.344
3.2360,0.4159,0.0618,-1.1710,1.244
3.2420,0.3631,0.0402,-1.1121,1.171
3.2520,0.2308,-0.0157,-1.0390,1.064
3.2620,0.0739,-0.0193,-0.7887,0.792
3.2720,-0.1555,-0.0541,-0.7186,0.737
3.2820,-0.4805,-0.0093,-0.4703,0.672
3.2920,-0.6537,0.0934,-0.0463,0.662
3.3040,-0.8162,0.1592,0.3155,0.889
3.3120,-0.9418,0.1344,0.4710,1.062
3.3380,-0.8278,0.1429,0.5818,1.022
3.3380,-0.2444,0.2053,0.4831,0.579
3.3420,0.4613,0.1862,0.4866,0.696
3.3520,0.8547,0.1793,0.0128,0.873
3.3620,0.8160,0.1030,-0.5920,1.013
3.3720,0.3649,0.0635,-1.1195,1.179
3.3820,-0.3629,0.0011,-1.3616,1.409
3.3920,-0.7111,0.0441,-1.3433,1.521
3.4020,-0.9663,0.1138,-1.2614,1.593
3.4120,-1.1733,0.0967,-0.7858,1.415
3.4340,-1.3639,-0.0292,-0.0582,1.365
3.4350,-1.3178,-0.1761,0.8766,1.592
3.4430,-1.3018,-0.3779,1.6472,2.133
3.4520,-1.2656,-0.5123,1.8461,2.296
3.4620,-1.1608,-0.5424,1.8505,2.251
3.4720,-0.9461,-0.4592,1.5128,1.842
3.4820,-0.4518,-0.2692,0.8830,1.028
3.4920,0.0608,-0.1363,0.2170,0.263
3.5020,0.4270,-0.1390,-0.0740,0.455
3.5120,0.5353,-0.2538,-0.1833,0.620
3.5390,0.3773,-0.2892,-0.0174,0.476
3.5400,0.1324,-0.2756,0.1862,0.358
3.5420,-0.1789,-0.2365,0.1707,0.342
3.5520,-0.3009,-0.2463,0.4581,0.601
3.5620,-0.0241,-0.1529,0.6665,0.684
3.5720,0.2906,-0.1246,0.4737,0.570
3.5820,0.6936,-0.0368,0.3422,0.774
3.5920,1.0396,0.1375,0.0796,1.052
3.6030,1.0088,0.2503,-0.5101,1.158
3.6120,0.8967,0.1584,-0.9004,1.281
3.6430,1.1418,0.0396,-1.0173,1.530
3.6440,1.2278,-0.0764,-0.4535,1.311
3.6450,1.2124,-0.2130,0.3499,1.280
3.6520,0.9499,-0.2571,0.9294,1.354
3.6620,0.4883,-0.2700,1.3059,1.420
3.6720,-0.0810,-0.2585,1.4311,1.457
3.6820,-0.6799,-0.2455,1.4347,1.607
3.6920,-1.0858,-0.1950,1.2811,1.691
3.7030,-1.2678,-0.1670,1.1352,1.710
3.7120,-1.1015,-0.1332,1.1160,1.574
3.7350,-0.7609,-0.0172,0.6827,1.022
3.7360,-0.3147,-0.0369,0.3384,0.464
3.7420,0.1116,-0.0828,-0.2273,0.266
3.7520,0.6254,-0.1900,-0.5659,0.865
3.7620,1.2034,-0.1930,-0.9648,1.554
3.7720,1.3690,-0.2590,-1.2633,1.881
3.7820,1.2816,-0.3668,-0.8220,1.566
3.7920,0.9514,-0.2663,-0.5588,1.135
3.8030,0.7512,-0.2161,-0.2150,0.811
3.8120,0.4971,-0.1777,0.0486,0.530
3.8400,0.3213,-0.2151,0.2352,0.453
3.8410,0.3667,-0.2786,0.3993,0.610
3.8420,0.6828,-0.2206,0.2829,0.771
3.8520,1.0480,-0.2025,0.1559,1.079
3.8620,1.4361,-0.2064,-0.0962,1.454
3.8720,1.5232,-0.2561,-0.1045,1.548
3.8820,1.4092,-0.3573,0.0443,1.454
3.8920,1.1105,-0.3372,-0.0348,1.161
3.9030,0.9821,-0.3247,-0.0330,1.035
3.9120,0.9806,-0.2805,0.0451,1.021
3.9380,1.0651,-0.2582,0.0079,1.096
3.9390,1.0850,-0.1991,0.0093,1.103
3.9420,1.2118,-0.2752,0.2182,1.262
3.9520,1.3807,-0.3862,0.1984,1.447
3.9620,1.5378,-0.5136,-0.0221,1.621
3.9720,1.6135,-0.5291,-0.3931,1.743
3.9820,1.7136,-0.4681,-0.7594,1.932
3.9920,1.4451,-0.3716,-1.0094,1.801
4.0030,1.1677,-0.3708,-0.9833,1.571
4.0120,0.8532,-0.4127,-0.8403,1.267
4.0380,0.5650,-0.5439,-0.6441,1.015
4.0390,0.2914,-0.5890,-0.9371,1.145
4.0420,-0.1059,-0.6282,-1.1478,1.313
4.0520,-0.3487,-0.6416,-1.4307,1.606
4.0620,-0.3603,-0.4961,-1.5685,1.684
4.0720,-0.0388,-0.4480,-1.5893,1.652
4.0820,0.4039,-0.4254,-1.5743,1.680
4.0920,0.6133,-0.5089,-1.7949,1.964
4.1030,0.5855,-0.5488,-1.8000,1.971
4.1130,0.1774,-0.5731,-1.7713,1.870
4.1440,-0.3993,-0.6248,-2.0597,2.189
4.1450,-0.9580,-0.6358,-1.9664,2.278
4.1450,-1.3930,-0.7567,-1.6368,2.279
4.1530,-1.5623,-0.7776,-1.3040,2.178
4.1620,-1.7917,-0.7642,-1.0889,2.232
4.1720,-1.8221,-0.6785,-1.0174,2.194
4.1820,-1.8585,-0.6124,-1.0804,2.235
4.1920,-1.6724,-0.5332,-1.1541,2.101
4.2020,-1.7476,-0.4916,-1.1445,2.146
4.2120,-1.7189,-0.4160,-1.0944,2.080
4.2370,-1.7060,-0.3989,-1.1867,2.116
4.2380,-1.5589,-0.3957,-1.1770,1.993
4.2420,-1.4422,-0.4443,-1.1681,1.908
4.2520,-1.3873,-0.4338,-1.0169,1.774
4.2620,-1.6007,-0.4236,-0.9762,1.922
4.2720,-1.6843,-0.3608,-0.8381,1.916
4.2820,-1.8972,-0.3555,-0.7461,2.069
4.2920,-1.8885,-0.4062,-0.5400,2.006
4.3020,-1.9238,-0.5043,-0.2761,2.008
4.3120,-2.0114,-0.4651,-0.1438,2.069
4.3400,-2.1085,-0.3920,-0.0493,2.145
4.3410,-2.1031,-0.3896,0.1294,2.143
4.3420,-2.1430,-0.4318,0.1037,2.189
4.3530,-2.2386,-0.4345,0.1424,2.285
4.3620,-2.2588,-0.4916,0.1381,2.316
4.3720,-2.0836,-0.5747,0.1470,2.166
4.3820,-1.8491,-0.5812,0.1442,1.944
4.3920,-1.7909,-0.3946,0.1511,1.840
4.4030,-1.7336,-0.2999,0.0118,1.759
4.4120,-1.4714,-0.2452,-0.0975,1.495
4.4330,-1.0377,-0.2853,-0.1941,1.094
4.4340,-0.5489,-0.2953,-0.2731,0.680
4.4420,-0.2911,-0.2781,-0.3629,0.542
4.4520,-0.2004,-0.2416,-0.2765,0.418
4.4620,-0.2671,-0.3149,-0.1686,0.446
4.4720,-0.4173,-0.3186,0.0587,0.528
4.4820,-0.5763,-0.3293,0.1466,0.680
4.4920,-0.5169,-0.3558,0.1807,0.653
4.5030,-0.2935,-0.4297,0.0295,0.521
4.5120,-0.1642,-0.3619,-0.2088,0.449
4.5310,-0.2452,-0.4126,-0.2603,0.546
4.5320,-0.1394,-0.4137,-0.1324,0.456
4.5420,-0.1330,-0.5013,-0.0849,0.526
4.5520,-0.1324,-0.5013,0.0347,0.520
4.5620,-0.2093,-0.5992,0.0078,0.635
4.5720,-0.1379,-0.5966,-0.0870,0.618
4.5820,-0.1068,-0.7153,-0.1220,0.733
4.5920,-0.0331,-0.6549,-0.1018,0.664
4.6030,0.0085,-0.7329,-0.0370,0.734
4.6130,0.0690,-0.6935,-0.0861,0.702
4.6400,-0.0485,-0.8070,-0.0858,0.813
4.6410,-0.0934,-0.7952,0.0171,0.801
4.6420,-0.2382,-0.8482,0.1211,0.889
4.6530,-0.1873,-0.8655,0.1978,0.907
4.6620,-0.2179,-0.9190,0.3147,0.996
4.6720,-0.3077,-0.8716,0.2962,0.971
4.6820,-0.3208,-0.9290,0.2307,1.010
4.6920,-0.2269,-0.8874,0.0780,0.919
4.7030,-0.1567,-0.9480,-0.0437,0.962
4.7120,-0.1111,-0.8722,-0.2545,0.915
4.7430,-0.1643,-0.9545,-0.2271,0.995
4.7440,-0.2067,-0.9080,-0.3071,0.981
4.7440,-0.3279,-0.9489,-0.3152,1.052
4.7520,-0.4324,-0.8931,-0.3309,1.046
4.7620,-0.5482,-0.8732,-0.3960,1.104
4.7730,-0.5315,-0.8467,-0.3911,1.073
4.7820,-0.5622,-0.9021,-0.3986,1.135
4.7920,-0.5904,-0.8438,-0.2880,1.069
4.8020,-0.8403,-0.9366,-0.2378,1.281
4.8120,-0.8253,-0.9906,0.0106,1.289
4.8360,-1.0326,-1.0225,0.1402,1.460
4.8370,-1.1176,-0.9906,0.2052,1.507
4.8420,-1.0267,-0.9967,0.0228,1.431
4.8520,-0.8775,-0.9127,-0.1767,1.278
4.8620,-0.7131,-0.8701,-0.4291,1.204
4.8720,-0.5588,-0.9155,-0.4666,1.170
4.8820,-0.5159,-1.0003,-0.4258,1.203
4.8920,-0.4864,-0.9656,-0.2796,1.117
4.9020,-0.5409,-1.0186,-0.1700,1.166
4.9130,-0.5690,-1.0396,-0.0827,1.188
4.9330,-0.5836,-1.1507,-0.0707,1.292
4.9330,-0.5242,-1.1112,-0.1212,1.235
4.9420,-0.5371,-1.1341,-0.1576,1.265
4.9530,-0.5063,-1.0969,-0.1782,1.221
4.9630,-0.4205,-1.1487,-0.1259,1.230
4.9720,-0.3264,-1.1413,-0.0110,1.187
4.9820,-0.3219,-1.2127,-0.0250,1.255
4.9920,-0.3662,-1.1578,-0.0250,1.215
5.0020,-0.4010,-1.2093,-0.1634,1.284
5.0120,-0.4327,-1.1654,-0.0908,1.246
5.0330,-0.5082,-1.2030,-0.1572,1.315
5.0340,-0.4512,-1.1615,-0.1401,1.254
5.0420,-0.5096,-1.1799,-0.2335,1.306
5.0530,-0.5062,-1.0636,-0.2436,1.203
5.0640,-0.5833,-1.0802,-0.3564,1.278
5.0720,-0.6542,-1.0244,-0.3551,1.266
5.0820,-0.7321,-1.0691,-0.2819,1.326
5.0920,-0.8893,-1.0226,-0.1329,1.362
5.1040,-1.0406,-1.0549,0.0464,1.483
5.1350,-1.0406,-1.0680,0.1631,1.500
5.1360,-1.1267,-1.1129,0.1230,1.588
5.1360,-1.0680,-1.0503,0.0212,1.498
5.1420,-1.0007,-0.9790,-0.1760,1.411
5.1520,-0.8965,-0.8947,-0.3464,1.313
5.1630,-0.8393,-0.8743,-0.3474,1.261
5.1720,-0.8367,-0.8594,-0.2345,1.222
5.1820,-0.9383,-0.8482,-0.1970,1.280
5.1920,-0.9800,-0.8614,-0.0074,1.305
5.2040,-1.1334,-0.8411,-0.1013,1.415
5.2530,-1.1064,-0.8271,-0.2285,1.400
5.2550,-1.0248,-0.8453,-0.1622,1.338
5.2550,-0.9725,-0.8200,-0.2187,1.291
5.2550,-0.9675,-0.7786,-0.3833,1.300
5.2560,-0.6808,-0.7162,-0.3280,1.041
5.2640,-0.4982,-0.7683,-0.1323,0.925
5.2720,-0.4253,-0.7701,-0.2099,0.904
5.2820,-0.4906,-0.7831,-0.2688,0.962
5.2920,-0.5931,-0.7646,-0.3525,1.030
5.3030,-0.6998,-0.7178,-0.4869,1.114
5.3400,-0.7082,-0.6633,-0.4378,1.065
5.3410,-0.8231,-0.6545,-0.4315,1.137
5.3410,-0.8560,-0.6573,-0.4668,1.176
5.3420,-0.9004,-0.6558,-0.4697,1.209
5.3520,-0.8020,-0.5791,-0.4477,1.086
5.3630,-0.5893,-0.5234,-0.4234,0.895
5.3720,-0.3638,-0.5317,-0.2911,0.707
