time,ax,ay,az,aT,label
0.009,0.3533,0.098,-0.1212,0.386,0
0.009,0.4842,0.1673,-0.2863,0.5870000000000001,0
0.019,0.5413,0.008,-0.313,0.625,1
0.022,0.5458,-0.0886,-0.1067,0.563,1
0.053,0.3755,-0.0299,-0.0077,0.377,1
0.054,0.2447,-0.0596,-0.0278,0.253,1
0.055,0.1788,-0.0124,-0.0279,0.18100000000000002,1
0.062,0.1425,0.0745,-0.0582,0.171,1
0.078,0.0372,0.0602,-0.0295,0.077,1
0.081,-0.1042,0.0393,-0.001,0.111,1
0.094,-0.144,0.0179,-0.0512,0.154,1
0.1,-0.1029,0.0454,-0.0225,0.115,1
0.129,-0.1169,0.0243,-0.043,0.127,1
0.13,-0.0973,0.0133,-0.0338,0.10400000000000001,1
0.14,-0.0931,0.0316,-0.0051,0.098,1
0.141,-0.083,-0.0084,0.004,0.084,1
0.151,-0.0801,0.039,-0.0456,0.1,1
0.161,-0.0723,0.0867,-0.0852,0.141,1
0.179,-0.1001,0.1413,-0.0563,0.182,1
0.181,-0.1428,0.131,0.0315,0.196,1
0.191,-0.1973,0.0539,0.0504,0.21100000000000002,1
0.201,-0.2328,-0.004,0.0207,0.23399999999999999,1
0.216,-0.1555,-0.038,0.0104,0.16,1
0.224,-0.0884,-0.0469,-0.0287,0.10400000000000001,1
0.231,-0.0015,-0.0328,-0.068,0.076,1
0.241,0.0743,-0.0408,-0.0189,0.087,1
0.251,0.1282,-0.0749,0.0106,0.149,1
0.261,0.1296,-0.0227,0.0104,0.132,1
0.278,0.1186,-0.0105,-0.0189,0.121,1
0.281,0.046,-0.0066,-0.0291,0.055,1
0.291,-0.007,0.0054,0.0097,0.013000000000000001,1
0.301,-0.0402,-0.0015,0.0093,0.040999999999999995,1
0.315,-0.0718,-0.046,0.0089,0.086,1
0.321,-0.0586,-0.0445,0.0381,0.083,1
0.331,-0.0439,-0.0501,0.0377,0.077,1
0.341,-0.0424,-0.0298,0.0377,0.064,1
0.351,-0.0671,-0.0459,-0.0214,0.084,1
0.361,-0.0756,0.0237,-0.0411,0.08900000000000001,1
0.378,-0.1002,0.034,0.0076,0.106,1
0.381,-0.1102,0.0045,0.0469,0.12,1
0.391,-0.1158,-0.0981,0.0858,0.174,1
0.401,-0.0993,-0.1183,0.0859,0.177,1
0.418,-0.0232,-0.1037,-0.0414,0.114,1
0.428,0.1074,-0.076,-0.1195,0.17800000000000002,1
0.431,0.1745,-0.0078,-0.0307,0.177,1
0.441,0.1897,-0.0683,-0.0207,0.203,1
0.45,0.1352,-0.0292,-0.04,0.14400000000000002,1
0.461,0.0968,-0.0209,-0.0008,0.099,1
0.475,0.0391,-0.0119,0.0383,0.055999999999999994,1
0.481,-0.0073,-0.043,0.0088,0.044000000000000004,1
0.5,-0.0519,0.0231,-0.0501,0.076,1
0.501,-0.0213,0.0682,-0.0501,0.087,1
0.511,0.0003,0.0829,-0.0991,0.129,1
0.521,0.002,0.0601,-0.0207,0.064,1
0.531,0.0047,0.0657,0.0184,0.068,1
0.541,0.0272,0.0623,-0.0012,0.068,1
0.551,0.0395,0.1047,-0.0109,0.11199999999999999,1
0.561,0.1233,0.1017,0.028,0.162,1
0.574,0.0862,0.0949,0.0673,0.145,1
0.581,0.0823,0.0715,0.126,0.16699999999999998,1
0.591,0.0492,-0.0098,0.116,0.126,1
0.601,0.0484,-0.0327,0.1254,0.138,1
0.618,0.0282,-0.0826,0.1251,0.153,1
0.621,0.0396,-0.0954,0.1933,0.21899999999999997,1
0.631,0.0498,-0.1151,0.2223,0.255,1
0.641,0.1593,-0.1689,0.1435,0.273,1
0.651,0.26,-0.1615,0.1042,0.32299999999999995,1
0.661,0.282,-0.1806,0.2021,0.391,1
0.678,0.2305,-0.1854,0.2117,0.364,1
0.681,0.1202,-0.0916,0.2998,0.336,1
0.691,0.0248,-0.102,0.3974,0.41100000000000003,1
0.701,0.0389,-0.2366,0.6815,0.722,1
0.717,-0.1428,-0.3026,0.8278,0.893,1
0.727,-0.3254,-0.103,0.9357,0.996,1
0.731,-0.3367,-0.0317,1.0335,1.087,1
0.741,-0.2683,-0.0074,1.1909,1.2209999999999999,1
0.751,-0.2924,0.0518,1.2213,1.2570000000000001,1
0.761,-0.4923,-0.0115,1.1448,1.246,1
0.774,-0.742,-0.1947,1.3923,1.59,1
0.781,-1.0319,-0.5697,1.5136,1.9180000000000001,1
0.805,-0.9072,-0.7533,1.497,1.906,1
0.806,-0.6309,-0.7817,1.3847,1.7109999999999999,1
0.811,-0.4987,-0.7347,1.184,1.48,1
0.821,-0.541,-0.5805,0.9963,1.274,1
0.831,-0.6919,-0.351,0.6041,0.983,1
0.841,-0.6698,-0.2427,0.362,0.799,1
0.851,-0.6766,-0.2019,0.3973,0.81,1
0.861,-0.7735,-0.233,0.4943,0.9470000000000001,1
0.878,-0.9165,-0.2316,0.4775,1.0590000000000002,1
0.881,-1.1173,-0.2939,0.5227,1.268,1
0.891,-1.2665,-0.149,0.4957,1.368,1
0.902,-1.4132,0.0169,0.3824,1.464,1
0.917,-1.3951,0.1537,0.2394,1.4240000000000002,1
0.925,-1.3846,0.3456,0.1827,1.439,1
0.931,-1.1283,0.4657,-0.0683,1.2229999999999999,1
0.941,-0.8485,0.4311,-0.2164,0.976,1
0.954,-0.7192,0.3987,-0.2632,0.863,1
0.961,-0.6285,0.5725,-0.2284,0.88,1
0.971,-0.465,0.5786,-0.0825,0.747,1
0.981,-0.3114,0.6358,-0.158,0.725,1
0.991,-0.1763,0.6211,-0.1149,0.6559999999999999,1
1.001,-0.188,0.6604,-0.156,0.7040000000000001,1
1.029,-0.17,0.6561,-0.2344,0.7170000000000001,1
1.03,-0.0046,0.6016,-0.3409,0.691,1
1.031,0.1273,0.5932,-0.3311,0.691,1
1.041,0.2377,0.6426,-0.3597,0.774,1
1.051,0.495,0.5633,-0.3541,0.8290000000000001,1
1.061,0.763,0.5639,-0.3572,1.014,1
1.074,0.9657,0.4262,-0.3694,1.1179999999999999,1
1.081,1.0741,0.3768,-0.4439,1.222,1
1.098,1.1087,0.3245,-0.4767,1.25,1
1.101,1.2361,0.2811,-0.511,1.367,1
1.111,1.2293,0.1877,-0.5436,1.357,1
1.121,1.1959,0.1601,-0.5854,1.341,1
1.13,1.1218,-0.0265,-0.472,1.217,1
1.141,1.0639,-0.1748,-0.5225,1.198,1
1.151,0.914,-0.3363,-0.5585,1.123,1
1.161,0.7144,-0.3071,-0.0255,0.778,1
1.173,0.296,-0.0565,0.0803,0.312,1
1.181,0.261,0.346,0.4194,0.603,1
1.191,0.591,0.0241,0.3334,0.679,1
1.201,1.2199,-0.8656,-0.2019,1.5090000000000001,1
1.213,1.6212,-1.4139,-0.5397,2.218,1
1.223,1.6886,-1.5427,-0.6434,2.376,1
1.231,1.5792,-1.45,-0.7702,2.278,1
1.241,1.6217,-1.4551,-0.9108,2.362,1
1.251,1.7095,-1.6329,-0.9982,2.5660000000000003,1
1.261,1.9032,-1.8186,-1.1874,2.888,1
1.273,1.9329,-1.9241,-1.3843,3.0589999999999997,1
1.281,2.1618,-2.0728,-1.4555,3.33,1
1.298,2.1869,-2.177,-1.3938,3.386,1
1.302,2.0753,-1.9731,-1.0812,3.0610000000000004,1
1.311,1.3246,-0.7509,-0.0216,1.5230000000000001,1
1.321,0.3771,1.1803,0.6398,1.395,1
1.331,-0.229,2.2511,0.6076,2.343,1
1.341,0.4284,1.0771,0.8484,1.436,1
1.351,1.3055,-0.8217,0.4385,1.604,1
1.361,1.7523,-1.9426,-0.224,2.6260000000000003,1
1.371,1.7868,-1.9168,-0.5505,2.678,1
1.381,1.7745,-1.4934,-0.2515,2.333,1
1.391,1.531,-1.0105,-0.0701,1.8359999999999999,1
1.401,1.2789,-0.6367,0.1473,1.436,1
1.419,1.1121,-0.5018,0.1756,1.2329999999999999,1
1.421,1.1271,-0.5514,0.2408,1.278,1
1.431,0.8596,-0.5164,0.0811,1.006,1
1.441,0.6377,-0.4941,-0.0219,0.807,1
1.451,0.391,-0.4182,-0.0176,0.573,1
1.461,0.1964,-0.2558,0.1918,0.375,1
1.471,0.0661,-0.1851,0.363,0.413,1
1.481,-0.0113,-0.1414,0.4445,0.467,1
1.492,-0.1923,-0.0835,0.2863,0.355,1
1.518,-0.2185,-0.2182,0.4723,0.564,1
1.519,-0.0681,-0.3198,0.6415,0.72,1
1.521,0.1623,-0.2718,0.5005,0.5920000000000001,1
1.531,0.3491,-0.2425,0.2603,0.498,1
1.541,0.6014,-0.2777,0.254,0.7090000000000001,1
1.551,0.6423,-0.159,0.1907,0.6890000000000001,1
1.561,0.4815,0.0762,-0.2429,0.545,1
1.571,0.1934,0.2347,-0.451,0.544,1
1.581,0.0165,0.1225,-0.3385,0.36,1
1.591,0.0048,-0.0359,-0.3118,0.314,1
1.616,-0.0363,-0.0923,-0.4705,0.48100000000000004,1
1.618,-0.2042,-0.0876,-0.5809,0.622,1
1.626,-0.1507,-0.0757,-0.4948,0.523,1
1.631,-0.0176,-0.1284,-0.4848,0.502,1
1.641,0.2642,0.042,-0.8154,0.858,1
1.654,0.3683,0.2628,-1.2916,1.369,1
1.661,0.3398,0.3026,-1.0637,1.157,1
1.671,0.5942,0.222,-0.9251,1.122,1
1.681,0.8756,0.2578,-0.8138,1.2229999999999999,1
1.691,0.9232,0.2483,-0.8601,1.286,1
1.702,0.725,0.192,-0.8478,1.1320000000000001,1
1.711,0.4847,0.1658,-0.7025,0.8690000000000001,1
1.735,0.1803,0.061,-0.5507,0.583,1
1.736,-0.3233,0.2042,-0.9376,1.013,1
1.741,-0.9862,0.3017,-0.7619,1.2819999999999998,1
1.753,-1.5457,0.3548,-1.002,1.876,1
1.761,-1.8774,0.2527,-0.7879,2.052,1
1.771,-1.4597,-0.0374,-0.3125,1.493,1
1.781,-0.7164,-0.361,-0.0793,0.8059999999999999,1
1.792,0.0531,-0.5732,-0.258,0.631,1
1.819,0.6825,-0.4621,-0.7389,1.107,1
1.82,0.8588,-0.0258,-0.9428,1.276,1
1.821,1.1416,0.2354,-0.9841,1.525,1
1.831,1.362,0.0771,-0.7829,1.5730000000000002,1
1.841,1.3249,-0.1176,-0.7267,1.516,1
1.852,0.9854,-0.0498,-0.7823,1.2590000000000001,1
1.861,0.7228,-0.0639,-0.5265,0.897,1
1.871,0.481,-0.0813,-0.0953,0.49700000000000005,1
1.881,0.4565,-0.0524,0.0073,0.46,1
1.892,0.5218,-0.1147,-0.0056,0.534,1
1.917,0.5273,-0.2487,-0.0537,0.585,1
1.918,0.3644,-0.1809,-0.2215,0.46299999999999997,1
1.921,0.3612,-0.3125,-0.1338,0.496,1
1.931,0.4876,-0.1952,-0.9728,1.1059999999999999,1
1.941,0.3736,0.0692,-1.4529,1.5019999999999998,1
1.954,-0.0167,0.1429,-1.523,1.53,1
1.961,-0.4178,0.2274,-1.3325,1.415,1
1.971,-0.37,0.0073,-0.6306,0.731,1
1.981,-0.3962,-0.2214,-0.4868,0.6659999999999999,1
1.992,-0.5787,-0.3703,-0.2427,0.7290000000000001,1
2.021,-0.8741,-0.3429,-0.2079,0.9620000000000001,1
2.022,-1.1338,-0.3352,-0.0901,1.186,1
2.022,-1.1203,-0.2909,0.2613,1.187,1
2.031,-0.7938,-0.3406,0.1894,0.884,1
2.041,-0.513,-0.4417,0.2434,0.7190000000000001,1
2.052,-0.4081,-0.469,0.2979,0.6890000000000001,1
2.061,-0.1967,-0.3889,0.2321,0.494,1
2.071,0.1196,-0.3533,0.0608,0.37799999999999995,1
2.081,0.132,-0.2946,0.0932,0.336,1
2.091,0.1333,-0.3111,0.013,0.33899999999999997,1
2.118,0.0877,-0.362,0.0774,0.38,1
2.119,0.0016,-0.3753,0.3672,0.525,1
2.128,-0.0079,-0.3541,0.3189,0.47700000000000004,1
2.131,0.0178,-0.3227,0.4721,0.5720000000000001,1
