time,ax,ay,az,aT
0.0100,0.4983,-0.2505,-0.1444,0.576
0.0100,0.4243,-0.0908,-0.1819,0.470
0.0180,0.3574,0.0046,-0.0741,0.365
0.0320,0.2159,-0.0543,-0.0345,0.225
0.0370,0.0470,-0.0080,0.0139,0.050
0.0480,-0.1165,0.0456,0.0033,0.125
0.0570,-0.2070,0.0525,-0.0069,0.214
0.0700,-0.2756,0.0761,-0.0670,0.294
0.0780,-0.3578,0.1134,-0.0477,0.378
0.0880,-0.3851,0.1167,-0.0392,0.404
0.0980,-0.3434,0.0967,-0.0296,0.358
0.1070,-0.2344,0.0646,0.0383,0.246
0.1180,-0.1092,0.0362,0.0286,0.119
0.1280,0.0419,0.0828,0.0193,0.095
0.1370,0.1358,0.0649,0.0000,0.151
0.1470,0.1548,0.0354,-0.0288,0.161
0.1570,0.1531,0.0274,-0.0679,0.170
0.1690,0.1458,-0.0095,-0.0773,0.165
0.1820,0.0782,-0.0173,-0.0872,0.118
0.1880,0.0107,-0.0330,-0.0874,0.094
0.2010,-0.0168,-0.0794,-0.0287,0.086
0.2080,-0.0513,-0.0923,0.0198,0.107
0.2180,-0.0782,-0.0406,0.0882,0.125
0.2280,-0.0630,-0.0083,0.0486,0.080
0.2370,-0.0509,-0.0655,0.0484,0.096
0.2480,-0.0285,-0.1175,-0.0204,0.123
0.2570,0.0508,-0.1652,-0.0107,0.173
0.2680,0.0873,-0.1477,-0.0107,0.172
0.2780,0.1186,-0.0981,-0.0108,0.154
0.2880,0.1628,-0.0562,0.0286,0.175
0.2980,0.1662,-0.0663,0.0186,0.180
0.3070,0.1072,-0.0548,0.0087,0.121
0.3180,0.0645,0.0123,-0.0013,0.066
0.3280,0.0318,0.0474,-0.0115,0.058
0.3370,-0.0278,0.0946,-0.0218,0.101
0.3470,-0.0456,0.0511,-0.0127,0.070
0.3570,-0.0650,0.0200,0.0357,0.077
0.3680,-0.0432,-0.0107,0.0546,0.070
0.3850,-0.0138,0.0262,0.0933,0.098
0.3870,0.0150,-0.0147,0.1615,0.163
0.3980,0.0141,-0.0275,0.1904,0.193
0.4070,-0.0154,-0.1422,0.1996,0.246
0.4180,0.0803,-0.1471,0.2189,0.276
0.4300,0.1778,-0.1654,0.1699,0.296
0.4380,0.2449,-0.1928,0.1598,0.350
0.4470,0.3013,-0.1276,0.2875,0.436
0.4570,0.3235,-0.1977,0.3753,0.533
0.4690,0.3528,-0.2302,0.4931,0.649
0.4780,0.4191,-0.2862,0.4533,0.680
0.4880,0.3585,-0.2833,0.3844,0.597
0.4980,0.3281,-0.2562,0.5111,0.659
0.5080,0.3843,-0.2677,0.0693,0.473
0.5180,0.2862,-0.2523,-0.1179,0.399
0.5280,0.3842,-0.3015,-0.0306,0.489
0.5380,0.3332,-0.2714,0.0369,0.431
0.5480,-0.0130,-0.0846,0.2125,0.229
0.5580,-0.3041,-0.0617,0.5162,0.602
0.5690,-0.4070,-0.0306,0.8009,0.899
0.5780,-0.4973,-0.0658,1.1262,1.233
0.5880,-0.6716,-0.1076,1.3345,1.498
0.5980,-0.7230,-0.1434,1.2609,1.461
0.6080,-0.5696,-0.1181,1.0501,1.200
0.6180,-0.3514,-0.1028,0.6642,0.758
0.6280,-0.3235,-0.0425,0.3380,0.470
0.6370,-0.5496,-0.0288,0.2091,0.589
0.6480,-0.7285,-0.1011,0.2887,0.790
0.6580,-0.8910,-0.1264,0.4677,1.014
0.6680,-0.9558,-0.1003,0.6209,1.144
0.6780,-0.9228,0.0219,0.5292,1.064
0.6880,-0.9194,0.1496,0.5205,1.067
0.6980,-0.9591,0.2097,0.6077,1.155
0.7070,-0.9235,0.1774,0.5917,1.111
0.7180,-0.7837,0.1248,0.5729,0.979
0.7280,-0.5688,0.0793,0.5282,0.780
0.7370,-0.4530,0.0773,0.5622,0.726
0.7480,-0.5104,0.1963,0.4938,0.737
0.7570,-0.6302,0.2682,0.5526,0.880
0.7680,-0.6854,0.2934,0.4908,0.893
0.7780,-0.7196,0.3431,0.3574,0.874
0.7880,-0.6210,0.4374,0.1629,0.777
0.7980,-0.6376,0.4612,0.0094,0.787
0.8090,-0.5833,0.4315,-0.1562,0.742
0.8180,-0.4852,0.2863,-0.4005,0.691
0.8280,-0.2622,0.2005,-0.3942,0.514
0.8370,-0.1449,0.2393,-0.4828,0.558
0.8480,-0.0944,0.4155,-0.4851,0.646
0.8570,-0.0859,0.7283,-0.5564,0.921
0.8680,-0.0239,0.8241,-0.8485,1.183
0.8810,0.0179,0.8881,-1.2296,1.517
0.8880,0.0882,0.8826,-1.3362,1.604
0.8980,0.1984,0.8982,-1.4584,1.724
0.9090,0.4227,0.6943,-1.2904,1.525
0.9170,0.6173,0.3559,-1.1337,1.339
0.9280,0.6424,0.0405,-1.0318,1.216
0.9370,0.6428,-0.1229,-1.0628,1.248
0.9490,0.5678,-0.2387,-0.9536,1.135
0.9570,0.5262,-0.3454,-0.9854,1.169
0.9680,0.5464,-0.5210,-1.0093,1.260
0.9810,0.6102,-0.6984,-1.0294,1.386
0.9870,0.6206,-0.7850,-1.1655,1.536
0.9980,0.6671,-0.8130,-1.3138,1.683
1.0090,0.6690,-0.7642,-1.4097,1.737
1.0170,0.7090,-0.7095,-1.4612,1.772
1.0280,0.7198,-0.6703,-1.3905,1.703
1.0380,0.7209,-0.7569,-1.2092,1.598
1.0470,0.7025,-0.8929,-1.1671,1.629
1.0640,0.7035,-1.0645,-1.1343,1.707
1.0680,0.6858,-1.1539,-1.0995,1.735
1.0820,0.6473,-1.1904,-1.0407,1.709
1.0880,0.6690,-1.0863,-0.9303,1.579
1.0980,0.7273,-0.9875,-0.6689,1.397
1.1090,0.7114,-0.9420,-0.4948,1.280
1.1170,0.7489,-0.9410,-0.3761,1.260
1.1280,0.8287,-0.7250,-0.3035,1.142
1.1370,0.9563,-0.5462,-0.2694,1.134
1.1480,1.0010,-0.5043,-0.2974,1.160
1.1630,1.1056,-0.4920,-0.3867,1.270
1.1680,1.0584,-0.4498,-0.4337,1.229
1.1810,1.1453,-0.3683,-0.3919,1.265
1.1870,1.0919,-0.3306,-0.3958,1.208
1.1980,1.1571,-0.2259,-0.3310,1.225
1.2090,1.1369,-0.2107,-0.2927,1.193
1.2180,1.1382,-0.1855,-0.2364,1.177
1.2280,0.9557,-0.1967,-0.2268,1.002
1.2370,0.9153,-0.2008,-0.2978,0.983
1.2470,0.8014,-0.1736,-0.3748,0.902
1.2670,0.7888,-0.1371,-0.3576,0.877
1.2680,0.8228,-0.1584,-0.4343,0.944
1.2890,0.9056,-0.1503,-0.4269,1.012
1.2890,0.9330,-0.0828,-0.3567,1.002
1.3000,0.9145,-0.1212,-0.3107,0.973
1.3110,0.8158,-0.1169,-0.2708,0.867
1.3180,0.8002,-0.0280,-0.2042,0.826
1.3280,0.7650,-0.0059,-0.2315,0.799
1.3380,0.8239,-0.0032,-0.2429,0.859
1.3480,0.8088,0.0195,-0.3963,0.901
1.3640,0.8394,-0.0122,-0.4455,0.950
1.3680,0.7415,-0.0506,-0.4891,0.890
1.3840,0.5246,-0.0649,-0.4108,0.669
1.3880,0.4107,-0.0804,-0.3308,0.533
1.3980,0.2965,-0.0361,-0.2550,0.393
1.4090,0.1189,-0.0669,-0.0096,0.137
1.4180,-0.0290,0.0099,0.0742,0.080
1.4280,-0.2446,0.0583,0.2818,0.378
1.4380,-0.5664,0.0484,0.3753,0.681
1.4480,-0.8325,0.0316,0.4008,0.924
1.4630,-0.9177,0.0375,0.5543,1.073
1.4670,-0.8588,-0.0206,0.7274,1.126
1.4820,-0.7601,-0.0405,0.9390,1.209
1.4870,-0.7540,-0.1387,1.1345,1.369
1.4980,-0.6915,-0.2237,1.2097,1.411
1.5080,-0.5153,-0.2951,1.1631,1.306
1.5170,-0.3475,-0.3393,0.9269,1.046
1.5280,-0.1861,-0.2935,0.7107,0.791
1.5370,0.1219,-0.3040,0.5403,0.632
1.5480,0.4141,-0.1913,0.1802,0.490
1.5630,0.6920,-0.0680,-0.4115,0.808
1.5680,0.9212,-0.0004,-0.7675,1.199
1.5830,1.0227,0.0182,-0.9340,1.385
1.5870,0.9304,-0.0153,-0.9359,1.320
1.5980,0.8320,-0.1066,-0.8540,1.197
1.6090,0.7400,-0.3879,-0.4058,0.929
1.6170,0.6146,-0.5084,-0.4407,0.911
1.6280,0.3990,-0.4295,-0.6001,0.839
1.6370,0.2253,-0.4839,-0.1816,0.564
1.6470,0.3869,-0.6420,0.9246,1.190
1.6620,0.4972,-0.6604,1.6515,1.847
1.6680,-0.2772,-0.4763,1.6774,1.766
1.6790,-0.9562,-0.2312,1.3197,1.646
1.6870,-1.1373,0.1514,0.3863,1.211
1.6980,-0.9554,0.3263,-0.5405,1.145
1.7080,-0.6987,0.3955,-0.6413,1.028
1.7170,-0.6961,0.5322,-0.4847,1.001
1.7280,-1.0738,0.5239,-0.1071,1.200
1.7370,-1.2813,0.4741,-0.0117,1.366
1.7480,-1.0331,0.3885,0.0999,1.108
1.7630,-0.6773,0.2865,0.0461,0.737
1.7680,-0.6302,0.3213,-0.2755,0.759
1.7810,-0.6124,0.3917,-0.9008,1.158
1.7870,-0.2865,0.3101,-1.2251,1.296
1.7980,0.4954,0.1514,-0.5751,0.774
1.8080,1.0596,-0.0173,-0.1337,1.068
1.8170,1.1739,-0.0951,-0.2186,1.198
1.8280,0.9083,-0.2320,0.1242,0.946
1.8370,0.4941,-0.4192,0.6387,0.910
1.8480,0.3063,-0.4803,0.9149,1.078
1.8630,0.1275,-0.5755,0.9654,1.131
1.8680,0.0255,-0.5611,0.9191,1.077
1.8830,0.1419,-0.5269,0.5944,0.807
1.8880,-0.0438,-0.3898,0.1224,0.411
1.8980,-0.5133,-0.2235,0.0350,0.561
1.9090,-0.6788,-0.0479,-0.0799,0.685
1.9170,-0.5441,0.0265,-0.1302,0.560
1.9280,-0.5390,0.0477,-0.0873,0.548
1.9380,-0.5649,-0.0402,0.1038,0.576
1.9490,-0.5622,-0.0417,0.1772,0.591
1.9630,-0.4011,-0.0832,0.2262,0.468
1.9680,-0.1075,-0.0400,0.3499,0.368
1.9820,0.2151,-0.1305,0.3710,0.448
1.9880,0.3871,-0.1022,0.0563,0.404
1.9980,0.4504,-0.0506,-0.0947,0.463
2.0080,0.2991,-0.0477,-0.1611,0.343
2.0180,0.2191,-0.0315,0.2129,0.307
2.0270,0.2032,-0.1433,0.7209,0.763
2.0370,0.3595,-0.2132,1.1218,1.197
2.0480,0.4748,-0.3648,1.3256,1.455
2.0620,0.7538,-0.4734,1.4867,1.733
2.0680,0.5813,-0.5578,1.4780,1.683
2.0850,0.3954,-0.5790,1.4864,1.643
2.0880,0.6592,-0.5964,1.4244,1.679
2.0980,0.6717,-0.7400,1.7714,2.034
2.1080,0.6575,-0.5935,1.0875,1.403
2.1180,0.0847,-0.5679,0.4265,0.715
2.1280,-0.2900,-0.4129,-0.3902,0.638
2.1380,0.1558,-0.1366,-0.1862,0.279
2.1480,0.3496,0.2053,0.4444,0.602
2.1620,-0.1999,0.4923,-0.1514,0.552
2.1670,-1.3276,0.7442,-0.8724,1.754
2.1780,-2.3420,0.8781,-1.2976,2.818
2.1880,-1.3944,0.5840,-1.1983,1.929
2.1980,0.8135,0.2916,-1.4003,1.645
2.2080,1.2824,0.1155,-1.6323,2.079
2.2180,0.8340,0.4127,-1.7653,1.996
2.2280,0.3764,0.5644,-1.4632,1.613
2.2370,0.1530,0.5056,-1.1451,1.261
2.2480,0.2193,0.2900,-1.0168,1.080
2.2610,0.4020,0.1424,-0.6381,0.767
2.2680,0.5269,0.2012,-0.4738,0.737
2.2800,0.2160,0.2869,-0.8018,0.879
2.2880,0.2097,0.2063,-1.3416,1.373
2.3040,0.4498,0.0414,-1.6150,1.677
2.3160,0.8912,0.1166,-1.5525,1.794
2.3180,0.9617,0.3488,-1.4552,1.779
2.3280,0.7508,0.3728,-1.5462,1.759
2.3370,0.7242,0.3333,-1.6076,1.794
2.3480,0.5092,0.2747,-1.7892,1.880
2.3580,0.5513,0.2594,-1.9708,2.063
2.3680,0.6903,0.1131,-1.8815,2.007
2.3800,0.8232,-0.0469,-1.4255,1.647
2.3880,0.6689,-0.0655,-0.9859,1.193
2.4010,0.5267,-0.1219,-0.5234,0.752
2.4130,0.3072,-0.2107,-0.4894,0.615
2.4170,-0.0681,-0.2422,-0.5259,0.583
2.4280,-0.3428,-0.2080,-0.5147,0.652
2.4380,-0.3317,-0.1872,-0.3499,0.517
2.4480,-0.2706,-0.1133,-0.4007,0.497
2.4570,-0.1147,-0.0480,-0.4392,0.456
2.4680,-0.2082,-0.0123,-0.5307,0.570
2.4790,-0.4045,0.1167,-0.6163,0.746
2.4880,-0.6064,0.1535,-0.2505,0.674
2.5010,-0.7422,0.0543,0.2427,0.783
2.5140,-0.7305,-0.1411,0.5258,0.911
2.5180,-0.5566,-0.2906,0.6502,0.904
2.5280,-0.1113,-0.3916,0.9111,0.998
2.5370,0.4900,-0.4181,0.5164,0.826
2.5480,0.6148,-0.2668,0.0012,0.670
2.5580,0.2185,-0.2026,-0.4614,0.549
2.5670,-0.3735,-0.1190,-0.9951,1.070
2.5790,-0.7806,-0.1069,-0.8385,1.151
2.5890,-0.9081,-0.1954,-0.1151,0.936
2.6010,-1.1123,-0.3600,0.4081,1.238
2.6140,-1.3837,-0.4974,0.7215,1.638
2.6180,-1.5006,-0.6167,0.9555,1.883
2.6280,-1.4704,-0.5930,1.4933,2.178
2.6370,-1.2729,-0.6155,1.8151,2.301
2.6480,-1.2229,-0.6463,1.7868,2.260
2.6580,-1.2309,-0.7282,1.6490,2.183
2.6670,-0.8277,-0.7384,1.1149,1.573
2.6780,-0.1454,-0.6348,0.5646,0.862
2.6880,0.5139,-0.3720,0.1747,0.658
2.7020,1.0480,0.0491,-0.0395,1.050
2.7150,1.0265,0.2146,-0.3316,1.100
2.7170,0.2462,0.1639,-0.4634,0.550
2.7280,0.4845,0.1059,-0.4282,0.655
2.7370,0.6837,0.0362,-0.4860,0.840
2.7480,0.4963,0.0063,-0.3213,0.591
2.7580,0.2011,0.1145,-0.1462,0.274
2.7670,-0.0613,0.1083,0.4185,0.437
2.7790,-0.3187,-0.0028,1.0063,1.056
2.7870,-0.8979,-0.1991,1.2981,1.591
2.8050,-1.2518,-0.3113,1.5008,1.979
2.8080,-1.0595,-0.3270,1.8912,2.192
2.8180,-0.4693,-0.3939,2.5647,2.637
2.8280,-0.3784,-0.3972,2.2682,2.334
2.8370,-0.1918,-0.4512,1.5613,1.636
2.8480,0.4300,-0.3931,0.7253,0.930
2.8580,0.9248,-0.4454,0.1459,1.037
2.8670,1.2135,-0.3890,-0.3921,1.333
2.8780,1.5310,-0.1732,-0.9056,1.787
2.8880,1.2768,0.1811,-1.4177,1.916
2.8990,0.9447,0.3903,-1.8438,2.108
2.9110,-0.1874,0.2450,-2.4697,2.489
2.9180,-0.8426,0.1063,-3.7395,3.835
2.9280,0.0423,0.1350,-3.0520,3.055
2.9370,0.0954,0.3311,-1.7812,1.814
2.9490,-0.5452,0.2583,-1.3167,1.448
2.9610,-0.6010,0.1387,-0.4458,0.761
2.9680,-0.9289,0.2201,-0.0120,0.955
2.9880,-1.2360,0.1647,0.1910,1.261
2.9890,-1.1273,0.1434,0.0731,1.139
2.9970,-0.5779,0.2913,-0.5792,0.869
3.0080,0.3709,0.4429,-0.7954,0.983
3.0170,1.0612,0.3873,-1.0353,1.532
3.0280,1.0913,0.1733,-1.4302,1.807
3.0380,1.0376,-0.0927,-1.6394,1.942
3.0480,0.8952,-0.3674,-1.2231,1.560
3.0580,0.6866,-0.4908,-0.8103,1.170
3.0670,0.4894,-0.4046,-0.5936,0.869
3.0780,0.2716,-0.2027,-0.3208,0.467
3.0880,0.0279,-0.1001,-0.0431,0.112
3.1020,0.0907,-0.0479,0.0326,0.108
3.1140,0.1172,-0.0268,-0.0642,0.136
3.1180,0.1992,-0.0223,-0.5292,0.566
3.1280,0.1592,0.0152,-0.8530,0.868
3.1430,-0.0244,0.0472,-0.7624,0.764
3.1480,-0.2415,-0.0381,-0.2941,0.382
3.1570,-0.2700,-0.1505,0.1878,0.362
3.1680,-0.1905,-0.2471,0.8995,0.952
3.1780,-0.0554,-0.3924,1.4238,1.478
3.1870,-0.0232,-0.4368,1.5694,1.629
3.2040,0.0494,-0.4602,1.3772,1.453
3.2080,0.1178,-0.4831,1.1589,1.261
3.2180,0.0696,-0.5009,0.8013,0.948
3.2280,-0.3971,-0.4281,-0.0633,0.587
3.2370,-0.7847,-0.1986,-0.8713,1.189
3.2480,-0.6825,0.0641,-0.9310,1.156
3.2580,-0.5775,0.1665,-0.3629,0.702
3.2670,-0.6930,0.0909,0.2214,0.733
3.2810,-0.8816,-0.2320,0.9628,1.326
3.2880,-0.7379,-0.5836,1.4855,1.758
3.3040,-0.3442,-0.6544,1.4569,1.634
3.3170,-0.0537,-0.3795,0.8770,0.957
3.3170,0.2612,-0.1440,0.3760,0.480
3.3290,0.4539,0.0377,-0.2617,0.525
3.3370,0.4304,0.1761,-0.9490,1.057
3.3480,0.1861,0.0654,-0.6509,0.680
3.3580,-0.0179,-0.0630,-0.3362,0.343
3.3670,-0.2582,-0.1096,0.5191,0.590
3.3780,-0.4565,-0.2234,1.5306,1.613
3.3880,-0.4931,-0.3739,1.8594,1.960
3.4020,-0.3805,-0.4532,1.5152,1.627
3.4150,-0.1292,-0.3189,0.8723,0.938
3.4180,-0.0147,-0.3660,0.4377,0.571
3.4280,-0.0667,-0.3290,0.6031,0.690
3.4370,-0.1262,-0.3221,0.9228,0.986
3.4480,-0.0704,-0.3241,1.1895,1.235
3.4580,0.0198,-0.2350,1.1128,1.138
3.4670,0.0861,-0.2823,0.7591,0.814
3.4780,0.2186,-0.2843,-0.2059,0.414
3.4880,0.1786,-0.1572,-0.9600,0.989
3.5050,0.5569,-0.2306,-1.2958,1.429
3.5080,1.1113,-0.2586,-1.4013,1.807
3.5180,1.5652,-0.3155,-0.8341,1.801
3.5280,1.9545,-0.2801,-0.5265,2.043
3.5380,1.9475,-0.1605,-0.4013,1.995
3.5480,1.7992,-0.2268,-0.1948,1.824
3.5580,1.4269,-0.2375,0.0707,1.448
3.5670,1.2118,-0.2708,-0.0019,1.242
3.5780,1.5763,-0.4711,0.1002,1.648
3.5880,1.8367,-0.7147,-0.3004,1.994
3.6060,2.0822,-0.7370,-0.5700,2.281
3.6080,1.9194,-0.5646,-0.6054,2.090
3.6170,1.8613,-0.3674,-0.6088,1.993
3.6280,1.8840,-0.1033,-0.5981,1.979
3.6370,2.2143,-0.0515,-0.8546,2.374
3.6480,2.5009,-0.1127,-1.1676,2.762
3.6570,2.5147,-0.2935,-1.2549,2.826
3.6680,1.9424,-0.3917,-1.3486,2.397
3.6780,1.2643,-0.4984,-1.1130,1.757
3.7020,0.8250,-0.5671,-0.5662,1.150
